date,hog_hk_muyuan_open,hog_hk_muyuan_high,hog_hk_muyuan_low,hog_hk_muyuan_close,hog_hk_muyuan_volume,hog_hk_muyuan_amount,hog_hk_muyuan_amplitude,hog_hk_muyuan_pct_chg,hog_hk_muyuan_turnover,hog_hk_muyuan_close_ret1,hog_hk_muyuan_close_ret5,hog_hk_muyuan_close_ret20,hog_hk_muyuan_close_ma20_gap,hog_hk_muyuan_close_z20,hog_hk_muyuan_volume_ret1,hog_hk_muyuan_volume_ret5,hog_hk_muyuan_volume_ret20,hog_hk_muyuan_volume_ma20_gap,hog_hk_muyuan_volume_z20,hog_hk_muyuan_amount_ret1,hog_hk_muyuan_amount_ret5,hog_hk_muyuan_amount_ret20,hog_hk_muyuan_amount_ma20_gap,hog_hk_muyuan_amount_z20,hog_hk_cofco_joycome_open,hog_hk_cofco_joycome_high,hog_hk_cofco_joycome_low,hog_hk_cofco_joycome_close,hog_hk_cofco_joycome_volume,hog_hk_cofco_joycome_amount,hog_hk_cofco_joycome_amplitude,hog_hk_cofco_joycome_pct_chg,hog_hk_cofco_joycome_turnover,hog_hk_cofco_joycome_close_ret1,hog_hk_cofco_joycome_close_ret5,hog_hk_cofco_joycome_close_ret20,hog_hk_cofco_joycome_close_ma20_gap,hog_hk_cofco_joycome_close_z20,hog_hk_cofco_joycome_volume_ret1,hog_hk_cofco_joycome_volume_ret5,hog_hk_cofco_joycome_volume_ret20,hog_hk_cofco_joycome_volume_ma20_gap,hog_hk_cofco_joycome_volume_z20,hog_hk_cofco_joycome_amount_ret1,hog_hk_cofco_joycome_amount_ret5,hog_hk_cofco_joycome_amount_ret20,hog_hk_cofco_joycome_amount_ma20_gap,hog_hk_cofco_joycome_amount_z20,hog_hk_wh_group_open,hog_hk_wh_group_high,hog_hk_wh_group_low,hog_hk_wh_group_close,hog_hk_wh_group_volume,hog_hk_wh_group_amount,hog_hk_wh_group_amplitude,hog_hk_wh_group_pct_chg,hog_hk_wh_group_turnover,hog_hk_wh_group_close_ret1,hog_hk_wh_group_close_ret5,hog_hk_wh_group_close_ret20,hog_hk_wh_group_close_ma20_gap,hog_hk_wh_group_close_z20,hog_hk_wh_group_volume_ret1,hog_hk_wh_group_volume_ret5,hog_hk_wh_group_volume_ret20,hog_hk_wh_group_volume_ma20_gap,hog_hk_wh_group_volume_z20,hog_hk_wh_group_amount_ret1,hog_hk_wh_group_amount_ret5,hog_hk_wh_group_amount_ret20,hog_hk_wh_group_amount_ma20_gap,hog_hk_wh_group_amount_z20,hog_hk_yurun_food_open,hog_hk_yurun_food_high,hog_hk_yurun_food_low,hog_hk_yurun_food_close,hog_hk_yurun_food_volume,hog_hk_yurun_food_amount,hog_hk_yurun_food_amplitude,hog_hk_yurun_food_pct_chg,hog_hk_yurun_food_turnover,hog_hk_yurun_food_close_ret1,hog_hk_yurun_food_close_ret5,hog_hk_yurun_food_close_ret20,hog_hk_yurun_food_close_ma20_gap,hog_hk_yurun_food_close_z20,hog_hk_yurun_food_volume_ret1,hog_hk_yurun_food_volume_ret5,hog_hk_yurun_food_volume_ret20,hog_hk_yurun_food_volume_ma20_gap,hog_hk_yurun_food_volume_z20,hog_hk_yurun_food_amount_ret1,hog_hk_yurun_food_amount_ret5,hog_hk_yurun_food_amount_ret20,hog_hk_yurun_food_amount_ma20_gap,hog_hk_yurun_food_amount_z20,hog_hk_modern_dairy_open,hog_hk_modern_dairy_high,hog_hk_modern_dairy_low,hog_hk_modern_dairy_close,hog_hk_modern_dairy_volume,hog_hk_modern_dairy_amount,hog_hk_modern_dairy_amplitude,hog_hk_modern_dairy_pct_chg,hog_hk_modern_dairy_turnover,hog_hk_modern_dairy_close_ret1,hog_hk_modern_dairy_close_ret5,hog_hk_modern_dairy_close_ret20,hog_hk_modern_dairy_close_ma20_gap,hog_hk_modern_dairy_close_z20,hog_hk_modern_dairy_volume_ret1,hog_hk_modern_dairy_volume_ret5,hog_hk_modern_dairy_volume_ret20,hog_hk_modern_dairy_volume_ma20_gap,hog_hk_modern_dairy_volume_z20,hog_hk_modern_dairy_amount_ret1,hog_hk_modern_dairy_amount_ret5,hog_hk_modern_dairy_amount_ret20,hog_hk_modern_dairy_amount_ma20_gap,hog_hk_modern_dairy_amount_z20
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.46,2.42,2.44,16010000.0,39016612.0,,,,-0.008130081300813052,0.025210084033613578,-0.054263565891472965,0.022846363445818474,0.45542096805608595,-0.3991142471100435,-0.8157232857580965,-0.5855445390768593,-0.6220926804765889,-1.2541163812908005,-0.40851078325263424,-0.808927122149198,-0.611257358367996,-0.613794967584057,-1.2383904364430076,6.39,6.58,6.38,6.57,20356428.0,132436887.0,,,,0.03301886792452824,0.044515103338632844,-0.001519756838905706,0.036849996054604484,1.4616983142299844,0.22021600534159957,0.05855865365984947,-0.49898881845115783,-0.3605821678323847,-0.7699465376584884,0.24502167172662115,0.08729435079099446,-0.5042974201847125,-0.34176725769872907,-0.7450306700152374,0.84,0.85,0.8,0.84,3933000.0,3210560.0,,,,0.0,0.0,-0.07692307692307698,-0.022118742724097862,-0.8374540246207338,1.104333868378812,1.6202531645569622,3.515499425947187,0.5908567279203811,0.7434071125807712,1.0583151686113603,1.6067357344678639,3.048574418985889,0.5208743985629722,0.6476535418727982,1.42,1.43,1.39,1.43,9158000.0,12876768.0,,,,0.007042253521126751,0.051470588235293935,-0.12804878048780488,-0.016167870657034844,-0.2901281115753255,0.05107310914725116,-0.6619915848527349,-0.6800363356858361,-0.7007902355967818,-1.7184290444177006,0.04713970064617734,-0.6501269966514618,-0.7267637181853406,-0.7099856368119808,-1.7656990432617754
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.54,2.43,2.44,29594628.0,73485338.0,,,,0.0,-0.016129032258064502,-0.02400000000000002,0.0258566323313012,0.5515201853287879,0.8485089319175516,-0.6471915882836808,-0.557542900713143,-0.28227494535256525,-0.5334342504005801,0.8834371882417673,-0.6465631447977507,-0.5600880238952788,-0.24982937780218561,-0.4710076686998557,6.6,6.79,6.59,6.73,31214048.0,209770093.0,,,,0.0243531202435312,0.04179566563467496,0.06656101426307459,0.062184343434343425,2.478655760205757,0.5333755018316573,0.6620569603200619,-0.18436269908794256,0.01271432589617616,0.026179490230752632,0.5839249755243794,0.7444580632658784,-0.13808646981255723,0.07870891665576107,0.16610825646610863,0.83,0.83,0.81,0.83,3337000.0,2728290.0,,,,-0.011904761904761862,-0.03488372093023262,-0.08791208791208793,-0.029807130333138532,-1.3013806134360217,-0.15153826595474196,1.414616497829233,4.4526143790849675,0.27106726379784085,0.3644131254252239,-0.15021366988936513,1.3087448803439057,3.917255424987384,0.22242134988241835,0.29460856913798733,1.43,1.44,1.35,1.37,18774000.0,26034023.0,,,,-0.04195804195804187,0.007352941176470562,-0.1383647798742138,-0.05058905058905061,-1.0713124053137935,1.0500109194147194,0.017230169050715283,-0.1646346889739254,-0.3664728674525618,-0.812156509063551,1.0217824068896793,0.037950008681471026,-0.2797608666543464,-0.39013172819756703,-0.8686570315454061
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,2.45,2.5,2.37,2.4,33680535.0,82164947.0,,,,-0.016393442622950838,-0.055118110236220486,-0.032258064516129115,0.010313618185645135,0.2250919485543329,0.13806245511854387,-0.2828130190366679,0.3591822033898304,-0.14449783792980064,-0.2696958116406823,0.1181134799978738,-0.30427075995917596,0.32899775001093823,-0.1191594070138281,-0.22424314962394837,6.76,6.81,6.66,6.71,55002987.0,369406825.0,,,,-0.002971768202080338,0.04843749999999991,0.07017543859649122,0.055529337737926676,1.9450321609316166,0.7621228428943276,1.7917293671950025,1.1406288358958512,0.8051882418058212,1.6501905605370037,0.7610080622884599,1.917983546320869,1.2823956521302065,0.9161726592233199,1.9300888146354445,0.82,0.83,0.81,0.83,1044000.0,857920.0,,,,0.0,-0.04597701149425293,-0.0674157303370787,-0.02524955960070474,-1.3735846147492903,-0.6871441414444112,0.3994638069705094,-0.6707663197729423,-0.6219586683501335,-0.9043243738354209,-0.6855466244424163,0.3486551491047427,-0.6882920590628996,-0.6334530724805405,-0.9036790759913158,1.38,1.38,1.31,1.32,20841000.0,27831770.0,,,,-0.03649635036496357,-0.06382978723404242,-0.14838709677419348,-0.07821229050279321,-1.8515691724742482,0.11009907318632162,-0.3047901794649409,-0.17790225237663204,-0.29230410614488966,-0.6375814604345724,0.06905375323667795,-0.33061155124069985,-0.29158701981824087,-0.34020307829029184,-0.7365140665090695
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.42,2.35,2.37,18312000.0,43529281.0,,,,-0.012499999999999956,-0.055776892430278724,-0.04048582995951422,-0.0006325110689436864,-0.014118871038779755,-0.45630317333142123,0.09902772776377389,-0.16435181044330238,-0.5400652450302407,-1.0306971452528013,-0.4702207864869675,0.041446548888672385,-0.20098847416472965,-0.5383818699436076,-1.0340805166229883,6.64,6.66,5.93,5.95,172728849.0,1064267467.0,,,,-0.11326378539493287,-0.07465007776049759,-0.040322580645161255,-0.06725192036369332,-2.1838800846221247,2.1403539775030764,10.534985269806459,4.63132004394239,4.408796667116928,8.91798375311276,1.8810173363743345,10.091448657924953,4.569549545889122,4.238529239518808,8.675365662026362,0.83,0.84,0.82,0.84,491000.0,409230.0,,,,0.012048192771084265,-0.0117647058823529,-0.023255813953488413,-0.010017678255745621,-0.6303354033324069,-0.5296934865900382,-0.8954351145070681,-0.6813757300454251,-0.8150835204843772,-1.1188143010466696,-0.5229974822827304,-0.8994290584477822,-0.6938482370631934,-0.8177819774696273,-1.0997234001247456,1.32,1.36,1.31,1.36,16845973.0,22509463.0,,,,0.030303030303030276,-0.03546099290780125,-0.11111111111111105,-0.04259063709961286,-1.0304527957880076,-0.1916907538026006,-0.24962258351893096,-0.341053275963231,-0.4235488159515953,-0.9094212944818558,-0.19123135179688533,-0.28470575442050317,-0.4297821236965581,-0.4590312189356107,-0.9675478339328176
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,2.36,2.36,2.22,2.22,44629000.0,101263580.0,,,,-0.06329113924050633,-0.09756097560975596,-0.09387755102040818,-0.061905768011831674,-1.4129541746444483,1.4371450415028395,0.675011259570635,0.387687543348717,0.12602058909307834,0.2373992882029832,1.326332474914989,0.5351490698176,0.27564419013868924,0.08014850164291265,0.15142770923620222,5.77,5.84,5.52,5.57,71082400.0,403903559.0,,,,-0.06386554621848739,-0.12421383647798745,-0.11867088607594933,-0.12510798712008164,-3.6967045967992447,-0.5884740712884621,3.260859625180495,2.9216393752842995,0.8208701471201492,0.910240557162845,-0.6204867934763245,2.797043977955416,2.5257424548925207,0.6364260773522525,0.725615195165398,0.83,0.83,0.81,0.81,1540000.0,1253960.0,,,,-0.03571428571428559,-0.03571428571428559,-0.05813953488372081,-0.044247787610619316,-2.813657169354133,2.1364562118126273,-0.17602996254681647,-0.574468085106383,-0.4083187615819681,-0.5367543603423893,2.064193729687462,-0.19607642005385306,-0.5974252371703292,-0.4298764672482339,-0.5532282526521098,1.36,1.36,1.31,1.33,11815000.0,15782224.0,,,,-0.022058823529411797,-0.06338028169014076,-0.14193548387096777,-0.058073654390934926,-1.5142064750554478,-0.2986454388832275,0.3560197406174681,-0.6179095789405602,-0.589580785534769,-1.2236119521929891,-0.29886270498767564,0.2834115917046045,-0.6684736716752857,-0.612813098156112,-1.2367994174399093
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,2.22,2.23,2.15,2.23,29160000.0,63881015.0,,,,0.0045045045045044585,-0.08606557377049184,-0.07468879668049799,-0.053078556263269516,-1.172085869119899,-0.346613188733783,0.8213616489693942,-0.32554059794572987,-0.2756661855949156,-0.5286890383193488,-0.3691610053683664,0.6372773474026909,-0.38757826947477825,-0.3264604462150048,-0.6251555945645765,5.57,5.9,5.44,5.84,79615175.0,457041226.0,,,,0.04847396768402157,-0.11111111111111116,-0.07154213036565982,-0.0772633907410335,-1.748436858956221,0.12004061483574002,2.9110582170899533,3.4488314264560023,0.9099038799774564,1.0672691433564685,0.13156028417169763,2.451011544842488,3.0578649240149876,0.7491870760121799,0.9027285064077024,0.81,0.81,0.79,0.81,1803000.0,1437230.0,,,,0.0,-0.03571428571428559,-0.05813953488372081,-0.041420118343195145,-2.2742520137878577,0.1707792207792207,-0.5415713196033562,-0.6328649969456323,-0.27845446627480963,-0.3517045147711201,0.14615298733611914,-0.5523428934516097,-0.6655356739762306,-0.3176870024721936,-0.39196462575900953,1.34,1.34,1.25,1.26,35350000.0,44953090.0,,,,-0.052631578947368474,-0.11888111888111885,-0.17647058823529416,-0.10064239828693788,-3.036057106272328,1.9919593736775285,2.8600131032976632,-0.22457664297622182,0.2701075564265807,0.5233217891887864,1.8483368376979064,2.4910227473229307,-0.36710336207908545,0.14763701111304983,0.27707794726740964
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,2.23,2.26,2.19,2.21,26845000.0,59625390.0,,,,-0.008968609865470878,-0.09426229508196726,-0.03493449781659397,-0.05797101449275366,-1.2440168592500653,-0.07938957475994513,-0.09290969969279561,-0.31905232985820464,-0.3213067250107424,-0.6017093489115056,-0.06661799284184822,-0.18860834524568693,-0.34700372772188426,-0.35763975907333834,-0.664675094256128,5.92,6.2,5.92,6.12,98144795.0,598151757.0,,,,0.047945205479452024,-0.09063893016344726,-0.01449275362318836,-0.029572663125346788,-0.6210033462982636,0.23273980117483895,2.144250787337804,1.4128498900859703,1.1921311418252456,1.480919550809169,0.3087479268226889,1.8514634686270552,1.3658266650691764,1.1476981090627705,1.4656388583506046,0.81,0.86,0.81,0.83,2891000.0,2408450.0,,,,0.024691358024691246,0.0,-0.011904761904761862,-0.014836795252225476,-0.7431861014544049,0.6034387132556849,-0.13365298172010787,-0.1566511085180864,0.2336760884641771,0.2882979309947656,0.6757582293717777,-0.11723093952622343,-0.1488011931520986,0.22666396525053956,0.2726569029014085,1.28,1.34,1.27,1.32,12184000.0,15939429.0,,,,0.04761904761904767,-0.03649635036496357,-0.050359712230215736,-0.048648648648648596,-1.4606673075551688,-0.6553323903818953,-0.3510173644401833,-0.8067565454915695,-0.5540326969471303,-1.0910411565913918,-0.6454208375886952,-0.38774621962959777,-0.8224719947335778,-0.5790614862353404,-1.1216407156595163
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,2.22,2.28,2.22,2.26,29358000.0,66080030.0,,,,0.02262443438914019,-0.05833333333333335,0.05607476635513997,-0.035012809564474945,-0.726399138155786,0.0936114732724902,-0.1283392618317969,-0.6023028989433759,-0.24578131950617244,-0.4489061997856602,0.10825321226410423,-0.19576373608565711,-0.595632151189839,-0.2757408442773266,-0.4982325945732729,6.19,6.23,6.07,6.07,63448262.0,389370779.0,,,,-0.008169934640522847,-0.09538002980625926,0.009983361064891838,-0.03681370993335453,-0.7669198179585845,-0.3535239235050621,0.15354211581272859,0.07221792553456297,0.3316918562521436,0.4165589566704618,-0.3490434919845935,0.054043273293610694,0.08489953984659171,0.31644518500092156,0.4081272366283789,0.83,0.83,0.81,0.81,763000.0,623680.0,,,,-0.02409638554216853,-0.02409638554216853,-0.03571428571428559,-0.03800475059382413,-1.877401843281629,-0.7360774818401937,-0.2691570881226054,-0.8363363363363363,-0.6706312931870148,-0.8232790487829561,-0.7410450704810148,-0.2730324505781425,-0.8380056155698297,-0.6789065937541082,-0.81242253785889,1.36,1.4,1.3,1.4,30988000.0,41783155.0,,,,0.06060606060606055,0.06060606060606055,0.0,0.011560693641618602,0.3292079838233303,1.5433355219960605,0.48687682932680776,-0.33199680958848,0.2506715629643088,0.5436269272328277,1.6213708784674785,0.5012755207448178,-0.34470278077071537,0.22265537326827367,0.4800441240634331
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2.37,2.27,2.29,66545000.0,154051850.0,,,,0.013274336283185972,-0.03375527426160341,-0.012931034482758563,-0.024701873935264018,-0.5552444087636231,1.2666734791198309,2.633955875928353,0.43924647460853006,0.8131189115939674,1.5116938026278894,1.3312920711446408,2.539039617952798,0.49011000091107926,0.7835995667293294,1.4162025263894367,6.19,6.31,6.04,6.17,71808870.0,443474215.0,,,,0.016474464579901094,0.036974789915966255,0.0266222961730449,-0.021411578112608964,-0.45038206497591643,0.13177048096289856,-0.5842682307227092,0.3834513305587708,0.5004404716685547,0.6299688824666961,0.13895094064056623,-0.5833056738546345,0.4112450976986528,0.4916828755254874,0.6358991538137951,0.81,0.84,0.81,0.82,647000.0,527630.0,,,,0.012345679012345512,-0.023809523809523836,-0.023809523809523836,-0.024390243902438935,-1.1087690224695064,-0.15203145478374835,0.3177189409368635,-0.6214160327677004,-0.6950418806008363,-0.8046565229076649,-0.1540052591072345,0.2893238521125039,-0.6237583519327995,-0.7037528466758577,-0.7915894474372769,1.4,1.52,1.37,1.51,58987000.0,86268611.0,,,,0.07857142857142874,0.11029411764705865,0.09420289855072483,0.09104046242774566,2.592512872608726,0.9035433070866141,2.5015490052132936,0.5807428448922713,1.4570710793836565,3.376080160410728,1.0646744124516205,2.8325486041137453,0.6922488849161605,1.6082600487357022,3.697690755026934
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,2.29,2.29,2.23,2.27,25944374.0,58460920.0,,,,-0.008733624454148492,0.022522522522522515,-0.017316017316017285,-0.032601747283187654,-0.7279114905478278,-0.6101228642272147,-0.4186655761948509,-0.15036763164789102,-0.31213779681453235,-0.567264431819802,-0.6205114057377434,-0.42268562892996675,-0.17598079611603545,-0.3424321293907454,-0.6085122365156748,6.12,6.15,6.02,6.15,47534180.0,288859397.0,,,,-0.0032414910858994395,0.10412926391382404,-0.009661835748792202,-0.025819737050530644,-0.5553124523254683,-0.3380458430831734,-0.3312805982915602,0.1280692389920992,-0.02700942344375623,-0.03437253499781569,-0.3486444369713806,-0.2848307707038551,0.11837223156560595,-0.04905220443374392,-0.06417479370740163,0.82,0.82,0.8,0.8,862000.0,698920.0,,,,-0.024390243902438935,-0.012345679012345734,-0.08045977011494243,-0.04705181655747459,-2.0735129919117194,0.33230293663060273,-0.44025974025974024,-0.6562998405103668,-0.5832734671666869,-0.6485364559982711,0.32464037298864734,-0.4426297489553096,-0.67622956515294,-0.5976998113145806,-0.6464308793080555,1.49,1.5,1.43,1.48,29699000.0,43822110.0,,,,-0.019867549668874163,0.11278195488721798,0.0277777777777779,0.0643653362099963,1.594059585491516,-0.4965161815315239,1.5136690647482016,-0.15964460541580605,0.18367092107066352,0.36297485989385436,-0.492027175446235,1.7766752011630298,-0.13557128451630618,0.25782277434685663,0.49023685654639076
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,2.26,2.27,2.22,2.25,18340850.0,41141166.0,,,,-0.008810572687224627,0.008968609865470878,-0.004424778761061843,-0.040307101727447,-0.8898208749416018,-0.29307024328280185,-0.37102709190672156,-0.4390491191583068,-0.5107517444819922,-0.9177578033256505,-0.2962620841409954,-0.3559719425247079,-0.44675532674532725,-0.5339722785002461,-0.9363678904409244,6.15,6.32,6.06,6.26,26204207.0,162050851.0,,,,0.01788617886178856,0.07191780821917804,-0.02795031055900632,-0.007923930269413737,-0.16952613187978788,-0.44872916709618216,-0.6708641662848822,-0.6065966246845547,-0.46656492232249946,-0.5975142748023997,-0.43899747530110644,-0.6454349371975472,-0.6199103016946665,-0.4691872401434295,-0.6174956474805335,0.81,0.84,0.81,0.84,794000.0,655850.0,,,,0.04999999999999982,0.03703703703703698,-0.0117647058823529,0.004784688995215225,0.20434833436616184,-0.07888631090487241,-0.5596228508042151,0.1608187134502923,-0.6002422310551572,-0.635427471925092,-0.061623647913924384,-0.5436708112132366,0.1449495478509828,-0.6059354289885699,-0.6227819067273027,1.47,1.51,1.45,1.51,22706000.0,33698249.0,,,,0.020270270270270396,0.19841269841269837,0.07857142857142874,0.08438061041292633,2.003128528220129,-0.23546247348395566,-0.35768033946251765,-0.455452430630501,-0.08474875444346397,-0.1679583906510957,-0.23102176047661782,-0.25036857310587546,-0.41511103574464747,-0.023126331927386334,-0.044142764768092396
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,2.24,2.31,2.23,2.27,17900000.0,40936345.0,,,,0.008888888888888946,0.02714932126696845,-0.029914529914529808,-0.03156996587030714,-0.6939069457175796,-0.02403650866780982,-0.3332091637176383,-0.6868918168721545,-0.5131909135185724,-0.886789186880332,-0.0049784928312435195,-0.3134410525448974,-0.6910403365947388,-0.5273998066363876,-0.8894002745870202,6.37,6.37,6.18,6.31,9345000.0,58794365.0,,,,0.007987220447284393,0.031045751633986818,-0.03369065849923436,0.001428344707189222,0.030663671598067176,-0.6433778744000915,-0.9047835394633001,-0.7339279831741125,-0.8016061598024339,-0.981951836655701,-0.6371857066026763,-0.9017066082111332,-0.7426130425891782,-0.7986999354302912,-1.0045017297312,0.91,1.06,0.9,1.02,24878000.0,24873200.0,,,,0.2142857142857144,0.2289156626506026,0.1724137931034484,0.2208258527827649,9.547660572627722,30.33249370277078,7.605326876513317,2.0350128095644746,11.490819413418508,12.22323079631467,36.92513532057635,9.327472025576615,2.5031491893231776,13.907766093738486,14.3552838763454,1.52,1.52,1.44,1.49,22857000.0,33665005.0,,,,-0.013245033112582738,0.12878787878787867,0.04195804195804209,0.06580829756795414,1.4311148307120123,0.006650224610235123,0.8759848982271832,-0.40081788869373736,-0.04199426139599627,-0.08438741413945194,-0.0009865201007921431,1.1120584056053704,-0.37617958835456344,0.010955380846001894,0.021168430222250043
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,2.27,2.33,2.24,2.3,60440000.0,138185470.0,,,,0.013215859030836885,0.017699115044247815,0.0,-0.01730399487289047,-0.3752718800223139,2.376536312849162,1.0587233462769943,1.5138441314321232,0.7364510622632352,1.214344540749368,2.375618170112647,1.0911835239784242,1.4913369162356909,0.684339340694402,1.0978622901493156,6.24,6.89,6.2,6.75,45049594.0,297109119.0,,,,0.06973058637083995,0.1120263591433277,0.02427921092564489,0.0731319554848966,1.5941581088000762,3.820716318887105,-0.289979069875862,0.3860450557004378,-0.01669407562958214,-0.019462446854728324,4.0533604538462145,-0.2369506521186583,0.38442991440818575,0.0476655261805734,0.05686489709322516,1.02,1.02,0.94,1.02,8181000.0,8007080.0,,,,0.0,0.2592592592592593,0.19999999999999996,0.209964412811388,3.915816223014716,-0.6711552375592893,9.722149410222805,3.858364510956708,1.895157708062786,1.0064125888386977,-0.6780840422623546,11.83844279117496,4.692183012483294,2.131287528415994,1.0196409171097376,1.48,1.58,1.47,1.56,36977000.0,56785230.0,,,,0.046979865771812124,0.11428571428571432,0.08333333333333348,0.11349036402569568,2.3663604809606498,0.6177538609616311,0.19326836194656005,0.6535640819246937,0.6011214128457811,1.219162580879859,0.6867732531155126,0.35904600789480834,0.7686345144115798,0.7588655166682536,1.481578188856164
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,2.29,2.4,2.26,2.4,55508512.0,129825437.0,,,,0.04347826086956519,0.048034934497816595,0.05263157894736836,0.025421918393505827,0.5513253546006837,-0.08159311714096629,-0.16584999624314378,1.5235523622738132,0.5155294673882338,0.8704255378952749,-0.06049863998002103,-0.1572614220471874,1.5689503762181274,0.5064922449144349,0.8359971090203581,6.75,6.77,6.41,6.65,30409238.0,201668529.0,,,,-0.014814814814814725,0.07779578606158832,0.03582554517133962,0.05589075897110196,1.1759770957800053,-0.3249830841982727,-0.5765253234036408,0.14217231594141788,-0.3452182218578449,-0.40926558404070656,-0.3212307663973114,-0.5452530898555172,0.1692216445695769,-0.2990724548615977,-0.36281446505390774,1.02,1.03,0.94,0.95,7857000.0,7647560.0,,,,-0.06862745098039225,0.15853658536585358,0.13095238095238093,0.11567821491485608,1.6386150721705766,-0.03960396039603964,11.143740340030911,8.387096774193548,1.4938045287642594,0.8644088756219903,-0.04490026326700869,13.494172052385194,10.022874356793842,1.6488352758290459,0.8698873524172956,1.57,1.57,1.5,1.55,22771000.0,35143880.0,,,,-0.0064102564102563875,0.026490066225165476,0.08391608391608396,0.1016346837242359,1.8895503861079812,-0.3841847635016361,-0.6139657890721684,-0.21355597275590177,-0.04424680627395661,-0.08934568256802776,-0.3811087848019634,-0.5926226284088427,-0.162640785132258,0.0484743064070714,0.09327493033766202
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,2.41,2.42,2.36,2.37,25043725.0,59687873.0,,,,-0.012499999999999956,0.04405286343612347,0.07239819004524883,0.010014915832090576,0.2181648029486198,-0.5488309072309486,-0.034714616741186366,-0.2351391453358781,-0.3461526589322792,-0.6082561728309597,-0.5402451601222031,0.020987575973830053,-0.18475227550864315,-0.3378443434245071,-0.5814896349432169,6.69,6.8,6.34,6.34,78887599.0,504997765.0,,,,-0.046616541353383556,0.03089430894308931,-0.009375000000000022,0.00483398050558681,0.09885393709591045,1.5941984800802969,0.6595973465830272,2.702397367045558,0.6917396990305407,0.8253512214634657,1.5040980241394037,0.7482476604352948,2.706721032834163,0.7463334096806591,0.9125234657679883,0.96,1.03,0.96,0.97,6387000.0,6401800.0,,,,0.021052631578947434,0.2124999999999999,0.16867469879518082,0.1318553092182031,1.7679436752789561,-0.18709431080565098,6.409512761020881,6.812777138299733,0.8240192405328777,0.5233341917606642,-0.16289640094356894,8.159560464716993,8.43293082743327,0.9790226015491421,0.5710191749436353,1.55,1.56,1.49,1.5,27749114.0,41815439.0,,,,-0.032258064516129115,0.013513513513513598,0.06382978723404253,0.06157112526539277,1.0598810850221705,0.21861639805015143,-0.06565493787669618,1.0289755737175588,0.18000897469065502,0.360620353842738,0.18983558446022464,-0.04579129119980763,1.174238577320915,0.26034523967408885,0.49894533977186994
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,2.38,2.51,2.35,2.47,57824000.0,140964547.0,,,,0.04219409282700415,0.09777777777777796,0.037815126050420256,0.04905500106179672,1.1226855901961474,1.308921695953777,2.1527437387034953,-0.334439929773652,0.5250094615517671,0.906174602905656,1.3616949292195417,2.426362466246095,-0.30966579901338875,0.5756314930618558,0.9774230134185614,6.3,6.34,6.06,6.11,33325374.0,204751574.0,,,,-0.03627760252365919,-0.023961661341852958,-0.02861685214626386,-0.031158328708475458,-0.6381925873241493,-0.5775587744786097,0.2717566305288308,0.7329593892480033,-0.3268970792991315,-0.4124639589476274,-0.5945495441945174,0.26350199790064655,0.6809911103223398,-0.33438798494422484,-0.43160104604031096,0.98,1.0,0.94,0.96,3561000.0,3417400.0,,,,-0.010309278350515427,0.1428571428571428,0.1428571428571428,0.11111111111111094,1.405190455599768,-0.4424612494128699,3.4848866498740554,1.3724183877415057,-0.057957055936703195,-0.03975058487982426,-0.46618138648505103,4.210642677441488,1.7746744178493716,-0.029419572512346615,-0.018647388738091738,1.5,1.54,1.48,1.54,18830000.0,28496150.0,,,,0.026666666666666616,0.019867549668874274,0.13235294117647056,0.08641975308641969,1.4523279654835999,-0.32141977578094927,-0.17070377873689768,-0.30501217981841,-0.22253225715419844,-0.4671393895954291,-0.31852562877553436,-0.15437297647127002,-0.22573478186681273,-0.16937618996560355,-0.3400210929714068
