date,hog_hk_modern_dairy_open,hog_hk_modern_dairy_high,hog_hk_modern_dairy_low,hog_hk_modern_dairy_close,hog_hk_modern_dairy_volume,hog_hk_modern_dairy_amount,hog_hk_modern_dairy_amplitude,hog_hk_modern_dairy_pct_chg,hog_hk_modern_dairy_turnover,hog_hk_modern_dairy_close_ret1,hog_hk_modern_dairy_close_ret5,hog_hk_modern_dairy_close_ret20,hog_hk_modern_dairy_close_ma20_gap,hog_hk_modern_dairy_close_z20,hog_hk_modern_dairy_volume_ret1,hog_hk_modern_dairy_volume_ret5,hog_hk_modern_dairy_volume_ret20,hog_hk_modern_dairy_volume_ma20_gap,hog_hk_modern_dairy_volume_z20,hog_hk_modern_dairy_amount_ret1,hog_hk_modern_dairy_amount_ret5,hog_hk_modern_dairy_amount_ret20,hog_hk_modern_dairy_amount_ma20_gap,hog_hk_modern_dairy_amount_z20
2020-01-24,1.06,1.06,1.05,1.05,325000.0,342740.0,,,,-0.009433962264150941,-0.09482758620689646,,-0.07438016528925606,-3.610090264279713,-0.9277295975094507,-0.9169859514687101,,-0.8736453352372713,-1.4417578325102793,-0.9292933981521881,-0.9242546796614289,,-0.882432139240083,-1.4773037733202605
2020-01-29,1.05,1.05,0.99,1.02,2730200.0,2788976.0,,,,-0.02857142857142858,-0.11304347826086947,,-0.09687499999999993,-3.586052341602167,7.400615384615385,0.4331758530183727,,0.11896137517873195,0.18090213654820608,7.137293575304897,0.26675478159760546,,0.009062378822298545,0.013932451307313357
2020-01-30,1.02,1.03,0.97,0.98,4141000.0,4118230.0,,,,-0.03921568627450989,-0.1250000000000001,,-0.12759643916913943,-3.651077199383893,0.5167387004615047,0.796529284164859,,0.6860291141656236,1.081400255691737,0.4766100532955464,0.586314086514387,,0.4892418710827817,0.7756923679871862
2020-01-31,0.99,0.99,0.96,0.97,1871100.0,1811807.0,,,,-0.010204081632653073,-0.1339285714285715,,-0.13066037735849056,-2.8945392932254723,-0.5481526201400628,8.796335078534032,,-0.264720740250904,-0.4310611540558276,-0.5600520126364967,7.43603389672673,,-0.36125836007008283,-0.5946687926511196
2020-02-03,0.99,0.99,0.9,0.91,8489913.0,7840140.0,,,,-0.061855670103092675,-0.14150943396226412,-0.1875,-0.17907081641858347,-3.3716534853041957,3.537391374058041,0.8879059372915277,0.2539632438781152,2.381000822738543,3.911516257019142,3.3272489840253403,0.6174057810909248,0.029527476337048775,1.8148383059550017,2.9860971953494526
2020-02-04,0.95,0.98,0.94,0.97,3496000.0,3329860.0,,,,0.06593406593406592,-0.07619047619047625,-0.1415929203539823,-0.116575591985428,-1.739149360312037,-0.5882172173024623,9.756923076923076,1.632797761820667,0.3461492180994692,0.49826079408114865,-0.575280543459683,8.715411098792087,1.2077990964218892,0.19071021752597805,0.30882357974710967
2020-02-05,0.98,1.02,0.95,0.99,4148546.0,4090535.0,,,,0.020618556701030855,-0.02941176470588236,-0.13913043478260867,-0.09174311926605516,-1.2743357579270975,0.18665503432494268,0.5195026005420849,0.903330160004588,0.533406574539468,0.8066523272380871,0.22844053503750916,0.46667988537728533,0.6462303237820193,0.4165793988383524,0.706222298255185
2020-02-06,0.99,1.02,0.98,1.0,2327000.0,2347650.0,,,,0.010101010101010166,0.020408163265306145,-0.13043478260869557,-0.07578558225508325,-1.0228153922209224,-0.4390805838961409,-0.43805843999034044,-0.09241741466500564,-0.1700816540504455,-0.26310300292389466,-0.4260775179774773,-0.429937133185859,-0.20358386413042007,-0.20898659158735933,-0.36038473982589003
2020-02-07,1.03,1.03,1.0,1.01,2218162.0,2242612.0,,,,0.010000000000000009,0.04123711340206193,-0.11403508771929816,-0.060027919962773346,-0.8013390535903336,-0.046771809196390235,0.18548554326332112,0.6906722560975609,-0.20554149137982358,-0.3161902905555827,-0.044741763039635396,0.23777642982944647,0.49091996968447926,-0.2366604567231495,-0.4026723635662846
2020-02-10,1.02,1.02,1.0,1.02,516000.0,522905.0,,,,0.00990099009900991,0.1208791208791209,-0.09734513274336276,-0.0449438202247191,-0.5987212052024914,-0.7673749708091654,-0.9392219920274801,-0.8049886621315192,-0.8181402108664255,-1.298882187462907,-0.7668321582155094,-0.9333041246712431,-0.8253939367630903,-0.8242228216128966,-1.4405022199727882
2020-02-11,1.02,1.03,0.99,0.99,6307367.0,6324176.0,,,,-0.02941176470588236,0.020618556701030855,-0.13157894736842102,-0.06823529411764706,-0.9123667040773137,11.223579457364341,0.80416676201373,3.6996497262112236,1.3096711218961912,1.9216921250117895,11.094311586234593,0.8992317995351156,3.1272386252840496,1.2180564481059206,1.9421864565078149
2020-02-12,0.98,1.02,0.98,1.01,2975000.0,2958290.0,,,,0.02020202020202011,0.02020202020202011,-0.12173913043478257,-0.04265402843601884,-0.5707742413134936,-0.5283293329847463,-0.2828812793687234,0.16165560327996875,-0.0013810815724296654,-0.0020647895269812564,-0.5322252258634168,-0.276796311484928,0.01938748330046547,-0.0428779075880823,-0.06908145533011893
2020-02-13,1.01,1.1,1.01,1.04,6485000.0,6858153.0,,,,0.02970297029702973,0.040000000000000036,-0.08771929824561397,-0.007633587786259555,-0.10508329596991053,1.179831932773109,1.786850021486893,1.5551615445232465,1.1618004100520354,1.7511511589132218,1.3182828593545595,1.9212842629863904,1.3506709442576428,1.2168620339151959,1.962551098826454
2020-02-14,1.08,1.08,1.03,1.04,1170067.0,1220558.0,,,,0.0,0.02970297029702973,-0.08771929824561397,-0.0028763183125598557,-0.04110218301654348,-0.8195733230531996,-0.47250606583288324,-0.2072716802168022,-0.6340297671273958,-0.950519946345447,-0.8220281758076846,-0.4557426786265302,-0.27482413612814294,-0.6290843718046895,-0.9888197212911889
2020-02-17,1.05,1.06,1.04,1.05,1091677.0,1139511.0,,,,0.009615384615384581,0.02941176470588247,-0.08695652173913038,0.011560693641618824,0.17309124237406687,-0.0669961634675621,1.115653100775194,-0.6987646247240618,-0.6569068591867151,-0.973691818698768,-0.06640159664677958,1.179193161281686,-0.7266870108386323,-0.6512626953537438,-1.0063227832671284
2020-02-18,1.04,1.07,1.03,1.06,1891707.0,1978957.0,,,,0.00952380952380949,0.07070707070707072,-0.08620689655172398,0.02613746369796721,0.42026879583168214,0.7328449715437808,-0.7000797638697732,-0.5168053639846744,-0.380834298556623,-0.5304782133494154,0.7366721339241131,-0.6870806568318149,-0.5626517713098632,-0.36491424439086584,-0.5277018881664548
2020-02-19,1.04,1.05,1.02,1.02,2314000.0,2384390.0,,,,-0.037735849056603765,0.00990099009900991,-0.11304347826086947,-0.0077821011673151474,-0.1394624539854987,0.2232338306090742,-0.22218487394957986,0.2146981627296587,-0.21667843933977637,-0.29117341512941664,0.20487206139395653,-0.19399720784642482,0.08299154732543923,-0.20221156020171982,-0.28210102989169966
2020-02-20,1.02,1.04,0.99,1.0,4057000.0,4079285.0,,,,-0.019607843137254943,-0.03846153846153855,-0.1071428571428572,-0.021047479197259022,-0.43294954671293695,0.7532411408815902,-0.37440246723207404,0.7600867678958785,0.36390976753541415,0.49429456082954204,0.7108296042174309,-0.4051918935025217,0.5713127383382766,0.3607206345338545,0.5055142381670207
2020-02-21,1.0,1.01,0.98,1.0,3927619.0,3919145.0,,,,0.0,-0.03846153846153855,-0.1071428571428572,-0.015263417035942917,-0.3517424152085342,-0.03189080601429628,2.3567470922605285,19.563450261780105,0.28263988976717713,0.3939823222080784,-0.03925687957571,2.210945321729897,17.24810262140895,0.2757446586882679,0.393958801789054
2020-02-24,0.99,0.99,0.96,0.97,2004000.0,1946530.0,,,,-0.030000000000000027,-0.07619047619047625,-0.08490566037735858,-0.03912828132738966,-1.078316840848161,-0.4897672101087198,0.8357078146741206,-0.5543695797198132,-0.38318873510569307,-0.5938835746704247,-0.5033278942218264,0.7082151905510345,-0.5984346102152618,-0.4024033208855132,-0.6399202679720544
2020-02-25,0.96,0.97,0.95,0.95,4067000.0,3890690.0,,,,-0.020618556701030966,-0.10377358490566047,-0.09523809523809534,-0.054726368159204175,-1.5442975010613595,1.029441117764471,1.1499101076435196,11.513846153846155,0.3017241299292879,0.45054485865615956,0.9987824487678074,0.9660305908617519,10.351724339149209,0.2501323411163565,0.3830290357102215
2020-02-26,0.95,0.98,0.93,0.95,2350770.0,2244521.0,,,,0.0,-0.06862745098039225,-0.06862745098039225,-0.050000000000000044,-1.3895662304989955,-0.42198918121465456,0.01589023336214357,-0.13897516665445753,-0.2901016812163756,-0.48181526137393316,-0.4231046421071841,-0.058660286278670815,-0.19521681075778352,-0.31769596488348195,-0.541442086398864
2020-02-27,0.94,0.98,0.94,0.97,1081000.0,1043910.0,,,,0.021052631578947434,-0.030000000000000027,-0.010204081632653073,-0.02659307576517811,-0.7101805786956422,-0.5401506740344653,-0.7335469558787282,-0.7389519439748853,-0.6716727112095128,-1.1049377339856759,-0.5349074479588295,-0.744094859760963,-0.7465148862496752,-0.6800175085973972,-1.1426943389838882
2020-02-28,0.96,0.96,0.91,0.94,3206000.0,2978358.0,,,,-0.030927835051546393,-0.06000000000000005,-0.030927835051546393,-0.05622489959839372,-1.4888474289418592,1.9657724329324697,-0.18372937904618547,0.7134306023194912,0.021199151544680106,0.03247272323569252,1.8530792884444063,-0.24004904130875482,0.6438605215676945,-0.04192235855638138,-0.06544980260123057
2020-03-02,0.92,0.98,0.92,0.96,2349407.0,2250713.0,,,,0.02127659574468077,-0.010309278350515427,0.05494505494505497,-0.03469079939668185,-0.8786160741969221,-0.2671843418590143,0.1723587824351298,-0.7232707802777248,-0.26722808875352855,-0.42254755859510085,-0.24431079138236567,0.1562693613763979,-0.7129243865543218,-0.2893253091055509,-0.46556008401011467
2020-03-03,0.98,0.99,0.96,0.96,617000.0,600170.0,,,,0.0,0.010526315789473717,-0.010309278350515427,-0.03711133400200617,-1.0583941161410029,-0.7373805390040976,-0.848291123678387,-0.823512585812357,-0.7871801826049222,-1.4204079869556585,-0.733342278646811,-0.8457420149125219,-0.81976119116119,-0.7921516134795066,-1.3956073043431896
2020-03-04,0.96,1.01,0.94,1.01,2087218.0,2055114.0,,,,0.05208333333333348,0.06315789473684208,0.02020202020202011,0.013547415955845521,0.38099638810205627,2.3828492706645057,-0.11211305231902735,-0.4968796296340935,-0.2424485324399781,-0.3981375714452812,2.4242198043887564,-0.08438637909825752,-0.49759285765798367,-0.2529718484698741,-0.40645335918591224
2020-03-05,0.99,1.05,0.99,1.02,4930000.0,5072960.0,,,,0.00990099009900991,0.05154639175257736,0.020000000000000018,0.022556390977443774,0.633402846376403,1.3619957282852102,3.5605920444033305,1.118607649333906,0.8588694295800874,1.3798405472265383,1.4684567376797588,3.859576017089596,1.1608672502289523,0.9148434147381599,1.4351934018509156
2020-03-06,1.01,1.02,0.99,1.0,345000.0,345520.0,,,,-0.019607843137254943,0.06382978723404253,-0.00990099009900991,0.001502253380070151,0.0418103907086821,-0.9300202839756593,-0.8923892701185278,-0.844465823506128,-0.8760018555873043,-1.4131107165628702,-0.9318898631173911,-0.8839897688592171,-0.8459296570249334,-0.8759597485219601,-1.377711155444816
2020-03-09,0.98,0.98,0.94,0.95,1704000.0,1615530.0,,,,-0.050000000000000044,-0.01041666666666663,-0.06862745098039225,-0.048096192384769476,-1.3416407864999056,3.9391304347826086,-0.27471059718473645,2.302325581395349,-0.36622270517572886,-0.5452151632997629,3.6756482982171796,-0.2822141250350445,2.0895286906799515,-0.39958586130679796,-0.5809510585029425
2020-03-10,0.92,0.98,0.92,0.95,3220000.0,3051770.0,,,,0.0,-0.01041666666666663,-0.04040404040404044,-0.044746103569633044,-1.2053935237161668,0.8896713615023475,4.218800648298217,-0.4894858662893724,0.17174354274695114,0.26978319785447713,0.8890209404963076,4.084842627922089,-0.5174438535549928,0.11162469144580589,0.17036776848835175
2020-03-11,0.95,0.96,0.93,0.94,1334000.0,1252360.0,,,,-0.010526315789473717,-0.06930693069306937,-0.06930693069306937,-0.05289672544080615,-1.373121825023087,-0.5857142857142856,-0.3608717441110607,-0.5515966386554623,-0.4856715278225582,-0.8164808172432063,-0.589628314060365,-0.3906128808426199,-0.5766608412292236,-0.5149094856448964,-0.8344192579377769
2020-03-12,0.95,0.95,0.89,0.91,4829000.0,4365610.0,,,,-0.031914893617021156,-0.10784313725490191,-0.125,-0.0798786653185034,-1.9887861071820288,2.6199400299850075,-0.020486815415821535,-0.2553585196607556,0.9226609723412935,1.4808103153948162,2.4859066083234853,-0.1394353592379991,-0.3634423145707014,0.7487571388842906,1.1556865926850912
2020-03-13,0.82,0.88,0.82,0.88,2742000.0,2367340.0,,,,-0.03296703296703296,-0.12,-0.15384615384615385,-0.10432569974554695,-2.467909988258324,-0.4321805756885484,6.947826086956522,1.3434555457080664,0.12894176222991938,0.22759034798914152,-0.457729847604344,5.851528131511924,0.9395555147727515,-0.0018720538215157845,-0.0033259372717133187
2020-03-16,0.86,0.88,0.8,0.84,3581000.0,2983510.0,,,,-0.045454545454545525,-0.11578947368421055,-0.20000000000000007,-0.13801949717804018,-2.980380129964224,0.3059810357403354,1.101525821596244,2.280274293586839,0.42816127446384233,0.7982520431330449,0.2602794697846529,0.8467685527350157,1.618237121010679,0.2282270874150596,0.4240783914815629
2020-03-17,0.81,0.84,0.81,0.82,3548000.0,2901250.0,,,,-0.023809523809523836,-0.13684210526315788,-0.2264150943396227,-0.14937759336099599,-2.839054267281605,-0.009215302987992224,0.1018633540372671,0.875554723855227,0.3480826800993151,0.6929812074400158,-0.027571551628786217,-0.049322196626875536,0.4660500455542995,0.15068732968612886,0.29770465626831843
2020-03-18,0.81,0.85,0.75,0.78,2704415.0,2181289.0,,,,-0.04878048780487798,-0.17021276595744672,-0.23529411764705876,-0.18067226890756294,-3.1260491980001635,-0.23776352874859075,1.0272976011994004,0.16871866897147791,-0.0037888891397862556,-0.007762462824258616,-0.24815545023696683,0.7417427896132103,-0.08517943792752025,-0.1504010736323561,-0.3035184944243126
2020-03-19,0.77,0.78,0.69,0.74,6409000.0,4632360.0,,,,-0.05128205128205132,-0.18681318681318682,-0.26,-0.21276595744680837,-3.0899415356067195,1.3698285950935785,0.327189894388072,0.5797387231944786,1.3439944851577401,2.7803128862673687,1.12368008090629,0.06110257214913828,0.13558135800759197,0.8114411657313463,1.6280578586214869
2020-03-20,0.76,0.79,0.76,0.77,2554000.0,1965510.0,,,,0.04054054054054057,-0.125,-0.22999999999999998,-0.16936353829557704,-2.039241643840885,-0.6014978935871431,-0.06856309263311455,-0.34973326078726064,-0.10443201133787672,-0.19423533821899627,-0.575700075123695,-0.16973903199371443,-0.4984850011928622,-0.23962811408034834,-0.4711501491266061
2020-03-23,0.71,0.76,0.71,0.72,2987000.0,2187790.0,,,,-0.06493506493506496,-0.1428571428571429,-0.25773195876288657,-0.21354451119606777,-2.3699146027019733,0.16953797963978068,-0.16587545378385926,0.49051896207584833,0.0732480088590568,0.1347198677463063,0.1130902412096606,-0.2667059939467272,0.12394363302903111,-0.12039829518595979,-0.2334907795820378
2020-03-24,0.77,0.77,0.74,0.74,5474000.0,4107740.0,,,,0.0277777777777779,-0.09756097560975607,-0.2210526315789474,-0.18050941306755253,-1.7684212845566412,0.8326079678607299,0.5428410372040586,0.34595524956970736,0.9327113514662426,1.7582119404415846,0.8775750871884413,0.4158517880224042,0.05578701978312339,0.643547153693689,1.2582423457711185
2020-03-25,0.78,0.79,0.74,0.77,8917000.0,6839755.0,,,,0.04054054054054057,-0.012820512820512886,-0.18947368421052624,-0.13725490196078438,-1.2462527244477932,0.6289733284618195,2.2972010582695335,2.793225198551964,2.0720304495165696,3.7742285234907147,0.6650895626305462,2.135648233682011,2.0473116535777565,1.7248215133161002,3.352116959642474
2020-03-26,0.79,0.82,0.72,0.73,9489000.0,7259670.0,,,,-0.051948051948051965,-0.013513513513513487,-0.24742268041237114,-0.1737408036219582,-1.5204453789670271,0.06414713468655386,0.48057419254173817,7.777983348751157,1.936905283643954,3.0131114229304745,0.061393280899681324,0.5671644690827138,5.9543064057246315,1.6495842710024546,2.80543218840611
2020-03-27,0.75,0.76,0.67,0.68,17775512.0,12493494.0,,,,-0.06849315068493145,-0.11688311688311681,-0.276595744680851,-0.2197360872059666,-1.8353232542613456,0.8732755822531353,5.959871574001566,4.544451653150343,3.8682000530214564,5.792494295313954,0.7209451669290754,5.356362470809103,3.194758991363698,3.095266227588314,5.107835771658221
2020-03-30,0.67,0.72,0.66,0.69,13654400.0,9475690.0,,,,0.014705882352941124,-0.04166666666666674,-0.28125,-0.19627256843331398,-1.5136405262311718,-0.23184209827542523,3.571275527284901,4.811849543310291,2.11756563203538,2.327672721705299,-0.2415500419658424,3.3311698106308194,3.2100836490481015,1.687016367842343,2.120390414883044
2020-03-31,0.69,0.74,0.69,0.72,15056000.0,10860650.0,,,,0.04347826086956519,-0.027027027027027084,-0.25,-0.14792899408284022,-1.0899427462376408,0.1026482306069838,1.7504567044208987,23.40194489465154,2.044644044741667,2.2693945065667753,0.14615927705528575,1.6439477668985867,17.095956145758702,1.7935770915283644,2.260910437655917
2020-04-01,0.72,0.77,0.72,0.73,9333438.0,6896907.0,,,,0.01388888888888884,-0.051948051948051965,-0.27722772277227725,-0.1236494597839135,-0.8989766007603489,-0.3800851487778959,0.04670158124929902,3.471712106737294,0.6469724933826637,0.7531873485724648,-0.3649636992261053,0.008355854851526123,2.355972953325217,0.5672132922203001,0.7450407479534686
2020-04-02,0.72,0.74,0.71,0.73,2307932.0,1681211.0,,,,0.0,0.0,-0.28431372549019607,-0.10866910866910862,-0.8182536922633376,-0.752724344448423,-0.7567781641901149,-0.5318596348884381,-0.6172163669868745,-0.7661868708749491,-0.7562369624528793,-0.7684177104468936,-0.6685936810067494,-0.6378913079028596,-0.8848897282641875
2020-04-03,0.73,0.73,0.71,0.72,2475114.0,1787560.0,,,,-0.013698630136986356,0.0588235294117645,-0.28,-0.10503418272218767,-0.8492682414257472,0.07243800943875289,-0.8607570909912469,6.17424347826087,-0.5803636065796871,-0.6953011387543977,0.06325737816371646,-0.8569207301016033,4.173535540634406,-0.6003887823965397,-0.7877552804603748
2020-04-06,0.72,0.76,0.7,0.75,2956000.0,2167530.0,,,,0.04166666666666674,0.0869565217391306,-0.21052631578947367,-0.05123339658444015,-0.4511815377855625,0.1942884246947818,-0.7835130067963441,0.7347417840375587,-0.5077222778592824,-0.6326902493612797,0.21256349437221678,-0.7712535973633583,0.3416835341962081,-0.5231324110632805,-0.7136809205564496
2020-04-07,0.76,0.78,0.74,0.76,7201000.0,5486870.0,,,,0.01333333333333342,0.05555555555555558,-0.19999999999999996,-0.026265214606021714,-0.25045227952310234,1.436062246278755,-0.5217189160467588,1.236335403726708,0.1868461874947831,0.237776863414545,1.5313928757618118,-0.49479358970227383,0.797930381385229,0.19985353873773115,0.27624021012604694
2020-04-08,0.77,0.79,0.76,0.79,3737977.0,2910493.0,,,,0.03947368421052633,0.08219178082191791,-0.15957446808510634,0.024643320363164634,0.26566965639779966,-0.48090862380224964,-0.5995069555291416,1.802081709145427,-0.40348802549499563,-0.535054069579518,-0.4695531332070926,-0.5780002543168989,1.3240066753968507,-0.3800477082179906,-0.5416098591799116
2020-04-09,0.8,0.83,0.77,0.81,4269000.0,3459190.0,,,,0.025316455696202445,0.1095890410958904,-0.10989010989010983,0.0609037328094304,0.7781061106596784,0.14206160177015525,0.849707877008508,-0.11596603851729137,-0.33156811364763805,-0.4580626546268634,0.18852373120292687,1.0575585099074418,-0.20762734188349397,-0.27595828245932397,-0.40904368228813953
2020-04-14,0.82,0.84,0.81,0.84,5466000.0,4541382.0,,,,0.03703703703703698,0.16666666666666674,-0.045454545454545525,0.10744891232696108,1.6205600124426482,0.2803935347856641,1.208383129019512,0.9934354485776806,-0.14037537948275136,-0.19259516011259498,0.3128454927309572,1.540548009577301,0.9183480192959186,-0.040341659502324156,-0.05900200187736015
2020-04-15,0.84,0.85,0.81,0.81,2710000.0,2250720.0,,,,-0.03571428571428559,0.08000000000000007,-0.03571428571428559,0.07072042300066084,1.1681246154843314,-0.5042078302231979,-0.08322056833558866,-0.24322814856185426,-0.5827424365753877,-0.8296121002202371,-0.5043975600378916,0.03838009162502942,-0.24561338825745516,-0.5350705507695936,-0.8124651819768176
2020-04-16,0.81,0.83,0.79,0.82,3319000.0,2701660.0,,,,0.012345679012345512,0.07894736842105265,0.0,0.08609271523178808,1.4995330739187729,0.22472324723247228,-0.5390917928065546,-0.06454340473506204,-0.4855252155113017,-0.6815981741841262,0.20035366460510406,-0.5076136303575627,-0.0687944851357174,-0.43766414085659255,-0.6540797955842345
2020-04-17,0.83,0.84,0.82,0.83,2282000.0,1896190.0,,,,0.012195121951219523,0.05063291139240489,0.0641025641025641,0.0993377483443707,1.7302304699062767,-0.3124435070804459,-0.38950935225123107,-0.1561945929156583,-0.6456405856998988,-0.903214017386148,-0.29813892199610614,-0.3484986907716322,-0.13070207569927694,-0.6044968168990503,-0.8997058747696517
2020-04-20,0.83,0.85,0.81,0.83,2762346.0,2278993.0,,,,0.0,0.024691358024691246,0.12162162162162149,0.09570957095709565,1.5688648858940522,0.2104934268185803,-0.3529290231904427,-0.5689895459510064,-0.5696387910598875,-0.7910184839017165,0.20188008585637518,-0.34117726982328234,-0.5080276576086487,-0.5232350511135853,-0.7733763176047047
2020-04-21,0.83,0.84,0.81,0.82,2991000.0,2449210.0,,,,-0.012048192771084376,-0.023809523809523836,0.06493506493506485,0.07611548556430447,1.1902008293496427,0.08277529317471455,-0.4527991218441273,0.17110415035238846,-0.5203914567816059,-0.6913700127515635,0.07468956683938921,-0.46069060035028986,0.24609388911783703,-0.4746946629618193,-0.674326677251024
2020-04-22,0.82,0.84,0.8,0.84,2730000.0,2219940.0,,,,0.024390243902439046,0.03703703703703698,0.16666666666666674,0.09875735775016348,1.4975201228275306,-0.08726178535606821,0.007380073800737907,-0.08603950451958486,-0.5637713513450331,-0.7543680680829331,-0.0936097762135546,-0.013675623800383896,0.014695194694189118,-0.5263254165128383,-0.7559695832706932
2020-04-23,0.84,0.84,0.81,0.81,2069000.0,1719340.0,,,,-0.03571428571428559,-0.012195121951219412,0.09459459459459474,0.05126541207008439,0.760214902845697,-0.24212454212454215,-0.37661946369388366,-0.6220314212641578,-0.6687127775728382,-0.891082467453061,-0.2255015901330667,-0.3635986763693433,-0.5814389420946797,-0.6332655769584457,-0.9102407745339556
2020-04-24,0.82,0.85,0.79,0.81,2999000.0,2408830.0,,,,0.0,-0.02409638554216853,0.051948051948051965,0.04651162790697683,0.6902684899626709,0.44949250845819244,0.3141980718667836,-0.6636761242570371,-0.5063444328717687,-0.6438995040410341,0.4010201588981819,0.2703526545335646,-0.6478192566839016,-0.4727679028476208,-0.6492104527023446
2020-04-27,0.81,0.83,0.8,0.82,4860000.0,3975700.0,,,,0.012345679012345512,-0.012048192771084376,0.12328767123287676,0.05670103092783485,0.834033996919924,0.6205401800600201,0.7593740972347418,-0.4878280113815997,-0.15905111168814356,-0.1924890435054343,0.6504693149786411,0.7444985570381304,-0.4523580272932516,-0.08547339926503406,-0.11207476079942802
2020-04-28,0.83,0.84,0.82,0.83,601000.0,499820.0,,,,0.012195121951219523,0.012195121951219523,0.22058823529411753,0.06342088404868673,0.9435217495647897,-0.8763374485596708,-0.7990638582413908,-0.9661894408442356,-0.8916675188911974,-1.0530484648159477,-0.8742812586462761,-0.7959260332923678,-0.9599935774571949,-0.8805138225966621,-1.135350623928477
