date,open,high,low,close,volume,event_flag,no_price_limit_flag
2018-01-02,10.5093286,11.0278154,10.3497942,10.78053708,10066831,0,0
2018-01-03,10.71273496,10.9480482,10.60106088,10.768572,8685165,0,0
2018-01-04,10.6888048,10.79649052,10.4295614,10.5492122,7607730,0,0
2018-01-05,10.48539844,10.62499104,10.28598044,10.3896778,6234611,0,0
2018-01-08,10.44152648,10.83238576,10.39366616,10.69279316,10417407,0,0
2018-01-09,10.62499104,10.67683972,10.17430636,10.35378256,8087566,0,0
2018-01-10,10.3298524,10.44152648,10.04269048,10.2500852,5541977,0,0
2018-01-11,10.26205028,10.270027,9.85523756,9.9908418,6028600,0,0
2018-01-12,9.9908418,10.11846932,9.771482,9.8113656,4756646,0,0
2018-01-15,9.82731904,9.96691164,9.32478568,9.44842484,7818550,0,0
2018-01-16,9.46437828,9.6119476,9.42050632,9.51622696,6023190,0,0
2018-01-17,9.60795924,9.60795924,9.073519,9.31680896,7106634,0,0
2018-01-18,9.30484388,9.63986612,9.26097192,9.59998252,7098955,0,0
2018-01-19,9.572064,9.60795924,9.3327624,9.39657616,6215749,0,0
2018-01-22,9.4524132,9.58801744,9.2330534,9.56408728,5930054,0,0
2018-01-23,9.52420368,9.59599416,9.36068092,9.46836664,5300553,0,0
2018-01-24,9.40854124,9.44044812,9.22108832,9.39657616,5483629,0,0
2018-01-25,9.4125296,9.65581956,9.40056452,9.5521222,6514760,0,0
2018-01-26,9.52420368,9.56009892,9.272937,9.31680896,5367811,0,0
2018-01-29,9.2928788,9.46038992,9.01768196,9.16923964,5572690,0,0
2018-01-30,9.12536768,9.2529952,8.98178672,9.0136936,5528577,0,0
2018-01-31,9.073519,9.1134026,8.92993804,8.97381,4351253,0,0
2018-02-01,8.90201952,8.9937518,8.475265,8.6547412,6242129,0,0
2018-02-02,8.58295072,8.58295072,7.80123216,8.3356724,6272700,0,0
2018-02-05,8.3954978,9.16923964,8.375556,9.16923964,11922484,0,0
2018-02-06,8.94987984,8.9538682,8.41145124,8.44734648,9404398,0,0
2018-02-07,8.74647348,8.8541592,8.37156764,8.5550322,5533401,0,0
2018-02-08,8.6148576,8.80629888,8.54705548,8.67069464,4530717,0,0
2018-02-09,8.3356724,8.4353814,7.9368364,8.076429,5001489,0,0
2018-02-12,8.21203324,8.4952068,8.12030096,8.4154396,3744099,0,0
2018-02-13,8.54306712,8.90201952,8.4553232,8.574974,5243600,0,0
2018-02-14,8.68664808,8.68664808,8.47925336,8.64277612,2507031,0,0
2018-02-22,8.78236872,8.92993804,8.72254332,8.774392,5291285,0,0
2018-02-23,8.7943338,8.90600788,8.73849676,8.8142756,5711850,0,0
2018-02-26,8.84219412,9.14132112,8.74647348,9.073519,9083897,0,0
2018-02-27,8.98577508,9.0535772,8.6547412,8.65872956,11685185,0,0
2018-02-28,8.59092744,8.59092744,8.37156764,8.44335812,10817923,0,0
2018-03-01,8.4154396,8.62682268,8.3356724,8.574974,7654994,0,0
2018-03-02,8.5151486,8.76641528,8.4553232,8.674683,7480174,0,0
2018-03-05,8.674683,8.87011264,8.5350904,8.6946248,8848431,0,0
2018-03-06,8.71855496,8.92594968,8.66670628,8.92594968,10982375,0,0
2018-03-07,8.9538682,9.04958884,8.80629888,8.8541592,7666946,0,0
2018-03-08,8.86213592,9.0336354,8.8541592,9.02964704,7264777,0,0
2018-03-09,9.0934608,9.173228,8.9538682,9.1532862,8017087,0,0
2018-03-12,8.8142756,9.18918144,8.53907876,8.97779836,21709330,0,0
2018-03-13,8.9139846,9.08947244,8.83820576,8.9339264,8328649,0,0
2018-03-14,8.8541592,9.02565868,8.84219412,8.92993804,5575234,0,0
2018-03-15,9.0136936,9.36466928,8.88606608,9.32478568,15431516,0,0
2018-03-16,9.32478568,9.34871584,9.14132112,9.17721636,8780810,0,0
2018-03-19,9.20513488,9.32079732,9.0934608,9.26097192,7446885,0,0
2018-03-20,9.14929784,9.25698356,8.98976344,9.13733276,7257205,0,0
2018-03-21,9.1134026,9.36068092,9.05756556,9.08947244,8120152,0,0
2018-03-22,9.24501848,9.32877404,9.06953064,9.19715816,10949985,0,0
2018-03-23,8.8142756,8.96583328,8.275847,8.42740468,10034147,0,0
2018-03-26,8.28781208,8.2957888,7.82117396,8.26388192,8641801,0,0
2018-03-27,8.3954978,8.51913696,8.3157306,8.4952068,7217971,0,0
2018-03-28,8.34763748,8.42740468,8.1960798,8.2160216,6274896,0,0
2018-03-29,8.275847,8.55104384,8.275847,8.48723008,5915138,0,0
2018-03-30,8.4553232,8.60688088,8.4154396,8.46329992,6108337,0,0
2018-04-02,8.4553232,8.49121844,8.22798668,8.27983536,7891711,0,0
2018-04-03,8.0564872,8.2559052,7.98868508,8.12827768,6296288,0,0
2018-04-04,8.12428932,8.17214964,7.9168946,7.9368364,5056676,0,0
2018-04-09,7.9168946,8.00862688,7.82117396,7.89296444,4391512,0,0
2018-04-10,7.92885968,8.10035916,7.90492952,8.06446392,4529556,0,0
2018-04-11,8.076429,8.18411472,8.076429,8.16018456,3935384,0,0
2018-04-12,8.12827768,8.27983536,8.07244064,8.0963708,3729526,0,0
2018-04-13,8.14821948,8.30376552,8.14821948,8.2160216,5150084,0,0
2018-04-16,8.22399832,8.2359634,7.86105756,7.94082476,5923076,0,0
2018-04-17,8.00065016,8.00463852,7.6576512,7.6975348,5033963,0,0
2018-04-18,7.80920888,7.81319724,7.3984078,7.63372104,4791473,0,0
2018-04-19,7.63372104,7.70551152,7.53002368,7.70152316,3894390,0,0
2018-04-20,7.64967448,7.64967448,7.378466,7.378466,3940418,0,0
2018-04-23,7.378466,7.43031468,6.99558344,7.07136228,5814006,0,0
2018-04-24,7.06338556,7.35054748,7.0593972,7.34655912,4097783,0,0
2018-04-25,7.278757,7.43031468,7.26280356,7.41436124,3496048,0,0
2018-04-26,7.44227976,7.44227976,7.21095488,7.21095488,2756582,0,0
2018-04-27,7.2189316,7.37447764,7.2189316,7.23089668,2334200,0,0
2018-05-02,7.06338556,7.06737392,6.54489876,6.56484056,9586000,0,0
2018-05-03,6.58478236,6.72836332,6.53692204,6.72437496,4575276,0,0
2018-05-04,6.72437496,6.88789772,6.70842152,6.84402576,4162517,0,0
2018-05-07,6.88789772,6.9995718,6.86396756,6.94772312,3660682,0,0
2018-05-08,6.96766492,7.05142048,6.91581624,6.99159508,3426494,0,0
2018-05-09,7.0394554,7.68955808,7.0394554,7.68955808,15670913,0,0
2018-05-10,7.59383744,7.65366284,7.42233796,7.52603532,12689410,0,0
2018-05-11,7.53002368,7.5579422,7.3585242,7.4183496,6817929,0,0
2018-05-14,7.4183496,7.54597712,7.35054748,7.52603532,6116103,0,0
2018-05-15,7.46769024,7.50658446,7.22784255,7.29914862,9205467,0,0
2018-05-16,7.2602544,7.28618388,7.10467752,7.1954307,8592981,0,0
2018-05-17,7.21487781,7.25377203,7.03985382,7.07226567,6678922,0,0
2018-05-18,7.11764226,7.29266625,7.05930093,7.18246596,6355490,0,0
2018-05-21,7.27970151,7.37045469,7.20191307,7.30563099,7684880,0,0
2018-05-22,7.30563099,7.30563099,7.0657833,7.130607,8531830,0,0
