run_at,trade_date,sample_date,used_sample_date,used_live_bar_date,date_status,feature_status,snapshot_time,cutoff_time,source_used,core_complete,missing_core_fields,requires_price_snapshot,requires_intraday_bars,requires_bid_ask,uses_historical_context,requires_realtime_context,context_status,context_mode,context_snapshot_time,required_context_features,missing_context_features,unsupported_realtime_features,stock_code,artifact_name,entry_policy,entry_vwap_premium_bps,entry_signal,close,daily_vwap,amount,volume,pct_chg,n_intraday_bars,hit_score,threshold,score_margin,signal_raw_score_pass,signal,missing_column_count,missing_feature_count,strict_features,samples,intraday_bars,reject_reason
2026-05-13T14:57:20,2026-05-13,2026-05-13,2026-05-13,2026-05-13,exact_trade_date,live_overlay_partial,2026-05-13 14:51:40,14:55,sina,True,,True,True,False,True,True,partial,estimated_asof_cutoff,2026-05-13 14:51:06,"ane_board_b03_amount,ane_board_b03_amount_shock20,ane_board_b03_amount_z20,ane_board_b03_close,ane_board_b03_close_ma20_gap,ane_board_b03_close_ret1,ane_board_b03_close_ret20,ane_board_b03_close_ret3,ane_board_b03_close_ret5,ane_board_b03_close_ret60,ane_board_b03_close_vol20,ane_board_b03_close_z20,ane_board_b03_close_z60,ane_board_b03_high,ane_board_b03_low,ane_board_b03_open,ane_board_b03_range_pct,ane_board_b03_range_pct_ma20_gap,ane_board_b03_range_pct_ret1,ane_board_b03_range_pct_ret20,ane_board_b03_range_pct_ret3,ane_board_b03_range_pct_ret5,ane_board_b03_range_pct_ret60,ane_board_b03_range_pct_z20,ane_board_b03_range_pct_z60,ane_board_b03_volume,ane_board_b03_volume_shock20,ane_board_b03_volume_z20,ane_board_b04_amount,ane_board_b04_amount_shock20,ane_board_b04_amount_z20,ane_board_b04_close,ane_board_b04_close_ma20_gap,ane_board_b04_close_ret1,ane_board_b04_close_ret20,ane_board_b04_close_ret3,ane_board_b04_close_ret5,ane_board_b04_close_ret60,ane_board_b04_close_vol20,ane_board_b04_close_z20,ane_board_b04_close_z60,ane_board_b04_high,ane_board_b04_low,ane_board_b04_open,ane_board_b04_range_pct,ane_board_b04_range_pct_ma20_gap,ane_board_b04_range_pct_ret1,ane_board_b04_range_pct_ret20,ane_board_b04_range_pct_ret3,ane_board_b04_range_pct_ret5,ane_board_b04_range_pct_ret60,ane_board_b04_range_pct_z20,ane_board_b04_range_pct_z60,ane_board_b04_volume,ane_board_b04_volume_shock20,ane_board_b04_volume_z20,ane_board_basket_close,ane_board_basket_close_ma20_gap,ane_board_basket_close_ret1,ane_board_basket_close_ret20,ane_board_basket_close_ret3,ane_board_basket_close_ret5,ane_board_basket_close_ret60,ane_board_basket_close_vol20,ane_board_basket_close_z20,ane_board_basket_close_z60,ane_fut_al0_close,ane_fut_al0_close_ma20_gap,ane_fut_al0_close_ret1,ane_fut_al0_close_ret20,ane_fut_al0_close_ret3,ane_fut_al0_close_ret5,ane_fut_al0_close_ret60,ane_fut_al0_close_vol20,ane_fut_al0_close_z20,ane_fut_al0_close_z60,ane_fut_al0_high,ane_fut_al0_hold,ane_fut_al0_hold_shock20,ane_fut_al0_hold_z20,ane_fut_al0_low,ane_fut_al0_open,ane_fut_al0_range_pct,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_settle,ane_fut_al0_volume,ane_fut_al0_volume_shock20,ane_fut_al0_volume_z20,ane_fut_ni0_close,ane_fut_ni0_close_ma20_gap,ane_fut_ni0_close_ret1,ane_fut_ni0_close_ret20,ane_fut_ni0_close_ret3,ane_fut_ni0_close_ret5,ane_fut_ni0_close_ret60,ane_fut_ni0_close_vol20,ane_fut_ni0_close_z20,ane_fut_ni0_close_z60,ane_fut_ni0_high,ane_fut_ni0_hold,ane_fut_ni0_hold_shock20,ane_fut_ni0_hold_z20,ane_fut_ni0_low,ane_fut_ni0_open,ane_fut_ni0_range_pct,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_settle,ane_fut_ni0_volume,ane_fut_ni0_volume_shock20,ane_fut_ni0_volume_z20,ane_fut_ss0_close,ane_fut_ss0_close_ma20_gap,ane_fut_ss0_close_ret1,ane_fut_ss0_close_ret20,ane_fut_ss0_close_ret3,ane_fut_ss0_close_ret5,ane_fut_ss0_close_ret60,ane_fut_ss0_close_vol20,ane_fut_ss0_close_z20,ane_fut_ss0_close_z60,ane_fut_ss0_high,ane_fut_ss0_hold,ane_fut_ss0_hold_shock20,ane_fut_ss0_hold_z20,ane_fut_ss0_low,ane_fut_ss0_open,ane_fut_ss0_range_pct,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_settle,ane_fut_ss0_volume,ane_fut_ss0_volume_shock20,ane_fut_ss0_volume_z20,ane_future_basket_close,ane_future_basket_close_ma20_gap,ane_future_basket_close_ret1,ane_future_basket_close_ret20,ane_future_basket_close_ret3,ane_future_basket_close_ret5,ane_future_basket_close_ret60,ane_future_basket_close_vol20,ane_future_basket_close_z20,ane_future_basket_close_z60,ane_stk_000768_close,ane_stk_000768_close_ma20_gap,ane_stk_000768_close_ret1,ane_stk_000768_close_ret20,ane_stk_000768_close_ret3,ane_stk_000768_close_ret5,ane_stk_000768_close_ret60,ane_stk_000768_close_vol20,ane_stk_000768_close_z20,ane_stk_000768_close_z60,ane_stk_000768_high,ane_stk_000768_low,ane_stk_000768_open,ane_stk_000768_range_pct,ane_stk_000768_range_pct_ma20_gap,ane_stk_000768_range_pct_ret1,ane_stk_000768_range_pct_ret20,ane_stk_000768_range_pct_ret3,ane_stk_000768_range_pct_ret5,ane_stk_000768_range_pct_ret60,ane_stk_000768_range_pct_z20,ane_stk_000768_range_pct_z60,ane_stk_000768_volume,ane_stk_000768_volume_shock20,ane_stk_000768_volume_z20,ane_stk_003816_close,ane_stk_003816_close_ma20_gap,ane_stk_003816_close_ret1,ane_stk_003816_close_ret20,ane_stk_003816_close_ret3,ane_stk_003816_close_ret5,ane_stk_003816_close_ret60,ane_stk_003816_close_vol20,ane_stk_003816_close_z20,ane_stk_003816_close_z60,ane_stk_003816_high,ane_stk_003816_low,ane_stk_003816_open,ane_stk_003816_range_pct,ane_stk_003816_range_pct_ma20_gap,ane_stk_003816_range_pct_ret1,ane_stk_003816_range_pct_ret20,ane_stk_003816_range_pct_ret3,ane_stk_003816_range_pct_ret5,ane_stk_003816_range_pct_ret60,ane_stk_003816_range_pct_z20,ane_stk_003816_range_pct_z60,ane_stk_003816_volume,ane_stk_003816_volume_shock20,ane_stk_003816_volume_z20,ane_stk_300034_close,ane_stk_300034_close_ma20_gap,ane_stk_300034_close_ret1,ane_stk_300034_close_ret20,ane_stk_300034_close_ret3,ane_stk_300034_close_ret5,ane_stk_300034_close_ret60,ane_stk_300034_close_vol20,ane_stk_300034_close_z20,ane_stk_300034_close_z60,ane_stk_300034_high,ane_stk_300034_low,ane_stk_300034_open,ane_stk_300034_range_pct,ane_stk_300034_range_pct_ma20_gap,ane_stk_300034_range_pct_ret1,ane_stk_300034_range_pct_ret20,ane_stk_300034_range_pct_ret3,ane_stk_300034_range_pct_ret5,ane_stk_300034_range_pct_ret60,ane_stk_300034_range_pct_z20,ane_stk_300034_range_pct_z60,ane_stk_300034_volume,ane_stk_300034_volume_shock20,ane_stk_300034_volume_z20,ane_stk_600765_close,ane_stk_600765_close_ma20_gap,ane_stk_600765_close_ret1,ane_stk_600765_close_ret20,ane_stk_600765_close_ret3,ane_stk_600765_close_ret5,ane_stk_600765_close_ret60,ane_stk_600765_close_vol20,ane_stk_600765_close_z20,ane_stk_600765_close_z60,ane_stk_600765_high,ane_stk_600765_low,ane_stk_600765_open,ane_stk_600765_range_pct,ane_stk_600765_range_pct_ma20_gap,ane_stk_600765_range_pct_ret1,ane_stk_600765_range_pct_ret20,ane_stk_600765_range_pct_ret3,ane_stk_600765_range_pct_ret5,ane_stk_600765_range_pct_ret60,ane_stk_600765_range_pct_z20,ane_stk_600765_range_pct_z60,ane_stk_600765_volume,ane_stk_600765_volume_shock20,ane_stk_600765_volume_z20,ane_stk_600893_close,ane_stk_600893_close_ma20_gap,ane_stk_600893_close_ret1,ane_stk_600893_close_ret20,ane_stk_600893_close_ret3,ane_stk_600893_close_ret5,ane_stk_600893_close_ret60,ane_stk_600893_close_vol20,ane_stk_600893_close_z20,ane_stk_600893_close_z60,ane_stk_600893_high,ane_stk_600893_low,ane_stk_600893_open,ane_stk_600893_range_pct,ane_stk_600893_range_pct_ma20_gap,ane_stk_600893_range_pct_ret1,ane_stk_600893_range_pct_ret20,ane_stk_600893_range_pct_ret3,ane_stk_600893_range_pct_ret5,ane_stk_600893_range_pct_ret60,ane_stk_600893_range_pct_z20,ane_stk_600893_range_pct_z60,ane_stk_600893_volume,ane_stk_600893_volume_shock20,ane_stk_600893_volume_z20,ane_stk_601611_close,ane_stk_601611_close_ma20_gap,ane_stk_601611_close_ret1,ane_stk_601611_close_ret20,ane_stk_601611_close_ret3,ane_stk_601611_close_ret5,ane_stk_601611_close_ret60,ane_stk_601611_close_vol20,ane_stk_601611_close_z20,ane_stk_601611_close_z60,ane_stk_601611_high,ane_stk_601611_low,ane_stk_601611_open,ane_stk_601611_range_pct,ane_stk_601611_range_pct_ma20_gap,ane_stk_601611_range_pct_ret1,ane_stk_601611_range_pct_ret20,ane_stk_601611_range_pct_ret3,ane_stk_601611_range_pct_ret5,ane_stk_601611_range_pct_ret60,ane_stk_601611_range_pct_z20,ane_stk_601611_range_pct_z60,ane_stk_601611_volume,ane_stk_601611_volume_shock20,ane_stk_601611_volume_z20,ane_stk_601985_close,ane_stk_601985_close_ma20_gap,ane_stk_601985_close_ret1,ane_stk_601985_close_ret20,ane_stk_601985_close_ret3,ane_stk_601985_close_ret5,ane_stk_601985_close_ret60,ane_stk_601985_close_vol20,ane_stk_601985_close_z20,ane_stk_601985_close_z60,ane_stk_601985_high,ane_stk_601985_low,ane_stk_601985_open,ane_stk_601985_range_pct,ane_stk_601985_range_pct_ma20_gap,ane_stk_601985_range_pct_ret1,ane_stk_601985_range_pct_ret20,ane_stk_601985_range_pct_ret3,ane_stk_601985_range_pct_ret5,ane_stk_601985_range_pct_ret60,ane_stk_601985_range_pct_z20,ane_stk_601985_range_pct_z60,ane_stk_601985_volume,ane_stk_601985_volume_shock20,ane_stk_601985_volume_z20,ane_stock_basket_close,ane_stock_basket_close_ma20_gap,ane_stock_basket_close_ret1,ane_stock_basket_close_ret20,ane_stock_basket_close_ret3,ane_stock_basket_close_ret5,ane_stock_basket_close_ret60,ane_stock_basket_close_vol20,ane_stock_basket_close_z20,ane_stock_basket_close_z60,sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_range_z20,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20","ane_board_b03_close_ret3,ane_board_b03_close_z60,ane_board_b03_range_pct_ma20_gap,ane_board_b03_range_pct_ret1,ane_board_b03_range_pct_ret20,ane_board_b03_range_pct_ret3,ane_board_b03_range_pct_ret5,ane_board_b03_range_pct_ret60,ane_board_b03_range_pct_z20,ane_board_b03_range_pct_z60,ane_board_b04_close_ret3,ane_board_b04_close_z60,ane_board_b04_range_pct_ma20_gap,ane_board_b04_range_pct_ret1,ane_board_b04_range_pct_ret20,ane_board_b04_range_pct_ret3,ane_board_b04_range_pct_ret5,ane_board_b04_range_pct_ret60,ane_board_b04_range_pct_z20,ane_board_b04_range_pct_z60,ane_board_basket_close,ane_board_basket_close_ret3,ane_board_basket_close_z60,ane_fut_al0_close_ret3,ane_fut_al0_close_z60,ane_fut_al0_hold,ane_fut_al0_hold_shock20,ane_fut_al0_hold_z20,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_settle,ane_fut_ni0_close_ret3,ane_fut_ni0_close_z60,ane_fut_ni0_hold,ane_fut_ni0_hold_shock20,ane_fut_ni0_hold_z20,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_settle,ane_fut_ss0_close_ret3,ane_fut_ss0_close_z60,ane_fut_ss0_hold,ane_fut_ss0_hold_shock20,ane_fut_ss0_hold_z20,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_settle,ane_future_basket_close,ane_future_basket_close_ma20_gap,ane_future_basket_close_ret1,ane_future_basket_close_ret20,ane_future_basket_close_ret3,ane_future_basket_close_ret5,ane_future_basket_close_ret60,ane_future_basket_close_z20,ane_future_basket_close_z60,ane_stk_000768_close_ret3,ane_stk_000768_close_z60,ane_stk_000768_range_pct_ma20_gap,ane_stk_000768_range_pct_ret1,ane_stk_000768_range_pct_ret20,ane_stk_000768_range_pct_ret3,ane_stk_000768_range_pct_ret5,ane_stk_000768_range_pct_ret60,ane_stk_000768_range_pct_z20,ane_stk_000768_range_pct_z60,ane_stk_003816_close_ret3,ane_stk_003816_close_z60,ane_stk_003816_range_pct_ma20_gap,ane_stk_003816_range_pct_ret1,ane_stk_003816_range_pct_ret20,ane_stk_003816_range_pct_ret3,ane_stk_003816_range_pct_ret5,ane_stk_003816_range_pct_ret60,ane_stk_003816_range_pct_z20,ane_stk_003816_range_pct_z60,ane_stk_300034_close_ret3,ane_stk_300034_close_z60,ane_stk_300034_range_pct_ma20_gap,ane_stk_300034_range_pct_ret1,ane_stk_300034_range_pct_ret20,ane_stk_300034_range_pct_ret3,ane_stk_300034_range_pct_ret5,ane_stk_300034_range_pct_ret60,ane_stk_300034_range_pct_z20,ane_stk_300034_range_pct_z60,ane_stk_600765_close_ret3,ane_stk_600765_close_z60,ane_stk_600765_range_pct_ma20_gap,ane_stk_600765_range_pct_ret1,ane_stk_600765_range_pct_ret20,ane_stk_600765_range_pct_ret3,ane_stk_600765_range_pct_ret5,ane_stk_600765_range_pct_ret60,ane_stk_600765_range_pct_z20,ane_stk_600765_range_pct_z60,ane_stk_600893_close_ret3,ane_stk_600893_close_z60,ane_stk_600893_range_pct_ma20_gap,ane_stk_600893_range_pct_ret1,ane_stk_600893_range_pct_ret20,ane_stk_600893_range_pct_ret3,ane_stk_600893_range_pct_ret5,ane_stk_600893_range_pct_ret60,ane_stk_600893_range_pct_z20,ane_stk_600893_range_pct_z60,ane_stk_601611_close_ret3,ane_stk_601611_close_z60,ane_stk_601611_range_pct_ma20_gap,ane_stk_601611_range_pct_ret1,ane_stk_601611_range_pct_ret20,ane_stk_601611_range_pct_ret3,ane_stk_601611_range_pct_ret5,ane_stk_601611_range_pct_ret60,ane_stk_601611_range_pct_z20,ane_stk_601611_range_pct_z60,ane_stk_601985_close_ret3,ane_stk_601985_close_z60,ane_stk_601985_range_pct_ma20_gap,ane_stk_601985_range_pct_ret1,ane_stk_601985_range_pct_ret20,ane_stk_601985_range_pct_ret3,ane_stk_601985_range_pct_ret5,ane_stk_601985_range_pct_ret60,ane_stk_601985_range_pct_z20,ane_stk_601985_range_pct_z60,ane_stock_basket_close,ane_stock_basket_close_ret3,ane_stock_basket_close_z60,sector_range_z20",,603308.SH,nextday_vwap_low_close_profit_xgb_d3_600_reversal_fundamental_regime_sector_external_aero_nuclear_v1,vwap_low,50.0,False,80.63,78.84635402944963,,27746494.0,,320,0.33463138341903687,0.5799820423126221,-0.2453506588935852,False,False,0,17,False,/root/stock_realtime_v021_full/saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,/root/stock_realtime_v021_full/saved_data/603308_pipeline_out/00_base/raw_cache/603308_5m_raw.csv,missing_required_realtime_context;filled_features_gt_5;amount_lt_5e+07;entry_signal_false;score_below_threshold
