date,open,high,low,close,volume
2026-04-01,1.472,1.484,1.464,1.482,313966939
2026-04-02,1.474,1.474,1.43,1.438,262181986
2026-04-03,1.45,1.466,1.444,1.446,234831126
2026-04-07,1.447,1.472,1.447,1.46,207479948
2026-04-08,1.511,1.566,1.506,1.566,525897143
2026-04-09,1.55,1.571,1.541,1.559,320411691
2026-04-10,1.577,1.609,1.575,1.596,447843686
2026-04-13,1.583,1.618,1.583,1.607,377609509
2026-04-14,1.637,1.655,1.625,1.644,457442535
2026-04-15,1.66,1.665,1.62,1.63,518237221
2026-04-16,1.632,1.681,1.631,1.68,481215579
2026-04-17,1.687,1.718,1.682,1.712,513005390
2026-04-20,1.717,1.751,1.717,1.738,464604858
2026-04-21,1.731,1.731,1.695,1.72,316200554
2026-04-22,1.71,1.778,1.708,1.777,386473912
2026-04-23,1.779,1.798,1.743,1.762,458173196
2026-04-24,1.743,1.757,1.708,1.734,487398889
2026-04-27,1.749,1.769,1.732,1.756,265479009
2026-04-28,1.753,1.753,1.714,1.724,320334116
2026-04-29,1.71,1.75,1.706,1.74,245562846
2026-04-30,1.757,1.791,1.737,1.787,373079430
2026-05-06,1.836,1.897,1.835,1.851,544602950
2026-05-07,1.86,1.902,1.841,1.9,367102960
2026-05-08,1.875,1.897,1.862,1.888,259855826
2026-05-11,1.925,1.951,1.888,1.948,584989677
2026-05-12,1.95,1.978,1.93,1.96,347425767
2026-05-13,1.931,2.034,1.924,2.033,430675932
2026-05-14,2.07,2.076,1.98,1.995,496590526
2026-05-15,1.984,2.02,1.93,1.943,578281277
2026-05-18,1.928,1.995,1.928,1.96,399000476
2026-05-19,1.952,2.0,1.904,1.993,404082601
2026-05-20,1.984,2.029,1.976,2.002,389833001
2026-05-21,2.029,2.039,1.925,1.93,515031278
