date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,2743.192,2762.196,2737.991,2761.819,243275590,2864884100.0
2018-01-03,2753.925,2782.898,2750.536,2782.898,282774550,3189436600.0
2018-01-04,2780.019,2794.326,2772.899,2781.21,227301460,2555632300.0
2018-01-05,2778.942,2812.744,2778.291,2809.741,367288540,3607345800.0
2018-01-08,2809.712,2813.653,2792.022,2813.653,379119180,3870140000.0
2018-01-09,2806.749,2815.716,2799.679,2810.774,278320000,3186787000.0
2018-01-10,2803.437,2803.437,2751.135,2770.003,284173800,3264960800.0
2018-01-11,2766.218,2779.502,2753.942,2775.787,235774650,2562005300.0
2018-01-12,2770.566,2774.955,2755.903,2761.502,200917820,2075800400.0
2018-01-15,2751.222,2751.912,2682.631,2686.991,256307520,2877014800.0
2018-01-16,2682.525,2745.297,2682.319,2745.297,359637070,3824800700.0
2018-01-17,2742.27,2760.191,2716.354,2750.931,404989430,4373310600.0
2018-01-18,2740.739,2758.65,2737.216,2750.531,240873010,2631853900.0
2018-01-19,2746.449,2759.665,2736.247,2742.524,267872800,3032350000.0
2018-01-22,2730.965,2752.183,2723.647,2752.183,249644740,2873082300.0
2018-01-23,2746.939,2773.483,2746.044,2770.63,306243370,3414370200.0
2018-01-24,2770.145,2784.476,2758.547,2784.476,294042100,3390062800.0
2018-01-25,2788.345,2802.148,2776.644,2779.171,344086430,4137436100.0
2018-01-26,2767.388,2804.115,2767.388,2794.621,329745660,3625268700.0
2018-01-29,2807.954,2813.398,2772.835,2778.041,334220200,3709292100.0
2018-01-30,2772.04,2786.672,2766.036,2773.102,278758920,3148704800.0
2018-01-31,2753.36,2757.081,2681.962,2706.013,322124890,3409039100.0
2018-02-01,2696.596,2706.162,2568.212,2569.735,426077920,4273756200.0
2018-02-02,2527.064,2543.599,2471.835,2536.839,302350600,2948586700.0
2018-02-05,2499.051,2550.157,2492.579,2533.408,355419120,3505230600.0
2018-02-06,2478.61,2478.61,2382.271,2384.449,406767450,3763608800.0
2018-02-07,2427.777,2440.375,2333.267,2386.42,288602420,2750111500.0
2018-02-08,2382.393,2427.422,2380.288,2421.639,220150080,2039669300.0
2018-02-09,2353.657,2367.886,2308.393,2334.533,275484060,2520043000.0
2018-02-12,2353.672,2400.264,2353.254,2389.948,200500780,1898691300.0
2018-02-13,2404.483,2423.723,2394.661,2396.072,215960820,2006947300.0
2018-02-14,2389.9,2424.588,2382.768,2424.107,143191730,1358410700.0
2018-02-22,2442.054,2453.01,2438.958,2452.56,184031710,1744618400.0
2018-02-23,2448.539,2461.717,2437.847,2458.752,218214770,1972966700.0
2018-02-26,2465.691,2503.91,2465.682,2502.182,256158430,2322798300.0
2018-02-27,2500.992,2507.693,2486.381,2506.653,250948830,2289788100.0
2018-02-28,2488.828,2510.543,2475.385,2501.065,188220780,1778749800.0
