date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-04,61.25,0.46,-38274835.0,-3.47,-18094499.0,-1.64,-20180336.0,-1.83,16995648.0,1.54,21279204.0,1.93
2025-12-05,61.62,0.6,44035493.0,3.1,-16491.0,-0.0,44051984.0,3.1,-2462304.0,-0.17,-41573200.0,-2.93
2025-12-08,62.46,1.36,-182920080.0,-5.74,1821024.0,0.06,-184741104.0,-5.8,-11117552.0,-0.35,194037632.0,6.09
2025-12-09,63.08,0.99,137305008.0,4.38,133355760.0,4.26,3949248.0,0.13,-131807872.0,-4.21,-5497120.0,-0.18
2025-12-10,63.38,0.48,-12092049.0,-0.66,-22394081.0,-1.23,10302032.0,0.57,-58425648.0,-3.21,70517680.0,3.87
2025-12-11,63.4,0.03,-43124817.0,-2.75,-47593633.0,-3.03,4468816.0,0.28,-38668320.0,-2.46,81793136.0,5.21
2025-12-12,63.28,-0.19,-217799722.0,-10.97,-49860922.0,-2.51,-167938800.0,-8.46,75519520.0,3.81,142280208.0,7.17
2025-12-15,61.38,-3.0,-159822315.0,-8.9,-126113467.0,-7.02,-33708848.0,-1.88,142150384.0,7.91,17671936.0,0.98
2025-12-16,59.15,-3.63,-336874845.0,-10.82,-201036813.0,-6.46,-135838032.0,-4.36,54927344.0,1.76,281947472.0,9.06
2025-12-17,60.3,1.94,-139899327.0,-7.06,-49497663.0,-2.5,-90401664.0,-4.56,-9962064.0,-0.5,149861392.0,7.57
2025-12-18,60.0,-0.5,-26534520.0,-2.46,-41767867.0,-3.87,15233347.0,1.41,-78020240.0,-7.23,104554768.0,9.69
2025-12-19,60.85,1.42,-22063657.0,-1.26,-29369241.0,-1.67,7305584.0,0.42,-6345024.0,-0.36,28408672.0,1.62
2025-12-22,60.93,0.13,-58884440.0,-4.08,-62266744.0,-4.31,3382304.0,0.23,37612464.0,2.6,21271984.0,1.47
2025-12-23,61.8,1.43,32680088.0,1.6,111916904.0,5.49,-79236816.0,-3.89,-141185136.0,-6.93,108505040.0,5.33
2025-12-24,61.23,-0.92,-280056163.0,-18.19,-59479875.0,-3.86,-220576288.0,-14.33,144915904.0,9.41,135140272.0,8.78
2025-12-25,61.4,0.28,-61595162.0,-6.47,-1142787.0,-0.12,-60452375.0,-6.35,-10896768.0,-1.14,72491949.0,7.61
2025-12-26,61.06,-0.55,-126604720.0,-9.66,-85692128.0,-6.54,-40912592.0,-3.12,-3266432.0,-0.25,129871152.0,9.91
2025-12-29,60.51,-0.9,-280552623.0,-16.15,-157534895.0,-9.07,-123017728.0,-7.08,138255904.0,7.96,142296720.0,8.19
2025-12-30,60.18,-0.55,-192342022.0,-12.6,-101664838.0,-6.66,-90677184.0,-5.94,49252256.0,3.23,143089760.0,9.38
2025-12-31,59.57,-1.01,-226438041.0,-14.12,-82366649.0,-5.14,-144071392.0,-8.98,-18324176.0,-1.14,244762221.0,15.26
2026-01-05,63.08,5.89,173984256.0,3.27,15786144.0,0.3,158198112.0,2.98,-101175136.0,-1.9,-72809136.0,-1.37
2026-01-06,63.06,-0.03,-197949504.0,-6.78,-241274560.0,-8.27,43325056.0,1.48,119808864.0,4.1,78140656.0,2.68
2026-01-07,63.85,1.25,73748768.0,2.19,10427376.0,0.31,63321392.0,1.88,-67610688.0,-2.01,-6138080.0,-0.18
2026-01-08,63.6,-0.39,-82582560.0,-2.89,-53736400.0,-1.88,-28846160.0,-1.01,79990896.0,2.8,2591664.0,0.09
2026-01-09,63.78,0.28,-78762400.0,-2.91,795712.0,0.03,-79558112.0,-2.94,103244256.0,3.81,-24481840.0,-0.9
2026-01-12,63.85,0.11,28359440.0,1.04,-50726272.0,-1.85,79085712.0,2.89,2084960.0,0.08,-30444384.0,-1.11
2026-01-13,64.52,1.05,-95340480.0,-1.98,100024576.0,2.08,-195365056.0,-4.05,177618112.0,3.69,-82277616.0,-1.71
2026-01-14,63.61,-1.41,-399416128.0,-9.86,-181703712.0,-4.49,-217712416.0,-5.38,124129168.0,3.07,275286960.0,6.8
2026-01-15,63.17,-0.69,-260861744.0,-8.82,-97824288.0,-3.31,-163037456.0,-5.51,-93777024.0,-3.17,354638768.0,11.99
2026-01-16,61.94,-1.95,-40280080.0,-1.23,-99218640.0,-3.04,58938560.0,1.81,-335124368.0,-10.27,375404464.0,11.51
2026-01-19,61.12,-1.32,-296644384.0,-10.2,-247231136.0,-8.5,-49413248.0,-1.7,-115932640.0,-3.98,412577024.0,14.18
2026-01-20,60.5,-1.01,-266553509.0,-10.26,-193926341.0,-7.46,-72627168.0,-2.79,-183167024.0,-7.05,449720528.0,17.3
2026-01-21,60.1,-0.66,-16823136.0,-0.51,80912640.0,2.46,-97735776.0,-2.97,-283911984.0,-8.62,300735104.0,9.14
2026-01-22,59.44,-1.1,-403927712.0,-12.61,-212787376.0,-6.64,-191140336.0,-5.97,-103099216.0,-3.22,507026944.0,15.83
2026-01-23,58.99,-0.76,-751566400.0,-15.65,-712237184.0,-14.83,-39329216.0,-0.82,89634496.0,1.87,661931920.0,13.78
2026-01-26,58.16,-1.41,-82041664.0,-1.93,-66789136.0,-1.57,-15252528.0,-0.36,-327408800.0,-7.71,409450464.0,9.65
2026-01-27,57.2,-1.65,-249420880.0,-6.81,-197465920.0,-5.4,-51954960.0,-1.42,-69578400.0,-1.9,318999280.0,8.72
2026-01-28,56.55,-1.14,-325131856.0,-6.51,-256645568.0,-5.14,-68486288.0,-1.37,-28554480.0,-0.57,353686336.0,7.08
2026-01-29,58.11,2.76,333281520.0,5.1,329547264.0,5.05,3734256.0,0.06,-289069616.0,-4.43,-44211936.0,-0.68
2026-01-30,58.16,0.09,71718720.0,1.44,31924512.0,0.64,39794208.0,0.8,-76100960.0,-1.53,4382240.0,0.09
2026-02-02,56.49,-2.87,-284884576.0,-8.18,-273280304.0,-7.85,-11604272.0,-0.33,-126867120.0,-3.64,411751696.0,11.83
2026-02-03,57.47,1.73,165557344.0,5.81,221624128.0,7.77,-56066784.0,-1.97,-216793216.0,-7.6,51235872.0,1.8
2026-02-04,57.6,0.23,83090896.0,2.99,-8606896.0,-0.31,91697792.0,3.3,-58368256.0,-2.1,-24722624.0,-0.89
2026-02-05,58.16,0.97,72851344.0,2.43,9145584.0,0.3,63705760.0,2.12,69112848.0,2.3,-141964192.0,-4.73
2026-02-06,57.31,-1.46,-234011303.0,-11.26,-109483863.0,-5.27,-124527440.0,-5.99,101207232.0,4.87,132804048.0,6.39
2026-02-09,57.45,0.24,-5730724.0,-0.27,42138044.0,2.01,-47868768.0,-2.28,48722208.0,2.32,-42991472.0,-2.05
2026-02-10,58.4,1.65,266611296.0,7.05,196922448.0,5.21,69688848.0,1.84,-63430944.0,-1.68,-203180368.0,-5.37
2026-02-11,58.9,0.86,183734160.0,5.42,286957696.0,8.47,-103223536.0,-3.05,-167911344.0,-4.95,-15822800.0,-0.47
2026-02-12,58.74,-0.27,-249966062.0,-12.19,-77628974.0,-3.78,-172337088.0,-8.4,175911648.0,8.58,74054416.0,3.61
2026-02-13,58.23,-0.87,-125280589.0,-6.24,6658611.0,0.33,-131939200.0,-6.57,-110898256.0,-5.52,236178848.0,11.76
2026-02-24,58.01,-0.38,-129305642.0,-6.57,-31955866.0,-1.62,-97349776.0,-4.95,134696224.0,6.84,-5390592.0,-0.27
2026-02-25,57.86,-0.26,10730848.0,0.44,36363632.0,1.49,-25632784.0,-1.05,-71170400.0,-2.92,60439552.0,2.48
2026-02-26,56.72,-1.97,-346545634.0,-11.93,-254082274.0,-8.75,-92463360.0,-3.18,58028080.0,2.0,288517536.0,9.93
2026-02-27,56.56,-0.28,-29821407.0,-1.45,-13449055.0,-0.65,-16372352.0,-0.79,-15157744.0,-0.73,44979152.0,2.18
2026-03-02,54.54,-3.57,-525185520.0,-12.91,-294869104.0,-7.25,-230316416.0,-5.66,174079536.0,4.28,351105984.0,8.63
2026-03-03,53.61,-1.71,-248090528.0,-7.62,-81753008.0,-2.51,-166337520.0,-5.11,-78778016.0,-2.42,326868560.0,10.03
2026-03-04,52.98,-1.18,-106816784.0,-4.27,10626784.0,0.42,-117443568.0,-4.69,-55820672.0,-2.23,162637456.0,6.5
2026-03-05,53.72,1.4,72095200.0,2.76,145007712.0,5.56,-72912512.0,-2.79,-70468832.0,-2.7,-1626384.0,-0.06
2026-03-06,55.56,3.43,41016368.0,1.18,185155760.0,5.34,-144139392.0,-4.16,2624624.0,0.08,-43641008.0,-1.26
2026-03-09,54.94,-1.12,-115662032.0,-4.96,-80929408.0,-3.47,-34732624.0,-1.49,-899312.0,-0.04,116561344.0,5.0
2026-03-10,56.55,2.93,43424608.0,1.63,160116816.0,6.0,-116692208.0,-4.37,-3073408.0,-0.12,-40351184.0,-1.51
2026-03-11,55.83,-1.27,-190094178.0,-10.59,-114073810.0,-6.35,-76020368.0,-4.23,76735104.0,4.27,113359072.0,6.31
2026-03-12,55.3,-0.95,-171990227.0,-11.62,-79313011.0,-5.36,-92677216.0,-6.26,18441760.0,1.25,153548464.0,10.37
2026-03-13,55.11,-0.34,-203554387.0,-15.11,-85933491.0,-6.38,-117620896.0,-8.73,47796112.0,3.55,155758279.0,11.56
2026-03-16,55.59,0.87,-53921065.0,-3.16,13075895.0,0.77,-66996960.0,-3.92,69340752.0,4.06,-15419696.0,-0.9
2026-03-17,56.3,1.28,246831712.0,8.65,229485360.0,8.04,17346352.0,0.61,-120568208.0,-4.22,-126263520.0,-4.42
2026-03-18,56.88,1.03,130822198.0,5.87,2357670.0,0.11,128464528.0,5.77,-73863728.0,-3.32,-56958464.0,-2.56
2026-03-19,56.02,-1.51,-18301830.0,-0.95,-93497222.0,-4.83,75195392.0,3.88,-39403184.0,-2.04,57705008.0,2.98
2026-03-20,55.14,-1.57,-42318475.0,-2.19,-16753963.0,-0.87,-25564512.0,-1.32,-40783744.0,-2.11,83102224.0,4.29
2026-03-23,52.78,-4.28,-321777233.0,-12.37,-109210689.0,-4.2,-212566544.0,-8.17,25208800.0,0.97,296568432.0,11.4
2026-03-24,53.64,1.63,66103196.0,3.56,125708172.0,6.78,-59604976.0,-3.21,-27223008.0,-1.47,-38880176.0,-2.1
2026-03-25,54.1,0.86,122444920.0,5.49,40428840.0,1.81,82016080.0,3.68,-37231648.0,-1.67,-85213264.0,-3.82
2026-03-26,51.63,-4.57,-380535968.0,-11.15,-184848944.0,-5.42,-195687024.0,-5.73,172867472.0,5.07,207668480.0,6.08
2026-03-27,55.18,6.88,765973824.0,14.2,399092688.0,7.4,366881136.0,6.8,-345662944.0,-6.41,-420310880.0,-7.79
2026-03-30,55.76,1.05,209848432.0,5.43,-46323632.0,-1.2,256172064.0,6.63,-16112656.0,-0.42,-193735808.0,-5.01
2026-03-31,55.22,-0.97,152821712.0,3.93,51832432.0,1.33,100989280.0,2.6,-281977648.0,-7.26,129155952.0,3.32
2026-04-01,57.73,4.55,578836736.0,10.07,467181648.0,8.12,111655088.0,1.94,-150451712.0,-2.62,-428385040.0,-7.45
2026-04-02,57.37,-0.62,30509184.0,0.69,112807424.0,2.55,-82298240.0,-1.86,39731552.0,0.9,-70240720.0,-1.59
2026-04-03,56.38,-1.73,-35479632.0,-1.38,66804080.0,2.6,-102283712.0,-3.98,-36724240.0,-1.43,72203856.0,2.81
2026-04-07,56.12,-0.46,-75140480.0,-3.35,-37830896.0,-1.69,-37309584.0,-1.66,-17744624.0,-0.79,92885104.0,4.14
2026-04-08,57.45,2.37,142385920.0,3.4,21426608.0,0.51,120959312.0,2.89,15605728.0,0.37,-157991648.0,-3.77
2026-04-09,56.96,-0.85,-78036704.0,-2.84,-69862048.0,-2.54,-8174656.0,-0.3,-51078752.0,-1.86,129115472.0,4.7
2026-04-10,57.06,0.18,152384240.0,4.52,14826992.0,0.44,137557248.0,4.08,-91771040.0,-2.72,-60613200.0,-1.8
2026-04-13,55.2,-3.26,-460836656.0,-10.4,-202970608.0,-4.58,-257866048.0,-5.82,-24430624.0,-0.55,485267264.0,10.95
2026-04-14,56.18,1.78,-68663824.0,-2.16,16326128.0,0.51,-84989952.0,-2.67,-33493248.0,-1.05,102157088.0,3.21
2026-04-15,57.73,2.76,153166912.0,2.58,53675696.0,0.9,99491216.0,1.67,88000336.0,1.48,-241167264.0,-4.06
2026-04-16,57.47,-0.45,-7765536.0,-0.23,-95296080.0,-2.88,87530544.0,2.64,27279232.0,0.82,-19513696.0,-0.59
2026-04-17,56.33,-1.98,-332808512.0,-9.33,-234044592.0,-6.56,-98763920.0,-2.77,66447472.0,1.86,266361056.0,7.47
2026-04-20,56.34,0.02,35362592.0,1.45,-54007600.0,-2.22,89370192.0,3.67,4292064.0,0.18,-39654656.0,-1.63
2026-04-21,55.75,-1.05,-163740207.0,-6.77,-207087007.0,-8.56,43346800.0,1.79,38230544.0,1.58,125509664.0,5.19
2026-04-22,55.44,-0.56,-52709632.0,-1.82,-58871344.0,-2.03,6161712.0,0.21,-21667600.0,-0.75,74377216.0,2.57
2026-04-23,56.4,1.73,311249680.0,5.69,201330528.0,3.68,109919152.0,2.01,-147002480.0,-2.69,-164247200.0,-3.0
2026-04-24,56.05,-0.62,-132457024.0,-4.23,-111369392.0,-3.56,-21087632.0,-0.67,34996448.0,1.12,97460592.0,3.11
2026-04-27,55.38,-1.2,-124302480.0,-4.93,-106755296.0,-4.23,-17547184.0,-0.7,66691952.0,2.64,57610528.0,2.28
2026-04-28,54.84,-0.98,-215709296.0,-4.27,-340093456.0,-6.73,124384160.0,2.46,-6568272.0,-0.13,222277568.0,4.4
2026-04-29,54.99,0.27,92165952.0,2.85,-13135680.0,-0.41,105301632.0,3.26,-71836048.0,-2.22,-20329904.0,-0.63
2026-04-30,53.88,-2.02,-230699344.0,-5.98,-54012688.0,-1.4,-176686656.0,-4.58,-34990304.0,-0.91,265689632.0,6.89
2026-05-06,53.63,-0.46,-87473808.0,-2.45,-55760816.0,-1.56,-31712992.0,-0.89,-204602176.0,-5.73,292075984.0,8.17
2026-05-07,53.68,0.09,-181369776.0,-5.41,-120115296.0,-3.58,-61254480.0,-1.83,37881472.0,1.13,143488320.0,4.28
2026-05-08,52.8,-1.64,-76017664.0,-1.79,-257964624.0,-6.06,181946960.0,4.28,-61096352.0,-1.44,137114032.0,3.22
2026-05-11,53.52,1.36,-309368240.0,-5.7,-46962784.0,-0.87,-262405456.0,-4.84,120675920.0,2.22,188692336.0,3.48
