date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sh.600276,29.81191311,64.734665,13.406271,14.999907,-73.819277
2018-01-03,sh.600276,29.88137439,64.885496,13.437507,15.034857,-73.991275
2018-01-04,sh.600276,30.63676581,66.52578,13.777203,15.414933,-75.861751
2018-01-05,sh.600276,30.52823256,66.290107,13.728396,15.360325,-75.593004
2018-01-08,sh.600276,30.93631758,67.176238,13.91191,15.565653,-76.603491
2018-01-09,sh.600276,32.4297351,70.419098,14.583493,16.317068,-80.301442
2018-01-10,sh.600276,32.5165617,70.607637,14.622538,16.360755,-80.516439
2018-01-11,sh.600276,32.24305791,70.013741,14.499545,16.223141,-79.839198
2018-01-12,sh.600276,32.39066313,70.334256,14.565922,16.297409,-80.204693
2018-01-15,sh.600276,32.33856717,70.221133,14.542495,16.271197,-80.075695
2018-01-16,sh.600276,32.6033883,70.796175,14.661584,16.404442,-80.731436
2018-01-17,sh.600276,31.92614082,69.325576,14.357029,16.063684,-79.054458
2018-01-18,sh.600276,31.6048824,69.012068,14.292102,15.99104,-78.696954
2018-01-19,sh.600276,32.28212988,70.490898,14.598362,16.333705,-80.383317
2018-01-22,sh.600276,33.16341987,72.415273,14.996892,16.779609,-82.577752
2018-01-23,sh.600276,33.29365977,72.699663,15.055788,16.845506,-82.902052
2018-01-24,sh.600276,33.89276331,74.007859,15.326709,17.148633,-84.393835
2018-01-25,sh.600276,33.02015598,72.102443,14.932106,16.707122,-82.221021
2018-01-26,sh.600276,33.49336095,73.135728,15.146095,16.946549,-83.399313
2018-01-29,sh.600276,31.79590092,69.429173,14.378483,16.087689,-79.172595
2018-01-30,sh.600276,32.1692553,70.244426,14.547319,16.276594,-80.102257
2018-01-31,sh.600276,32.85952677,71.751695,14.859468,16.625849,-81.82105
2018-02-01,sh.600276,32.22569259,70.367662,14.57284,16.30515,-80.242787
2018-02-02,sh.600276,32.24739924,70.41506,14.582656,16.316133,-80.296837
2018-02-05,sh.600276,31.85233821,69.552409,14.404005,16.116245,-79.313125
2018-02-06,sh.600276,29.95951833,65.419269,13.548049,15.15854,-74.599956
2018-02-07,sh.600276,29.38646277,64.167951,13.288907,14.868592,-73.173033
2018-02-08,sh.600276,30.00293163,65.514066,13.567681,15.180505,-74.708056
2018-02-09,sh.600276,29.33002548,64.044715,13.263385,14.840037,-73.032503
2018-02-12,sh.600276,30.81041901,67.277286,13.932837,15.589068,-76.71872
2018-02-13,sh.600276,30.92329359,67.523758,13.98388,15.646178,-76.999781
2018-02-14,sh.600276,31.22718669,68.187335,14.121304,15.799938,-77.756482
2018-02-22,sh.600276,31.46161851,68.699238,14.227317,15.918553,-78.340223
2018-02-23,sh.600276,31.81326624,69.467092,14.386336,16.096476,-79.215835
2018-02-26,sh.600276,32.45578308,70.870085,14.67689,16.421568,-80.815718
2018-02-27,sh.600276,31.98257811,69.8368,14.462901,16.182142,-79.637426
2018-02-28,sh.600276,31.46595984,68.708718,14.22928,15.92075,-78.351033
2018-03-01,sh.600276,32.20832727,70.329743,14.564987,16.296364,-80.199547
2018-03-02,sh.600276,32.02599141,69.931596,14.482533,16.204108,-79.745526
2018-03-05,sh.600276,32.32988451,70.595174,14.619957,16.357868,-80.502228
2018-03-06,sh.600276,33.07659327,72.225679,14.957628,16.735678,-82.361551
2018-03-07,sh.600276,32.7336282,71.476784,14.802535,16.562149,-81.507559
2018-03-08,sh.600276,33.97524858,74.187973,15.36401,17.190368,-84.599226
2018-03-09,sh.600276,34.46581887,75.259176,15.585852,17.438581,-85.820758
2018-03-12,sh.600276,34.71761601,75.808998,15.699718,17.565982,-86.447739
2018-03-13,sh.600276,34.21402173,74.709355,15.471986,17.31118,-85.193777
2018-03-14,sh.600276,34.69156803,75.75212,15.687938,17.552802,-86.382879
2018-03-15,sh.600276,35.89845777,78.387471,16.233708,18.163449,-89.388065
2018-03-16,sh.600276,35.57719935,77.685974,16.088431,18.000903,-88.588123
2018-03-19,sh.600276,37.48738455,81.857033,16.95224,18.967394,-93.344533
2018-03-20,sh.600276,37.98229617,82.937717,17.176045,19.217804,-94.576875
2018-03-21,sh.600276,37.55684583,82.008708,16.983651,19.00254,-93.517493
2018-03-22,sh.600276,37.28768337,81.420968,16.861932,18.866352,-92.847272
2018-03-23,sh.600276,36.73633446,80.217049,16.612606,18.587388,-91.474399
2018-03-26,sh.600276,37.91717622,82.795522,17.146597,19.184855,-94.414725
2018-03-27,sh.600276,37.64367243,82.198302,17.022915,19.046471,-93.733693
2018-03-28,sh.600276,36.14157225,78.918333,16.343647,18.286457,-89.993426
2018-03-29,sh.600276,35.9462124,78.491747,16.255303,18.187612,-89.506975
2018-03-30,sh.600276,37.77391233,82.482692,17.081811,19.112368,-94.057994
2018-04-02,sh.600276,36.84486771,80.454041,16.661686,18.642302,-91.74465
2018-04-03,sh.600276,36.84052638,80.444561,16.659723,18.640105,-91.733839
2018-04-04,sh.600276,36.51492663,79.733585,16.512483,18.475362,-90.923088
2018-04-09,sh.600276,35.86372713,78.311633,16.218003,18.145877,-89.301585
2018-04-10,sh.600276,36.62345988,79.970577,16.561563,18.530277,-91.193338
2018-04-11,sh.600276,36.92735298,80.634155,16.698987,18.684037,-91.95004
2018-04-12,sh.600276,37.21822209,81.269293,16.830521,18.831207,-92.674311
2018-04-13,sh.600276,35.19950364,76.861242,15.917633,17.809801,-87.647651
2018-04-16,sh.600276,36.15893757,73.34693,15.35229,17.052441,-362.679025
2018-04-17,sh.600276,35.10833571,71.215827,14.906228,16.556981,-352.141347
2018-04-18,sh.600276,35.61627132,72.246154,15.121886,16.796521,-357.236009
2018-04-19,sh.600276,36.04606299,73.117968,15.304366,16.99921,-361.546878
2018-04-20,sh.600276,36.48019599,73.998589,15.48869,17.203946,-365.90129
2018-04-23,sh.600276,36.59307057,74.227551,15.536614,17.257177,-367.033438
2018-04-24,sh.600276,36.79277175,74.632637,15.621402,17.351355,-369.036468
2018-04-25,sh.600276,37.96927218,77.01912,16.120919,17.906189,-380.836926
2018-04-26,sh.600276,36.36732141,73.769628,15.440766,17.150714,-364.769143
2018-04-27,sh.600276,36.24142284,70.498423,14.422196,16.281971,-152.733967
2018-05-02,sh.600276,35.56851669,69.189457,14.154415,15.979659,-149.898106
2018-05-03,sh.600276,35.98528437,70.000172,14.320266,16.166897,-151.65451
2018-05-04,sh.600276,35.78992452,69.620149,14.242523,16.079129,-150.831196
2018-05-07,sh.600276,36.68857983,71.368253,14.600141,16.482863,-154.618442
2018-05-08,sh.600276,37.14441948,72.254973,14.781542,16.687655,-156.539509
2018-05-09,sh.600276,37.27465938,72.508321,14.83337,16.746167,-157.088385
2018-05-10,sh.600276,39.76224147,77.347276,15.823298,17.863749,-167.571922
2018-05-11,sh.600276,38.84622084,75.565392,15.45877,17.452213,-163.711492
2018-05-14,sh.600276,39.56688162,76.967253,15.745555,17.775981,-166.748607
2018-05-15,sh.600276,40.12691319,78.056652,15.968419,18.027583,-169.108775
2018-05-16,sh.600276,39.77526546,77.372611,15.828481,17.8696,-167.626809
2018-05-17,sh.600276,39.04158069,75.945415,15.536513,17.539982,-164.534807
2018-05-18,sh.600276,40.05311058,77.913088,15.939049,17.994426,-168.797745
2018-05-21,sh.600276,39.84472674,77.50773,15.856123,17.900806,-167.919543
2018-05-22,sh.600276,41.30341362,80.345232,16.436604,18.556142,-174.066958
2018-05-23,sh.600276,41.09502978,79.939875,16.353679,18.462523,-173.188756
2018-05-24,sh.600276,40.84757397,79.458513,16.255204,18.35135,-172.145891
2018-05-25,sh.600276,42.27153021,82.228456,16.821864,18.991082,-178.146938
2018-05-28,sh.600276,43.96030758,85.51354,17.49391,19.749789,-185.264033
2018-05-29,sh.600276,41.42497086,80.581691,16.484978,18.610753,-174.579242
