code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.600276,2017-04-21,2017-03-31,0.063449,0.254853,0.86799,807720648.29,1.157192,,2347459674.0,2343570360.0,True,2017-04-22,1.339007,67.213977,0.588781,152.858218,0.267763,0.213911,0.242346,0.253822,0.182326,0.191563,0.186324,8.07869,7.562504,3.923943,0.403848,0.105702,1.118195,0.802467,0.197533,0.837962,,0.192361,0.754791,0.192361,0.063449,1.157943,0.213911,1.005109,0.254853,0.849978,1.020812,0.293721
sh.600276,2017-08-30,2017-06-30,0.120814,0.251186,0.865791,1593675511.8,1.011066,,2816889833.0,2812284432.0,True,2017-08-31,2.42834,74.124713,1.31416,136.969641,0.53045,0.422063,0.234327,0.235755,0.206853,0.199785,0.197143,8.647151,8.192097,3.247445,0.26054,0.098858,1.109704,0.796228,0.203772,0.843347,,0.213781,0.851086,0.213781,0.120814,1.154235,0.422063,0.987297,0.251186,0.851264,1.02711,0.287286
sh.600276,2017-10-19,2017-09-30,0.173606,0.236862,0.865459,2384282532.73,1.060792,,2816883038.0,2816308521.0,True,2017-10-20,3.839201,70.327139,1.943629,138.915427,0.81837,0.652254,0.230707,0.212993,0.225802,0.220588,0.206977,9.219297,8.690875,2.500584,0.069075,0.093807,1.103517,0.798713,0.201287,0.84966,,0.224678,0.948558,0.224678,0.173606,1.150987,0.652254,0.976296,0.236862,0.852763,1.015422,0.27354
sh.600276,2018-04-16,2017-12-31,0.231782,0.238005,0.866296,3292953303.96,1.141917,13824074016.32,2816883038.0,2816308521.0,True,2018-04-17,5.019123,71.725674,2.59394,138.785015,1.069968,0.854857,0.240546,0.258849,0.25008,0.23913,0.242452,7.056448,6.671294,2.081101,0.440007,0.1162,1.131477,0.802052,0.197948,0.83114,,0.184118,0.773587,0.184118,0.231782,1.166224,0.854857,0.976828,0.238005,0.875974,1.023808,0.265385
sh.600276,2018-04-27,2018-03-31,0.059782,0.252306,0.864692,973175930.72,1.18414,,2832648038.0,2816883038.0,True,2018-04-28,1.149713,78.280403,0.642983,139.972571,0.259269,0.208823,0.241885,0.235244,0.204842,0.137931,0.169495,8.215059,7.767014,2.375543,0.179124,0.100899,1.112222,0.808652,0.191348,0.847934,,0.128489,0.509258,0.128489,0.059782,1.163001,0.208823,0.975622,0.252306,0.837854,1.02077,0.295006
sh.600276,2018-08-10,2018-06-30,0.117743,0.25053,0.866091,1944298750.13,0.964845,,3682442449.0,3661947949.0,True,2018-08-11,2.258857,79.686326,1.217151,147.886374,0.502408,0.407345,0.249831,0.275192,0.220009,0.209302,0.21376,7.084987,6.689052,1.521019,0.531922,0.118761,1.134766,0.818638,0.181362,0.831845,,0.171038,0.682706,0.171038,0.117743,1.174613,0.407345,0.98224,0.25053,0.849947,1.017145,0.289791
sh.600276,2018-10-26,2018-09-30,0.171679,0.23703,0.86535,2953100017.84,1.032142,,3682442449.0,3661947949.0,True,2018-10-27,3.447637,78.314513,1.884345,143.285875,0.792683,0.641531,0.285983,0.257974,0.23857,0.234375,0.250951,8.149118,7.673204,2.190955,0.388966,0.103575,1.115542,0.815616,0.184384,0.87316,,0.164592,0.694392,0.164592,0.171679,1.14497,0.641531,0.986056,0.23703,0.851757,1.029449,0.270323
sh.600276,2019-02-16,2018-12-31,0.231685,0.233162,0.865967,4061184290.16,1.104162,17401640236.93,3682077149.0,3661947949.0,True,2019-02-17,4.046469,88.966463,2.565049,140.3482,1.070622,0.862259,0.283733,0.239578,0.233295,0.264368,0.263927,7.246208,6.832926,1.559856,0.22294,0.11464,1.129484,0.808068,0.191932,0.862118,,0.159274,0.683104,0.159274,0.231685,1.151146,0.862259,1.00109,0.233162,0.90267,1.014744,0.254549
sh.600276,2019-04-17,2019-03-31,0.059402,0.240349,0.86383,1193780121.86,0.974164,,4423034469.0,4403915003.0,True,2019-04-18,1.068227,84.251768,0.605507,148.635845,0.26827,0.218118,0.245726,0.226389,0.226685,0.285714,0.256098,7.261615,6.800712,1.68325,0.408181,0.115856,1.131037,0.817868,0.182132,0.859753,,0.086018,0.357887,0.086018,0.059402,1.134219,0.218118,0.999015,0.240349,0.8598,1.004142,0.278388
sh.600276,2019-08-30,2019-06-30,0.116272,0.240696,0.866894,2413287165.89,1.032895,,4422814197.0,4403915003.0,True,2019-08-31,2.18186,82.4984,1.09656,164.149718,0.526213,0.42872,0.275114,0.216664,0.241212,0.255814,0.263223,8.158172,7.586753,1.770403,0.079796,0.105401,1.11782,0.820829,0.179171,0.869778,,0.144868,0.601872,0.144868,0.116272,1.127154,0.42872,0.999658,0.240696,0.852717,1.021487,0.276332
