run_at,trade_date,sample_date,used_sample_date,used_live_bar_date,date_status,feature_status,snapshot_time,snapshot_age_seconds,max_snapshot_age_seconds,cutoff_time,source_used,core_complete,missing_core_fields,requires_price_snapshot,requires_intraday_bars,requires_bid_ask,uses_historical_context,requires_realtime_context,context_status,context_mode,context_snapshot_time,context_has_daily_fallback,context_stale_features,context_source_modes,required_context_features,missing_context_features,unsupported_realtime_features,stock_code,artifact_name,entry_policy,entry_vwap_premium_bps,entry_signal,close,daily_vwap,amount,volume,volume_unit_inferred,volume_unit_last,volume_unit_mixed,volume_unit_unknown_rows,volume_unit_ratio_median,pct_chg,pct_chg_raw,pct_chg_norm,pct_chg_source,pct_chg_unit,live_prev_close,hist_prev_close,prev_close_for_feature,sample_prev_close,prev_close_rel_diff,bench_close_asof,bench_ret1_asof,bench_ret5_asof,bench_ret20_asof,regime_market_ok_asof,regime_market_strict_asof,n_intraday_bars,min_intraday_bars,max_intraday_bars,intraday_feature_count,intraday_missing_count,hit_score,threshold,score_margin,signal_raw_score_pass,signal,missing_column_count,missing_feature_count,strict_features,samples,intraday_bars,reject_reason,error
2026-05-20T14:54:04,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,002270.SZ,nextday_all_days_close_profit_extra_trees_all_no_ak_v1,all_days,50.0,True,24.19,23.977920131772564,478551905.46,19958024.0,shares,shares,False,18,1.0004601497017918,-0.016266775111834053,-0.016266775111834,-0.016266775111834053,sina_batch,ratio,24.59,24.59,24.59,24.59,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.5067079275683128,0.5278047087339155,-0.02109678116560265,False,False,0,19,False,/root/stock_realtime_v021_full/saved_data/002270_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/002270_pipeline_out/00_base/raw_cache/002270_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;filled_features_gt_5;score_below_threshold,
2026-05-20T14:54:05,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,002311.SZ,nextday_vwap_low_close_profit_xgb_d3_600_reversal_fundamental_regime_sector_v1,vwap_low,50.0,True,45.14,45.75952690096266,413018534.36,9025848.0,shares,shares,False,18,1.012777966878146,-0.01441048034934489,-0.0144104803493448,-0.01441048034934489,sina_batch,ratio,45.8,45.8,45.8,45.8,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,1.0,47,40,60,17,5,0.7801684141159058,0.745189368724823,0.034979045391082764,True,False,0,5,False,/root/stock_realtime_v021_full/saved_data/002311_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/002311_pipeline_out/00_base/raw_cache/002311_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5,
2026-05-20T14:54:06,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,002714.SZ,nextday_vwap_low_close_profit_random_forest_reversal_fundamental_regime_sector_v1,vwap_low,50.0,True,39.54,39.66663664736954,1396411940.21,35203689.0,shares,shares,False,18,1.004204666954069,-0.018858560794044577,-0.0188585607940445,-0.018858560794044577,sina_batch,ratio,40.3,40.3,40.3,40.3,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.5216678731210211,0.5073019855495596,0.01436588757146151,True,False,0,7,False,/root/stock_realtime_v021_full/saved_data/002714_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/002714_pipeline_out/00_base/raw_cache/002714_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;filled_features_gt_5,
2026-05-20T14:54:07,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,600096.SH,nextday_all_days_close_profit_xgb_d4_reversal_fundamental_regime_sector_v1,all_days,50.0,True,31.67,31.254719334666166,977702004.0,31281740.0,shares,shares,False,18,0.995921360745212,0.011497923985947178,0.0114979239859471,0.011497923985947178,sina_batch,ratio,31.31,31.31,31.31,31.31,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.33462947607040405,0.5165203511714935,-0.18189087510108948,False,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/00_base/raw_cache/600096_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;score_below_threshold,
2026-05-20T14:54:08,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,False,not_required,not_required,,,,,,,,600096.SH,nextday_all_days_hit80_xgb_d3_400_reversal_fundamental_regime_v1,all_days,50.0,True,31.67,31.254719334666166,977702004.0,31281740.0,shares,shares,False,18,0.995921360745212,0.011497923985947178,0.0114979239859471,0.011497923985947178,sina_batch,ratio,31.31,31.31,31.31,31.31,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.41669324040412903,0.6920562386512756,-0.2753629982471466,False,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/00_base/raw_cache/600096_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;score_below_threshold,
2026-05-20T14:54:09,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,600096.SH,nextday_vwap_low_close_profit_xgb_d4_reversal_fundamental_regime_sector_v1,vwap_low,50.0,False,31.67,31.254719334666166,977702004.0,31281740.0,shares,shares,False,18,0.995921360745212,0.011497923985947178,0.0114979239859471,0.011497923985947178,sina_batch,ratio,31.31,31.31,31.31,31.31,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.3930157721042633,0.5220376133918763,-0.12902184128761296,False,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600096_pipeline_out/00_base/raw_cache/600096_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;entry_signal_false;score_below_threshold,
2026-05-20T14:54:10,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,600276.SH,nextday_all_days_hit80_extra_trees_reversal_fundamental_regime_sector_v1,all_days,50.0,True,50.98,50.87268280816136,4114454132.0,80877475.0,shares,shares,False,18,1.0010679765815942,-0.0118239968986239,-0.0118239968986239,-0.0118239968986239,sina_batch,ratio,51.59,51.59,51.59,51.59,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,0.0,47,40,60,17,5,0.49211063560166335,0.47285196923036155,0.019258666371301802,True,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600276_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600276_pipeline_out/00_base/raw_cache/600276_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5,
2026-05-20T14:54:11,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-20 14:51:21,,nan,snapshot_ret_only,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,600312.SH,nextday_all_days_close_profit_xgb_d3_400_reversal_fundamental_regime_sector_v1,all_days,50.0,True,22.19,22.180375581818097,447434558.0,20172542.0,shares,shares,False,18,1.0043349720751102,-0.013777777777777667,-0.0137777777777776,-0.013777777777777667,sina_batch,ratio,22.5,22.5,22.5,22.5,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,1.0,47,40,60,17,5,0.6476832628250122,0.6057325005531311,0.041950762271881104,True,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/00_base/raw_cache/600312_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5,
2026-05-20T14:54:12,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,False,not_required,not_required,,,,,,,,600312.SH,nextday_all_days_close_profit_xgb_d3_600_reversal_fundamental_regime_v1,all_days,50.0,True,22.19,22.180375581818097,447434558.0,20172542.0,shares,shares,False,18,1.0043349720751102,-0.013777777777777667,-0.0137777777777776,-0.013777777777777667,sina_batch,ratio,22.5,22.5,22.5,22.5,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,1.0,47,40,60,17,5,0.6264473795890808,0.5366069078445435,0.08984047174453735,True,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/00_base/raw_cache/600312_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5,
2026-05-20T14:54:12,2026-05-20,2026-05-20,2026-05-20,2026-05-20,exact_trade_date,live_overlay_partial,2026-05-20 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,False,not_required,not_required,,,,,,,,600312.SH,nextday_vwap_low_close_profit_xgb_d3_600_reversal_fundamental_regime_v1,vwap_low,50.0,True,22.19,22.180375581818097,447434558.0,20172542.0,shares,shares,False,18,1.0043349720751102,-0.013777777777777667,-0.0137777777777776,-0.013777777777777667,sina_batch,ratio,22.5,22.5,22.5,22.5,0.0,4851.7159,-0.00024053741907492654,-0.02933488920935512,0.0260209019378721,1.0,1.0,47,40,60,17,5,0.5944101810455322,0.6244068145751953,-0.029996633529663086,False,False,0,5,False,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600312_pipeline_out/00_base/raw_cache/600312_5m_raw.csv,stale_snapshot_gt_180s;intraday_features_missing_5;score_below_threshold,
