raw_code,stock_code,label_mode,entry_policy,search_dir,summary_file,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows,sample_file,intraday_bars,feature_pipeline,external,entry_vwap_premium_bps,rank_score,pipeline,leaderboard_file,quality_score,tier
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,random_forest_600_d4,50.0,91,0.5714285714285714,0.0072133774177107,0.0015582010997643,0.879583375851211,-0.0572459930492726,2.623365359569923,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0544997366713815,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,70.37027301596355,B_keep
603308,603308.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,169,0.5562130177514792,0.0074012969303247,0.0035037692872887,2.216727456777497,-0.1499348071273101,1.9531194161572825,10,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/00_base/603308_5m.csv,"fundamental,sector",aero_nuclear_equipment,50.0,0.0587331583123935,603308_pipeline_out,saved_data\603308_pipeline_out\99_summary\final_leaderboard.csv,66.05579678659221,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,extra_trees_600_d3,50.0,90,0.5666666666666667,0.0069564718273728,0.0014471125980748,0.8225737812160709,-0.0785468861109638,2.405015454849444,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0463581648321341,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,64.00291906724733,B_keep
600522,600522.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,50.0,170,0.5529411764705883,0.0059097805153282,0.003392761463791,1.5983597236158391,-0.1468756633573041,1.992843443608061,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0403351948601686,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,58.08495970554513,B_keep
2028,002028.SZ,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,lgbm_leaves15_700,50.0,92,0.5869565217391305,0.0061376798228589,0.0019885692678374,0.7031912108125427,-0.0905347176797608,2.027445205499514,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.036236877328994,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,55.57505264206678,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,50.0,95,0.5684210526315789,0.005967029361246,0.0015582010997643,0.7169858490490397,-0.104731809240811,2.1642891858812208,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0319764557232988,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,55.29808404487741,B_keep
600522,600522.SH,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,130,0.5538461538461539,0.0058873148113159,0.0034316468376179,1.060853176356818,-0.1166635662353505,1.8843917987538497,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0379598251180079,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,53.60205401704133,B_keep
600487,600487.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600487_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600487_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,128,0.609375,0.0048264037695833,0.0059875463123094,0.7755465371434525,-0.1473930285963145,1.6774003872665286,10,/root/stock_realtime_v021_full/saved_data/600487_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600487_pipeline_out_v2_all14/00_base/600487_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.017756268198388,600487_pipeline_out_v2_all14,saved_data\600487_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,53.56931596324504,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,106,0.5471698113207547,0.0058933570579744,0.0014161718065763,0.8129634074387018,-0.0934108758309454,2.120726775239596,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0373231055999433,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,52.77792200539935,B_keep
2028,002028.SZ,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,120,0.5416666666666666,0.0062558299147956,0.0012658855800145,1.0296353372547342,-0.0998923033289157,2.0241315604665213,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0435561073727545,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,52.39239405746187,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,all_no_ak,extra_trees_600_d3,50.0,134,0.5447761194029851,0.0059255264977672,0.0014471125980748,1.1262438821841974,-0.1054648656296588,1.9783257361939808,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0422267118939001,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,51.35874296907762,B_keep
600522,600522.SH,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,all_no_ak,extra_trees_600_d3,50.0,171,0.5964912280701754,0.0051554914906276,0.0036761538461538,1.2552986428148074,-0.148433397067712,1.6518899910414937,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0303084499688607,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,50.94578521934503,B_keep
600522,600522.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,142,0.5563380281690141,0.0052685498879936,0.0029975093294811,1.0329454817277464,-0.1060427753312881,1.8677297346948616,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0362713238550747,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,50.40087986968401,B_keep
600522,600522.SH,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,random_forest_600_d4,50.0,215,0.5767441860465117,0.0048123104991446,0.0033635689045936,1.6123377522554634,-0.1520027823288425,1.6669877403078683,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0325616276018947,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,49.59117518406049,B_keep
600522,600522.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,extra_trees_600_d3,50.0,154,0.5844155844155844,0.0050499087350316,0.0034375712143928,1.055133594856252,-0.1246908414240299,1.675781550628266,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0314950089877732,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,48.84746032724924,B_keep
2028,002028.SZ,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,all_no_ak,random_forest_600_d4,50.0,140,0.5571428571428572,0.0054384566794011,0.0014471125980748,1.0533800576208492,-0.1254184464512622,1.8802028918498968,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0329940756117202,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,48.117025806071574,B_keep
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,151,0.543046357615894,0.0049801147303906,0.0029012530712528,1.0334779115309476,-0.1387896565401692,1.8737303124973503,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,0.0264992602182742,600312_pipeline_out_v2_all14,saved_data\600312_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,47.93071555034428,B_keep
600312,600312.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,50.0,151,0.543046357615894,0.0049801147303906,0.0029012530712528,1.0334779115309476,-0.1387896565401692,1.8737303124973503,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,0.0264992602182742,600312_pipeline_out_v2_all14,saved_data\600312_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,47.93071555034428,B_keep
2128,002128.SZ,close_profit,all_days,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,174,0.5517241379310345,0.0046430621374687,0.002034280612534,1.1609686175208478,-0.152328351667791,1.923874863869188,10,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/04_external/power_utility_rate/training_samples_with_power_utility_rate_external.csv,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/00_base/002128_5m.csv,"fundamental,sector",power_utility_rate,50.0,0.0231641080968195,002128_pipeline_out_v2_new27_full,saved_data\002128_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,47.21626658900131,B_keep
600522,600522.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,random_forest_600_d4,50.0,173,0.5549132947976878,0.0050500558761966,0.0027604029304029,1.2586966575351877,-0.1561475281638403,1.7274136316487088,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0273862324073887,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,46.86934565032063,B_keep
603308,603308.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,139,0.5611510791366906,0.0055677096944008,0.0028672057706908,1.0202511735972646,-0.1484081143619595,1.6194106227591558,10,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/00_base/603308_5m.csv,"fundamental,sector",aero_nuclear_equipment,50.0,0.0285403006073404,603308_pipeline_out,saved_data\603308_pipeline_out\99_summary\final_leaderboard.csv,46.11886898226949,B_keep
601899,601899.SH,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/601899_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/601899_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,101,0.6039603960396039,0.0038303092015224,0.0047520672682526,0.4373839241068402,-0.125418088813462,1.6235703630978051,10,/root/workspace/stock_realtime_v021_full/saved_data/601899_pipeline_out_v2_all14/04_external/zijin_external/training_samples_with_zijin_external.csv,/root/workspace/stock_realtime_v021_full/saved_data/601899_pipeline_out_v2_all14/00_base/601899_5m.csv,"fundamental,sector",zijin_external,50.0,0.0071396088623694,601899_pipeline_out,saved_data\601899_pipeline_out\99_summary\final_leaderboard.csv,44.6311944193576,B_keep
600312,600312.SH,close_profit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,all_no_ak,random_forest_600_d4,50.0,155,0.5419354838709678,0.0047557597118894,0.0026601886792452,0.9821402132472424,-0.1314716207615628,1.6717233356219612,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,0.0263408257347921,600312_pipeline_out,saved_data\600312_pipeline_out\99_summary\final_leaderboard.csv,42.35082663084054,B_keep
600522,600522.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,160,0.55,0.0044146950011102,0.0022282251422965,0.9436437292815424,-0.1331032581773016,1.720221286100358,10,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/04_external/optical_cable_grid/training_samples_with_optical_cable_grid_external.csv,/root/stock_realtime_v021_full/saved_data/600522_pipeline_out_v2_all14/00_base/600522_5m.csv,"fundamental,sector",optical_cable_grid,50.0,0.0225661509695458,600522_pipeline_out_v2_all14,saved_data\600522_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,41.69949457512056,B_keep
2128,002128.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,168,0.5476190476190477,0.0041239071380182,0.0018911797748056,0.9319282350312026,-0.152328351667791,1.820003526102476,10,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/04_external/power_utility_rate/training_samples_with_power_utility_rate_external.csv,/root/stock_realtime_v021_full/saved_data/002128_pipeline_out_v2_new27_full/00_base/002128_5m.csv,"fundamental,sector",power_utility_rate,50.0,0.0153698577346707,002128_pipeline_out_v2_new27_full,saved_data\002128_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,41.56198652272633,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,149,0.5436241610738255,0.0043733858757339,0.0013494681861347,0.8553119125641597,-0.0921382861679698,1.7625484152175048,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.0303494063792176,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,40.10186482873529,B_keep
2311,002311.SZ,close_profit,vwap_low,/root/workspace/stock_realtime_v021_full/saved_data/002311_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/002311_pipeline_out_v2_all14/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,160,0.55625,0.0039658120675946,0.0022541454574245,0.817295126377277,-0.1330488025912135,1.6883650481209218,10,/root/workspace/stock_realtime_v021_full/saved_data/002311_pipeline_out_v2_all14/04_external/hog/training_samples_with_hog_industry.csv,/root/workspace/stock_realtime_v021_full/saved_data/002311_pipeline_out_v2_all14/00_base/002311_5m.csv,"fundamental,sector","feed,hog",50.0,0.0169017949753189,002311_pipeline_out,saved_data\002311_pipeline_out\99_summary\final_leaderboard.csv,39.411921719822786,B_keep
2028,002028.SZ,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,lgbm_leaves7_400,50.0,99,0.5555555555555556,0.0044261062732811,0.0014934322151374,0.5059870649654847,-0.1433366700785637,1.7133360336598795,10,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/04_external/storage_power/training_samples_with_storage_power_external.csv,/root/stock_realtime_v021_full/saved_data/002028_pipeline_out_v2_new27_full/00_base/002028_5m.csv,"fundamental,sector",storage_power,50.0,0.008205033852494,002028_pipeline_out_v2_new27_full,saved_data\002028_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,38.28597012844246,B_keep
600312,600312.SH,close_profit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,50.0,187,0.5401069518716578,0.0038276870364027,0.0015234801016088,0.9456786436147604,-0.1296416072082973,1.6173071481718562,10,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/03_sector/training_samples_with_sector.csv,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out_v2_all14/00_base/600312_5m.csv,"fundamental,sector",,50.0,0.0199324311848463,600312_pipeline_out_v2_all14,saved_data\600312_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,35.43054108978763,B_keep
603308,603308.SH,close_profit,all_days,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/10_search/search_all_days_close_profit_50bps/summary_50bps.csv,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,142,0.5704225352112676,0.0084437259589699,0.0042611285828784,2.0703812990289183,-0.1724153955798689,2.0601743766674416,10,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,/root/workspace/stock_realtime_v021_full/saved_data/603308_pipeline_out_v2_all14/00_base/603308_5m.csv,"fundamental,sector",aero_nuclear_equipment,50.0,0.0575147584595666,603308_pipeline_out_v2_all14,saved_data\603308_pipeline_out_v2_all14\99_summary\final_leaderboard.csv,73.54034091174759,C_watch
600919,600919.SH,close_profit,vwap_low,/root/stock_realtime_v021_full/saved_data/600919_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps,/root/stock_realtime_v021_full/saved_data/600919_pipeline_out_v2_new27_full/10_search/search_vwap_low_close_profit_50bps/summary_50bps.csv,reversal_fundamental_regime,extra_trees_600_d3,50.0,66,0.5909090909090909,0.0033904162578764,0.0038219140362302,0.2455455607071166,-0.04187750155539,2.294033195360332,10,/root/stock_realtime_v021_full/saved_data/600919_pipeline_out_v2_new27_full/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/600919_pipeline_out_v2_new27_full/00_base/600919_5m.csv,"fundamental,sector",,50.0,0.0170744964978425,600919_pipeline_out_v2_new27_full,saved_data\600919_pipeline_out_v2_new27_full\99_summary\final_leaderboard.csv,53.4726289429434,C_watch
