feature_group,model_name,window_id,feature,importance
all_no_ak,xgb_d3_400_lr003_mcw3,1,open_asof1455,0.0066052647307515144
all_no_ak,xgb_d3_400_lr003_mcw3,1,high_asof1455,0.006407740991562605
all_no_ak,xgb_d3_400_lr003_mcw3,1,low_asof1455,0.007941481657326221
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_asof1455,0.007006017956882715
all_no_ak,xgb_d3_400_lr003_mcw3,1,amount_asof1455,0.012033271603286266
all_no_ak,xgb_d3_400_lr003_mcw3,1,n_intraday_bars_asof1455,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,vwap_asof1455,0.011069140397012234
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret1_asof,0.008390461094677448
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret3_asof,0.007559336721897125
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret5_asof,0.006596551276743412
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret20_asof,0.00860684271901846
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret60_asof,0.009310186840593815
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ma20_gap_asof,0.005469502415508032
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ma60_gap_asof,0.00967390090227127
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_z20_asof,0.008277415297925472
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_z60_asof,0.007263508625328541
all_no_ak,xgb_d3_400_lr003_mcw3,1,volume_asof1455,0.009580525569617748
all_no_ak,xgb_d3_400_lr003_mcw3,1,peTTM,0.007187218405306339
all_no_ak,xgb_d3_400_lr003_mcw3,1,pbMRQ,0.007685145363211632
all_no_ak,xgb_d3_400_lr003_mcw3,1,psTTM,0.009463845752179623
all_no_ak,xgb_d3_400_lr003_mcw3,1,pcfNcfTTM,0.010873917490243912
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_roeAvg,0.020653825253248215
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_npMargin,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_gpMargin,0.011997581459581852
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_netProfit,0.011853585951030254
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_epsTTM,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_totalShare,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_liqaShare,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_NRTurnRatio,0.015284658409655094
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_NRTurnDays,0.010578833520412445
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_INVTurnRatio,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_INVTurnDays,0.015016762539744377
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_CATurnRatio,0.036940913647413254
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_AssetTurnRatio,0.05498708412051201
