date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sh.600522,12.63454969,22.467631,2.450166,1.632946,23.290596
2018-01-03,sh.600522,13.08349308,23.265973,2.537228,1.69097,24.118181
2018-01-04,sh.600522,13.0101962,23.135631,2.523013,1.681497,23.983065
2018-01-05,sh.600522,12.71700868,22.614265,2.466157,1.643604,23.442602
2018-01-08,sh.600522,12.67119813,22.532802,2.457273,1.637683,23.358154
2018-01-09,sh.600522,12.826954,22.809777,2.487478,1.657814,23.645276
2018-01-10,sh.600522,12.89108877,22.923826,2.499915,1.666103,23.763502
2018-01-11,sh.600522,12.94606143,23.021582,2.510576,1.673208,23.864839
2018-01-12,sh.600522,12.68036024,22.549094,2.45905,1.638867,23.375044
2018-01-15,sh.600522,12.01152621,21.359727,2.329345,1.552424,22.142112
2018-01-16,sh.600522,11.98403988,21.310849,2.324015,1.548872,22.091443
2018-01-17,sh.600522,11.64504181,20.708019,2.258275,1.505058,21.466532
2018-01-18,sh.600522,11.61755548,20.659141,2.252944,1.501505,21.415864
2018-01-19,sh.600522,11.59923126,20.626556,2.249391,1.499137,21.382085
2018-01-22,sh.600522,11.70001447,20.805776,2.268935,1.512163,21.567869
2018-01-23,sh.600522,11.7275008,20.854654,2.274266,1.515715,21.618538
2018-01-24,sh.600522,12.08482309,21.490069,2.34356,1.561897,22.277227
2018-01-25,sh.600522,11.85577034,21.082751,2.29914,1.532293,21.85499
2018-01-26,sh.600522,11.62671759,20.675434,2.254721,1.50269,21.432753
2018-01-29,sh.600522,10.96704567,19.50236,2.126794,1.417431,20.216711
2018-01-30,sh.600522,10.92123512,19.420896,2.11791,1.41151,20.132263
2018-01-31,sh.600522,10.994532,19.551238,2.132124,1.420983,20.267379
2018-02-01,sh.600522,11.10447732,19.74675,2.153445,1.435193,20.470053
2018-02-02,sh.600522,10.77464136,19.160213,2.089482,1.392563,19.862031
2018-02-05,sh.600522,10.22491476,18.182651,1.982875,1.321514,18.848663
2018-02-06,sh.600522,10.078321,17.921968,1.954447,1.302568,18.578431
2018-02-07,sh.600522,10.05083467,17.87309,1.949117,1.299015,18.527762
2018-02-08,sh.600522,10.3531843,18.410749,2.00775,1.338092,19.085115
2018-02-09,sh.600522,10.28904953,18.2967,1.995313,1.329803,18.966889
2018-02-12,sh.600522,10.84793824,19.290555,2.103696,1.402037,19.997147
2018-02-13,sh.600522,10.77464136,19.160213,2.089482,1.392563,19.862031
2018-02-14,sh.600522,10.82961402,19.257969,2.100142,1.399668,19.963368
2018-02-22,sh.600522,11.02201833,19.600116,2.137454,1.424536,20.318048
2018-02-23,sh.600522,10.93955934,19.453482,2.121463,1.413878,20.166042
2018-02-26,sh.600522,11.40682695,20.284409,2.212079,1.47427,21.027406
2018-02-27,sh.600522,11.47096172,20.398458,2.224516,1.482559,21.145632
2018-02-28,sh.600522,11.59006915,20.610263,2.247614,1.497953,21.365195
