date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,7.91066852,13.504657,1.290161,0.655992,23.883695,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,7.92004135,13.520658,1.29169,0.65677,23.911994,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,7.94815984,13.56866,1.296276,0.659101,23.996888,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,8.01376965,13.680665,1.306976,0.664542,24.194976,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,7.86380437,13.424653,1.282518,0.652106,23.742204,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,69,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,8.21059908,14.016682,1.339077,0.680864,24.789238,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,70,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,8.1543621,13.920677,1.329906,0.676201,24.619449,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,71,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,8.21997191,14.032682,1.340606,0.681641,24.817536,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,74,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,8.22934474,14.048683,1.342135,0.682419,24.845835,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,8.14498927,13.904676,1.328377,0.675423,24.591151,2019-10-30,2019-09-30,0.07179,0.049245,0.128278,1437223724.07,0.62497,,3066081054.0,3066081054.0,True,2019-10-31,3.830471,70.487418,4.564726,59.149229,1.277965,0.833313,0.090917,0.202301,-0.123361,-0.112988,-0.125706,2.243619,1.716205,0.572857,0.366799,0.455086,1.835152,0.671741,0.328259,0.504088,14.761566,-0.021476,-0.436103,-0.021476,0.07179,1.760406,0.833313,0.993765,0.049245,0.837136,0.932257,0.0631,76,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
