date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-01,24.32,-0.61,7386157.0,4.11,-1653143.0,-0.92,9039300.0,5.03,17768381.0,9.88,-25154538.0,-13.99
2025-12-02,23.94,-1.56,-13918898.0,-11.82,-2077912.0,-1.76,-11840986.0,-10.05,-1320479.0,-1.12,15239376.0,12.94
2025-12-03,24.28,1.42,5455884.0,3.49,2694442.0,1.72,2761442.0,1.77,3232329.0,2.07,-8688213.0,-5.56
2025-12-04,24.36,0.33,7320624.0,4.72,2355533.0,1.52,4965091.0,3.2,12424001.0,8.01,-19744625.0,-12.73
2025-12-05,25.19,3.41,13937282.0,5.03,-477113.0,-0.17,14414395.0,5.2,34850936.0,12.57,-48788218.0,-17.6
2025-12-08,25.03,-0.64,22335060.0,8.84,5426768.0,2.15,16908292.0,6.69,6306357.0,2.49,-28641417.0,-11.33
2025-12-09,24.49,-2.16,-20555334.0,-8.5,-8193175.0,-3.39,-12362159.0,-5.11,-4567927.0,-1.89,25123261.0,10.39
2025-12-10,24.48,-0.04,-12647955.0,-8.07,2567713.0,1.64,-15215668.0,-9.71,-2649658.0,-1.69,15297613.0,9.77
2025-12-11,24.3,-0.74,5033934.0,2.38,2043588.0,0.97,2990346.0,1.41,-271564.0,-0.13,-4762370.0,-2.25
2025-12-12,25.15,3.5,12628409.0,3.28,10648517.0,2.77,1979892.0,0.51,-19886828.0,-5.17,7258418.0,1.89
2025-12-15,25.12,-0.12,11986899.0,4.18,-7934021.0,-2.77,19920920.0,6.94,4413066.0,1.54,-16399964.0,-5.72
2025-12-16,24.93,-0.76,10516154.0,4.53,2912951.0,1.26,7603203.0,3.28,-7653024.0,-3.3,-2863131.0,-1.23
2025-12-17,25.04,0.44,-9165505.0,-4.35,-7958091.0,-3.78,-1207414.0,-0.57,2121620.0,1.01,7043884.0,3.34
2025-12-18,24.79,-1.0,18980045.0,9.26,26523420.0,12.94,-7543375.0,-3.68,-8516371.0,-4.15,-10463674.0,-5.1
2025-12-19,25.04,1.01,-1303073.0,-0.67,-2978056.0,-1.54,1674983.0,0.87,-4527987.0,-2.34,5831060.0,3.02
2025-12-22,25.42,1.52,7260724.0,3.58,758771.0,0.37,6501953.0,3.2,-3377291.0,-1.66,-3883432.0,-1.91
2025-12-23,25.91,1.93,11622835.0,4.09,11496454.0,4.05,126381.0,0.04,-1359632.0,-0.48,-10263202.0,-3.61
2025-12-24,25.64,-1.04,1686501.0,0.76,-4819979.0,-2.17,6506480.0,2.92,8672614.0,3.9,-10359114.0,-4.65
2025-12-25,25.52,-0.47,-13369605.0,-9.25,-8144302.0,-5.63,-5225303.0,-3.61,8616985.0,5.96,4752621.0,3.29
2025-12-26,25.4,-0.47,-19015534.0,-11.64,-7857502.0,-4.81,-11158032.0,-6.83,-4236032.0,-2.59,23251566.0,14.23
2025-12-29,25.94,2.13,5676297.0,1.77,-6901150.0,-2.16,12577447.0,3.93,-19176.0,-0.01,-5657120.0,-1.77
2025-12-30,25.08,-3.32,-36876157.0,-15.89,4252118.0,1.83,-41128275.0,-17.72,4678999.0,2.02,32197159.0,13.87
2025-12-31,24.83,-1.0,3571645.0,2.66,1575833.0,1.17,1995812.0,1.49,-3280336.0,-2.44,-291309.0,-0.22
2026-01-05,25.42,2.38,-5728096.0,-2.67,179475.0,0.08,-5907571.0,-2.75,-13153977.0,-6.13,18882075.0,8.8
2026-01-06,25.7,1.1,-4800386.0,-2.28,3331864.0,1.58,-8132250.0,-3.86,-7914365.0,-3.76,12714751.0,6.04
2026-01-07,26.51,3.15,-1470718.0,-0.46,-2177026.0,-0.68,706308.0,0.22,-14875847.0,-4.63,16346565.0,5.09
2026-01-08,26.81,1.13,8106678.0,2.53,17685355.0,5.53,-9578677.0,-2.99,-131479.0,-0.04,-7975199.0,-2.49
2026-01-09,27.41,2.24,-7097320.0,-2.82,-92627.0,-0.04,-7004693.0,-2.78,-9688409.0,-3.85,16785729.0,6.67
2026-01-12,27.16,-0.91,4798263.0,1.53,21628643.0,6.9,-16830380.0,-5.37,-22486401.0,-7.18,17688139.0,5.64
2026-01-13,28.07,3.35,8925044.0,1.47,-7588012.0,-1.25,16513056.0,2.72,-9019532.0,-1.48,94488.0,0.02
2026-01-14,26.7,-4.88,-11300068.0,-1.46,-9517816.0,-1.23,-1782252.0,-0.23,5956736.0,0.77,5343344.0,0.69
2026-01-15,27.49,2.96,-5416443.0,-1.05,-7354752.0,-1.42,1938309.0,0.37,-43508706.0,-8.41,48925149.0,9.46
2026-01-16,29.33,6.69,-19136355.0,-2.13,26335893.0,2.93,-45472248.0,-5.05,-19831760.0,-2.2,38968102.0,4.33
2026-01-19,32.28,10.06,98246631.0,19.05,94564859.0,18.34,3681772.0,0.71,-44873408.0,-8.7,-53373223.0,-10.35
2026-01-20,33.99,5.3,-58472398.0,-3.9,-48293662.0,-3.22,-10178736.0,-0.68,3701168.0,0.25,54771216.0,3.65
2026-01-21,33.23,-2.24,-2162658.0,-0.2,4578801.0,0.42,-6741459.0,-0.61,-26927904.0,-2.45,29090560.0,2.65
2026-01-22,31.72,-4.54,-60461438.0,-7.37,-25509887.0,-3.11,-34951551.0,-4.26,-22287357.0,-2.72,82748800.0,10.08
2026-01-23,31.17,-1.73,-23186446.0,-2.99,-51103172.0,-6.6,27916726.0,3.6,11914635.0,1.54,11271824.0,1.45
2026-01-26,30.87,-0.96,48197328.0,6.56,22051773.0,3.0,26145555.0,3.56,48634344.0,6.62,-96831667.0,-13.18
2026-01-27,30.44,-1.39,-29994393.0,-6.05,-12813826.0,-2.58,-17180567.0,-3.46,12573092.0,2.53,17421300.0,3.51
2026-01-28,30.34,-0.33,5871284.0,1.34,-8726629.0,-1.99,14597913.0,3.33,27957659.0,6.38,-33828943.0,-7.72
2026-01-29,30.6,0.86,-964485.0,-0.15,-15551364.0,-2.44,14586879.0,2.29,26897917.0,4.23,-25933429.0,-4.07
2026-01-30,29.57,-3.37,-58475014.0,-12.44,-41700982.0,-8.87,-16774032.0,-3.57,-10567926.0,-2.25,69042939.0,14.68
2026-02-02,29.74,0.57,-5847789.0,-0.94,15670262.0,2.51,-21518051.0,-3.45,19032932.0,3.05,-13185142.0,-2.11
2026-02-03,31.2,4.91,42857655.0,6.82,21944363.0,3.49,20913292.0,3.33,-4148174.0,-0.66,-38709481.0,-6.16
2026-02-04,31.65,1.44,29399470.0,4.28,14424731.0,2.1,14974739.0,2.18,14438434.0,2.1,-43837904.0,-6.39
2026-02-05,29.73,-6.07,-62566036.0,-11.66,-31301692.0,-5.83,-31264344.0,-5.83,-17782045.0,-3.31,80348082.0,14.97
2026-02-06,29.6,-0.44,-22568867.0,-8.01,-15723434.0,-5.58,-6845433.0,-2.43,-9586439.0,-3.4,32155306.0,11.41
2026-02-09,30.92,4.46,23647233.0,5.54,6752360.0,1.58,16894873.0,3.96,-19811225.0,-4.64,-3836008.0,-0.9
2026-02-10,31.38,1.49,-13547286.0,-3.62,2766966.0,0.74,-16314252.0,-4.36,-8625751.0,-2.3,22173037.0,5.92
2026-02-11,34.54,10.07,165095401.0,16.79,168168652.0,17.11,-3073251.0,-0.31,-61866720.0,-6.29,-103228677.0,-10.5
2026-02-12,34.76,0.64,-20374350.0,-2.05,-33732529.0,-3.4,13358179.0,1.35,-21738144.0,-2.19,42112496.0,4.24
2026-02-13,33.62,-3.28,-24641857.0,-4.7,-13688930.0,-2.61,-10952927.0,-2.09,-27834090.0,-5.31,52475947.0,10.0
2026-02-24,33.3,-0.95,-41302780.0,-6.79,-5435006.0,-0.89,-35867774.0,-5.9,20570208.0,3.38,20732572.0,3.41
2026-02-25,33.91,1.83,-43146234.0,-7.28,756616.0,0.13,-43902850.0,-7.41,-29162500.0,-4.92,72308728.0,12.21
2026-02-26,35.22,3.86,13469642.0,1.5,7094922.0,0.79,6374720.0,0.71,17666848.0,1.97,-31136480.0,-3.47
2026-02-27,33.39,-5.2,-76329369.0,-9.86,-21892121.0,-2.83,-54437248.0,-7.03,20416601.0,2.64,55912764.0,7.22
2026-03-02,35.52,6.38,67145339.0,6.29,21935617.0,2.05,45209722.0,4.23,10384736.0,0.97,-77530080.0,-7.26
2026-03-03,33.57,-5.49,-33736742.0,-4.79,-12315613.0,-1.75,-21421129.0,-3.04,12667908.0,1.8,21068832.0,2.99
2026-03-04,34.57,2.98,-11203196.0,-1.18,-3143252.0,-0.33,-8059944.0,-0.85,-12164576.0,-1.28,23367776.0,2.45
2026-03-05,36.09,4.4,77833557.0,8.86,54515524.0,6.2,23318033.0,2.65,-7964592.0,-0.91,-69868960.0,-7.95
2026-03-06,36.68,1.63,60876077.0,4.63,73784797.0,5.61,-12908720.0,-0.98,1027376.0,0.08,-61903440.0,-4.71
2026-03-09,36.44,-0.65,-28382248.0,-3.22,-27805734.0,-3.16,-576514.0,-0.07,4430480.0,0.5,23951760.0,2.72
2026-03-10,37.49,2.88,22717396.0,2.95,17906246.0,2.33,4811150.0,0.63,14639871.0,1.9,-37357269.0,-4.85
2026-03-11,36.31,-3.15,-46406911.0,-6.65,-32938027.0,-4.72,-13468884.0,-1.93,-5778386.0,-0.83,52185297.0,7.47
2026-03-12,33.01,-9.09,-113472472.0,-10.98,-41160746.0,-3.98,-72311726.0,-6.99,-24580096.0,-2.38,138052560.0,13.35
2026-03-13,31.54,-4.45,-51953772.0,-6.51,-19667587.0,-2.46,-32286185.0,-4.04,-15020238.0,-1.88,66974003.0,8.39
2026-03-16,30.59,-3.01,-14914619.0,-2.7,-10433732.0,-1.89,-4480887.0,-0.81,-5145282.0,-0.93,20059900.0,3.63
2026-03-17,29.91,-2.22,11451022.0,1.7,5522847.0,0.82,5928175.0,0.88,18960354.0,2.81,-30411376.0,-4.51
2026-03-18,29.87,-0.13,8395597.0,1.84,-3514194.0,-0.77,11909791.0,2.61,-26776521.0,-5.87,18380924.0,4.03
2026-03-19,28.23,-5.49,-76197125.0,-8.43,-54309201.0,-6.01,-21887924.0,-2.42,-44571440.0,-4.93,120768562.0,13.35
2026-03-20,26.97,-4.46,-32907280.0,-4.74,-25505007.0,-3.67,-7402273.0,-1.07,-74815843.0,-10.78,107723124.0,15.52
2026-03-23,26.37,-2.22,-18306880.0,-2.53,-308883.0,-0.04,-17997997.0,-2.49,-58542675.0,-8.08,76849552.0,10.61
2026-03-24,26.72,1.33,15408086.0,2.63,6384525.0,1.09,9023561.0,1.54,-48068986.0,-8.21,32660900.0,5.58
2026-03-25,27.49,2.88,4592230.0,0.75,16851692.0,2.74,-12259462.0,-2.0,-13097672.0,-2.13,8505442.0,1.38
2026-03-26,26.89,-2.18,-27912634.0,-9.04,-5712683.0,-1.85,-22199951.0,-7.19,-4684791.0,-1.52,32597425.0,10.55
2026-03-27,27.23,1.26,11696675.0,4.02,3086559.0,1.06,8610116.0,2.96,4151583.0,1.43,-15848258.0,-5.45
2026-03-30,27.08,-0.55,-14609956.0,-5.26,-934896.0,-0.34,-13675060.0,-4.93,707765.0,0.26,13902192.0,5.01
2026-03-31,26.85,-0.85,1464166.0,0.6,-2017540.0,-0.83,3481706.0,1.44,-13602342.0,-5.61,12138176.0,5.01
2026-04-01,27.25,1.49,41429432.0,10.83,8910908.0,2.33,32518524.0,8.5,-11967142.0,-3.13,-29462290.0,-7.7
2026-04-02,26.89,-1.32,-12982256.0,-5.44,-7611865.0,-3.19,-5370391.0,-2.25,7542533.0,3.16,5439722.0,2.28
2026-04-03,26.16,-2.71,-28387435.0,-11.13,-8097067.0,-3.18,-20290368.0,-7.96,1346432.0,0.53,27041003.0,10.61
2026-04-07,26.19,0.11,-15608096.0,-8.89,-3576926.0,-2.04,-12031170.0,-6.85,-9058651.0,-5.16,24666748.0,14.05
2026-04-08,28.2,7.67,74146261.0,14.05,51008059.0,9.66,23138202.0,4.38,-47627671.0,-9.02,-26518591.0,-5.02
2026-04-09,27.76,-1.56,-18484210.0,-5.59,3466958.0,1.05,-21951168.0,-6.64,-171767.0,-0.05,18655977.0,5.64
2026-04-10,27.99,0.83,10793627.0,3.74,1828440.0,0.63,8965187.0,3.1,-10740220.0,-3.72,-53407.0,-0.02
2026-04-13,27.15,-3.0,-29171830.0,-7.22,-19733437.0,-4.89,-9438393.0,-2.34,-18148987.0,-4.49,47320816.0,11.72
2026-04-14,26.54,-2.25,-21678497.0,-3.86,-8266330.0,-1.47,-13412167.0,-2.39,-11024492.0,-1.96,32702990.0,5.82
2026-04-15,27.51,3.65,32672490.0,5.59,-2713710.0,-0.46,35386200.0,6.05,-20056103.0,-3.43,-12616387.0,-2.16
2026-04-16,27.45,-0.22,-27769524.0,-7.28,-22299723.0,-5.85,-5469801.0,-1.43,16983351.0,4.45,10786173.0,2.83
2026-04-17,27.37,-0.29,-15725678.0,-5.45,-15572748.0,-5.4,-152930.0,-0.05,-8064093.0,-2.8,23789772.0,8.25
2026-04-20,27.54,0.62,-17489029.0,-5.2,-15221932.0,-4.53,-2267097.0,-0.67,13848452.0,4.12,3640578.0,1.08
2026-04-21,26.93,-2.21,-60675692.0,-11.8,-26546150.0,-5.16,-34129542.0,-6.64,30647472.0,5.96,30028221.0,5.84
2026-04-22,28.0,3.97,12036373.0,2.07,19680367.0,3.38,-7643994.0,-1.31,-26713634.0,-4.59,14677261.0,2.52
2026-04-23,27.79,-0.75,-9221559.0,-1.95,-2133524.0,-0.45,-7088035.0,-1.5,5173873.0,1.09,4047686.0,0.86
2026-04-24,27.38,-1.48,-20694536.0,-6.31,-8119262.0,-2.48,-12575274.0,-3.84,6340011.0,1.93,14354527.0,4.38
2026-04-27,26.48,-3.29,-34595757.0,-3.71,5325566.0,0.57,-39921323.0,-4.28,-30137824.0,-3.23,64733584.0,6.94
2026-04-28,25.34,-4.31,-175607987.0,-25.79,-63373027.0,-9.31,-112234960.0,-16.48,65658822.0,9.64,109949167.0,16.15
2026-04-29,25.29,-0.2,-48223107.0,-8.15,-40541676.0,-6.85,-7681431.0,-1.3,24082487.0,4.07,24140621.0,4.08
2026-04-30,24.49,-3.16,-2139740.0,-0.41,-4503444.0,-0.87,2363704.0,0.46,37008631.0,7.13,-34868890.0,-6.72
2026-05-06,24.67,0.73,36528758.0,5.94,13077531.0,2.13,23451227.0,3.81,10082090.0,1.64,-46610852.0,-7.58
2026-05-07,24.51,-0.65,27738746.0,3.25,-19384531.0,-2.27,47123277.0,5.51,-93500445.0,-10.94,65761696.0,7.69
2026-05-08,24.64,0.53,45738063.0,6.12,11261799.0,1.51,34476264.0,4.61,-5183765.0,-0.69,-40554303.0,-5.43
2026-05-11,25.17,2.15,55886560.0,7.41,-5610261.0,-0.74,61496821.0,8.16,7804137.0,1.03,-63690700.0,-8.45
