date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sz.002270,4.87839192,19.835609,2.362576,3.588795,-14.689835
2018-01-03,sz.002270,4.99232464,20.298861,2.417753,3.67261,-15.032909
2018-01-04,sz.002270,4.9457158,20.109349,2.395181,3.638322,-14.892561
2018-01-05,sz.002270,4.96125208,20.17252,2.402705,3.649752,-14.939344
2018-01-08,sz.002270,4.95607332,20.151463,2.400197,3.645942,-14.923749
2018-01-09,sz.002270,4.95089456,20.130406,2.397689,3.642132,-14.908155
2018-01-10,sz.002270,4.919822,20.004064,2.382641,3.619273,-14.814589
2018-01-11,sz.002270,4.92500076,20.025121,2.385149,3.623083,-14.830184
2018-01-12,sz.002270,4.94053704,20.088292,2.392673,3.634513,-14.876966
2018-01-15,sz.002270,4.83178308,19.646097,2.340004,3.554508,-14.549486
2018-01-16,sz.002270,4.80588928,19.540812,2.327464,3.535459,-14.471515
2018-01-17,sz.002270,4.82142556,19.603983,2.334988,3.546888,-14.518297
2018-01-18,sz.002270,4.80588928,19.540812,2.327464,3.535459,-14.471515
2018-01-19,sz.002270,4.81106804,19.561869,2.329972,3.539268,-14.487109
2018-01-22,sz.002270,4.8421406,19.688211,2.34502,3.562127,-14.580675
2018-01-23,sz.002270,4.86285564,19.772438,2.355052,3.577366,-14.643052
2018-01-24,sz.002270,4.88357068,19.856666,2.365084,3.592605,-14.705429
2018-01-25,sz.002270,4.90428572,19.940894,2.375117,3.607844,-14.767806
2018-01-26,sz.002270,4.87321316,19.814552,2.360068,3.584986,-14.67424
2018-01-29,sz.002270,4.77999548,19.435528,2.314924,3.51641,-14.393543
2018-01-30,sz.002270,4.80071052,19.519755,2.324956,3.531649,-14.45592
2018-01-31,sz.002270,4.80588928,19.540812,2.327464,3.535459,-14.471515
2018-02-01,sz.002270,4.3242646,17.58252,2.094216,3.181151,-13.021244
2018-02-02,sz.002270,4.3501584,17.687804,2.106756,3.2002,-13.099216
2018-02-05,sz.002270,4.33462212,17.624633,2.099232,3.18877,-13.052433
2018-02-06,sz.002270,4.12229296,16.7613,1.996402,3.03257,-12.413066
2018-02-07,sz.002270,4.13782924,16.824471,2.003926,3.043999,-12.459849
2018-02-08,sz.002270,4.21551064,17.140325,2.041547,3.101146,-12.693764
2018-02-09,sz.002270,4.10157792,16.677073,1.98637,3.017331,-12.350689
2018-02-12,sz.002270,4.1947956,17.056097,2.031515,3.085907,-12.631387
2018-02-13,sz.002270,4.14818676,16.866585,2.008942,3.051619,-12.491038
2018-02-14,sz.002270,4.2206894,17.161381,2.044055,3.104956,-12.709358
2018-02-22,sz.002270,4.31908584,17.561463,2.091708,3.177341,-13.00565
2018-02-23,sz.002270,4.31390708,17.540406,2.0892,3.173531,-12.990056
2018-02-26,sz.002270,4.38640972,17.835203,2.124312,3.226868,-13.208376
2018-02-27,sz.002270,4.64016896,13.508962,2.247206,2.507951,-13.972497
2018-02-28,sz.002270,4.66606276,13.584347,2.259747,2.521946,-14.050468
2018-03-01,sz.002270,4.75928044,13.855732,2.304891,2.572329,-14.331166
2018-03-02,sz.002270,4.8162468,14.021579,2.33248,2.603119,-14.502703
2018-03-05,sz.002270,4.89910696,14.262811,2.372609,2.647904,-14.752212
2018-03-06,sz.002270,4.8680344,14.172349,2.35756,2.631109,-14.658646
2018-03-07,sz.002270,4.84731936,14.112041,2.347528,2.619913,-14.596269
2018-03-08,sz.002270,4.83696184,14.081887,2.342512,2.614315,-14.56508
2018-03-09,sz.002270,4.91464324,14.308041,2.380133,2.656301,-14.798995
2018-03-12,sz.002270,5.01303968,14.594504,2.427786,2.709483,-15.095287
2018-03-13,sz.002270,5.0751848,14.775427,2.457882,2.743071,-15.282418
2018-03-14,sz.002270,4.98196712,14.504042,2.412737,2.692688,-15.001721
2018-03-15,sz.002270,4.88357068,14.21758,2.365084,2.639506,-14.705429
2018-03-16,sz.002270,4.85249812,14.127118,2.350036,2.622712,-14.611863
2018-03-19,sz.002270,4.85249812,14.127118,2.350036,2.622712,-14.611863
2018-03-20,sz.002270,4.85249812,14.127118,2.350036,2.622712,-14.611863
2018-03-21,sz.002270,4.78517424,13.931117,2.317432,2.586324,-14.409137
2018-03-22,sz.002270,4.69713532,13.674809,2.274795,2.53874,-14.144034
2018-03-23,sz.002270,4.47444864,13.026499,2.166949,2.418381,-13.473479
2018-03-26,sz.002270,4.8680344,14.172349,2.35756,2.631109,-14.658646
2018-03-27,sz.002270,4.85767688,14.142195,2.352544,2.625511,-14.627458
2018-03-28,sz.002270,4.7644592,13.870809,2.307399,2.575128,-14.34676
2018-03-29,sz.002270,4.8421406,14.096964,2.34502,2.617114,-14.580675
2018-03-30,sz.002270,4.8939282,14.247734,2.370101,2.645104,-14.736618
2018-04-02,sz.002270,4.96643084,14.458811,2.405213,2.684291,-14.954938
2018-04-03,sz.002270,4.8939282,14.247734,2.370101,2.645104,-14.736618
2018-04-04,sz.002270,4.89910696,14.262811,2.372609,2.647904,-14.752212
2018-04-09,sz.002270,4.90428572,14.277888,2.375117,2.650703,-14.767806
2018-04-10,sz.002270,4.90946448,14.292965,2.377625,2.653502,-14.783401
2018-04-11,sz.002270,4.89910696,14.262811,2.372609,2.647904,-14.752212
2018-04-12,sz.002270,4.85767688,14.142195,2.352544,2.625511,-14.627458
2018-04-13,sz.002270,4.79553176,13.961271,2.322448,2.591922,-14.440326
2018-04-16,sz.002270,4.77999548,13.91604,2.314924,2.583525,-14.393543
2018-04-17,sz.002270,4.61945392,13.448654,2.237174,2.496755,-13.91012
2018-04-18,sz.002270,4.70749284,13.704963,2.279811,2.544339,-14.175223
2018-04-19,sz.002270,4.73338664,13.780348,2.292351,2.558334,-14.253194
2018-04-20,sz.002270,4.54695128,13.237577,2.202062,2.457568,-13.691799
2018-04-23,sz.002270,4.70231408,13.689886,2.277303,2.54154,-14.159628
2018-04-24,sz.002270,4.85249812,15.475815,2.179055,2.622052,33.629719
