date,open,high,low,close,volume,event_flag,no_price_limit_flag
2025-01-02,3.58684371,3.6146487,3.43855043,3.45708709,319356492,0,0
2025-01-03,3.47562375,3.49416041,3.40147711,3.43855043,203436642,0,0
2025-01-06,3.43855043,3.44781876,3.35513546,3.44781876,184451145,0,0
2025-01-07,3.44781876,3.46635542,3.41074544,3.45708709,133056822,0,0
2025-01-08,3.45708709,3.50342874,3.43855043,3.46635542,182623200,0,0
2025-01-09,3.46635542,3.46635542,3.38294045,3.41074544,165301092,0,0
2025-01-10,3.41074544,3.43855043,3.34586713,3.41074544,182781783,0,0
2025-01-13,3.39220878,3.39220878,3.32733047,3.34586713,182133547,0,0
2025-01-14,3.35513546,3.41074544,3.3365988,3.40147711,163693392,0,0
2025-01-15,3.41074544,3.48489208,3.40147711,3.42001377,150281884,0,0
2025-01-16,3.44781876,3.48489208,3.4292821,3.45708709,134736580,0,0
2025-01-17,3.45708709,3.47562375,3.41074544,3.43855043,108879698,0,0
2025-01-20,3.44781876,3.50342874,3.41074544,3.48489208,184295893,0,0
2025-01-21,3.49416041,3.53123373,3.46635542,3.50342874,144764800,0,0
2025-01-22,3.49390606,3.51294642,3.44630516,3.4748657,178225747,0,0
2025-01-23,3.49390606,3.69382984,3.49390606,3.68430966,363403427,0,0
2025-01-24,3.70335002,3.7128702,3.5700675,3.68430966,246552659,0,0
2025-01-27,3.65574912,3.72239038,3.65574912,3.68430966,132591300,0,0
2025-02-05,3.67478948,3.69382984,3.5700675,3.59862804,169207585,0,0
2025-02-06,3.59862804,3.64622894,3.5700675,3.58910786,132654741,0,0
2025-02-07,3.59862804,3.60814822,3.56054732,3.5700675,143701433,0,0
2025-02-10,3.5700675,3.60814822,3.55102714,3.5700675,124356076,0,0
2025-02-11,3.5700675,3.59862804,3.56054732,3.5700675,114279742,0,0
2025-02-12,3.57958768,3.58910786,3.55102714,3.57958768,106927888,0,0
2025-02-13,3.5700675,3.60814822,3.5700675,3.58910786,119883016,0,0
2025-02-14,3.58910786,3.60814822,3.56054732,3.59862804,108469216,0,0
2025-02-17,3.59862804,3.60814822,3.5700675,3.59862804,131226179,0,0
2025-02-18,3.58910786,3.68430966,3.58910786,3.65574912,186885103,0,0
2025-02-19,3.65574912,3.68430966,3.62718858,3.64622894,115642673,0,0
2025-02-20,3.64622894,3.68430966,3.63670876,3.6652693,112933585,0,0
2025-02-21,3.6652693,3.67478948,3.60814822,3.60814822,141694620,0,0
2025-02-24,3.59862804,3.6176684,3.5700675,3.58910786,114839250,0,0
2025-02-25,3.57958768,3.60814822,3.54150696,3.56054732,117128251,0,0
2025-02-26,3.56054732,3.59862804,3.55102714,3.5700675,104918188,0,0
2025-02-27,3.5700675,3.6176684,3.55102714,3.60814822,133807510,0,0
2025-02-28,3.59862804,3.6176684,3.57958768,3.57958768,114321199,0,0
2025-03-03,3.57958768,3.58910786,3.53198678,3.5700675,148152370,0,0
2025-03-04,3.5700675,3.58910786,3.55102714,3.57958768,105108215,0,0
2025-03-05,3.5700675,3.6652693,3.5700675,3.6652693,173409716,0,0
2025-03-06,3.6652693,3.67478948,3.60814822,3.6176684,126893477,0,0
2025-03-07,3.62718858,3.64622894,3.59862804,3.6176684,98022589,0,0
2025-03-10,3.60814822,3.6176684,3.55102714,3.56054732,151509470,0,0
2025-03-11,3.55102714,3.5700675,3.54150696,3.5700675,103188398,0,0
2025-03-12,3.5700675,3.60814822,3.54150696,3.59862804,113094398,0,0
2025-03-13,3.59862804,3.62718858,3.58910786,3.6176684,108972091,0,0
2025-03-14,3.62718858,3.7128702,3.6176684,3.67478948,206197194,0,0
2025-03-17,3.69382984,3.7128702,3.67478948,3.68430966,119728311,0,0
