date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,3634.334,3666.085,3626.084,3665.496,479594010,9030291900.0
2018-01-03,3662.512,3695.165,3655.146,3691.255,557036230,10870999400.0
2018-01-04,3679.742,3698.124,3675.438,3697.613,532454950,10466524100.0
2018-01-05,3693.073,3726.387,3690.407,3720.358,562607460,10310742600.0
2018-01-08,3721.264,3734.159,3694.416,3734.11,629080120,11283654200.0
2018-01-09,3730.724,3802.415,3724.717,3793.592,721861030,14628322000.0
2018-01-10,3784.966,3784.966,3720.922,3755.131,581878390,11576944100.0
2018-01-11,3747.762,3797.046,3742.463,3786.445,492663310,10174309200.0
2018-01-12,3780.921,3794.033,3766.473,3787.402,587591600,12680682900.0
2018-01-15,3775.49,3796.519,3736.229,3745.177,825235900,16548085000.0
2018-01-16,3726.052,3769.632,3724.113,3747.962,629058490,12593019200.0
2018-01-17,3742.514,3743.918,3700.692,3733.973,546005620,11323834900.0
2018-01-18,3729.286,3758.987,3728.3,3743.703,473820950,10031227900.0
2018-01-19,3743.155,3750.53,3703.546,3711.878,480076370,10042479600.0
2018-01-22,3693.173,3706.278,3653.509,3703.728,500225090,9907205300.0
2018-01-23,3699.635,3718.125,3691.286,3707.206,490402990,9533103800.0
2018-01-24,3710.764,3743.069,3703.328,3741.34,685899160,13283344700.0
2018-01-25,3734.193,3752.887,3725.458,3730.477,690262190,12595431200.0
2018-01-26,3716.921,3734.73,3706.663,3714.83,546719310,9737533900.0
2018-01-29,3714.567,3719.118,3656.456,3667.905,626594350,11472322200.0
2018-01-30,3662.938,3677.425,3659.143,3672.613,455040930,8493345000.0
2018-01-31,3659.638,3660.601,3577.939,3584.776,561258340,9778416000.0
2018-02-01,3569.903,3591.591,3443.746,3443.749,683079400,11534540900.0
2018-02-02,3421.947,3450.777,3368.083,3429.04,597109100,9388420700.0
2018-02-05,3392.441,3412.01,3376.901,3398.762,524519250,8471020400.0
2018-02-06,3331.136,3331.136,3194.456,3194.501,635125680,10688467500.0
2018-02-07,3254.935,3274.04,3129.789,3206.824,550780700,9017471800.0
2018-02-08,3204.922,3270.371,3203.812,3270.321,404035140,7000897100.0
2018-02-09,3190.986,3214.216,3130.581,3163.849,501863100,8454918700.0
2018-02-12,3181.371,3268.16,3181.371,3255.633,388525470,7108791000.0
2018-02-13,3266.794,3296.149,3261.799,3266.794,366066000,6594907300.0
2018-02-14,3255.012,3261.58,3232.511,3248.302,271578980,4564630300.0
2018-02-22,3266.374,3317.896,3266.374,3317.888,399111470,6948390300.0
2018-02-23,3307.864,3325.329,3300.53,3325.083,371533020,6554830500.0
2018-02-26,3335.858,3412.098,3335.858,3411.986,553874480,9308838000.0
2018-02-27,3405.867,3422.262,3397.987,3401.577,1033427550,12308341600.0
2018-02-28,3386.389,3414.559,3369.34,3400.905,748692870,10180672000.0
2018-03-01,3385.797,3452.79,3378.531,3452.701,676886240,9677654300.0
2018-03-02,3441.429,3458.047,3421.44,3424.895,708464290,9259470500.0
2018-03-05,3422.623,3457.44,3414.647,3457.401,618944940,8821795800.0
2018-03-06,3460.485,3521.227,3460.485,3521.131,808815480,12446453400.0
2018-03-07,3516.591,3539.665,3508.327,3511.545,650005670,10319158800.0
2018-03-08,3510.523,3618.94,3510.523,3609.683,742449780,13380011900.0
2018-03-09,3611.978,3649.779,3608.078,3649.664,883432040,13118465200.0
2018-03-12,3664.683,3693.97,3663.143,3693.644,930323080,13625927000.0
2018-03-13,3692.801,3692.801,3647.265,3647.265,822402540,12533546400.0
2018-03-14,3633.724,3648.444,3605.318,3610.47,652492350,9746715800.0
2018-03-15,3594.946,3606.543,3532.457,3576.457,644720730,10447974600.0
2018-03-16,3575.507,3613.025,3575.507,3584.978,625020050,9813748600.0
2018-03-19,3583.899,3631.692,3575.62,3626.108,574558880,10038401200.0
2018-03-20,3598.365,3747.89,3589.251,3737.128,973585030,16585400000.0
2018-03-21,3753.523,3761.092,3683.687,3684.858,827975470,14791098000.0
2018-03-22,3680.246,3701.378,3641.139,3659.972,590431970,11036349000.0
2018-03-23,3549.699,3606.589,3423.814,3470.35,918564350,15379316000.0
2018-03-26,3417.503,3575.28,3384.612,3575.234,701773380,13353288400.0
2018-03-27,3605.34,3691.41,3605.284,3672.855,769228510,15093028000.0
2018-03-28,3635.0,3727.048,3623.71,3669.072,687508200,13731300000.0
2018-03-29,3675.25,3694.599,3654.757,3686.552,588806840,11159459200.0
2018-03-30,3704.388,3780.578,3704.123,3780.578,744561400,14218719000.0
2018-04-02,3782.177,3812.748,3778.662,3787.274,752843670,14310936000.0
2018-04-03,3735.491,3816.239,3724.239,3815.776,726314120,14276398000.0
2018-04-04,3906.135,3979.374,3872.599,3876.52,1060711340,20023234000.0
2018-04-09,3865.798,3903.044,3818.998,3902.715,820954680,15783534000.0
2018-04-10,3901.185,3956.932,3863.589,3950.592,907428100,17322441000.0
2018-04-11,3960.458,3967.029,3926.87,3933.809,767487370,15980288000.0
2018-04-12,3920.691,3946.439,3900.471,3913.08,718462200,13965031000.0
2018-04-13,3928.35,3952.202,3842.161,3845.136,680481880,14400997000.0
2018-04-16,3836.996,3867.81,3808.95,3842.248,616046910,12190794800.0
2018-04-17,3847.003,3858.522,3727.548,3733.194,593615730,11795454000.0
2018-04-18,3752.763,3780.074,3664.41,3777.677,586472990,11059889800.0
2018-04-19,3768.633,3798.33,3764.093,3771.847,516963470,9602122700.0
2018-04-20,3753.745,3767.635,3660.89,3667.833,518136890,10091900000.0
2018-04-23,3659.095,3691.871,3594.553,3641.451,480471790,9100438700.0
2018-04-24,3639.144,3735.55,3639.144,3735.55,533487210,10091005100.0
2018-04-25,3721.093,3817.977,3716.928,3817.921,663467350,13787583000.0
2018-04-26,3810.531,3810.879,3736.95,3737.655,609263820,12008256900.0
2018-04-27,3746.807,3833.643,3746.807,3803.121,634369990,13193270700.0
2018-05-02,3810.504,3855.217,3805.931,3848.921,781478100,14833870000.0
2018-05-03,3830.183,3847.96,3755.2,3847.366,701981490,12976616300.0
2018-05-04,3836.862,3896.736,3831.285,3874.8,761917300,13733944000.0
2018-05-07,3875.499,3950.101,3875.499,3949.466,828659700,15230529000.0
2018-05-08,3944.892,3987.404,3940.389,3985.284,842820240,15663914000.0
2018-05-09,3984.808,3991.986,3956.214,3984.409,796800060,13286682600.0
2018-05-10,3987.242,4053.637,3983.529,4053.094,821350680,15793757000.0
2018-05-11,4054.819,4088.58,3977.435,3978.239,926207820,18617752000.0
2018-05-14,3955.233,3959.793,3920.822,3937.931,685652730,13238583900.0
2018-05-15,3935.339,3999.527,3934.387,3999.455,663950640,12677151200.0
2018-05-16,3990.487,4100.193,3980.309,4064.104,1009390320,17256082000.0
2018-05-17,4049.438,4051.38,4001.424,4012.17,714408370,12709474700.0
2018-05-18,4000.454,4019.8,3959.124,4002.127,631688920,11483218500.0
2018-05-21,4012.955,4041.382,3999.371,4041.334,708942840,12654136800.0
2018-05-22,4042.841,4092.984,4034.558,4092.958,759314260,14736034000.0
2018-05-23,4088.153,4126.728,4070.562,4070.858,840734820,16466406000.0
2018-05-24,4071.52,4099.904,4068.095,4093.91,740308070,13757623000.0
2018-05-25,4079.158,4101.129,4061.777,4087.652,770424910,15155718000.0
2018-05-28,4084.7,4109.817,4025.127,4080.828,794390440,16344080000.0
2018-05-29,4066.712,4149.942,4007.967,4008.096,991765810,20146713000.0
2018-05-30,3924.186,3937.628,3824.28,3834.611,892775750,15832953000.0
2018-05-31,3864.512,3933.459,3854.2,3929.676,695497670,12788111700.0
2018-06-01,3912.096,3937.335,3830.695,3863.471,693315250,13048700900.0
2018-06-04,3882.219,3895.141,3821.884,3848.467,577436940,11151804900.0
2018-06-05,3857.266,3940.941,3856.713,3940.879,600584150,12745178000.0
2018-06-06,3935.285,3969.547,3928.978,3969.273,563907290,11861916600.0
2018-06-07,3979.06,3982.895,3916.752,3920.292,521061770,10545542100.0
2018-06-08,3908.29,3908.29,3837.784,3878.781,556052410,10934672900.0
2018-06-11,3867.528,3867.528,3798.702,3810.173,496987160,11472012800.0
2018-06-12,3810.553,3859.185,3764.271,3859.18,512823230,10973887700.0
2018-06-13,3848.972,3849.402,3778.389,3779.708,455414000,9106151700.0
2018-06-14,3764.487,3811.054,3759.199,3775.6,381773260,7789417400.0
2018-06-15,3770.011,3778.89,3656.747,3665.456,492920520,8908533400.0
2018-06-19,3609.825,3614.661,3374.731,3411.31,714481670,12252541800.0
2018-06-20,3390.842,3496.436,3389.001,3476.177,597920010,11081873300.0
2018-06-21,3470.03,3536.389,3430.716,3430.996,707902400,12103250500.0
2018-06-22,3391.528,3475.776,3370.108,3475.204,490846060,8366631200.0
2018-06-25,3505.955,3512.207,3449.979,3453.352,495261760,9020427100.0
