date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,9.9859329,26.55105,2.49763,2.474637,96.25961,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,10.1882262,27.088916,2.548227,2.524768,98.20962,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,10.3905195,27.626783,2.598824,2.574899,100.159631,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,10.95142365,29.11814,2.739114,2.713898,105.566478,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,11.3652054,30.218322,2.842607,2.816438,109.555136,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,77,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,11.401986,30.316116,2.851806,2.825553,109.909683,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,78,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,11.26405875,29.949389,2.817309,2.791373,108.580131,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,79,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,11.7330114,31.196261,2.934601,2.907585,113.10061,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,82,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,11.85254835,31.514091,2.964499,2.937208,114.252889,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,83,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,11.6410599,30.951776,2.911602,2.884798,112.214241,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,84,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
