date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sz.002518,14.59194498,27.068195,4.567007,4.211979,20.528545
2018-01-03,sz.002518,14.99184603,27.810015,4.692168,4.327411,21.091142
2018-01-04,sz.002518,15.15180645,28.106743,4.742233,4.373583,21.316181
2018-01-05,sz.002518,15.1962399,28.189168,4.75614,4.386409,21.378691
2018-01-08,sz.002518,15.64946109,29.029897,4.89799,4.517232,22.016302
2018-01-09,sz.002518,15.44506722,28.650745,4.834018,4.458233,21.728752
2018-01-10,sz.002518,15.45395391,28.66723,4.8368,4.460798,21.741254
2018-01-11,sz.002518,15.29399349,28.370501,4.786735,4.414626,21.516215
2018-01-12,sz.002518,15.30288018,28.386986,4.789516,4.417191,21.528717
2018-01-15,sz.002518,14.80522554,27.463832,4.63376,4.273542,20.828597
2018-01-16,sz.002518,14.71635864,27.298983,4.605946,4.247891,20.703575
2018-01-17,sz.002518,14.81411223,27.480317,4.636541,4.276108,20.841099
2018-01-18,sz.002518,14.83188561,27.513287,4.642104,4.281238,20.866103
2018-01-19,sz.002518,14.5741716,27.035225,4.561444,4.206848,20.50354
2018-01-22,sz.002518,14.93852589,27.711106,4.67548,4.31202,21.016129
2018-01-23,sz.002518,15.12514638,28.057289,4.733889,4.365888,21.278674
2018-01-24,sz.002518,15.08071293,27.974864,4.719982,4.353062,21.216163
2018-01-25,sz.002518,15.0185061,27.85947,4.700513,4.335106,21.128648
2018-01-26,sz.002518,15.13403307,28.073773,4.73667,4.368453,21.291176
2018-01-29,sz.002518,15.12514638,28.057289,4.733889,4.365888,21.278674
2018-01-30,sz.002518,14.81411223,27.480317,4.636541,4.276108,20.841099
2018-01-31,sz.002518,14.76079209,27.381408,4.619853,4.260717,20.766086
2018-02-01,sz.002518,14.218704,26.375829,4.450189,4.104242,20.003454
2018-02-02,sz.002518,14.44087125,26.787952,4.519724,4.168371,20.316008
2018-02-05,sz.002518,13.98765006,25.947222,4.377874,4.037548,19.678398
2018-02-06,sz.002518,12.78794691,23.721762,4.002389,3.691253,17.990606
2018-02-07,sz.002518,12.8857005,23.903095,4.032984,3.71947,18.12813
2018-02-08,sz.002518,13.34780838,24.76031,4.177615,3.852858,18.778242
2018-02-09,sz.002518,13.49888211,25.040553,4.224899,3.896465,18.990779
2018-02-12,sz.002518,13.88100978,25.749403,4.344497,4.006767,19.528372
2018-02-13,sz.002518,13.75659612,25.518615,4.305558,3.970854,19.353342
2018-02-14,sz.002518,13.76548281,25.5351,4.30834,3.97342,19.365844
2018-02-22,sz.002518,14.02319682,26.013162,4.388999,4.047809,19.728407
2018-02-23,sz.002518,13.8632364,25.716434,4.338935,4.001636,19.503368
2018-02-26,sz.002518,14.34311766,26.606618,4.489129,4.140154,20.178484
2018-02-27,sz.002518,14.29868421,26.524193,4.475222,4.127329,20.115973
2018-02-28,sz.002518,14.218704,25.478748,4.450189,3.452962,20.003454
2018-03-01,sz.002518,14.68969857,26.322731,4.597602,3.567341,20.666068
2018-03-02,sz.002518,14.32534428,25.669839,4.483566,3.478859,20.15348
2018-03-05,sz.002518,14.4853047,25.956474,4.53363,3.517705,20.378519
2018-03-06,sz.002518,14.6630385,26.274959,4.589258,3.560867,20.628562
2018-03-07,sz.002518,14.41421118,25.829081,4.51138,3.50044,20.278502
2018-03-08,sz.002518,14.7519054,26.434201,4.617072,3.582448,20.753584
2018-03-09,sz.002518,15.03627948,26.943776,4.706075,3.651507,21.153653
2018-03-12,sz.002518,15.24956004,27.325957,4.772828,3.703302,21.453704
2018-03-13,sz.002518,15.00961941,26.896003,4.697731,3.645033,21.116146
2018-03-14,sz.002518,15.07182624,27.007473,4.717201,3.66014,21.203661
2018-03-15,sz.002518,14.96518596,26.816382,4.683824,3.634242,21.053635
2018-03-16,sz.002518,15.11625969,27.087094,4.731108,3.67093,21.266172
2018-03-19,sz.002518,14.85854568,26.625292,4.650448,3.608345,20.903609
2018-03-20,sz.002518,15.07182624,27.007473,4.717201,3.66014,21.203661
2018-03-21,sz.002518,14.79633885,26.513822,4.630978,3.593239,20.816094
2018-03-22,sz.002518,14.74301871,26.418277,4.61429,3.58029,20.741081
2018-03-23,sz.002518,13.91655654,24.937325,4.355623,3.379587,19.578381
2018-03-26,sz.002518,14.05874358,25.192112,4.400125,3.414116,19.778415
2018-03-27,sz.002518,14.42309787,25.845005,4.514161,3.502598,20.291004
2018-03-28,sz.002518,14.44087125,25.876853,4.519724,3.506914,20.316008
2018-03-29,sz.002518,14.52973815,26.036096,4.547537,3.528495,20.44103
2018-03-30,sz.002518,14.59194498,26.147565,4.567007,3.543602,20.528545
2018-04-02,sz.002518,15.18735321,27.214488,4.753359,3.688195,21.366189
2018-04-03,sz.002518,14.61860505,26.195338,4.575351,3.550077,20.566051
2018-04-04,sz.002518,14.36089104,25.628712,4.204078,3.487492,64.381811
2018-04-09,sz.002518,14.24536407,25.42254,4.170258,3.459436,63.863888
2018-04-10,sz.002518,14.3964378,25.692149,4.214484,3.496124,64.541172
2018-04-11,sz.002518,14.35200435,25.612852,4.201477,3.485333,64.341971
2018-04-12,sz.002518,14.29868421,25.517696,4.185868,3.472385,64.102929
2018-04-13,sz.002518,14.07651696,25.121212,4.120829,3.418432,63.106924
2018-04-16,sz.002518,14.0409702,25.057775,4.110423,3.4098,62.947563
2018-04-17,sz.002518,13.73882274,24.518557,4.021971,3.336424,61.592995
2018-04-18,sz.002518,14.24536407,25.42254,4.170258,3.459436,63.863888
2018-04-19,sz.002518,14.20093062,25.343243,4.157251,3.448646,63.664687
2018-04-20,sz.002518,13.56108894,24.20137,3.96994,3.293262,60.79619
2018-04-23,sz.002518,13.27671486,23.693871,3.886691,3.224203,59.521303
2018-04-24,sz.002518,13.41001521,23.931761,3.925714,3.256575,60.118906
2018-04-25,sz.002518,13.4189019,23.94762,3.928316,3.258733,60.158747
2018-04-26,sz.002518,12.23697213,22.34762,3.510775,2.92549,77.419572
2018-04-27,sz.002518,12.39693255,22.639746,3.556668,2.963732,78.431592
2018-05-02,sz.002518,11.83707108,21.617306,3.396044,2.829886,74.88952
2018-05-03,sz.002518,12.05035164,22.006807,3.457234,2.880875,76.238881
2018-05-04,sz.002518,11.72154411,21.406326,3.362899,2.802267,74.158617
2018-05-07,sz.002518,11.83707108,21.617306,3.396044,2.829886,74.88952
2018-05-08,sz.002518,11.87261784,21.682223,3.406242,2.838384,75.114414
2018-05-09,sz.002518,12.10367178,22.104182,3.472531,2.893622,76.576221
2018-05-10,sz.002518,11.9970315,21.909432,3.441936,2.868127,75.901541
2018-05-11,sz.002518,11.73931749,21.438785,3.367999,2.806516,74.271063
2018-05-14,sz.002518,12.12144516,22.136641,3.477631,2.897871,76.688668
2018-05-15,sz.002518,12.41470593,22.672205,3.561767,2.967981,78.544039
2018-05-16,sz.002518,12.45913938,22.753351,3.574515,2.978604,78.825156
2018-05-17,sz.002518,12.37915917,22.607288,3.551569,2.959483,78.319145
2018-05-18,sz.002518,12.29917896,22.461225,3.528622,2.940362,77.813135
2018-05-21,sz.002518,12.37027248,22.591059,3.549019,2.957358,78.262922
2018-05-22,sz.002518,12.15699192,22.201558,3.487829,2.906369,76.913561
2018-05-23,sz.002518,12.0858984,22.071724,3.467432,2.889373,76.463774
2018-05-24,sz.002518,12.05035164,22.006807,3.457234,2.880875,76.238881
2018-05-25,sz.002518,11.93482467,21.795827,3.424089,2.853256,75.507977
2018-05-28,sz.002518,11.78375094,21.519931,3.380747,2.817139,74.55218
2018-05-29,sz.002518,11.74820418,21.455014,3.370548,2.80864,74.327287
2018-05-30,sz.002518,11.25943623,20.562407,3.230321,2.691791,71.235002
2018-05-31,sz.002518,11.2860963,20.611095,3.23797,2.698164,71.403672
2018-06-01,sz.002518,10.87075948,19.539967,3.069697,2.557945,67.69293
2018-06-04,sz.002518,9.78729508,17.592462,2.763748,2.303,60.946126
2018-06-05,sz.002518,9.87758378,17.754754,2.789243,2.324246,61.50836
2018-06-06,sz.002518,10.13039214,18.209172,2.860632,2.383733,63.082614
2018-06-07,sz.002518,9.97690135,17.933276,2.817289,2.347615,62.126817
2018-06-08,sz.002518,10.2026231,18.339006,2.881028,2.400729,63.532401
2018-06-11,sz.002518,9.78729508,17.592462,2.763748,2.303,60.946126
2018-06-12,sz.002518,9.32682271,16.764773,2.633719,2.194649,58.078735
2018-06-13,sz.002518,9.38099593,16.862148,2.649016,2.207396,58.416075
2018-06-14,sz.002518,9.06498548,16.294126,2.559781,2.133037,56.448257
2018-06-15,sz.002518,8.83926373,15.888395,2.496041,2.079924,55.042673
2018-06-19,sz.002518,7.95443447,14.297933,2.246182,1.871719,49.532783
2018-06-20,sz.002518,8.3968491,15.093164,2.371112,1.975821,52.287728
2018-06-21,sz.002518,8.23432944,14.801038,2.325219,1.937579,51.275708
2018-06-22,sz.002518,8.2162717,14.76858,2.32012,1.93333,51.163261
2018-06-25,sz.002518,8.38782023,15.076935,2.368562,1.973697,52.231505
2018-06-26,sz.002518,8.23432944,14.801038,2.325219,1.937579,51.275708
2018-06-27,sz.002518,8.3968491,15.093164,2.371112,1.975821,52.287728
2018-06-28,sz.002518,8.72188842,15.677416,2.462897,2.052305,54.311769
2018-06-29,sz.002518,9.00178339,16.180521,2.541934,2.118165,56.054693
2018-07-02,sz.002518,8.68577294,15.612499,2.452698,2.043806,54.086876
2018-07-03,sz.002518,8.71285955,15.661186,2.460347,2.05018,54.255546
2018-07-04,sz.002518,8.23432944,14.801038,2.325219,1.937579,51.275708
