feature_group,model_name,window_id,feature,importance
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,prev_close,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_ret,0.01358580868691206
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret,0.01807674765586853
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_vwap,0.011147674173116684
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,open_to_vwap,0.018806133419275284
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_close,0.019201016053557396
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_low,0.010882743634283543
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_open,0.01356747280806303
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,low_to_open,0.018100770190358162
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct,0.01785687729716301
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_range_pos,0.013555699959397316
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,upper_shadow_pct,0.012953204102814198
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,lower_shadow_pct,0.014672476798295975
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_shock20,0.014032348990440369
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_z20,0.014855093322694302
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_shock20,0.012375609017908573
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_z20,0.01453449297696352
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_shock20,0.018302008509635925
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_z20,0.012023591436445713
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_shock20,0.011179816909134388
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_z20,0.01207003090530634
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_shock20,0.011975221335887909
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_z20,0.01612226478755474
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_intraday_reversal,0.013956070877611637
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_plus_intraday,0.014622390270233154
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,down_day_below_vwap,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,bar_count,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first_30m_ret,0.013769607059657574
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first_60m_ret,0.014965822920203209
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,morning_ret,0.014088551513850689
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,afternoon_ret,0.016254806891083717
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,last_30m_ret,0.017048636451363564
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,last_60m_ret,0.016876712441444397
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,morning_vwap,0.012975150719285011
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,afternoon_vwap,0.01018783263862133
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,last_30m_vwap,0.008257980458438396
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first_60m_volume_share,0.01606263592839241
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,last_30m_volume_share,0.018207846209406853
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,morning_vwap_to_close,0.01450930256396532
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,afternoon_vwap_to_close,0.01730412431061268
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,last_30m_vwap_to_close,0.017042605206370354
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,morning_afternoon_reversal,0.01185530237853527
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first60_last30_reversal,0.01561845000833273
