date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close
2020-01-02,10.68149808,11.17171176,10.6642976,10.91370456,50924631.0,0.0,0.0,9.206080265248245,8.68907833919601,0.3581385657142859,0.0328154902622957,88.80312236785778,2.472854579342136,0.4915254237278433,11.07710912,11.17171176,11.17171176,364416755.0,128569104.35,86093484.20253423,4152.24,0.0404355745255353,0.1706642066420662,0.1302286321165309,4.768054764895912,1.443580713011624,-0.4562607204103897,0.4915254237278433,0.905373183471086,2.7394367045846386,0.1302286321165309,0.4,2.800378448389458,1.221469528803571,0.6418778649793646,-0.086597930829306,1.9824227860111203,1.698806032394201,2.55665848404133,1.045370973593179,0.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,647517936.0,50924631,48,12.715220970378754,2020-01-03,12.620757125470861,10.89650408,11.0083072,10.69009832,0.15641366834570625,-0.007429194123165783,-0.0015760441292356209
2020-01-03,10.8363024,11.0083072,10.69009832,10.89650408,31786145.0,0.0,0.0,9.367073009510316,8.7614529536486,0.3728818342857143,0.0342203179614355,88.18560678203926,1.4695667220320685,0.648648648646607,11.17171176,11.17171176,11.17171176,332630610.0,142952593.1,94539626.83834104,4144.964,0.0295522563783736,0.1666666666666667,0.137114410288293,4.101650790833865,1.62416079351306,-0.7380560131775954,0.648648648646607,0.3849676104272748,2.006333462943976,0.137114410288293,0.5333333333333333,2.302871471493807,1.383256857973839,0.4428696178860426,0.4471432006626952,0.8582933471127671,1.122558602787782,2.6052867365322783,1.6855347245076957,1.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,401165216.0,31786145,48,12.620757125470861,2020-01-06,12.974253176228666,11.14591104,11.42111872,10.77610072,0.19068033939823636,0.02800910018657987,0.022888713496448387
2020-01-06,10.81050168,11.42111872,10.77610072,11.14591104,42825632.0,0.0,0.0,9.536486155271238,8.839631907299466,0.4029826742857145,0.0361552028218662,89.34282309682203,1.839540889327856,0.5733333333324429,11.17171176,11.42111872,11.42111872,375456242.0,158987087.6,104855580.25439373,4129.295,0.0266701342382833,0.1911764705882352,0.1645063363499519,3.993781835850558,1.7292412116853757,-0.0640243902437465,0.5733333333324429,0.6095160238167875,2.0644504934769974,0.1645063363499519,0.6666666666666666,2.173094249650097,1.4639679824265144,0.9016710224056326,0.1846361382485634,1.3132601689053596,1.1544000626885251,3.0195057152840685,2.28238111522623,0.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,555630592.0,42825632,48,12.974253176228666,2020-01-07,12.849583495620038,11.10290984,11.23191344,10.94810552,0.15285179017721995,-0.009609006307742418,-0.0038580246913579863
2020-01-07,11.0083072,11.23191344,10.94810552,11.10290984,30337256.0,0.0,0.0,9.685669363340644,8.9138377411585,0.3894680114285717,0.0350780126148026,87.74697348512267,1.2504275136312533,0.5454545454526258,11.42111872,11.42111872,11.42111872,345118986.0,172968754.7,109974241.88384104,4160.227,0.01925552836328,0.078529657477026,0.0592741291137459,3.6389136849962815,1.981758705545744,-0.8170347003133598,0.5454545454526258,0.2234855037468145,1.5653686567972127,0.0592741291137459,0.5916666666666667,1.9302683140510184,1.6846797005784826,0.3965599773537927,0.0950052700761088,0.521494272520496,0.7798109343635942,0.9562692805540048,1.867485102795897,0.0,0.3722483010844418,10.0,0.6585683056511116,1.0,359.0,-0.4499639197701599,-0.0388319192234482,-0.0144868558258451,-0.0759757584691401,-0.0785890120409709,0.1725859735822786,0.0350861677540485,-0.0696346575250969,0.0072630745023236,0.0277314808296616,0.1,389821104.0,30337256,48,12.849583495620038,2020-01-08,12.94829401850946,11.03410792,11.34371656,10.95670576,0.16620725603491504,0.007682001749167,-0.006196746707978318
2020-01-08,11.04270816,11.34371656,10.95670576,11.03410792,34162856.0,0.0,0.0,9.814092083022487,8.983354796202484,0.4023683714285718,0.0364658723972798,85.12695675353551,1.3382392860391432,0.1999999999994832,11.42111872,11.42111872,11.42111872,310956130.0,185683717.05,110491025.98199975,4112.317,0.0038410069662953,0.0346774193548387,0.0308364123885434,3.0320868229352307,2.064618756858256,-0.9618320610663124,0.1999999999994832,0.2913547843105991,1.133779072432618,0.0308364123885434,0.7,1.5557586571232924,1.732185087614155,0.3026977623834158,-1.070500294832263,0.692142235142032,0.4647230867773544,0.4093166015509503,2.3175085083970206,1.0,0.4074552668671536,10.0,0.6575406001508916,1.0,360.0,-0.4538051605242761,-0.0446118122353653,-0.0142097711353836,-0.0728003429145089,-0.0778803676405573,0.1721721062964657,0.0352789804651947,-0.0706922933010665,0.0023161255659134,0.0277314808296616,0.1,442350704.0,34162856,48,12.94829401850946,2020-01-09,13.13388746255169,11.30071536,11.58452328,11.1373108,0.19029898545270796,0.014333428309314611,0.024162120031176793
2020-01-09,11.2233132,11.58452328,11.1373108,11.30071536,35032623.0,0.0,0.0,9.95567525225844,9.05933383108109,0.4324692114285718,0.0382691889541171,86.77484946559822,1.3038604114666423,0.3653846153837976,11.42111872,11.58452328,11.58452328,345988753.0,200150310.55,111586170.86072508,4164.369,0.0029210739263625,0.0354609929078015,0.032539918981439,3.11014072723325,2.07261325774938,-0.2784090909084491,0.3653846153837976,0.2653294113532976,1.3069580336440296,0.032539918981439,0.85,1.588800520883438,1.7074286369369407,0.7826537679932645,-0.5047896339233356,0.637497065530416,0.6028274254586119,0.4607629613648588,2.894508736148521,1.0,0.3983370155066619,10.0,0.6594280316562037,1.0,361.0,-0.4467657866075158,-0.0375605654267339,-0.0148681335576079,-0.0747618563099271,-0.0855102196643385,0.1751393443755926,0.0349793240162831,-0.0716514503784687,0.0121106090175896,0.0277314808296616,0.1,460114528.0,35032623,48,13.13388746255169,2020-01-10,13.570669612635188,11.61892424,12.10053768,11.24051368,0.2008681911120349,0.03325612095648611,0.028158295281582868
2020-01-10,11.30071536,12.10053768,11.24051368,11.61892424,48213233.0,0.0,0.0,10.114079917757635,9.143254828094824,0.4797705314285719,0.0412921645342039,88.42350822198054,1.6720716170479883,0.4399999999994887,11.58452328,12.10053768,12.10053768,394201986.0,217472181.35,113459941.21471266,4163.184,0.0043956955959087,0.0662983425414365,0.0619026469455277,3.13659181558813,2.023519632958792,0.0717029449422304,0.4399999999994887,0.5140633469078686,1.5576405448294288,0.0619026469455277,0.9166666666666666,1.584984320454582,1.6314719086899467,1.020227863379298,-0.2571102486727349,1.167614971480018,0.7938669678336558,1.0613309966936455,3.0453289459869755,1.0,0.4167848951929037,10.0,0.6607832135060198,1.0,362.0,-0.4392864068280325,-0.0323669312262873,-0.017011515598135,-0.0727907754856918,-0.0900562132158033,0.1765748237245129,0.0349983841247633,-0.073002878094402,0.0252810177850429,0.0277314808296616,0.1,654285856.0,48213233,48,13.570669612635188,2020-01-13,14.272146624094873,12.5993516,12.67675376,11.88553168,0.22835353164286332,0.051690670503581115,0.08438193930421911
2020-01-13,12.02313552,12.67675376,11.88553168,12.5993516,46123497.0,0.0,0.0,10.350772458923576,9.256569476354011,0.5375150000000005,0.0426621160409522,91.81083768350348,1.5111186227393327,0.902173913042338,12.10053768,12.67675376,12.67675376,440325483.0,236482372.25,117290201.44678038,4203.988,0.0180885599115587,0.1304012345679013,0.1123126746563425,4.183286310283876,2.0356696698092698,0.9279999999982724,0.902173913042338,0.4128501863238726,1.7379381076644531,0.1123126746563425,0.9416666666666668,2.152354479881874,1.6160636840601017,1.5930374400708185,1.3089244212932942,0.9395091160803036,0.9226130836070952,2.058750202479526,3.0073138562124107,1.0,0.3564730587378362,10.0,0.6613713210710948,1.0,363.0,-0.4320530352162591,-0.0299860493603493,-0.0194517343823396,-0.0703875327873597,-0.093501673774657,0.1802248204359787,0.0348819645503531,-0.0711363498005587,0.0388342613144956,0.0277314808296616,0.1,658281312.0,46123497,48,14.272146624094873,2020-01-14,14.340535183720307,12.09193744,13.0723648,12.02313552,0.13819628493583003,0.004791750072829171,-0.04027303754266209
2020-01-14,12.9433612,13.0723648,12.02313552,12.09193744,38524266.0,0.0,0.0,10.516597695216571,9.349532360407975,0.5934165600000005,0.0490753911806503,78.93738475618474,1.2193179091748407,0.065573770491741,12.67675376,13.0723648,13.0723648,401801217.0,252712317.5,116582972.06033082,4189.886,0.0071291782876272,0.0890782339271882,0.081949055639561,2.654694612467123,1.9666881807387149,-0.9855072463751496,0.065573770491741,0.1982916115553084,1.2788222573605998,0.081949055639561,1.0,1.258989880913688,1.5277955864652193,0.2770783945411634,-1.532274021922973,0.4841975188813063,0.572987252505616,1.4382746904785926,3.0937163725244945,0.0,0.450588184673614,10.0,0.6639027274557543,1.0,364.0,-0.4248369025957582,-0.0263134868876808,-0.0226605050222569,-0.0663144855561987,-0.0878505816661947,0.1795753292953415,0.0311588487706712,-0.0634474205826233,0.0531741948364229,0.0277314808296616,0.1,552458592.0,38524266,48,14.340535183720307,2020-01-15,13.988576096094514,12.10913792,12.30694344,11.85113072,0.15685151081086923,-0.02454295346141233,0.0014224751066855834
2020-01-15,12.0833372,12.30694344,11.85113072,12.10913792,23074949.0,0.0,0.0,10.668268192814994,9.440011231214273,0.5928022571428576,0.0489549512986972,79.0446499167819,0.7315299420788847,0.5660377358478155,13.0723648,13.0723648,13.0723648,424876166.0,268890741.25,116900382.67525746,4166.734,0.0132326860988587,0.0974279033515199,0.0841952172526612,2.430607693916633,2.0719505480942444,-1.6248704663185023,0.5660377358478155,-0.3126171269210008,1.3343448599592571,0.0841952172526612,0.9916666666666668,1.123134941419748,1.603107987015738,-0.1644040982112937,0.1673311490544272,-0.6325132205986719,0.6117974426332189,1.4630650562579015,2.9236984347352144,0.0,0.3619112529854775,10.0,0.6624743207577688,1.0,365.0,-0.4299680128906235,-0.028490115618054,-0.0203045464563746,-0.0649138135302552,-0.079594237562359,0.1788532633704611,0.0301363346175824,-0.0685345623343937,0.0427694688910693,0.0277314808296616,0.1,322785680.0,23074949,48,13.988576096094514,2020-01-16,13.946842696568584,11.9543336,12.20374056,11.88553168,0.15176181729116722,-0.002983391536010682,-0.01278409090909094
