date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2026-04-01,8731.117,8745.239,8604.884,8720.568,2186512400,125533543000.0
2026-04-02,8664.234,8816.741,8587.816,8624.778,2201545100,115481062000.0
2026-04-03,8731.892,8810.717,8662.027,8688.665,2327712800,142296010000.0
2026-04-07,8703.846,8864.976,8703.846,8785.495,2144696400,130038210000.0
2026-04-08,9027.467,9269.603,9001.479,9269.603,2648197000,182610370000.0
2026-04-09,9183.346,9352.427,9182.104,9343.517,3108212000,182248560000.0
2026-04-10,9380.529,9407.602,9286.646,9337.463,3028571900,197712740000.0
2026-04-13,9236.824,9395.21,9236.824,9375.279,2674859700,168178390000.0
2026-04-14,9431.764,9503.879,9393.583,9483.351,2728622600,176039540000.0
2026-04-15,9517.399,9584.706,9343.264,9390.134,2564928400,176230600000.0
2026-04-16,9382.207,9658.413,9354.223,9656.295,2499368800,164391290000.0
2026-04-17,9667.061,9899.569,9667.061,9885.648,2672437200,196468990000.0
2026-04-20,9937.607,10056.2,9920.827,10002.058,2720256100,197161210000.0
2026-04-21,9893.857,9930.108,9758.236,9923.398,2674078500,178771190000.0
2026-04-22,9877.863,10235.704,9877.863,10232.357,2946478800,216770730000.0
2026-04-23,10243.643,10284.53,9926.047,9995.249,3137773600,235288170000.0
2026-04-24,9881.555,9961.522,9688.85,9805.397,2856450300,240380640000.0
2026-04-27,9820.828,9938.793,9720.673,9903.33,2845608800,200954930000.0
2026-04-28,9869.437,9873.822,9605.883,9668.08,2525023300,174326180000.0
2026-04-29,9569.379,9784.292,9569.379,9703.245,2201446000,144919470000.0
2026-04-30,9718.004,9749.007,9589.631,9697.247,2338384000,154801140000.0
2026-05-06,9812.198,10085.206,9812.198,9991.005,2849696700,204842350000.0
2026-05-07,10097.099,10351.041,10014.598,10350.554,3121679400,219640040000.0
2026-05-08,10242.255,10564.465,10226.098,10556.553,3052351100,195481460000.0
2026-05-11,10727.809,10861.279,10595.916,10845.196,3330534800,255096090000.0
2026-05-12,10906.1,10954.351,10708.404,10838.631,3245925200,253636630000.0
2026-05-13,10716.287,10975.231,10716.287,10975.231,3009435800,231021120000.0
2026-05-14,11081.879,11087.346,10818.646,10818.646,3175863600,247259620000.0
2026-05-15,10842.561,10957.13,10517.869,10610.483,3043198800,239286320000.0
2026-05-18,10560.687,10822.419,10523.114,10768.383,2476652700,199019650000.0
2026-05-19,10722.584,10898.151,10535.656,10895.816,2554693300,206404380000.0
2026-05-20,10836.232,10910.415,10759.283,10873.966,2609874800,200759550000.0
2026-05-21,10908.542,10930.035,10245.914,10265.639,2800074200,206391910000.0
