date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio
2018-01-02,6.07099874,6.39230508,6.04563245,6.26547363,8701983.0,0.0,0.0,6.26547363,6.26547363,,,,,0.6341463414615848,,,6.26547363,0.0,,,4087.401,,,,,,,0.6341463414615848,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-03,6.24010734,6.29083992,6.19783019,6.23165191,4818948.0,0.0,0.0,6.262252513809523,6.264364721147541,,,,,0.3636363636324531,,,6.262252513809523,-4818948.0,,,4111.392,,,,,,,0.3636363636324531,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-04,6.24010734,6.35002793,6.19783019,6.30775078,6172055.0,0.0,0.0,6.266585682018141,6.265787214880409,,,,,0.722222222217475,,,6.266585682018141,1353107.0,,,4128.811,,,,,,,0.722222222217475,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-05,6.27392906,6.47685938,6.23165191,6.32466164,6975103.0,0.0,0.0,6.272116725635461,6.267717523900723,,,,,0.3793103448260414,,,6.272116725635461,8328210.0,,,4138.75,,,,,,,0.3793103448260414,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-08,6.29929535,6.5106811,6.29929535,6.45994852,15011598.0,0.0,0.0,6.290005467955893,6.274020179510535,,,,,0.7599999999964043,,6.5106811,6.5106811,23339808.0,,,4160.159,,,,,,,0.7599999999964043,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-09,6.41767137,6.41767137,6.26547363,6.28238449,6327572.0,0.0,0.0,6.289279660531522,6.274294419198713,,,,,0.111111111110383,,6.5106811,6.5106811,17012236.0,,,4189.297,0.024929288807239658,0.0026990553306343035,-0.022230233476605354,,,,0.111111111110383,,,-0.022230233476605354,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-10,6.29929535,6.36693879,6.1724639,6.29083992,5069689.0,0.0,0.0,6.2894282566713775,6.274836894634821,,,,,0.6086956521707819,,6.5106811,6.5106811,22081925.0,,,4207.813,0.02345215440415327,0.009497964721845387,-0.013954189682307883,,,,0.6086956521707819,,,-0.013954189682307883,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-11,6.24856277,6.37539422,6.21474105,6.35848336,5780111.0,0.0,0.0,6.296004933178865,6.2775794016959745,,,,,0.8947368420996973,,6.5106811,6.5106811,27862036.0,,,4205.586,0.018594941739886073,0.008042895442359255,-0.010552046297526818,,,,0.8947368420996973,,,-0.010552046297526818,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-12,6.31620621,6.35002793,6.27392906,6.31620621,3319195.0,0.0,0.0,6.297928864304687,6.278845854427254,,,,,0.5555555555482473,,6.5106811,6.5106811,24542841.0,,,4225.001,0.02083986710963459,-0.0013368983957220415,-0.022176765505356633,,,,0.5555555555482473,,,-0.022176765505356633,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-15,6.32466164,6.39230508,6.18091933,6.23165191,7017463.0,0.0,0.0,6.291616773418526,6.277298511987016,,,,,0.23999999999886495,,6.41767137,6.41767137,17525378.0,,,4225.239,0.015643632851532807,-0.035340314136125706,-0.05098394698765851,,,,0.23999999999886495,,,-0.05098394698765851,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-16,6.24010734,6.27392906,6.16400847,6.26547363,5292795.0,0.0,0.0,6.28912695023581,6.276910810938261,,,,,0.9230769230685204,6.5106811,6.39230508,6.39230508,22818173.0,,,4258.473,0.016512555686550856,-0.0026917900403768957,-0.019204345726927752,,,,0.9230769230685204,,,-0.019204345726927752,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
