date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close
2025-01-02,3.58684371,3.6146487,3.43855043,3.45708709,319356492.0,0.0,0.0,3.45708709,3.45708709,,,,,0.1052631578941394,,,3.45708709,0.0,,,3820.3952,,,,,,,0.1052631578941394,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1205113352.0,319520900,48,3.771626056386296,2025-01-03,3.7115544671073506,3.43855043,3.49416041,3.40147711,0.07360745346665554,-0.015927238909920427,-0.00536193029490617
2025-01-03,3.47562375,3.49416041,3.40147711,3.43855043,203436642.0,0.0,0.0,3.455321693809524,3.4564793306557373,,,,,0.3999999999956813,,,3.455321693809524,-203436642.0,,,3775.1648,,,,,,,0.3999999999956813,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,755645024.0,203592600,48,3.7115544671073506,2025-01-06,3.683997768971274,3.44781876,3.44781876,3.35513546,0.07138104965099323,-0.007424570589032342,0.0026954177897575704
2025-01-06,3.43855043,3.44781876,3.35513546,3.44781876,184451145.0,0.0,0.0,3.454607128684807,3.456195377519484,,,,,0.9999999999892104,,,3.454607128684807,-18985497.0,,,3768.9697,,,,,,,0.9999999999892104,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,684940654.0,185923200,48,3.683997768971274,2025-01-07,3.709371794053326,3.45708709,3.46635542,3.41074544,0.07586043590450386,0.00688763312935925,0.0026881720430107503
2025-01-07,3.44781876,3.46635542,3.41074544,3.45708709,133056822.0,0.0,0.0,3.4548433154767304,3.4562246139942547,,,,,0.833333333318344,,,3.4548433154767304,114071325.0,,,3796.1055,,,,,,,0.833333333318344,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,499691700.0,134710600,48,3.709371794053326,2025-01-08,3.7459900584030517,3.46635542,3.50342874,3.43855043,0.08356832237137879,0.009871823689507231,0.002680965147453085
2025-01-08,3.45708709,3.50342874,3.43855043,3.46635542,182623200.0,0.0,0.0,3.4559397063837083,3.4565567715682133,,,,,0.4285714285648276,,3.6146487,3.6146487,296694525.0,,,3789.2153,,,,,,,0.4285714285648276,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,684569569.0,182747300,48,3.7459900584030517,2025-01-09,3.688798274819767,3.41074544,3.46635542,3.38294045,0.06417196965329275,-0.01526746806361412,-0.016042780748663166
2025-01-09,3.46635542,3.46635542,3.38294045,3.41074544,165301092.0,0.0,0.0,3.451635490537641,3.455054760697124,,,,,0.3333333333293354,,3.50342874,3.50342874,131393433.0,,,3779.8773,-0.0106056828885137,-0.0134048257372654,-0.0027991428487517,,,,0.3333333333293354,,,-0.0027991428487517,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,613238736.0,166243500,48,3.688798274819767,2025-01-10,3.6705246145057475,3.41074544,3.43855043,3.34586713,0.07616492613583836,-0.0049538247831978355,0.0
2025-01-10,3.41074544,3.43855043,3.34586713,3.41074544,182781783.0,0.0,0.0,3.447741200010247,3.453601996084104,,,,,0.6999999999924483,,3.50342874,3.50342874,131393433.0,,,3732.4806,-0.0113065792518515,-0.0080862533692722,0.0032203258825792,,,,0.6999999999924483,,,0.0032203258825792,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,673368018.0,183452800,48,3.6705246145057475,2025-01-13,3.6185406749072833,3.34586713,3.39220878,3.32733047,0.0609237008632586,-0.014162536710154772,-0.01902173913043481
2025-01-13,3.39220878,3.39220878,3.32733047,3.34586713,182133547.0,0.0,0.0,3.438038907628319,3.450069705392821,,,,,0.2857142857098779,,3.50342874,3.50342874,-50740114.0,,,3722.513,-0.0123261006847574,-0.0295698924731183,-0.0172437917883608,,,,0.2857142857098779,,,-0.0172437917883608,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,659865860.0,182356900,48,3.6185406749072833,2025-01-14,3.654545203029781,3.40147711,3.41074544,3.3365988,0.0922565245529583,0.009950013377539424,0.016620498614958512
2025-01-14,3.35513546,3.41074544,3.3365988,3.40147711,163693392.0,0.0,0.0,3.434556831663717,3.448476505543876,,,,,0.8749999999882012,,3.50342874,3.50342874,112953278.0,,,3820.5395,0.0064365966646606,-0.0160857908847184,-0.022522387549379,,,,0.8749999999882012,,,-0.022522387549379,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,598375497.0,163734600,48,3.654545203029781,2025-01-15,3.716760686748498,3.42001377,3.48489208,3.40147711,0.09269019503955978,0.017024138507614417,0.005449591280654031
2025-01-15,3.41074544,3.48489208,3.40147711,3.42001377,150281884.0,0.0,0.0,3.433171778171934,3.4475433010998144,,,,,0.2222222222195599,,3.48489208,3.48489208,263235162.0,,,3796.026,0.0017973906101349,-0.0133689839572193,-0.0151663745673542,,,,0.2222222222195599,,,-0.0151663745673542,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,563509238.0,151613000,48,3.716760686748498,2025-01-16,3.731641947614377,3.45708709,3.48489208,3.4292821,0.09111898330584123,0.00400382540606814,0.010840108401083848
