entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
vwap_low,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,50.0,152,0.5197368421052632,0.00464324021268543,0.0011984841334494768,0.8738897256775691,-0.19158287975905297,1.4951888449017643,10
vwap_low,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,153,0.5490196078431373,0.004554996483943042,0.00337789660415622,0.8486680048540367,-0.2390593736558113,1.480352584487865,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,50.0,134,0.5149253731343284,0.004730899626231751,0.001139790864104765,0.7583953157823082,-0.28134981887376265,1.5095156638830487,10
vwap_low,reversal_fundamental_regime_sector,extra_trees_600_d3,50.0,156,0.5705128205128205,0.004096156377639664,0.004401750960521648,0.7450667146421455,-0.2483854222031877,1.440980264351378,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,144,0.5069444444444444,0.003925649463330012,0.0006301774035768516,0.6049066809047359,-0.3352180197949549,1.3594636241446905,10
vwap_low,reversal_fundamental_regime_sector_external,random_forest_600_d4,50.0,144,0.5208333333333334,0.003267657655243735,0.0021147293128246404,0.4808615025513001,-0.2944378414232913,1.3195915118307193,10
vwap_low,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,158,0.5063291139240507,0.0027568803013473444,0.0006301774035768516,0.4095419811869725,-0.2932833068925179,1.2554408897966163,10
vwap_low,all_no_ak,extra_trees_600_d3,50.0,132,0.5075757575757576,0.002970298702014211,0.0007238439434128531,0.37258930816027,-0.24379543873793108,1.2837130601120201,10
vwap_low,all_no_ak,xgb_d2_200_lr003_mcw5,50.0,203,0.5073891625615764,0.0020609953996456173,0.0008426582278482399,0.37173339944093176,-0.27415185275263776,1.1980013301161276,10
vwap_low,reversal_fundamental_regime_sector,lgbm_leaves15_700,50.0,151,0.4900662251655629,0.002556667704474581,-0.0009856606851551507,0.35910321589933525,-0.29825555416238814,1.2470742720757295,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,50.0,141,0.5177304964539007,0.0025808431100453524,0.0010871839080459668,0.3419868511252149,-0.24158613198583456,1.2639816858043484,10
vwap_low,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,123,0.5365853658536586,0.002873544723803638,0.002185072463767982,0.3307091031950311,-0.24608551196911077,1.2809617516324805,10
vwap_low,all_no_ak,random_forest_600_d4,50.0,169,0.5029585798816568,0.0022349539276679425,0.00035493438320233564,0.3289912468207217,-0.24379543873793086,1.2058470007207542,10
vwap_low,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,182,0.4945054945054945,0.002084681172433417,-0.00042706940874042906,0.3148495097924817,-0.2676182760338863,1.1812900406715818,10
vwap_low,reversal_fundamental_regime,random_forest_600_d4,50.0,146,0.5205479452054794,0.002399580607563365,0.0029155624088536038,0.30210931144958764,-0.29960889065819596,1.2127282278611307,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,162,0.5061728395061729,0.0019754035737641782,0.001139790864104765,0.25917286294904374,-0.36039899898616046,1.1839600212575043,10
vwap_low,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,111,0.5315315315315315,0.0024676309843022584,0.0037515686274509664,0.2392786162913776,-0.21726763849259445,1.2375300977591033,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,143,0.48951048951048953,0.002001970463032792,-0.0011690009990008542,0.23400291346497326,-0.26745717572159944,1.188358679489332,10
vwap_low,all_no_ak,lgbm_leaves7_400,50.0,142,0.5070422535211268,0.001963389207377129,0.001139790864104765,0.21215097928483861,-0.33924770017632455,1.1723675491070933,10
