date,open,high,low,close,volume,event_flag,no_price_limit_flag
2026-04-01,20.81,20.89,20.48,20.75,16914685,0,0
2026-04-02,20.63,21.04,20.2,20.29,14977879,0,0
2026-04-03,20.34,20.6,19.88,19.91,15257744,0,0
2026-04-07,19.91,20.05,19.59,19.65,13854884,0,0
2026-04-08,20.1,20.8,20.06,20.78,27713566,0,0
2026-04-09,20.5,20.83,20.31,20.64,16676556,0,0
2026-04-10,20.9,21.05,20.68,20.79,22235501,0,0
2026-04-13,19.8,19.8,19.0,19.5,57419793,0,0
2026-04-14,19.89,19.9,19.16,19.28,34698849,0,0
2026-04-15,19.39,20.39,19.36,20.15,43471805,0,0
2026-04-16,20.25,20.29,19.73,20.21,23321863,0,0
2026-04-17,20.14,20.15,19.72,19.91,23135040,0,0
2026-04-20,20.15,21.42,20.02,21.24,50150492,0,0
2026-04-21,21.25,21.37,20.89,21.17,23681585,0,0
2026-04-22,21.14,21.99,21.06,21.86,37651793,0,0
2026-04-23,21.87,22.28,21.42,21.78,28588288,0,0
2026-04-24,21.7,22.18,21.56,21.88,29727954,0,0
2026-04-27,21.88,22.44,21.66,22.02,27462424,0,0
2026-04-28,22.0,22.15,21.35,21.53,29423957,0,0
2026-04-29,21.77,22.28,21.5,22.07,25478971,0,0
2026-04-30,22.0,22.3,21.82,21.96,25951210,0,0
2026-05-06,21.95,22.36,21.92,22.28,32442479,0,0
2026-05-07,22.4,22.41,22.13,22.21,24311253,0,0
2026-05-08,22.15,22.18,21.25,21.62,30794040,0,0
2026-05-11,21.75,22.55,21.75,22.35,35509364,0,0
2026-05-12,22.37,22.98,21.97,22.54,35948879,0,0
2026-05-13,22.51,23.6,22.41,23.45,45161858,0,0
2026-05-14,23.5,23.59,22.22,22.23,40788127,0,0
2026-05-15,22.42,22.52,21.28,21.59,35041909,0,0
2026-05-18,21.38,22.25,21.35,21.82,28005183,0,0
2026-05-19,21.86,22.59,21.52,22.5,26724589,0,0
2026-05-20,22.52,22.68,21.86,22.21,20901110,0,0
2026-05-21,22.15,22.3,20.98,21.09,29272695,0,0
