date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2025-01-02,sh.600919,8.96583492,5.693161,0.767268,2.289245,16.540336
2025-01-03,sh.600919,8.8551456,5.622875,0.757795,2.260983,16.336135
2025-01-06,sh.600919,8.89204204,5.646303,0.760953,2.270404,16.404202
2025-01-07,sh.600919,8.97505903,5.699018,0.768057,2.291601,16.557353
2025-01-08,sh.600919,9.06730013,5.757589,0.775951,2.315153,16.727521
2025-01-09,sh.600919,9.09497246,5.775161,0.778319,2.322218,16.778572
2025-01-10,sh.600919,9.07592409,5.581875,0.75227,2.244497,16.217017
2025-01-13,sh.600919,9.02830644,5.552589,0.748323,2.232721,16.131933
2025-01-14,sh.600919,8.97116526,5.517446,0.743587,2.21859,16.029832
2025-01-15,sh.600919,9.1425888,5.622875,0.757795,2.260983,16.336135
2025-01-16,sh.600919,9.36162999,5.757589,0.775951,2.315153,16.727521
2025-01-17,sh.600919,9.29496528,5.716589,0.770425,2.298666,16.608404
2025-01-20,sh.600919,9.20925351,5.663875,0.763321,2.277469,16.455252
2025-01-21,sh.600919,9.13306527,5.617017,0.757006,2.258628,16.319118
2025-01-22,sh.600919,8.99973585,5.535017,0.745955,2.225655,16.080883
2025-01-23,sh.600919,9.13306527,5.617017,0.757006,2.258628,16.319118
2025-01-24,sh.600919,9.30448881,5.630513,0.771215,2.218554,16.62542
2025-01-27,sh.600919,9.45686529,5.722722,0.783845,2.254886,16.897689
2025-02-05,sh.600919,9.28544175,5.618987,0.769636,2.214012,16.591387
2025-02-06,sh.600919,9.21877704,5.578646,0.76411,2.198117,16.472269
2025-02-07,sh.600919,9.10449468,5.509489,0.754638,2.170868,16.268067
2025-02-10,sh.600919,9.06640056,5.486437,0.75148,2.161784,16.2
2025-02-11,sh.600919,9.10449468,5.509489,0.754638,2.170868,16.268067
2025-02-12,sh.600919,9.07592409,5.4922,0.75227,2.164055,16.217017
2025-02-13,sh.600919,9.0473535,5.474911,0.749902,2.157243,16.165967
2025-02-14,sh.600919,8.99973585,5.446095,0.745955,2.145889,16.080883
2025-02-17,sh.600919,8.91402408,5.394228,0.73885,2.125452,15.927731
2025-02-18,sh.600919,9.02830644,5.463385,0.748323,2.152701,16.131933
2025-02-19,sh.600919,8.98068879,5.434569,0.744376,2.141347,16.046849
2025-02-20,sh.600919,8.93307114,5.405754,0.740429,2.129993,15.961765
2025-02-21,sh.600919,8.73307701,5.28473,0.723852,2.082307,15.604412
2025-02-24,sh.600919,8.64736524,5.232862,0.716748,2.06187,15.451261
2025-02-25,sh.600919,8.55212994,5.175231,0.708854,2.039162,15.281093
2025-02-26,sh.600919,8.54260641,5.169468,0.708065,2.036891,15.264076
2025-02-27,sh.600919,8.74260054,5.290493,0.724642,2.084578,15.621429
2025-02-28,sh.600919,8.69498289,5.261677,0.720695,2.073224,15.536345
2025-03-03,sh.600919,8.79021819,5.319308,0.728589,2.095932,15.706513
2025-03-04,sh.600919,8.84735937,5.353886,0.733325,2.109556,15.808614
2025-03-05,sh.600919,9.01878291,5.457622,0.747534,2.150431,16.114916
2025-03-06,sh.600919,8.93307114,5.405754,0.740429,2.129993,15.961765
2025-03-07,sh.600919,8.8568829,5.359649,0.734114,2.111827,15.82563
2025-03-10,sh.600919,8.82831231,5.34236,0.731746,2.105015,15.77458
2025-03-11,sh.600919,8.87592996,5.371176,0.735693,2.116369,15.859664
2025-03-12,sh.600919,8.78069466,5.313545,0.727799,2.093661,15.689496
2025-03-13,sh.600919,8.89497702,5.382702,0.737272,2.12091,15.893698
2025-03-14,sh.600919,8.79974172,5.325071,0.729378,2.098203,15.72353
2025-03-17,sh.600919,8.89497702,5.382702,0.737272,2.12091,15.893698
2025-03-18,sh.600919,8.90450055,5.388465,0.738061,2.123181,15.910714
2025-03-19,sh.600919,8.96164173,5.423043,0.742797,2.136806,16.012815
2025-03-20,sh.600919,8.98068879,5.434569,0.744376,2.141347,16.046849
2025-03-21,sh.600919,8.91402408,5.394228,0.73885,2.125452,15.927731
2025-03-24,sh.600919,9.01878291,5.457622,0.747534,2.150431,16.114916
2025-03-25,sh.600919,9.12354174,5.521015,0.756217,2.175409,16.302101
2025-03-26,sh.600919,8.99973585,5.446095,0.745955,2.145889,16.080883
2025-03-27,sh.600919,9.09497115,5.503726,0.753849,2.168597,16.251051
2025-03-28,sh.600919,9.05687703,5.480674,0.750691,2.159514,16.182983
2025-03-31,sh.600919,9.0473535,5.474911,0.749902,2.157243,16.165967
2025-04-01,sh.600919,9.12354174,5.521015,0.756217,2.175409,16.302101
2025-04-02,sh.600919,9.28544175,5.618987,0.769636,2.214012,16.591387
2025-04-03,sh.600919,9.27591822,5.613224,0.768847,2.211742,16.57437
2025-04-07,sh.600919,8.86640643,5.365413,0.734904,2.114098,15.842647
2025-04-08,sh.600919,8.94259467,5.411517,0.741219,2.132264,15.978782
2025-04-09,sh.600919,8.88545349,5.376939,0.736482,2.11864,15.876681
2025-04-10,sh.600919,9.03782997,5.469148,0.749112,2.154972,16.14895
2025-04-11,sh.600919,8.92354761,5.399991,0.73964,2.127723,15.944748
2025-04-14,sh.600919,8.94259467,5.411517,0.741219,2.132264,15.978782
2025-04-15,sh.600919,9.11401821,5.515252,0.755427,2.173138,16.285084
2025-04-16,sh.600919,9.27591822,5.613224,0.768847,2.211742,16.57437
2025-04-17,sh.600919,9.37115352,5.670855,0.77674,2.234449,16.744538
2025-04-18,sh.600919,9.39972411,5.688144,0.779108,2.241262,16.795588
2025-04-21,sh.600919,9.30448881,5.630476,0.76747,2.218548,-99.052547
2025-04-22,sh.600919,9.46638882,5.728447,0.780824,2.257151,-100.776082
2025-04-23,sh.600919,9.39020058,5.682343,0.774539,2.238985,-99.965007
2025-04-24,sh.600919,9.48543588,5.739973,0.782395,2.261693,-100.97885
2025-04-25,sh.600919,9.45686529,5.722684,0.780038,2.254881,-100.674697
2025-04-28,sh.600919,9.64733589,5.837945,0.795749,2.300296,-102.702385
2025-04-29,sh.600919,9.87590061,5.840942,0.791306,2.317375,5.406415
2025-04-30,sh.600919,9.67590648,5.722659,0.775281,2.270447,5.296931
2025-05-06,sh.600919,9.53305353,5.638171,0.763835,2.236926,5.218729
2025-05-07,sh.600919,9.67590648,5.722659,0.775281,2.270447,5.296931
2025-05-08,sh.600919,9.91399473,5.863472,0.794358,2.326314,5.427269
2025-05-09,sh.600919,10.0949418,5.970491,0.808857,2.368773,5.526326
2025-05-12,sh.600919,10.11398886,5.981756,0.810383,2.373242,5.536753
2025-05-13,sh.600919,10.29493593,6.088774,0.824881,2.415702,5.63581
2025-05-14,sh.600919,10.26636534,6.071876,0.822592,2.408997,5.620169
2025-05-15,sh.600919,10.26636534,6.071876,0.822592,2.408997,5.620169
2025-05-16,sh.600919,10.21874769,6.043714,0.818777,2.397824,5.594102
2025-05-19,sh.600919,10.19970063,6.032448,0.81725,2.393355,5.583675
2025-05-20,sh.600919,10.19970063,6.032448,0.81725,2.393355,5.583675
2025-05-21,sh.600919,10.39969476,6.150732,0.833275,2.440283,5.693159
2025-05-22,sh.600919,10.53302418,6.229587,0.843958,2.471569,5.766148
2025-05-23,sh.600919,10.45683594,6.184527,0.837853,2.453691,5.72444
2025-05-26,sh.600919,10.29493593,6.088774,0.824881,2.415702,5.63581
2025-05-27,sh.600919,10.36160064,6.128202,0.830223,2.431344,5.672305
