date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio
2026-04-01,63.57,65.17,63.08,64.14,17997864.0,0.0,0.0,64.14,64.14,,,,,0.5071770334925806,,,64.14,0.0,,,4526.0668,,,,,,,0.5071770334925806,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-02,64.5,65.85,63.24,63.53,17183099.0,0.0,0.0,64.08190476190477,64.12,,,,,0.11111111111106854,,,64.08190476190477,-17183099.0,,,4478.9141,,,,,,,0.11111111111106854,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-03,63.62,65.75,62.5,63.3,14073523.0,0.0,0.0,64.00743764172336,64.09311475409837,,,,,0.24615384615376953,,,64.00743764172336,-31256622.0,,,4440.7889,,,,,,,0.24615384615376953,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-07,63.3,63.7,60.07,60.91,15655966.0,0.0,0.0,63.712443580606845,63.98875033593121,,,,,0.231404958677621,,,63.712443580606845,-46912588.0,,,4440.6162,,,,,,,0.231404958677621,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-08,63.95,67.0,63.0,67.0,22125904.0,0.0,0.0,64.02554419197763,64.08747983311379,,,,,0.99999999999975,,67.0,67.0,-24786684.0,,,4595.556,,,,,,,0.99999999999975,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-09,67.8,70.16,66.96,68.7,23573566.0,0.0,0.0,64.47073045940833,64.2387100025199,,,,,0.5437499999998324,,70.16,70.16,-1213118.0,,,4566.2237,0.008872361318220001,0.07109448082319925,0.062222119504979245,,,,0.5437499999998324,,,0.062222119504979245,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-10,70.07,73.8,69.06,71.41,21932289.0,0.0,0.0,65.131613272798,64.47383426473236,,,,,0.4957805907171943,,73.8,73.8,20719171.0,,,4636.5655,0.035198576369213974,0.12403588855658731,0.08883731218737334,,,,0.4957805907171943,,,0.08883731218737334,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-13,69.8,70.8,68.15,68.28,18497495.0,0.0,0.0,65.43145962776963,64.59862658392146,,,,,0.049056603773564834,,73.8,73.8,2221676.0,,,4646.1546,0.04624531915939545,0.07867298578199056,0.03242766662259511,,,,0.049056603773564834,,,0.03242766662259511,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-14,69.0,70.32,66.0,66.78,21812494.0,0.0,0.0,65.55989204417253,64.67014702379288,,,,,0.1805555555555143,,73.8,73.8,-19590818.0,,,4701.2837,0.05870074968424421,0.09637169594483663,0.03767094626059242,,,,0.1805555555555143,,,0.03767094626059242,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-15,67.45,69.48,64.68,65.01,20340710.0,0.0,0.0,65.50752137329896,64.68128974432426,,,,,0.06874999999998536,,73.8,73.8,-39931528.0,,,4685.2464,0.019516767938417168,-0.029701492537313356,-0.049218260475730524,,,,0.06874999999998536,,,-0.049218260475730524,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-16,65.26,69.9,64.7,69.0,26422707.0,0.0,0.0,65.84013838536572,64.82288680188739,,,,,0.8269230769229169,73.8,73.8,73.8,-13508821.0,,,4736.6077,0.03731398441999234,0.004366812227074135,-0.032947172192918206,,,,0.8269230769229169,,,-0.032947172192918206,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-17,68.14,73.18,68.01,71.1,24804295.0,0.0,0.0,66.34107758675945,65.02869379198944,,,,,0.5976789168277351,73.8,73.18,73.18,11295474.0,,,4728.6716,0.01986515665528721,-0.004341128693460372,-0.02420628534874758,,,,0.5976789168277351,,,-0.02420628534874758,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-20,70.87,71.96,68.58,71.49,18729479.0,0.0,0.0,66.83145114992521,65.24053989717011,,,,,0.8609467455618756,73.8,73.18,73.18,30024953.0,,,4757.4419,0.023952560683193846,0.047012302284709984,0.023059741601516137,,,,0.8609467455618756,,,0.023059741601516137,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-21,71.2,71.83,69.6,70.68,15237388.0,0.0,0.0,67.1979796118371,65.41888285136125,3.8807142857142845,0.05490540868299702,,,0.4843049327352136,73.8,73.18,73.18,14787565.0,,,4767.997,0.014190443346356663,0.05840071877807729,0.044210275431720625,0.8972627541739033,0.4584456956866468,-0.8039757040307127,0.4843049327352136,,,0.044210275431720625,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1
2026-04-22,70.0,75.5,69.83,75.45,24088106.0,0.0,0.0,67.98388631547166,65.74777193820185,4.13642857142857,0.0548234403105171,62.00071499980755,,0.9911816578481502,73.8,75.5,75.5,38875671.0,,,4799.627,0.024412931622977307,0.16059067835717578,0.13617774673419847,1.804966181719418,0.54059059371041,0.3988948368156537,0.9911816578481502,,,0.13617774673419847,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1
2026-04-23,79.22,83.0,79.22,83.0,41313648.0,0.0,0.0,69.41399238066484,66.31341875990015,4.489285714285713,0.054087779690188666,71.54615071125427,,0.9999999999997354,75.5,83.0,83.0,80189319.0,,,4786.3273,0.010496879443910867,0.2028985507246377,0.19240167128072683,3.0263183241153535,0.690660790623644,1.670644391407743,0.9999999999997354,,,0.19240167128072683,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-24,82.17,84.66,80.0,82.19,30486445.0,0.0,0.0,70.63075501107771,66.83396240711653,4.589999999999999,0.05584621000121601,69.52822928456528,,0.46995708154496335,83.0,84.66,84.66,49702874.0,,,4769.3688,0.008606476288182119,0.15597749648382564,0.14737102019564352,2.518354028087096,0.8271879311460465,-0.17647058823525621,0.46995708154496335,,,0.14737102019564352,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2026-04-27,80.56,83.15,79.28,80.4,19777131.0,0.0,0.0,71.56115929573697,67.27875052491599,4.607142857142856,0.05730277185500993,65.15484735761603,,0.289405684754448,84.66,84.66,84.66,29925743.0,,,4770.9469,0.0028387104422651355,0.12463281577843066,0.12179410533616553,1.9185080598396227,0.9295150820384606,-0.9246511627904952,0.289405684754448,,,0.12179410533616553,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
