feature_group,model_name,window_id,feature,importance
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,prev_close,0.016170861199498177
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_ret,0.014354905113577843
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret,0.010255864821374416
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_vwap,0.016819417476654053
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,open_to_vwap,0.011945880018174648
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_close,0.012968533672392368
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_low,0.009832021780312061
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_open,0.011681142263114452
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,low_to_open,0.01200008112937212
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct,0.035780325531959534
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_range_pos,0.012233569286763668
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,upper_shadow_pct,0.013513901270925999
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,lower_shadow_pct,0.014482560567557812
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_shock20,0.008210711181163788
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_z20,0.011368338018655777
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_shock20,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_z20,0.010924161411821842
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_shock20,0.010806781239807606
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_z20,0.010218916460871696
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_shock20,0.011103494092822075
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_z20,0.014907044358551502
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_shock20,0.013242711313068867
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_z20,0.010894039645791054
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_intraday_reversal,0.010524896904826164
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_plus_intraday,0.013203824870288372
