run_at,trade_date,sample_date,used_sample_date,used_live_bar_date,date_status,feature_status,snapshot_time,snapshot_age_seconds,max_snapshot_age_seconds,cutoff_time,source_used,core_complete,missing_core_fields,requires_price_snapshot,requires_intraday_bars,requires_bid_ask,uses_historical_context,requires_realtime_context,context_status,context_mode,context_snapshot_time,context_has_daily_fallback,context_stale_features,context_source_modes,lagged_daily_filled_features,lagged_daily_missing_features,required_context_features,missing_context_features,unsupported_realtime_features,stock_code,artifact_name,entry_policy,entry_vwap_premium_bps,entry_signal,close,daily_vwap,amount,volume,volume_unit_inferred,volume_unit_last,volume_unit_mixed,volume_unit_unknown_rows,volume_unit_ratio_median,pct_chg,pct_chg_raw,pct_chg_norm,pct_chg_source,pct_chg_unit,live_prev_close,hist_prev_close,prev_close_for_feature,sample_prev_close,prev_close_rel_diff,bench_close_asof,bench_ret1_asof,bench_ret5_asof,bench_ret20_asof,regime_market_ok_asof,regime_market_strict_asof,n_intraday_bars,min_intraday_bars,max_intraday_bars,intraday_feature_count,intraday_missing_count,hit_score,threshold,score_margin,signal_raw_score_pass,signal,missing_column_count,missing_feature_count,strict_features,samples,intraday_bars,reject_reason
2026-05-21T14:54:28,2026-05-21,2026-05-21,2026-05-21,2026-05-21,exact_trade_date,live_overlay_partial,2026-05-21 14:51:37,203.0,180,14:55,sina_batch,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-21 14:51:32,,nan,"snapshot_aggregate,snapshot_level,snapshot_ret_only",,"ane_fut_ni0_open,ane_fut_ni0_high,ane_fut_ni0_low,ane_fut_ni0_close,ane_fut_ni0_volume,ane_fut_ni0_hold,ane_fut_ni0_settle,ane_fut_ni0_range_pct,ane_fut_ni0_close_ret1,ane_fut_ni0_close_ret3,ane_fut_ni0_close_ret5,ane_fut_ni0_close_ret20,ane_fut_ni0_close_ret60,ane_fut_ni0_close_ma20_gap,ane_fut_ni0_close_z20,ane_fut_ni0_close_z60,ane_fut_ni0_close_vol20,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_volume_shock20,ane_fut_ni0_volume_z20,ane_fut_ni0_hold_shock20,ane_fut_ni0_hold_z20,ane_fut_ss0_open,ane_fut_ss0_high,ane_fut_ss0_low,ane_fut_ss0_close,ane_fut_ss0_volume,ane_fut_ss0_hold,ane_fut_ss0_settle,ane_fut_ss0_range_pct,ane_fut_ss0_close_ret1,ane_fut_ss0_close_ret3,ane_fut_ss0_close_ret5,ane_fut_ss0_close_ret20,ane_fut_ss0_close_ret60,ane_fut_ss0_close_ma20_gap,ane_fut_ss0_close_z20,ane_fut_ss0_close_z60,ane_fut_ss0_close_vol20,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_volume_shock20,ane_fut_ss0_volume_z20,ane_fut_ss0_hold_shock20,ane_fut_ss0_hold_z20,ane_fut_al0_open,ane_fut_al0_high,ane_fut_al0_low,ane_fut_al0_close,ane_fut_al0_volume,ane_fut_al0_hold,ane_fut_al0_settle,ane_fut_al0_range_pct,ane_fut_al0_close_ret1,ane_fut_al0_close_ret3,ane_fut_al0_close_ret5,ane_fut_al0_close_ret20,ane_fut_al0_close_ret60,ane_fut_al0_close_ma20_gap,ane_fut_al0_close_z20,ane_fut_al0_close_z60,ane_fut_al0_close_vol20,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_volume_shock20,ane_fut_al0_volume_z20,ane_fut_al0_hold_shock20,ane_fut_al0_hold_z20,ane_future_basket_close_ret1,ane_future_basket_close,ane_future_basket_close_ret3,ane_future_basket_close_ret5,ane_future_basket_close_ret20,ane_future_basket_close_ret60,ane_future_basket_close_ma20_gap,ane_future_basket_close_z20,ane_future_basket_close_z60,ane_future_basket_close_vol20,ane_stock_vs_future_basket_ret5,ane_stock_vs_future_basket_ret20","ane_board_b01_amount,ane_board_b01_amount_shock20,ane_board_b01_amount_z20,ane_board_b01_close,ane_board_b01_close_ma20_gap,ane_board_b01_close_ret1,ane_board_b01_close_ret20,ane_board_b01_close_ret3,ane_board_b01_close_ret5,ane_board_b01_close_ret60,ane_board_b01_close_vol20,ane_board_b01_close_z20,ane_board_b01_close_z60,ane_board_b01_high,ane_board_b01_low,ane_board_b01_open,ane_board_b01_range_pct,ane_board_b01_range_pct_ma20_gap,ane_board_b01_range_pct_ret1,ane_board_b01_range_pct_ret20,ane_board_b01_range_pct_ret3,ane_board_b01_range_pct_ret5,ane_board_b01_range_pct_ret60,ane_board_b01_range_pct_z20,ane_board_b01_range_pct_z60,ane_board_b01_volume,ane_board_b01_volume_shock20,ane_board_b01_volume_z20,ane_board_b02_amount,ane_board_b02_amount_shock20,ane_board_b02_amount_z20,ane_board_b02_close,ane_board_b02_close_ma20_gap,ane_board_b02_close_ret1,ane_board_b02_close_ret20,ane_board_b02_close_ret3,ane_board_b02_close_ret5,ane_board_b02_close_ret60,ane_board_b02_close_vol20,ane_board_b02_close_z20,ane_board_b02_close_z60,ane_board_b02_high,ane_board_b02_low,ane_board_b02_open,ane_board_b02_range_pct,ane_board_b02_range_pct_ma20_gap,ane_board_b02_range_pct_ret1,ane_board_b02_range_pct_ret20,ane_board_b02_range_pct_ret3,ane_board_b02_range_pct_ret5,ane_board_b02_range_pct_ret60,ane_board_b02_range_pct_z20,ane_board_b02_range_pct_z60,ane_board_b02_volume,ane_board_b02_volume_shock20,ane_board_b02_volume_z20,ane_board_b03_amount,ane_board_b03_amount_shock20,ane_board_b03_amount_z20,ane_board_b03_close,ane_board_b03_close_ma20_gap,ane_board_b03_close_ret1,ane_board_b03_close_ret20,ane_board_b03_close_ret3,ane_board_b03_close_ret5,ane_board_b03_close_ret60,ane_board_b03_close_vol20,ane_board_b03_close_z20,ane_board_b03_close_z60,ane_board_b03_high,ane_board_b03_low,ane_board_b03_open,ane_board_b03_range_pct,ane_board_b03_range_pct_ma20_gap,ane_board_b03_range_pct_ret1,ane_board_b03_range_pct_ret20,ane_board_b03_range_pct_ret3,ane_board_b03_range_pct_ret5,ane_board_b03_range_pct_ret60,ane_board_b03_range_pct_z20,ane_board_b03_range_pct_z60,ane_board_b03_volume,ane_board_b03_volume_shock20,ane_board_b03_volume_z20,ane_board_b04_amount,ane_board_b04_amount_shock20,ane_board_b04_amount_z20,ane_board_b04_close,ane_board_b04_close_ma20_gap,ane_board_b04_close_ret1,ane_board_b04_close_ret20,ane_board_b04_close_ret3,ane_board_b04_close_ret5,ane_board_b04_close_ret60,ane_board_b04_close_vol20,ane_board_b04_close_z20,ane_board_b04_close_z60,ane_board_b04_high,ane_board_b04_low,ane_board_b04_open,ane_board_b04_range_pct,ane_board_b04_range_pct_ma20_gap,ane_board_b04_range_pct_ret1,ane_board_b04_range_pct_ret20,ane_board_b04_range_pct_ret3,ane_board_b04_range_pct_ret5,ane_board_b04_range_pct_ret60,ane_board_b04_range_pct_z20,ane_board_b04_range_pct_z60,ane_board_b04_volume,ane_board_b04_volume_shock20,ane_board_b04_volume_z20,ane_board_basket_close,ane_board_basket_close_ma20_gap,ane_board_basket_close_ret1,ane_board_basket_close_ret20,ane_board_basket_close_ret3,ane_board_basket_close_ret5,ane_board_basket_close_ret60,ane_board_basket_close_vol20,ane_board_basket_close_z20,ane_board_basket_close_z60,ane_stk_000768_close,ane_stk_000768_close_ma20_gap,ane_stk_000768_close_ret1,ane_stk_000768_close_ret20,ane_stk_000768_close_ret3,ane_stk_000768_close_ret5,ane_stk_000768_close_ret60,ane_stk_000768_close_vol20,ane_stk_000768_close_z20,ane_stk_000768_close_z60,ane_stk_000768_high,ane_stk_000768_low,ane_stk_000768_open,ane_stk_000768_range_pct,ane_stk_000768_range_pct_ma20_gap,ane_stk_000768_range_pct_ret1,ane_stk_000768_range_pct_ret20,ane_stk_000768_range_pct_ret3,ane_stk_000768_range_pct_ret5,ane_stk_000768_range_pct_ret60,ane_stk_000768_range_pct_z20,ane_stk_000768_range_pct_z60,ane_stk_000768_volume,ane_stk_000768_volume_shock20,ane_stk_000768_volume_z20,ane_stk_003816_close,ane_stk_003816_close_ma20_gap,ane_stk_003816_close_ret1,ane_stk_003816_close_ret20,ane_stk_003816_close_ret3,ane_stk_003816_close_ret5,ane_stk_003816_close_ret60,ane_stk_003816_close_vol20,ane_stk_003816_close_z20,ane_stk_003816_close_z60,ane_stk_003816_high,ane_stk_003816_low,ane_stk_003816_open,ane_stk_003816_range_pct,ane_stk_003816_range_pct_ma20_gap,ane_stk_003816_range_pct_ret1,ane_stk_003816_range_pct_ret20,ane_stk_003816_range_pct_ret3,ane_stk_003816_range_pct_ret5,ane_stk_003816_range_pct_ret60,ane_stk_003816_range_pct_z20,ane_stk_003816_range_pct_z60,ane_stk_003816_volume,ane_stk_003816_volume_shock20,ane_stk_003816_volume_z20,ane_stk_300034_close,ane_stk_300034_close_ma20_gap,ane_stk_300034_close_ret1,ane_stk_300034_close_ret20,ane_stk_300034_close_ret3,ane_stk_300034_close_ret5,ane_stk_300034_close_ret60,ane_stk_300034_close_vol20,ane_stk_300034_close_z20,ane_stk_300034_close_z60,ane_stk_300034_high,ane_stk_300034_low,ane_stk_300034_open,ane_stk_300034_range_pct,ane_stk_300034_range_pct_ma20_gap,ane_stk_300034_range_pct_ret1,ane_stk_300034_range_pct_ret20,ane_stk_300034_range_pct_ret3,ane_stk_300034_range_pct_ret5,ane_stk_300034_range_pct_ret60,ane_stk_300034_range_pct_z20,ane_stk_300034_range_pct_z60,ane_stk_300034_volume,ane_stk_300034_volume_shock20,ane_stk_300034_volume_z20,ane_stk_600765_close,ane_stk_600765_close_ma20_gap,ane_stk_600765_close_ret1,ane_stk_600765_close_ret20,ane_stk_600765_close_ret3,ane_stk_600765_close_ret5,ane_stk_600765_close_ret60,ane_stk_600765_close_vol20,ane_stk_600765_close_z20,ane_stk_600765_close_z60,ane_stk_600765_high,ane_stk_600765_low,ane_stk_600765_open,ane_stk_600765_range_pct,ane_stk_600765_range_pct_ma20_gap,ane_stk_600765_range_pct_ret1,ane_stk_600765_range_pct_ret20,ane_stk_600765_range_pct_ret3,ane_stk_600765_range_pct_ret5,ane_stk_600765_range_pct_ret60,ane_stk_600765_range_pct_z20,ane_stk_600765_range_pct_z60,ane_stk_600765_volume,ane_stk_600765_volume_shock20,ane_stk_600765_volume_z20,ane_stk_600893_close,ane_stk_600893_close_ma20_gap,ane_stk_600893_close_ret1,ane_stk_600893_close_ret20,ane_stk_600893_close_ret3,ane_stk_600893_close_ret5,ane_stk_600893_close_ret60,ane_stk_600893_close_vol20,ane_stk_600893_close_z20,ane_stk_600893_close_z60,ane_stk_600893_high,ane_stk_600893_low,ane_stk_600893_open,ane_stk_600893_range_pct,ane_stk_600893_range_pct_ma20_gap,ane_stk_600893_range_pct_ret1,ane_stk_600893_range_pct_ret20,ane_stk_600893_range_pct_ret3,ane_stk_600893_range_pct_ret5,ane_stk_600893_range_pct_ret60,ane_stk_600893_range_pct_z20,ane_stk_600893_range_pct_z60,ane_stk_600893_volume,ane_stk_600893_volume_shock20,ane_stk_600893_volume_z20,ane_stk_601611_close,ane_stk_601611_close_ma20_gap,ane_stk_601611_close_ret1,ane_stk_601611_close_ret20,ane_stk_601611_close_ret3,ane_stk_601611_close_ret5,ane_stk_601611_close_ret60,ane_stk_601611_close_vol20,ane_stk_601611_close_z20,ane_stk_601611_close_z60,ane_stk_601611_high,ane_stk_601611_low,ane_stk_601611_open,ane_stk_601611_range_pct,ane_stk_601611_range_pct_ma20_gap,ane_stk_601611_range_pct_ret1,ane_stk_601611_range_pct_ret20,ane_stk_601611_range_pct_ret3,ane_stk_601611_range_pct_ret5,ane_stk_601611_range_pct_ret60,ane_stk_601611_range_pct_z20,ane_stk_601611_range_pct_z60,ane_stk_601611_volume,ane_stk_601611_volume_shock20,ane_stk_601611_volume_z20,ane_stk_601985_close,ane_stk_601985_close_ma20_gap,ane_stk_601985_close_ret1,ane_stk_601985_close_ret20,ane_stk_601985_close_ret3,ane_stk_601985_close_ret5,ane_stk_601985_close_ret60,ane_stk_601985_close_vol20,ane_stk_601985_close_z20,ane_stk_601985_close_z60,ane_stk_601985_high,ane_stk_601985_low,ane_stk_601985_open,ane_stk_601985_range_pct,ane_stk_601985_range_pct_ma20_gap,ane_stk_601985_range_pct_ret1,ane_stk_601985_range_pct_ret20,ane_stk_601985_range_pct_ret3,ane_stk_601985_range_pct_ret5,ane_stk_601985_range_pct_ret60,ane_stk_601985_range_pct_z20,ane_stk_601985_range_pct_z60,ane_stk_601985_volume,ane_stk_601985_volume_shock20,ane_stk_601985_volume_z20,ane_stock_basket_close,ane_stock_basket_close_ma20_gap,ane_stock_basket_close_ret1,ane_stock_basket_close_ret20,ane_stock_basket_close_ret3,ane_stock_basket_close_ret5,ane_stock_basket_close_ret60,ane_stock_basket_close_vol20,ane_stock_basket_close_z20,ane_stock_basket_close_z60",,,603308.SH,nextday_all_days_close_profit_xgb_d3_600_reversal_fundamental_regime_external_ane_live_board_v2_external_full_selected_20260516,all_days,50.0,True,71.38,73.83643430523911,1261651718.0,17087116.0,shares,shares,False,1,1.0104846589343988,-0.028711389304667323,-0.0287113893046673,-0.028711389304667323,sina_batch,ratio,73.49,73.49,73.49,73.49,0.0,4786.1152,-0.013314531923227513,-0.026142916171093655,0.006027041549367285,1.0,0.0,47,40,60,17,0,0.5023396015167236,0.5925617814064026,-0.09022217988967896,False,False,0,99,False,/root/stock_realtime_v021_full/saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,/root/stock_realtime_v021_full/saved_data/603308_pipeline_out/00_base/raw_cache/603308_5m_raw.csv,stale_snapshot_gt_180s;filled_features_gt_5;score_below_threshold
