,median
solvency_liabilityToAsset,0.525116
solvency_assetToEquity,2.20818
cashflow_CAToAsset,0.373952
cashflow_NCAToAsset,0.626048
cashflow_tangibleAssetToAsset,0.289168
cashflow_ebitToInterest,3.429381
cashflow_CFOToOR,0.084036
cashflow_CFOToNP,0.712586
cashflow_CFOToGr,0.084036
dupont_dupontROE,0.03943
dupont_dupontAssetStoEquity,2.383628
dupont_dupontAssetTurn,0.161829
dupont_dupontPnitoni,1.087033
dupont_dupontNitogr,0.115436
dupont_dupontTaxBurden,0.969447
dupont_dupontIntburden,0.676191
dupont_dupontEbittogr,0.165642
fund_days_since_effective,63.0
peTTM_rank252,0.4444444444444444
pbMRQ_rank252,0.6031746031746031
psTTM_rank252,0.6051587301587301
pcfNcfTTM_rank252,0.5515873015873016
profit_roeAvg_chg4q,0.0
profit_npMargin_chg4q,0.0
profit_gpMargin_chg4q,0.0
profit_netProfit_chg4q,0.0
profit_epsTTM_chg4q,0.0
profit_totalShare_chg4q,0.0
profit_liqaShare_chg4q,0.0
growth_YOYEquity_chg4q,0.0
growth_YOYAsset_chg4q,0.0
growth_YOYNI_chg4q,0.0
growth_YOYEPSBasic_chg4q,0.0
growth_YOYPNI_chg4q,0.0
solvency_currentRatio_chg4q,0.0
solvency_quickRatio_chg4q,0.0
solvency_cashRatio_chg4q,0.0
solvency_YOYLiability_chg4q,0.0
solvency_liabilityToAsset_chg4q,0.0
solvency_assetToEquity_chg4q,0.0
cashflow_CAToAsset_chg4q,0.0
cashflow_NCAToAsset_chg4q,0.0
cashflow_tangibleAssetToAsset_chg4q,0.0
cashflow_ebitToInterest_chg4q,0.0
cashflow_CFOToOR_chg4q,0.0
cashflow_CFOToNP_chg4q,0.0
cashflow_CFOToGr_chg4q,0.0
dupont_dupontROE_chg4q,0.0
dupont_dupontAssetStoEquity_chg4q,0.0
dupont_dupontAssetTurn_chg4q,0.0
dupont_dupontPnitoni_chg4q,0.0
dupont_dupontNitogr_chg4q,0.0
dupont_dupontTaxBurden_chg4q,0.0
dupont_dupontIntburden_chg4q,0.0
dupont_dupontEbittogr_chg4q,0.0
bench_ret5,0.00039413175766730003
bench_ret20,-0.0018734452269218438
bench_ret60,-0.002215141001919718
bench_ma20_gap,-0.0011000345874539463
bench_ma60_gap,-7.621981004868328e-05
bench_vol20,0.009695816909418137
stock_ret20,0.019412678559673435
stock_ret60,0.06762560447495458
stock_ma20_gap,0.008349311290310912
stock_ma60_gap,0.0374033140806701
stock_vol20,0.03033054664312959
regime_market_ok,1.0
regime_market_strict,1.0
sector_open,4441.145
sector_high,4489.58
sector_low,4401.188
sector_close,4442.9529999999995
sector_volume,1581964900.0
sector_amount,17288360000.0
sector_ret1,0.0018873805975565
sector_ret5,0.0036458572767363
sector_ret20,0.01732897231147715
sector_ret60,0.0557316696595513
sector_ma20_gap,0.01014145032149455
sector_ma60_gap,0.02535976710379005
sector_vol20,0.0149613610249584
sector_range_pct,0.0169789881604606
sector_range_z20,-0.24203941651057526
sector_volume_shock20,-0.01050804094007875
sector_volume_z20,-0.0751231512207435
sector_amount_shock20,-0.004807748687534251
sector_amount_z20,-0.03615429920719685
sector_vs_bench_ret5,0.0045995678303876
stock_vs_sector_ret1,-0.0018409983266098
stock_vs_sector_ret5,-0.003451862381707
stock_vs_sector_ret20,-0.00278005247851365
