date,open,high,low,close,volume
2025-01-02,51.74435025,51.9137425,47.748686,48.51593325,113079818
2025-01-03,48.37643375,48.62554,45.636265,45.715979,80718428
2025-01-06,45.4569085,47.02129575,45.197838,45.74587175,66374642
2025-01-07,45.94515675,48.5657545,45.72594325,48.4063265,104753719
2025-01-08,47.32022325,48.17714875,45.96508525,47.85829275,84933058
2025-01-09,47.629115,49.77142875,47.38000875,48.864682,87423688
2025-01-10,48.47607625,48.665397,46.6924755,46.6924755,81742412
2025-01-13,45.83555,47.10100975,45.83555,46.46329775,46414966
2025-01-14,46.76222525,50.26964125,45.83555,50.26964125,109778731
2025-01-15,50.32942675,52.04327775,50.020535,50.78778225,106117426
2025-01-16,51.1166025,51.5151725,48.9244675,49.67178625,96451209
2025-01-17,49.4025265,51.10778125,48.87399725,49.86125,74032142
2025-01-20,50.5194185,51.05792,49.741583,50.2800845,62293138
2025-01-21,50.84850275,52.7930915,50.84850275,52.18478425,112004521
2025-01-22,52.134923,53.85015,51.56650475,52.813036,104298501
2025-01-23,53.411371,53.76039975,51.2773095,51.5964215,98967094
2025-01-24,51.3969765,53.04239775,51.3570875,52.813036,71492524
2025-01-27,54.847375,55.405821,51.58644925,51.7958665,117680069
2025-02-05,54.3487625,56.8218805,53.690594,55.55540475,168488064
2025-02-06,55.2263205,56.921603,54.049595,56.123823,137447551
2025-02-07,56.3432125,61.73819975,55.5454325,60.112723,234809121
2025-02-10,60.830725,64.2811235,59.9332225,60.6512245,231883018
2025-02-11,60.032945,64.15148425,60.032945,62.7254525,191793852
2025-02-12,62.31659025,65.56754375,61.4490045,62.7653415,178897909
2025-02-13,62.19692325,62.2068955,59.78363875,60.50164075,156175113
2025-02-14,60.192501,63.49331575,60.1326675,63.09442575,165201281
2025-02-17,66.46504625,69.40686,64.5204575,67.68166075,211747516
2025-02-18,65.81685,66.28554575,62.745397,62.9647865,166155794
2025-02-19,63.27392625,64.39081825,62.62573,64.39081825,124234416
2025-02-20,63.8224,64.101623,62.0473395,63.184176,104917183
2025-02-21,65.42793225,68.808525,64.15148425,67.56199375,195233531
2025-02-24,67.691633,68.688858,65.81685,66.94371425,136019166
2025-02-25,64.80965275,66.02626725,63.702733,64.78970825,117503386
2025-02-26,64.82959725,65.80687775,63.0844535,64.899403,109409305
2025-02-27,64.899403,64.9193475,61.43903225,62.62573,108463798
2025-02-28,61.508838,62.47614625,58.836275,59.04569225,96260922
2025-03-03,59.16535925,59.634055,56.97146425,58.078384,81263107
2025-03-04,56.87174175,58.70663575,56.85179725,58.64680225,65431076
2025-03-05,58.796386,59.9332225,58.06841175,59.8335,75935596
2025-03-06,60.4517795,61.82795,60.28225125,61.21964275,87581212
2025-03-07,60.990281,61.08003125,59.1354425,59.713833,69431039
2025-03-10,59.3747765,60.02297275,58.62685775,59.1354425,44564759
2025-03-11,58.0185505,58.92602525,57.7393275,58.6567745,47775118
2025-03-12,59.16535925,60.711058,58.74652475,59.32491525,70048835
2025-03-13,58.836275,59.03572,57.3404375,57.62963275,51601028
2025-03-14,57.50996575,59.3348875,57.37035425,59.10552575,57624263
2025-03-17,59.1354425,59.993056,58.50719075,59.20524825,43126157
2025-03-18,59.42463775,60.6911135,59.3348875,59.68391625,51459810
2025-03-19,59.6938885,60.032945,58.676719,58.8961085,34602679
2025-03-20,58.836275,59.3348875,58.04846725,58.1382175,34360987
2025-03-21,57.719383,58.0185505,56.3432125,56.47285175,44366825
2025-03-24,56.49279625,57.68946625,55.61523825,57.4601045,43753618
2025-03-25,57.320493,57.54985475,55.1066535,55.27618175,44248027
2025-03-26,54.27895675,54.7875415,53.4313155,53.68062175,65550275
2025-03-27,53.1520925,54.009706,53.02245325,53.42134325,46605626
2025-03-28,53.46123225,53.9498725,53.30167625,53.3914265,33200234
2025-03-31,52.8329805,53.650705,52.0750895,53.331593,45463310
2025-04-01,53.45126,53.730483,52.9127585,52.92273075,29222347
2025-04-02,52.94267525,53.52106575,52.7532025,52.932703,22864485
2025-04-03,52.1548675,53.04239775,51.736033,52.055145,29664752
2025-04-07,47.4878545,48.9238585,46.8496305,46.8496305,46878514
2025-04-08,45.88232225,46.6501855,43.1399535,44.50615175,91509715
