date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2025-01-02,sh.600312,17.8208541,22.02011,2.367938,2.142308,13.615859
2025-01-03,sh.600312,17.6052002,21.75364,2.339283,2.116384,13.45109
2025-01-06,sh.600312,17.5267806,21.656742,2.328863,2.106957,13.391174
2025-01-07,sh.600312,17.4091512,21.511395,2.313233,2.092816,13.301301
2025-01-08,sh.600312,17.67381735,21.838426,2.3484,2.124632,13.503517
2025-01-09,sh.600312,17.2327071,21.293374,2.289788,2.071605,13.16649
2025-01-10,sh.600312,16.67396745,20.602975,2.215546,2.004437,12.73959
2025-01-13,sh.600312,16.2328572,20.057922,2.156933,1.951409,12.402564
2025-01-14,sh.600312,17.252312,21.317599,2.292393,2.073962,13.181469
2025-01-15,sh.600312,17.06606545,21.087466,2.267646,2.051572,13.039169
2025-01-16,sh.600312,17.5463855,21.680967,2.331468,2.109313,13.406153
2025-01-17,sh.600312,17.7620394,21.947437,2.360123,2.135238,13.570922
2025-01-20,sh.600312,17.8992737,22.117009,2.378358,2.151735,13.675774
2025-01-21,sh.600312,17.85990026,21.971661,2.362728,2.137595,13.585901
2025-01-22,sh.600312,18.05681206,22.213907,2.388778,2.161162,13.73569
2025-01-23,sh.600312,17.6236061,21.680967,2.331468,2.109313,13.406153
2025-01-24,sh.600312,17.76144436,21.850539,2.349703,2.125811,13.511006
2025-01-27,sh.600312,17.6236061,21.680967,2.331468,2.109313,13.406153
2025-02-05,sh.600312,17.09194424,21.026904,2.261133,2.04568,13.001722
2025-02-06,sh.600312,16.69812064,20.542413,2.209033,1.998545,12.702143
2025-02-07,sh.600312,16.77688536,20.639311,2.219453,2.007972,12.762059
2025-02-10,sh.600312,16.4421353,20.227494,2.175168,1.967907,12.507417
2025-02-11,sh.600312,16.25506909,19.997361,2.150421,1.945517,12.365117
2025-02-12,sh.600312,16.70796623,20.554526,2.210336,1.999723,12.709633
2025-02-13,sh.600312,16.59966474,20.421291,2.196008,1.986761,12.627248
2025-02-14,sh.600312,16.60951033,20.433403,2.197311,1.987939,12.634738
2025-02-17,sh.600312,16.37321617,20.142708,2.166051,1.959658,12.454991
2025-02-18,sh.600312,16.25506909,19.997361,2.150421,1.945517,12.365117
