entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
vwap_low,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,169,0.5562130177514792,0.007401296930324762,0.0035037692872887972,2.216727456777497,-0.1499348071273101,1.9531194161572825,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,50.0,141,0.5957446808510638,0.007782197457561658,0.005463802816901401,1.7904221452555729,-0.12985922414896578,1.9882836795335939,10
vwap_low,reversal_fundamental_regime_sector_external,random_forest_600_d4,50.0,127,0.5590551181102362,0.008533318563540554,0.003658483920367498,1.7304425142969162,-0.2683361277929449,1.9771962603379138,10
vwap_low,all_no_ak,xgb_d2_200_lr003_mcw5,50.0,162,0.5617283950617284,0.006610942062450875,0.00264361297981797,1.7048682458386861,-0.18001347980527382,1.839119654482059,10
vwap_low,all_no_ak,random_forest_600_d4,50.0,134,0.5597014925373134,0.007504713253753858,0.0037560211338950635,1.5206455897300009,-0.2811842033060352,1.8228427241872183,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,136,0.5661764705882353,0.0070933770071132055,0.003913962307338984,1.4172331995118852,-0.18280425817555035,1.7558530115479023,10
vwap_low,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,130,0.5769230769230769,0.006337164830942164,0.0040836386547528115,1.0821575700732669,-0.32832809226575,1.5920084515948014,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,139,0.5611510791366906,0.005567709694400873,0.0028672057706908873,1.0202511735972646,-0.14840811436195955,1.6194106227591558,10
vwap_low,all_no_ak,lgbm_leaves15_700,50.0,179,0.5418994413407822,0.004406501437895571,0.0026142227378189754,1.0035998625870888,-0.25670443699609624,1.4463127000918656,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,50.0,159,0.5534591194968553,0.0048488164403227545,0.0028672057706908873,0.9798157580739173,-0.21564646693097622,1.494984528975771,10
vwap_low,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,138,0.5579710144927537,0.005047704343544627,0.004261128582878419,0.8766882425570632,-0.16850496945410576,1.5556657124053392,10
vwap_low,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,195,0.5076923076923077,0.0036274937453835495,0.0005652941176470562,0.8683555533894209,-0.3360921300170522,1.418295662950007,10
