date,open,high,low,close,volume,event_flag,no_price_limit_flag
2018-01-02,12.83611611,12.9185751,12.38717272,12.63454969,77005308,0,0
2018-01-03,12.61622547,13.27589739,12.61622547,13.08349308,103389520,0,0
2018-01-04,13.05600675,13.22092473,12.88192666,13.0101962,70629178,0,0
2018-01-05,13.00103409,13.13846574,12.65287391,12.71700868,60424422,0,0
2018-01-08,12.71700868,12.7353329,12.41465905,12.67119813,66023356,0,0
2018-01-09,12.59790125,12.88192666,12.53376648,12.826954,65600283,0,0
2018-01-10,13.0101962,13.16595207,12.62538758,12.89108877,75183798,0,0
2018-01-11,12.75365712,13.03768253,12.6437118,12.94606143,58258163,0,0
2018-01-12,12.83611611,12.85444033,12.65287391,12.68036024,41836316,0,0
2018-01-15,12.56125281,12.56125281,11.85577034,12.01152621,96780820,0,0
2018-01-16,11.910743,12.1856063,11.85577034,11.98403988,60033363,0,0
2018-01-17,12.04817465,12.11230942,11.3610164,11.64504181,91182983,0,0
2018-01-18,11.59006915,11.73666291,11.50761016,11.61755548,37807358,0,0
2018-01-19,11.59006915,11.73666291,11.49844805,11.59923126,43128916,0,0
2018-01-22,11.55342071,11.75498713,11.3610164,11.70001447,51285248,0,0
2018-01-23,11.65420392,11.83744612,11.62671759,11.7275008,39920029,0,0
2018-01-24,11.69085236,12.0939852,11.55342071,12.08482309,73858759,0,0
2018-01-25,12.04817465,12.1856063,11.82828401,11.85577034,62066302,0,0
2018-01-26,11.8191219,11.8191219,11.59006915,11.62671759,43070594,0,0
2018-01-29,11.55342071,11.60839337,10.93039723,10.96704567,108622513,0,0
2018-01-30,10.9029109,11.10447732,10.87542457,10.92123512,33976939,0,0
2018-01-31,10.96704567,11.05866677,10.85710035,10.994532,34653064,0,0
2018-02-01,10.93039723,11.11363943,10.54558861,11.10447732,75360058,0,0
2018-02-02,10.92123512,11.06782888,10.64637182,10.77464136,47653510,0,0
2018-02-05,10.58223705,10.6280476,10.1699421,10.22491476,69591290,0,0
2018-02-06,10.03251045,10.16077999,9.79429559,10.078321,72372140,0,0
2018-02-07,10.21575265,10.23407687,9.87675458,10.05083467,50878780,0,0
2018-02-08,10.05999678,10.6280476,10.00502412,10.3531843,61097864,0,0
2018-02-09,10.14245577,10.3531843,9.96837568,10.28904953,49062413,0,0
2018-02-12,10.38983274,10.95788356,10.29821164,10.84793824,61536743,0,0
2018-02-13,10.92123512,11.0861531,10.74715503,10.77464136,38346617,0,0
2018-02-14,10.75631714,10.92123512,10.72883081,10.82961402,20678530,0,0
2018-02-22,10.8112898,11.04950466,10.78380347,11.02201833,29445134,0,0
2018-02-23,11.02201833,11.14112576,10.9029109,10.93955934,32122134,0,0
2018-02-26,11.03118044,11.51677227,10.93955934,11.40682695,81100524,0,0
2018-02-27,11.46179961,11.7275008,11.37017851,11.47096172,64446967,0,0
2018-02-28,11.2693953,11.69085236,11.23274686,11.59006915,46270774,0,0
2018-03-01,11.50761016,11.77331135,11.42515117,11.71833869,42295338,0,0
2018-03-02,11.6358797,11.78247346,11.3610164,11.44347539,38191990,0,0
2018-03-05,11.4526375,11.67252814,11.37017851,11.49844805,29615678,0,0
2018-03-06,11.51677227,11.86493245,11.51677227,11.80079768,61289128,0,0
2018-03-07,11.70917658,11.76414924,11.6358797,11.68169025,36845854,0,0
2018-03-08,11.68169025,11.73666291,11.41598906,11.5442586,34899063,0,0
2018-03-09,11.56258282,11.93822933,11.51677227,11.89241878,65466055,0,0
2018-03-12,11.92906722,12.25890318,11.92906722,12.22225474,70894065,0,0
2018-03-13,12.14895786,12.15811997,11.90158089,11.94739144,46207156,0,0
2018-03-14,11.87409456,12.0023641,11.80995979,11.88325667,35251953,0,0
2018-03-15,11.8191219,11.93822933,11.48928594,11.66336603,50577247,0,0
2018-03-16,11.6358797,11.71833869,11.49844805,11.51677227,26235111,0,0
2018-03-19,11.48012383,11.65420392,11.37934062,11.56258282,23755111,0,0
2018-03-20,11.43431328,11.59923126,11.37017851,11.53509649,22571288,0,0
2018-03-21,11.56258282,11.71833869,11.34269218,11.37934062,35329042,0,0
2018-03-22,11.38850273,11.49844805,11.19609842,11.28771952,29050868,0,0
2018-03-23,10.82961402,10.96704567,10.29821164,10.45396751,62386107,0,0
2018-03-26,10.33486008,10.68302026,10.08748311,10.67385815,33711888,0,0
2018-03-27,10.82961402,11.09531521,10.82961402,10.97620778,40611480,0,0
2018-03-28,10.80212769,11.06782888,10.75631714,10.84793824,27906183,0,0
2018-03-29,10.94872145,11.01285622,10.77464136,10.95788356,23027629,0,0
2018-03-30,10.96704567,11.28771952,10.91207301,11.25107108,39314717,0,0
2018-04-02,11.2693953,11.43431328,11.09531521,11.15944998,46635275,0,0
2018-04-03,10.85710035,10.95788356,10.64637182,10.8112898,43723316,0,0
2018-04-04,10.87542457,10.94872145,10.60972338,10.66469604,27997878,0,0
2018-04-09,10.57307494,10.70134448,10.41731907,10.57307494,27966056,0,0
2018-04-10,10.57307494,10.72883081,10.51810228,10.7196687,24704728,0,0
2018-04-11,10.74715503,10.85710035,10.72883081,10.75631714,31130477,0,0
2018-04-12,10.74715503,10.74715503,10.50894017,10.54558861,24449226,0,0
2018-04-13,10.61888549,10.69218237,10.41731907,10.42648118,23972653,0,0
2018-04-16,10.42648118,10.57307494,10.30737375,10.47229173,27821811,0,0
2018-04-17,10.45396751,10.48145384,9.92256513,9.94088935,52632484,0,0
2018-04-18,10.03251045,10.078321,9.5285944,9.8034577,58099764,0,0
2018-04-19,9.78513348,9.93172724,9.68435027,9.81261981,29950173,0,0
