symbol,date_t,close_t,date_t1,close_t1,r01_t1,r01_fwd_t,manual_r01_fwd,diff_r01_fwd,date_t5,close_t5,r05_t5,r05_fwd_t,manual_r05_fwd,diff_r05_fwd,date_t21,close_t21,r21_t21,r21_fwd_t,manual_r21_fwd,diff_r21_fwd
000001,2018-05-15,8.5041868,2018-05-16,8.3359385,-0.01978417266187049,-0.01978417266187049,-0.01978417266187049,0.0,2018-05-22,8.3053479,-0.023381294964028743,-0.023381294964028743,-0.023381294964028743,0.0,2018-06-13,7.60941175,-0.10521582733812951,-0.10521582733812951,-0.10521582733812951,0.0
000001,2019-03-05,10.14968348,2019-03-06,10.16522664,0.0015313935681469104,0.0015313935681469104,0.0015313935681469104,0.0,2019-03-12,9.60567288,-0.05359877488514553,-0.05359877488514553,-0.05359877488514553,0.0,2019-04-03,10.44500352,0.029096477794793296,0.029096477794793296,0.029096477794793296,0.0
000001,2019-12-19,12.9974432,2019-12-20,13.02885696,0.0024169184290030454,0.0024169184290030454,0.0024169184290030454,0.0,2019-12-26,12.93461568,-0.00483383685800598,-0.00483383685800598,-0.00483383685800598,0.0,2020-01-20,12.9189088,-0.0060422960725075026,-0.0060422960725075026,-0.0060422960725075026,0.0
000001,2020-10-15,13.22918784,2020-10-16,13.6605744,0.032608695652173836,0.032608695652173836,0.032608695652173836,0.0,2020-10-22,14.02805184,0.06038647342995174,0.06038647342995174,0.06038647342995174,0.0,2020-11-13,13.72448352,0.03743961352656999,0.03743961352656999,0.03743961352656999,0.0
000001,2021-08-02,14.50067946,2021-08-03,14.40406194,-0.006662965019433642,-0.006662965019433642,-0.006662965019433642,0.0,2021-08-09,15.34608276,0.05830094392004437,0.05830094392004437,0.05830094392004437,0.0,2021-08-31,14.3315988,-0.011660188784008874,-0.011660188784008874,-0.011660188784008874,0.0
000001,2022-05-27,11.41697028,2022-05-30,11.33645568,-0.00705218617771497,-0.00705218617771497,-0.00705218617771497,0.0,2022-06-06,11.40891882,-0.000705218617771397,-0.000705218617771397,-0.000705218617771397,0.0,2022-06-28,11.77928598,0.031734837799717974,0.031734837799717974,0.031734837799717974,0.0
000001,2023-03-16,10.50773352,2023-03-17,10.450359,-0.005460218408736339,-0.005460218408736339,-0.005460218408736339,0.0,2023-03-23,10.5733044,0.006240249609984261,0.006240249609984261,0.006240249609984261,0.0,2023-04-17,10.59789348,0.00858034321372858,0.00858034321372858,0.00858034321372858,0.0
000001,2024-01-03,7.7244028,2024-01-04,7.64883799,-0.009782608695652173,-0.009782608695652173,-0.009782608695652173,0.0,2024-01-10,7.63204581,-0.011956521739130421,-0.011956521739130421,-0.011956521739130421,0.0,2024-02-01,7.90072069,0.022826086956521774,0.022826086956521774,0.022826086956521774,0.0
000001,2024-10-30,10.40598924,2024-10-31,10.46114466,0.005300353356890497,0.005300353356890497,0.005300353356890497,0.0,2024-11-06,10.61741835,0.02031802120141335,0.02031802120141335,0.02031802120141335,0.0,2024-11-28,10.42437438,0.0017667844522968323,0.0017667844522968323,0.0017667844522968323,0.0
000001,2025-08-18,11.45255272,2025-08-19,11.43359154,-0.0016556291390728006,-0.0016556291390728006,-0.0016556291390728006,0.0,2025-08-25,11.80333455,0.0306291390728477,0.0306291390728477,0.0306291390728477,0.0,2025-09-16,11.03540676,-0.03642384105960261,-0.03642384105960261,-0.03642384105960261,0.0
000002,2010-01-04,6.4639436,2010-01-05,6.31759016,-0.02264150943396237,-0.02264150943396237,-0.02264150943396237,0.0,2010-01-11,6.20782508,-0.03962264150943395,-0.03962264150943395,-0.03962264150943395,0.0,2010-02-02,5.65899968,-0.12452830188679254,-0.12452830188679254,-0.12452830188679254,0.0
000002,2010-10-26,5.78459682,2010-10-27,5.93244594,0.025559105431310014,0.025559105431310014,0.025559105431310014,0.0,2010-11-02,5.9447667,0.027689030883919052,0.027689030883919052,0.027689030883919052,0.0,2010-11-24,4.97758704,-0.13951011714589978,-0.13951011714589978,-0.13951011714589978,0.0
000002,2011-08-05,5.10379648,2011-08-08,5.02892416,-0.014669926650366705,-0.014669926650366705,-0.014669926650366705,0.0,2011-08-12,5.25978048,0.030562347188264116,0.030562347188264116,0.030562347188264116,0.0,2011-09-05,5.01020608,-0.018337408312958492,-0.018337408312958492,-0.018337408312958492,0.0
000002,2012-05-25,5.5218336,2012-05-28,5.72149312,0.0361581920903955,0.0361581920903955,0.0361581920903955,0.0,2012-06-01,5.7090144,0.033898305084745894,0.033898305084745894,0.033898305084745894,0.0,2012-06-26,5.5842272,0.011299435028248705,0.011299435028248705,0.011299435028248705,0.0
000002,2013-03-29,6.81073568,2013-04-01,6.962648,0.02230483271375472,0.02230483271375472,0.02230483271375472,0.0,2013-04-09,6.95631832,0.021375464684014966,0.021375464684014966,0.021375464684014966,0.0,2013-05-06,7.16519776,0.052044609665427455,0.052044609665427455,0.052044609665427455,0.0
000002,2014-01-14,4.65037215,2014-01-15,4.61177985,-0.008298755186722073,-0.008298755186722073,-0.008298755186722073,0.0,2014-01-21,4.6439401,-0.0013831258644536604,-0.0013831258644536604,-0.0013831258644536604,0.0,2014-02-19,4.74042085,0.019363762102351245,0.019363762102351245,0.019363762102351245,0.0
000002,2014-10-29,6.2562771,2014-10-30,6.2291349,-0.004338394793926281,-0.004338394793926281,-0.004338394793926281,0.0,2014-11-05,6.30377595,0.00759219088937102,0.00759219088937102,0.00759219088937102,0.0,2014-11-27,6.96875985,0.11388286334056397,0.11388286334056397,0.11388286334056397,0.0
000002,2015-08-06,10.05810468,2015-08-07,10.2404692,0.018131101813110284,0.018131101813110284,0.018131101813110284,0.0,2015-08-13,10.43686176,0.03765690376569042,0.03765690376569042,0.03765690376569042,0.0,2015-09-08,9.59517936,-0.046025104602510525,-0.046025104602510525,-0.046025104602510525,0.0
000002,2016-12-01,19.70867811,2016-12-02,19.32868135,-0.019280682239525393,-0.019280682239525393,-0.019280682239525393,0.0,2016-12-08,18.07907662,-0.08268446421950326,-0.08268446421950326,-0.08268446421950326,0.0,2016-12-30,15.01717965,-0.23804226918798677,-0.23804226918798677,-0.23804226918798677,0.0
000002,2017-09-18,21.18775304,2017-09-19,21.73936002,0.02603423680456496,0.02603423680456496,0.02603423680456496,0.0,2017-09-25,19.73695112,-0.0684736091298146,-0.0684736091298146,-0.0684736091298146,0.0,2017-10-24,20.401902,-0.03708987161198296,-0.03708987161198296,-0.03708987161198296,0.0
000002,2018-07-04,17.379398,2018-07-05,17.4171793,0.0021739130434783593,0.0021739130434783593,0.0021739130434783593,0.0,2018-07-11,17.72698596,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,2018-08-02,16.15528388,-0.07043478260869562,-0.07043478260869562,-0.07043478260869562,0.0
000002,2019-04-17,24.32450464,2019-04-18,24.1046576,-0.009038089089735357,-0.009038089089735357,-0.009038089089735357,0.0,2019-04-24,23.2409728,-0.04454486765655252,-0.04454486765655252,-0.04454486765655252,0.0,2019-05-21,21.60782336,-0.1116849580374435,-0.1116849580374435,-0.1116849580374435,0.0
000002,2020-02-03,21.75082477,2020-02-04,22.55943598,0.03717611716109648,0.03717611716109648,0.03717611716109648,0.0,2020-02-10,23.41705393,0.07660533233195643,0.07660533233195643,0.07660533233195643,0.0,2020-03-03,25.4018269,0.16785580172737502,0.16785580172737502,0.16785580172737502,0.0
000002,2020-11-12,25.20633312,2020-11-13,24.60497235,-0.02385752688172038,-0.02385752688172038,-0.02385752688172038,0.0,2020-11-19,26.18036817,0.03864247311827951,0.03864247311827951,0.03864247311827951,0.0,2020-12-11,24.10525002,-0.04368279569892475,-0.04368279569892475,-0.04368279569892475,0.0
000002,2021-08-23,19.32824334,2021-08-24,19.49764074,0.00876424189307623,0.00876424189307623,0.00876424189307623,0.0,2021-08-30,17.40187717,-0.0996658690659884,-0.0996658690659884,-0.0996658690659884,0.0,2021-09-23,18.40497045,-0.04776807047380638,-0.04776807047380638,-0.04776807047380638,0.0
000002,2022-06-13,15.64646393,2022-06-14,15.89723725,0.01602747567258156,0.01602747567258156,0.01602747567258156,0.0,2022-06-20,16.64060102,0.06353749284487686,0.06353749284487686,0.06353749284487686,0.0,2022-07-12,17.04362957,0.08929593589009732,0.08929593589009732,0.08929593589009732,0.0
000002,2023-03-23,15.08493766,2023-03-24,15.03738111,-0.0031525851197982124,-0.0031525851197982124,-0.0031525851197982124,0.0,2023-03-30,14.8376436,-0.016393442622950838,-0.016393442622950838,-0.016393442622950838,0.0,2023-04-24,14.1718519,-0.060529634300126034,-0.060529634300126034,-0.060529634300126034,0.0
000002,2024-01-03,10.13,2024-01-04,9.93,-0.019743336623889496,-0.019743336623889496,-0.019743336623889496,0.0,2024-01-10,9.74,-0.038499506416584506,-0.038499506416584506,-0.038499506416584506,0.0,2024-02-01,9.44,-0.06811451135241864,-0.06811451135241864,-0.06811451135241864,0.0
000002,2024-10-23,9.33,2024-10-24,9.12,-0.02250803858520911,-0.02250803858520911,-0.02250803858520911,0.0,2024-10-30,9.22,-0.011789924973204635,-0.011789924973204635,-0.011789924973204635,0.0,2024-11-21,8.68,-0.06966773847802787,-0.06966773847802787,-0.06966773847802787,0.0
000002,2025-08-04,6.41,2025-08-05,6.45,0.006240249609984483,0.006240249609984483,0.006240249609984483,0.0,2025-08-11,6.48,0.010920436817472678,0.010920436817472678,0.010920436817472678,0.0,2025-09-02,6.72,0.04836193447737913,0.04836193447737913,0.04836193447737913,0.0
000009,2010-01-04,4.65484776,2010-01-05,4.53461184,-0.02583025830258301,-0.02583025830258301,-0.02583025830258301,0.0,2010-01-11,4.7450247,0.019372693726937396,0.019372693726937396,0.019372693726937396,0.0,2010-02-02,4.41437592,-0.05166051660516602,-0.05166051660516602,-0.05166051660516602,0.0
000009,2010-11-02,6.6058642,2010-11-03,6.3905492,-0.0325945241199479,-0.0325945241199479,-0.0325945241199479,0.0,2010-11-09,7.3465478,0.11212516297262054,0.11212516297262054,0.11212516297262054,0.0,2010-12-01,7.1355391,0.08018252933507175,0.08018252933507175,0.08018252933507175,0.0
000009,2011-08-25,8.3839225,2011-08-26,8.3063335,-0.009254498714653114,-0.009254498714653114,-0.009254498714653114,0.0,2011-09-01,8.10374,-0.033419023136246784,-0.033419023136246784,-0.033419023136246784,0.0,2011-09-26,7.50027,-0.1053984575835476,-0.1053984575835476,-0.1053984575835476,0.0
000009,2012-06-18,4.74155,2012-06-19,4.707066,-0.0072727272727272085,-0.0072727272727272085,-0.0072727272727272085,0.0,2012-06-27,4.267395,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.0,2012-07-19,3.9010025,-0.17727272727272725,-0.17727272727272725,-0.17727272727272725,0.0
000009,2013-04-12,4.3234315,2013-04-15,4.2803265,-0.009970089730807485,-0.009970089730807485,-0.009970089730807485,0.0,2013-04-19,4.491541,0.038883349950149526,0.038883349950149526,0.038883349950149526,0.0,2013-05-17,5.0820795,0.1754735792622133,0.1754735792622133,0.1754735792622133,0.0
000009,2014-02-10,5.23073538,2014-02-11,5.2655076,0.00664767331434013,0.00664767331434013,0.00664767331434013,0.0,2014-02-17,5.44930362,0.0417853751187085,0.0417853751187085,0.0417853751187085,0.0,2014-03-11,5.2406703,0.0018993352326686086,0.0018993352326686086,0.0018993352326686086,0.0
000009,2015-02-25,9.13876936,2015-02-26,8.93541978,-0.022251308900523514,-0.022251308900523514,-0.022251308900523514,0.0,2015-03-04,9.12680762,-0.0013089005235602524,-0.0013089005235602524,-0.0013089005235602524,0.0,2015-03-26,9.68302853,0.0595549738219896,0.0595549738219896,0.0595549738219896,0.0
000009,2016-01-20,7.87357998,2016-01-21,7.40020645,-0.060121765601217625,-0.060121765601217625,-0.060121765601217625,0.0,2016-01-27,6.6511977,-0.1552511415525114,-0.1552511415525114,-0.1552511415525114,0.0,2016-02-25,7.14853951,-0.09208523592085238,-0.09208523592085238,-0.09208523592085238,0.0
000009,2016-11-09,8.2081892,2016-11-10,8.30571224,0.011881188118811892,0.011881188118811892,0.011881188118811892,0.0,2016-11-16,8.60640828,0.04851485148514856,0.04851485148514856,0.04851485148514856,0.0,2016-12-08,8.79332744,0.07128712871287135,0.07128712871287135,0.07128712871287135,0.0
000009,2017-08-23,7.01340465,2017-08-24,6.94823945,-0.009291521486643473,-0.009291521486643473,-0.009291521486643473,0.0,2017-08-30,7.04598725,0.004645760743321681,0.004645760743321681,0.004645760743321681,0.0,2017-09-21,7.5754545,0.08013937282229966,0.08013937282229966,0.08013937282229966,0.0
000009,2018-06-12,4.6104379,2018-06-13,4.561564,-0.010600706713780994,-0.010600706713780994,-0.010600706713780994,0.0,2018-06-20,3.95064025,-0.1431095406360423,-0.1431095406360423,-0.1431095406360423,0.0,2018-07-12,3.9913685,-0.13427561837455826,-0.13427561837455826,-0.13427561837455826,0.0
000009,2019-03-29,5.4870354,2019-04-01,5.6260512,0.0253353204172877,0.0253353204172877,0.0253353204172877,0.0,2019-04-08,5.6260512,0.0253353204172877,0.0253353204172877,0.0253353204172877,0.0,2019-04-30,5.0536332,-0.07898658718330842,-0.07898658718330842,-0.07898658718330842,0.0
000009,2020-01-13,6.95519027,2020-01-14,6.64038675,-0.04526166902404527,-0.04526166902404527,-0.04526166902404527,0.0,2020-01-20,6.31574562,-0.09193776520509189,-0.09193776520509189,-0.09193776520509189,0.0,2020-02-19,7.82089995,0.12446958981612455,0.12446958981612455,0.12446958981612455,0.0
000009,2020-11-04,7.7914382,2020-11-05,8.10704076,0.040506329113924044,0.040506329113924044,0.040506329113924044,0.0,2020-11-11,7.53501112,-0.032911392405063244,-0.032911392405063244,-0.032911392405063244,0.0,2020-12-03,7.14050792,-0.08354430379746836,-0.08354430379746836,-0.08354430379746836,0.0
000009,2021-08-18,24.10414552,2021-08-19,26.51061504,0.09983633387888724,0.09983633387888724,0.09983633387888724,0.0,2021-08-25,28.61134458,0.18698854337152215,0.18698854337152215,0.18698854337152215,0.0,2021-09-16,20.21947392,-0.16116197094714524,-0.16116197094714524,-0.16116197094714524,0.0
000009,2022-06-13,13.90088832,2022-06-14,13.51584951,-0.027698863636363535,-0.027698863636363535,-0.027698863636363535,0.0,2022-06-20,15.01651359,0.08025568181818188,0.08025568181818188,0.08025568181818188,0.0,2022-07-12,12.15340449,-0.1257102272727273,-0.1257102272727273,-0.1257102272727273,0.0
000009,2023-03-28,11.1786041,2023-03-29,11.09946354,-0.0070796460176990594,-0.0070796460176990594,-0.0070796460176990594,0.0,2023-04-04,11.22806695,0.004424778761062065,0.004424778761062065,0.004424778761062065,0.0,2023-04-27,10.40698364,-0.0690265486725663,-0.0690265486725663,-0.0690265486725663,0.0
000009,2024-01-11,11.59490185,2024-01-12,11.61473915,0.0017108639863132602,0.0017108639863132602,0.0017108639863132602,0.0,2024-01-18,11.3866102,-0.017964071856287345,-0.017964071856287345,-0.017964071856287345,0.0,2024-02-19,11.8627054,0.023096663815226792,0.023096663815226792,0.023096663815226792,0.0
000009,2024-11-05,10.29758446,2024-11-06,10.55676858,0.02516940948693125,0.02516940948693125,0.02516940948693125,0.0,2024-11-12,10.52686272,0.022265246853823806,0.022265246853823806,0.022265246853823806,0.0,2024-12-04,9.85896518,-0.04259438528557591,-0.04259438528557591,-0.04259438528557591,0.0
000009,2025-08-20,9.48015762,2025-08-21,9.470189,-0.001051524710830698,-0.001051524710830698,-0.001051524710830698,0.0,2025-08-27,9.43,-0.005290800217728875,-0.005290800217728875,-0.005290800217728875,0.0,2025-09-18,10.41,0.09808300845529616,0.09808300845529616,0.09808300845529616,0.0
000021,2010-01-04,7.4985055,2010-01-05,7.670227,0.022900763358778553,0.022900763358778553,0.022900763358778553,0.0,2010-01-11,7.98504975,0.06488549618320616,0.06488549618320616,0.06488549618320616,0.0,2010-02-02,6.983341,-0.06870229007633588,-0.06870229007633588,-0.06870229007633588,0.0
000021,2010-11-04,12.53621006,2010-11-05,12.8319985,0.02359472588480216,0.02359472588480216,0.02359472588480216,0.0,2010-11-11,12.51011108,-0.002081887578070818,-0.002081887578070818,-0.002081887578070818,0.0,2010-12-03,11.16166378,-0.10964607911172797,-0.10964607911172797,-0.10964607911172797,0.0
000021,2011-08-26,6.75175434,2011-08-30,6.57454294,-0.026246719160105014,-0.026246719160105014,-0.026246719160105014,0.0,2011-09-05,6.32644698,-0.06299212598425197,-0.06299212598425197,-0.06299212598425197,0.0,2011-09-28,6.07835102,-0.09973753280839881,-0.09973753280839881,-0.09973753280839881,0.0
000021,2012-07-02,4.87993902,2012-07-03,4.87993902,0.0,0.0,0.0,0.0,2012-07-09,4.6003122,-0.05730129390018479,-0.05730129390018479,-0.05730129390018479,0.0,2012-07-31,4.49206956,-0.07948243992606285,-0.07948243992606285,-0.07948243992606285,0.0
000021,2013-04-25,3.82457328,2013-04-26,3.70731042,-0.030660377358490476,-0.030660377358490476,-0.030660377358490476,0.0,2013-05-07,3.79751262,-0.007075471698113178,-0.007075471698113178,-0.007075471698113178,0.0,2013-05-29,4.92504012,0.28773584905660377,0.28773584905660377,0.28773584905660377,0.0
000021,2014-02-25,5.69401621,2014-02-26,5.60349131,-0.015898251192368873,-0.015898251192368873,-0.015898251192368873,0.0,2014-03-04,5.63064878,-0.011128775834658211,-0.011128775834658211,-0.011128775834658211,0.0,2014-03-26,5.3409691,-0.062003179650238494,-0.062003179650238494,-0.062003179650238494,0.0
000021,2014-12-15,6.9562599,2014-12-16,6.83758355,-0.017060367454068248,-0.017060367454068248,-0.017060367454068248,0.0,2014-12-22,6.91061515,-0.006561679790026309,-0.006561679790026309,-0.006561679790026309,0.0,2015-01-15,7.78699435,0.11942257217847763,0.11942257217847763,0.11942257217847763,0.0
000021,2015-11-06,11.0776952,2015-11-09,12.18546472,0.09999999999999987,0.09999999999999987,0.09999999999999987,0.0,2015-11-13,11.52629608,0.04049586776859493,0.04049586776859493,0.04049586776859493,0.0,2015-12-07,12.56997976,0.13471074380165282,0.13471074380165282,0.13471074380165282,0.0
000021,2016-08-24,10.21206015,2016-08-25,10.0186848,-0.018935978358881722,-0.018935978358881722,-0.018935978358881722,0.0,2016-08-31,10.11997665,-0.009017132551848439,-0.009017132551848439,-0.009017132551848439,0.0,2016-09-26,9.3004335,-0.0892696122633001,-0.0892696122633001,-0.0892696122633001,0.0
000021,2017-06-23,7.93695981,2017-06-26,8.04809577,0.014002333722286986,0.014002333722286986,0.014002333722286986,0.0,2017-06-30,7.94622114,0.001166861143523823,0.001166861143523823,0.001166861143523823,0.0,2017-07-24,7.76099454,-0.022170361726954524,-0.022170361726954524,-0.022170361726954524,0.0
000021,2018-04-16,8.25184503,2018-04-17,7.91843715,-0.04040404040404044,-0.04040404040404044,-0.04040404040404044,0.0,2018-04-23,8.56673025,0.038159371492704874,0.038159371492704874,0.038159371492704874,0.0,2018-05-17,7.79803986,-0.05499438832772163,-0.05499438832772163,-0.05499438832772163,0.0
000021,2019-02-01,5.62688847,2019-02-11,5.84151274,0.03814262023217241,0.03814262023217241,0.03814262023217241,0.0,2019-02-15,6.31741873,0.12271973466003328,0.12271973466003328,0.12271973466003328,0.0,2019-03-11,7.91310352,0.406301824212272,0.406301824212272,0.406301824212272,0.0
000021,2019-11-28,9.00109453,2019-11-29,9.03887457,0.0041972717733473885,0.0041972717733473885,0.0041972717733473885,0.0,2019-12-05,9.77558535,0.08604407135362013,0.08604407135362013,0.08604407135362013,0.0,2019-12-27,11.83459753,0.3147953830010495,0.3147953830010495,0.3147953830010495,0.0
000021,2020-09-18,20.2852755,2020-09-21,20.44626975,0.007936507936507908,0.007936507936507908,0.007936507936507908,0.0,2020-09-25,20.07693,-0.010270774976657293,-0.010270774976657293,-0.010270774976657293,0.0,2020-10-27,20.61673425,0.016339869281045694,0.016339869281045694,0.016339869281045694,0.0
000021,2021-07-16,16.40689652,2021-07-19,16.28267424,-0.007571345369831173,-0.007571345369831173,-0.007571345369831173,0.0,2021-07-23,16.08200748,-0.01980198019801971,-0.01980198019801971,-0.01980198019801971,0.0,2021-08-16,16.41645208,0.0005824111822947398,0.0005824111822947398,0.0005824111822947398,0.0
000021,2022-05-16,9.92822684,2022-05-17,10.04289356,0.011549566891241536,0.011549566891241536,0.011549566891241536,0.0,2022-05-23,10.3200048,0.039461020211742026,0.039461020211742026,0.039461020211742026,0.0,2022-06-15,10.85511616,0.09335899903753608,0.09335899903753608,0.09335899903753608,0.0
000021,2023-03-07,12.15298075,2023-03-08,12.4338066,0.023107569721115606,0.023107569721115606,0.023107569721115606,0.0,2023-03-14,12.46285755,0.025498007968127512,0.025498007968127512,0.025498007968127512,0.0,2023-04-06,20.0451555,0.6494023904382471,0.6494023904382471,0.6494023904382471,0.0
000021,2023-12-26,14.9144553,2023-12-27,15.32387172,0.027450980392156765,0.027450980392156765,0.027450980392156765,0.0,2024-01-03,15.13865953,0.015032679738562038,0.015032679738562038,0.015032679738562038,0.0,2024-01-25,13.01359335,-0.12745098039215685,-0.12745098039215685,-0.12745098039215685,0.0
000021,2024-10-25,18.67641813,2024-10-28,20.54504343,0.10005265929436558,0.10005265929436558,0.10005265929436558,0.0,2024-11-01,20.90893362,0.11953659820958396,0.11953659820958396,0.11953659820958396,0.0,2024-11-25,18.82394118,0.00789889415481837,0.00789889415481837,0.00789889415481837,0.0
000021,2025-08-15,19.1700076,2025-08-18,19.7268128,0.029045643153526868,0.029045643153526868,0.029045643153526868,0.0,2025-08-22,21.3176848,0.11203319502074671,0.11203319502074671,0.11203319502074671,0.0,2025-09-15,21.7551746,0.13485477178423233,0.13485477178423233,0.13485477178423233,0.0
000027,2010-01-04,4.4723691,2010-01-05,4.469034,-0.0007457121551082135,-0.0007457121551082135,-0.0007457121551082135,0.0,2010-01-11,4.4556936,-0.0037285607755406236,-0.0037285607755406236,-0.0037285607755406236,0.0,2010-02-02,4.1521995,-0.07158836689038028,-0.07158836689038028,-0.07158836689038028,0.0
000027,2010-11-03,4.0198392,2010-11-04,4.07481136,0.013675213675213627,0.013675213675213627,0.013675213675213627,0.0,2010-11-10,4.09199016,0.017948717948717885,0.017948717948717885,0.017948717948717885,0.0,2010-12-02,3.77590024,-0.06068376068376069,-0.06068376068376069,-0.06068376068376069,0.0
000027,2011-08-25,2.8737258,2011-08-26,2.86123134,-0.004347826086956608,-0.004347826086956608,-0.004347826086956608,0.0,2011-09-02,2.76544048,-0.03768115942028982,-0.03768115942028982,-0.03768115942028982,0.0,2011-09-27,2.66964962,-0.07101449275362315,-0.07101449275362315,-0.07101449275362315,0.0
000027,2012-06-28,2.7886188,2012-06-29,2.73369146,-0.019696969696969657,-0.019696969696969657,-0.019696969696969657,0.0,2012-07-05,2.77171808,-0.0060606060606061,-0.0060606060606061,-0.0060606060606061,0.0,2012-07-27,2.56468426,-0.08030303030303032,-0.08030303030303032,-0.08030303030303032,0.0
000027,2013-06-25,2.2518376,2013-06-26,2.2303506,-0.009541984732824416,-0.009541984732824416,-0.009541984732824416,0.0,2013-07-02,2.1959714,-0.024809160305343525,-0.024809160305343525,-0.024809160305343525,0.0,2013-07-24,2.2174584,-0.01526717557251911,-0.01526717557251911,-0.01526717557251911,0.0
000027,2014-04-16,2.4151388,2014-04-17,2.406544,-0.003558718861209953,-0.003558718861209953,-0.003558718861209953,0.0,2014-04-23,2.4667076,0.021352313167259718,0.021352313167259718,0.021352313167259718,0.0,2014-05-19,2.4795998,0.026690391459074814,0.026690391459074814,0.026690391459074814,0.0
000027,2015-02-02,4.60871385,2015-02-03,4.67153955,0.01363193768257065,0.01363193768257065,0.01363193768257065,0.0,2015-02-09,4.31253555,-0.06426484907497576,-0.06426484907497576,-0.06426484907497576,0.0,2015-03-10,4.73436525,0.027263875365141077,0.027263875365141077,0.027263875365141077,0.0
000027,2015-11-25,7.81090469,2015-11-26,7.67518089,-0.017376194613379692,-0.017376194613379692,-0.017376194613379692,0.0,2015-12-02,7.1254995,-0.08774978279756729,-0.08774978279756729,-0.08774978279756729,0.0,2015-12-24,6.90155523,-0.11642050390964387,-0.11642050390964387,-0.11642050390964387,0.0
000027,2016-09-09,4.81618576,2016-09-12,4.71118171,-0.021802325581395277,-0.021802325581395277,-0.021802325581395277,0.0,2016-09-20,4.71818198,-0.02034883720930236,-0.02034883720930236,-0.02034883720930236,0.0,2016-10-19,4.74618306,-0.014534883720930258,-0.014534883720930258,-0.014534883720930258,0.0
