date,sample_count
2011-02-28,617
2011-03-01,626
2011-03-02,626
2011-03-03,628
2011-03-04,626
2011-03-07,622
2011-03-08,625
2011-03-09,628
2011-03-10,623
2011-03-11,620
2011-03-14,619
2011-03-15,625
2011-03-16,622
2011-03-17,624
2011-03-18,619
2011-03-21,620
2011-03-22,622
2011-03-23,624
2011-03-24,624
2011-03-25,616
2011-03-28,610
2011-03-29,621
2011-03-30,623
2011-03-31,614
2011-04-01,617
2011-04-06,615
2011-04-07,618
2011-04-08,611
2011-04-11,623
2011-04-12,617
2011-04-13,623
2011-04-14,620
2011-04-15,606
2011-04-18,615
2011-04-19,616
2011-04-20,612
2011-04-21,616
2011-04-22,603
2011-04-25,617
2011-04-26,621
2011-04-27,628
2011-04-28,617
2011-04-29,622
2011-05-03,633
2011-05-04,627
2011-05-05,622
2011-05-06,621
2011-05-09,620
2011-05-10,607
2011-05-11,629
2011-05-12,621
2011-05-13,619
2011-05-16,618
2011-05-17,621
2011-05-18,602
2011-05-19,624
2011-05-20,602
2011-05-23,629
2011-05-24,634
2011-05-25,618
2011-05-26,624
2011-05-27,623
2011-05-30,622
2011-05-31,624
2011-06-01,632
2011-06-02,633
2011-06-03,628
2011-06-07,628
2011-06-08,619
2011-06-09,623
2011-06-10,626
2011-06-13,634
2011-06-14,635
2011-06-15,633
2011-06-16,632
2011-06-17,632
2011-06-20,632
2011-06-21,633
2011-06-22,636
2011-06-23,634
2011-06-24,623
2011-06-27,624
2011-06-28,630
2011-06-29,619
2011-06-30,618
2011-07-01,631
2011-07-04,630
2011-07-05,635
2011-07-06,637
2011-07-07,638
2011-07-08,645
2011-07-11,638
2011-07-12,644
2011-07-13,639
2011-07-14,641
2011-07-15,642
2011-07-18,639
2011-07-19,645
2011-07-20,643
2011-07-21,640
2011-07-22,646
2011-07-25,647
2011-07-26,648
2011-07-27,647
2011-07-28,648
2011-07-29,646
2011-08-01,644
2011-08-02,648
2011-08-03,647
2011-08-04,650
2011-08-05,644
2011-08-08,642
2011-08-09,654
2011-08-10,655
2011-08-11,650
2011-08-12,646
2011-08-15,648
2011-08-16,650
2011-08-17,642
2011-08-18,645
2011-08-19,647
2011-08-22,649
2011-08-23,648
2011-08-24,655
2011-08-25,651
2011-08-26,655
2011-08-29,655
2011-08-30,657
2011-08-31,655
2011-09-01,657
2011-09-02,653
2011-09-05,651
2011-09-06,653
2011-09-07,658
2011-09-08,653
2011-09-09,650
2011-09-13,653
2011-09-14,655
2011-09-15,653
2011-09-16,649
2011-09-19,659
2011-09-20,656
2011-09-21,662
2011-09-22,656
2011-09-23,659
2011-09-26,658
2011-09-27,657
2011-09-28,661
2011-09-29,660
2011-09-30,659
2011-10-10,658
2011-10-11,660
2011-10-12,657
2011-10-13,663
2011-10-14,655
2011-10-17,655
2011-10-18,655
2011-10-19,658
2011-10-20,660
2011-10-21,661
2011-10-24,664
2011-10-25,658
2011-10-26,656
2011-10-27,658
2011-10-28,662
2011-10-31,659
2011-11-01,663
2011-11-02,663
2011-11-03,661
2011-11-04,661
2011-11-07,656
2011-11-08,658
2011-11-09,658
2011-11-10,656
2011-11-11,657
2011-11-14,656
2011-11-15,656
2011-11-16,662
2011-11-17,662
2011-11-18,659
2011-11-21,658
2011-11-22,661
2011-11-23,666
2011-11-24,669
2011-11-25,667
2011-11-28,665
2011-11-29,664
2011-11-30,657
2011-12-01,661
2011-12-02,669
2011-12-05,666
2011-12-06,667
2011-12-07,669
2011-12-08,663
2011-12-09,665
2011-12-12,669
2011-12-13,671
2011-12-14,672
2011-12-15,665
2011-12-16,664
2011-12-19,668
2011-12-20,670
2011-12-21,665
2011-12-22,666
2011-12-23,668
2011-12-26,663
2011-12-27,674
2011-12-28,662
2011-12-29,659
2011-12-30,664
2012-01-04,673
2012-01-05,666
2012-01-06,672
2012-01-09,671
2012-01-10,674
2012-01-11,672
2012-01-12,663
2012-01-13,669
2012-01-16,646
2012-01-17,666
2012-01-18,675
2012-01-19,674
2012-01-20,674
2012-01-30,669
2012-01-31,670
2012-02-01,675
2012-02-02,672
2012-02-03,667
2012-02-06,668
2012-02-07,667
2012-02-08,665
2012-02-09,667
2012-02-10,666
2012-02-13,670
2012-02-14,669
2012-02-15,667
2012-02-16,669
2012-02-17,669
2012-02-20,670
2012-02-21,673
2012-02-22,675
2012-02-23,670
2012-02-24,671
2012-02-27,668
2012-02-28,669
2012-02-29,672
2012-03-01,675
2012-03-02,672
2012-03-05,672
2012-03-06,669
2012-03-07,673
2012-03-08,674
2012-03-09,666
2012-03-12,667
2012-03-13,672
2012-03-14,675
2012-03-15,669
2012-03-16,670
2012-03-19,673
2012-03-20,666
2012-03-21,671
2012-03-22,673
2012-03-23,676
2012-03-26,669
2012-03-27,676
2012-03-28,672
2012-03-29,673
2012-03-30,668
2012-04-05,673
2012-04-06,671
2012-04-09,670
2012-04-10,665
2012-04-11,673
2012-04-12,664
2012-04-13,676
2012-04-16,674
2012-04-17,670
2012-04-18,664
2012-04-19,662
2012-04-20,658
2012-04-23,665
2012-04-24,676
2012-04-25,669
2012-04-26,662
2012-04-27,655
2012-05-02,674
2012-05-03,676
2012-05-04,682
2012-05-07,675
2012-05-08,664
2012-05-09,678
2012-05-10,674
2012-05-11,676
2012-05-14,683
2012-05-15,672
2012-05-16,672
2012-05-17,680
2012-05-18,655
2012-05-21,685
2012-05-22,683
2012-05-23,684
2012-05-24,689
2012-05-25,670
2012-05-28,689
2012-05-29,684
2012-05-30,679
2012-05-31,687
2012-06-01,692
2012-06-04,690
2012-06-05,686
2012-06-06,681
2012-06-07,689
2012-06-08,684
2012-06-11,695
2012-06-12,693
2012-06-13,698
2012-06-14,700
2012-06-15,683
2012-06-18,688
2012-06-19,695
2012-06-20,689
2012-06-21,690
2012-06-25,678
2012-06-26,685
2012-06-27,684
2012-06-28,681
2012-06-29,679
2012-07-02,699
2012-07-03,700
2012-07-04,694
2012-07-05,696
2012-07-06,691
2012-07-09,698
2012-07-10,698
2012-07-11,701
2012-07-12,702
2012-07-13,703
2012-07-16,703
2012-07-17,702
2012-07-18,703
2012-07-19,703
2012-07-20,704
2012-07-23,702
2012-07-24,702
2012-07-25,702
2012-07-26,704
2012-07-27,705
2012-07-30,705
2012-07-31,706
2012-08-01,708
2012-08-02,705
2012-08-03,708
2012-08-06,706
2012-08-07,707
2012-08-08,706
2012-08-09,707
2012-08-10,707
2012-08-13,706
2012-08-14,706
2012-08-15,706
2012-08-16,705
2012-08-17,706
2012-08-20,706
2012-08-21,707
2012-08-22,707
2012-08-23,704
2012-08-24,705
2012-08-27,707
2012-08-28,707
2012-08-29,707
2012-08-30,706
2012-08-31,705
2012-09-03,704
2012-09-04,708
2012-09-05,708
2012-09-06,707
2012-09-07,709
2012-09-10,706
2012-09-11,706
2012-09-12,709
2012-09-13,708
2012-09-14,705
2012-09-17,707
2012-09-18,707
2012-09-19,706
2012-09-20,707
2012-09-21,709
2012-09-24,706
2012-09-25,705
2012-09-26,704
2012-09-27,704
2012-09-28,705
2012-10-08,702
2012-10-09,704
2012-10-10,708
2012-10-11,707
2012-10-12,708
2012-10-15,708
2012-10-16,710
2012-10-17,711
2012-10-18,710
2012-10-19,712
2012-10-22,712
2012-10-23,712
2012-10-24,711
2012-10-25,709
2012-10-26,711
2012-10-29,711
2012-10-30,711
2012-10-31,708
2012-11-01,709
2012-11-02,712
2012-11-05,709
2012-11-06,709
2012-11-07,711
2012-11-08,712
2012-11-09,713
2012-11-12,713
2012-11-13,714
2012-11-14,715
2012-11-15,716
2012-11-16,715
2012-11-19,713
2012-11-20,713
2012-11-21,713
2012-11-22,711
2012-11-23,709
2012-11-26,710
2012-11-27,709
2012-11-28,710
2012-11-29,709
2012-11-30,708
2012-12-03,706
2012-12-04,707
2012-12-05,708
2012-12-06,709
2012-12-07,706
2012-12-10,703
2012-12-11,705
2012-12-12,705
2012-12-13,702
2012-12-14,705
2012-12-17,705
2012-12-18,706
2012-12-19,705
2012-12-20,708
2012-12-21,709
2012-12-24,709
2012-12-25,707
2012-12-26,706
2012-12-27,705
2012-12-28,703
2012-12-31,707
2013-01-04,709
2013-01-07,706
2013-01-08,705
2013-01-09,707
2013-01-10,705
2013-01-11,705
2013-01-14,705
2013-01-15,706
2013-01-16,703
2013-01-17,704
2013-01-18,706
2013-01-21,707
2013-01-22,709
2013-01-23,709
2013-01-24,711
2013-01-25,709
2013-01-28,707
2013-01-29,706
2013-01-30,709
2013-01-31,711
2013-02-01,711
2013-02-04,711
2013-02-05,711
2013-02-06,710
2013-02-07,711
2013-02-08,714
2013-02-18,712
2013-02-19,713
2013-02-20,711
2013-02-21,712
2013-02-22,710
2013-02-25,711
2013-02-26,710
2013-02-27,709
2013-02-28,709
2013-03-01,710
2013-03-04,708
2013-03-05,711
2013-03-06,710
2013-03-07,709
2013-03-08,709
2013-03-11,710
2013-03-12,710
2013-03-13,709
2013-03-14,709
2013-03-15,708
2013-03-18,710
2013-03-19,713
2013-03-20,712
2013-03-21,712
2013-03-22,712
2013-03-25,709
2013-03-26,710
2013-03-27,711
2013-03-28,710
2013-03-29,707
2013-04-01,709
2013-04-02,709
2013-04-03,706
2013-04-08,703
2013-04-09,703
2013-04-10,700
2013-04-11,699
2013-04-12,704
2013-04-15,705
2013-04-16,705
2013-04-17,704
2013-04-18,702
2013-04-19,700
2013-04-22,699
2013-04-23,700
2013-04-24,700
2013-04-25,703
2013-04-26,707
2013-05-02,704
2013-05-03,708
2013-05-06,707
2013-05-07,706
2013-05-08,707
2013-05-09,706
2013-05-10,710
2013-05-13,707
2013-05-14,708
2013-05-15,708
2013-05-16,708
2013-05-17,709
2013-05-20,703
2013-05-21,703
2013-05-22,704
2013-05-23,702
2013-05-24,701
2013-05-27,700
2013-05-28,699
2013-05-29,702
2013-05-30,703
2013-05-31,702
2013-06-03,699
2013-06-04,700
2013-06-05,700
2013-06-06,701
2013-06-07,699
2013-06-13,699
2013-06-14,701
2013-06-17,699
2013-06-18,703
2013-06-19,704
2013-06-20,701
2013-06-21,703
2013-06-24,704
2013-06-25,702
2013-06-26,701
2013-06-27,701
2013-06-28,702
2013-07-01,704
2013-07-02,707
2013-07-03,706
2013-07-04,702
2013-07-05,699
2013-07-08,701
2013-07-09,700
2013-07-10,700
2013-07-11,702
2013-07-12,701
2013-07-15,698
2013-07-16,695
2013-07-17,696
2013-07-18,695
2013-07-19,698
2013-07-22,696
2013-07-23,696
2013-07-24,696
2013-07-25,698
2013-07-26,700
2013-07-29,700
2013-07-30,699
2013-07-31,700
2013-08-01,699
2013-08-02,700
2013-08-05,699
2013-08-06,697
2013-08-07,697
2013-08-08,696
2013-08-09,696
2013-08-12,694
2013-08-13,693
2013-08-14,694
2013-08-15,692
2013-08-16,693
2013-08-19,692
2013-08-20,697
2013-08-21,697
2013-08-22,696
2013-08-23,699
2013-08-26,699
2013-08-27,697
2013-08-28,693
2013-08-29,693
2013-08-30,697
2013-09-02,695
2013-09-03,698
2013-09-04,699
2013-09-05,697
2013-09-06,696
2013-09-09,697
2013-09-10,699
2013-09-11,696
2013-09-12,697
2013-09-13,694
2013-09-16,692
2013-09-17,693
2013-09-18,693
2013-09-23,691
2013-09-24,694
2013-09-25,693
2013-09-26,697
2013-09-27,698
2013-09-30,699
2013-10-08,700
2013-10-09,699
2013-10-10,701
2013-10-11,700
2013-10-14,698
2013-10-15,698
2013-10-16,696
2013-10-17,698
2013-10-18,699
2013-10-21,699
2013-10-22,697
2013-10-23,699
2013-10-24,698
2013-10-25,696
2013-10-28,697
2013-10-29,698
2013-10-30,699
2013-10-31,697
2013-11-01,696
2013-11-04,699
2013-11-05,700
2013-11-06,700
2013-11-07,700
2013-11-08,702
2013-11-11,700
2013-11-12,702
2013-11-13,702
2013-11-14,698
2013-11-15,697
2013-11-18,695
2013-11-19,696
2013-11-20,699
2013-11-21,699
2013-11-22,697
2013-11-25,701
2013-11-26,703
2013-11-27,702
2013-11-28,701
2013-11-29,701
2013-12-02,702
2013-12-03,704
2013-12-04,702
2013-12-05,703
2013-12-06,703
2013-12-09,701
2013-12-10,705
2013-12-11,706
2013-12-12,705
2013-12-13,705
2013-12-16,703
2013-12-17,703
2013-12-18,701
2013-12-19,705
2013-12-20,707
2013-12-23,704
2013-12-24,707
2013-12-25,708
2013-12-26,709
2013-12-27,709
2013-12-30,709
2013-12-31,709
2014-01-02,710
2014-01-03,708
2014-01-06,707
2014-01-07,706
2014-01-08,704
2014-01-09,706
2014-01-10,707
2014-01-13,706
2014-01-14,707
2014-01-15,707
2014-01-16,708
2014-01-17,708
2014-01-20,708
2014-01-21,708
2014-01-22,710
2014-01-23,711
2014-01-24,711
2014-01-27,711
2014-01-28,713
2014-01-29,713
2014-01-30,716
2014-02-07,716
2014-02-10,717
2014-02-11,716
2014-02-12,716
2014-02-13,715
2014-02-14,714
2014-02-17,713
2014-02-18,713
2014-02-19,713
2014-02-20,712
2014-02-21,714
2014-02-24,713
2014-02-25,715
2014-02-26,715
2014-02-27,712
2014-02-28,711
2014-03-03,707
2014-03-04,708
2014-03-05,708
2014-03-06,707
2014-03-07,708
2014-03-10,708
2014-03-11,706
2014-03-12,707
2014-03-13,705
2014-03-14,705
2014-03-17,707
2014-03-18,709
2014-03-19,707
2014-03-20,703
2014-03-21,706
2014-03-24,705
2014-03-25,705
2014-03-26,704
2014-03-27,702
2014-03-28,705
2014-03-31,701
2014-04-01,699
2014-04-02,699
2014-04-03,704
2014-04-04,703
2014-04-08,698
2014-04-09,695
2014-04-10,698
2014-04-11,697
2014-04-14,696
2014-04-15,690
2014-04-16,689
2014-04-17,690
2014-04-18,691
2014-04-21,690
2014-04-22,690
2014-04-23,693
2014-04-24,694
2014-04-25,694
2014-04-28,690
2014-04-29,687
2014-04-30,691
2014-05-05,687
2014-05-06,686
2014-05-07,688
2014-05-08,685
2014-05-09,685
2014-05-12,683
2014-05-13,682
2014-05-14,682
2014-05-15,682
2014-05-16,683
2014-05-19,681
2014-05-20,684
2014-05-21,682
2014-05-22,685
2014-05-23,684
2014-05-26,683
2014-05-27,687
2014-05-28,686
2014-05-29,684
2014-05-30,684
2014-06-03,683
2014-06-04,684
2014-06-05,683
2014-06-06,683
2014-06-09,680
2014-06-10,685
2014-06-11,685
2014-06-12,681
2014-06-13,682
2014-06-16,680
2014-06-17,686
2014-06-18,682
2014-06-19,680
2014-06-20,680
2014-06-23,679
2014-06-24,678
2014-06-25,676
2014-06-26,675
2014-06-27,676
2014-06-30,678
2014-07-01,681
2014-07-02,683
2014-07-03,682
2014-07-04,680
2014-07-07,682
2014-07-08,682
2014-07-09,683
2014-07-10,685
2014-07-11,685
2014-07-14,679
2014-07-15,680
2014-07-16,681
2014-07-17,679
2014-07-18,679
2014-07-21,678
2014-07-22,678
2014-07-23,679
2014-07-24,683
2014-07-25,687
2014-07-28,688
2014-07-29,687
2014-07-30,685
2014-07-31,687
2014-08-01,686
2014-08-04,686
2014-08-05,686
2014-08-06,687
2014-08-07,686
2014-08-08,685
2014-08-11,685
2014-08-12,683
2014-08-13,682
2014-08-14,683
2014-08-15,685
2014-08-18,685
2014-08-19,687
2014-08-20,688
2014-08-21,688
2014-08-22,688
2014-08-25,685
2014-08-26,686
2014-08-27,687
2014-08-28,685
2014-08-29,684
2014-09-01,684
2014-09-02,684
2014-09-03,688
2014-09-04,685
2014-09-05,691
2014-09-09,687
2014-09-10,690
2014-09-11,689
2014-09-12,690
2014-09-15,686
2014-09-16,687
2014-09-17,687
2014-09-18,688
2014-09-19,687
2014-09-22,684
2014-09-23,684
2014-09-24,686
2014-09-25,688
2014-09-26,690
2014-09-29,688
2014-09-30,696
2014-10-08,692
2014-10-09,694
2014-10-10,693
2014-10-13,691
2014-10-14,692
2014-10-15,692
2014-10-16,690
2014-10-17,689
2014-10-20,687
2014-10-21,685
2014-10-22,687
2014-10-23,685
2014-10-24,687
2014-10-27,686
2014-10-28,686
2014-10-29,683
2014-10-30,683
2014-10-31,688
2014-11-03,691
2014-11-04,690
2014-11-05,691
2014-11-06,692
2014-11-07,691
2014-11-10,689
2014-11-11,691
2014-11-12,692
2014-11-13,690
2014-11-14,691
2014-11-17,689
2014-11-18,692
2014-11-19,690
2014-11-20,686
2014-11-21,687
2014-11-24,689
2014-11-25,691
2014-11-26,691
2014-11-27,689
2014-11-28,693
2014-12-01,689
2014-12-02,692
2014-12-03,694
2014-12-04,690
2014-12-05,694
2014-12-08,690
2014-12-09,692
2014-12-10,695
2014-12-11,690
2014-12-12,695
2014-12-15,697
2014-12-16,700
2014-12-17,699
2014-12-18,695
2014-12-19,693
2014-12-22,691
2014-12-23,692
2014-12-24,690
2014-12-25,688
2014-12-26,691
2014-12-29,688
2014-12-30,697
2014-12-31,699
2015-01-05,697
2015-01-06,697
2015-01-07,700
2015-01-08,699
2015-01-09,700
2015-01-12,700
2015-01-13,699
2015-01-14,700
2015-01-15,697
2015-01-16,701
2015-01-19,697
2015-01-20,696
2015-01-21,699
2015-01-22,698
2015-01-23,695
2015-01-26,695
2015-01-27,696
2015-01-28,697
2015-01-29,702
2015-01-30,702
2015-02-02,702
2015-02-03,705
2015-02-04,705
2015-02-05,703
2015-02-06,704
2015-02-09,705
2015-02-10,707
2015-02-11,710
2015-02-12,711
2015-02-13,712
2015-02-16,711
2015-02-17,718
2015-02-25,716
2015-02-26,716
2015-02-27,717
2015-03-02,717
2015-03-03,715
2015-03-04,715
2015-03-05,712
2015-03-06,714
2015-03-09,709
2015-03-10,713
2015-03-11,714
2015-03-12,712
2015-03-13,710
2015-03-16,708
2015-03-17,706
2015-03-18,710
2015-03-19,712
2015-03-20,712
2015-03-23,710
2015-03-24,710
2015-03-25,711
2015-03-26,707
2015-03-27,709
2015-03-30,701
2015-03-31,704
2015-04-01,703
2015-04-02,704
2015-04-03,708
2015-04-07,700
2015-04-08,701
2015-04-09,699
2015-04-10,700
2015-04-13,698
2015-04-14,699
2015-04-15,696
2015-04-16,694
2015-04-17,699
2015-04-20,703
2015-04-21,704
2015-04-22,701
2015-04-23,699
2015-04-24,702
2015-04-27,701
2015-04-28,706
2015-04-29,712
2015-04-30,711
2015-05-04,708
2015-05-05,702
2015-05-06,704
2015-05-07,705
2015-05-08,705
2015-05-11,707
2015-05-12,706
2015-05-13,703
2015-05-14,703
2015-05-15,707
2015-05-18,709
2015-05-19,704
2015-05-20,701
2015-05-21,706
2015-05-22,702
2015-05-25,691
2015-05-26,698
2015-05-27,699
2015-05-28,696
2015-05-29,696
2015-06-01,694
2015-06-02,692
2015-06-03,696
2015-06-04,695
2015-06-05,696
2015-06-08,689
2015-06-09,696
2015-06-10,696
2015-06-11,696
2015-06-12,693
2015-06-15,691
2015-06-16,696
2015-06-17,697
2015-06-18,696
2015-06-19,699
2015-06-23,701
2015-06-24,701
2015-06-25,703
2015-06-26,705
2015-06-29,701
2015-06-30,699
2015-07-01,702
2015-07-02,697
2015-07-03,687
2015-07-06,672
2015-07-07,622
2015-07-08,487
2015-07-09,457
2015-07-10,479
2015-07-13,578
2015-07-14,632
2015-07-15,655
2015-07-16,662
2015-07-17,668
2015-07-20,685
2015-07-21,689
2015-07-22,697
2015-07-23,698
2015-07-24,699
2015-07-27,696
2015-07-28,697
2015-07-29,701
2015-07-30,701
2015-07-31,702
2015-08-03,699
2015-08-04,698
2015-08-05,701
2015-08-06,695
2015-08-07,698
2015-08-10,696
2015-08-11,696
2015-08-12,694
2015-08-13,694
2015-08-14,696
2015-08-17,696
2015-08-18,695
2015-08-19,696
2015-08-20,694
2015-08-21,693
2015-08-24,692
2015-08-25,695
2015-08-26,694
2015-08-27,692
2015-08-28,696
2015-08-31,691
2015-09-01,690
2015-09-02,693
2015-09-07,693
2015-09-08,700
2015-09-09,700
2015-09-10,701
2015-09-11,701
2015-09-14,697
2015-09-15,699
2015-09-16,704
2015-09-17,702
2015-09-18,705
2015-09-21,708
2015-09-22,710
2015-09-23,703
2015-09-24,703
2015-09-25,703
2015-09-28,704
2015-09-29,703
2015-09-30,708
2015-10-08,708
2015-10-09,706
2015-10-12,702
2015-10-13,701
2015-10-14,703
2015-10-15,695
2015-10-16,693
2015-10-19,688
2015-10-20,690
2015-10-21,690
2015-10-22,695
2015-10-23,698
2015-10-26,703
2015-10-27,703
2015-10-28,705
2015-10-29,708
2015-10-30,710
2015-11-02,712
2015-11-03,713
2015-11-04,714
2015-11-05,713
2015-11-06,713
2015-11-09,715
2015-11-10,717
2015-11-11,721
2015-11-12,723
2015-11-13,724
2015-11-16,722
2015-11-17,723
2015-11-18,726
2015-11-19,725
2015-11-20,724
2015-11-23,726
2015-11-24,730
2015-11-25,731
2015-11-26,729
2015-11-27,730
2015-11-30,730
2015-12-01,731
2015-12-02,730
2015-12-03,730
2015-12-04,732
2015-12-07,734
2015-12-08,736
2015-12-09,738
2015-12-10,741
2015-12-11,739
2015-12-14,747
2015-12-15,751
2015-12-16,752
2015-12-17,752
2015-12-18,750
2015-12-21,748
2015-12-22,747
2015-12-23,747
2015-12-24,746
2015-12-25,755
2015-12-28,756
2015-12-29,753
2015-12-30,751
2015-12-31,754
2016-01-04,756
2016-01-05,758
2016-01-06,757
2016-01-07,756
2016-01-08,751
2016-01-11,752
2016-01-12,754
2016-01-13,755
2016-01-14,757
2016-01-15,759
2016-01-18,760
2016-01-19,760
2016-01-20,762
2016-01-21,760
2016-01-22,758
2016-01-25,761
2016-01-26,758
2016-01-27,756
2016-01-28,759
2016-01-29,758
2016-02-01,758
2016-02-02,756
2016-02-03,757
2016-02-04,753
2016-02-05,754
2016-02-15,754
2016-02-16,751
2016-02-17,753
2016-02-18,751
2016-02-19,751
2016-02-22,748
2016-02-23,749
2016-02-24,749
2016-02-25,749
2016-02-26,749
2016-02-29,747
2016-03-01,748
2016-03-02,752
2016-03-03,753
2016-03-04,752
2016-03-07,751
2016-03-08,750
2016-03-09,749
2016-03-10,749
2016-03-11,754
2016-03-14,754
2016-03-15,752
2016-03-16,753
2016-03-17,751
2016-03-18,749
2016-03-21,750
2016-03-22,750
2016-03-23,752
2016-03-24,750
2016-03-25,745
2016-03-28,741
2016-03-29,740
2016-03-30,738
2016-03-31,742
2016-04-01,741
2016-04-05,738
2016-04-06,738
2016-04-07,734
2016-04-08,737
2016-04-11,740
2016-04-12,740
2016-04-13,742
2016-04-14,744
2016-04-15,743
2016-04-18,743
2016-04-19,743
2016-04-20,740
2016-04-21,737
2016-04-22,741
2016-04-25,743
2016-04-26,742
2016-04-27,742
2016-04-28,743
2016-04-29,740
2016-05-03,745
2016-05-04,747
2016-05-05,747
2016-05-06,748
2016-05-09,744
2016-05-10,743
2016-05-11,745
2016-05-12,744
2016-05-13,746
2016-05-16,746
2016-05-17,745
2016-05-18,744
2016-05-19,743
2016-05-20,744
2016-05-23,747
2016-05-24,749
2016-05-25,749
2016-05-26,750
2016-05-27,750
2016-05-30,754
2016-05-31,756
2016-06-01,757
2016-06-02,757
2016-06-03,759
2016-06-06,759
2016-06-07,760
2016-06-08,758
2016-06-13,756
2016-06-14,759
2016-06-15,762
2016-06-16,760
2016-06-17,760
2016-06-20,754
2016-06-21,755
2016-06-22,757
2016-06-23,759
2016-06-24,760
2016-06-27,761
2016-06-28,762
2016-06-29,762
2016-06-30,759
2016-07-01,761
2016-07-04,762
2016-07-05,761
2016-07-06,763
2016-07-07,760
2016-07-08,759
2016-07-11,758
2016-07-12,759
2016-07-13,759
2016-07-14,760
2016-07-15,761
2016-07-18,761
2016-07-19,758
2016-07-20,756
2016-07-21,755
2016-07-22,757
2016-07-25,759
2016-07-26,759
2016-07-27,761
2016-07-28,762
2016-07-29,761
2016-08-01,765
2016-08-02,768
2016-08-03,768
2016-08-04,768
2016-08-05,769
2016-08-08,768
2016-08-09,770
2016-08-10,769
2016-08-11,770
2016-08-12,771
2016-08-15,768
2016-08-16,772
2016-08-17,772
2016-08-18,773
2016-08-19,773
2016-08-22,775
2016-08-23,775
2016-08-24,775
2016-08-25,772
2016-08-26,774
2016-08-29,770
2016-08-30,773
2016-08-31,773
2016-09-01,773
2016-09-02,772
2016-09-05,772
2016-09-06,772
2016-09-07,771
2016-09-08,771
2016-09-09,770
2016-09-12,768
2016-09-13,768
2016-09-14,767
2016-09-19,765
2016-09-20,767
2016-09-21,766
2016-09-22,767
2016-09-23,767
2016-09-26,768
2016-09-27,768
2016-09-28,773
2016-09-29,775
2016-09-30,777
2016-10-10,775
2016-10-11,774
2016-10-12,781
2016-10-13,781
2016-10-14,783
2016-10-17,785
2016-10-18,782
2016-10-19,782
2016-10-20,781
2016-10-21,781
2016-10-24,782
2016-10-25,784
2016-10-26,785
2016-10-27,786
2016-10-28,787
2016-10-31,787
2016-11-01,789
2016-11-02,786
2016-11-03,788
2016-11-04,787
2016-11-07,788
2016-11-08,789
2016-11-09,788
2016-11-10,788
2016-11-11,788
2016-11-14,787
2016-11-15,785
2016-11-16,786
2016-11-17,780
2016-11-18,780
2016-11-21,781
2016-11-22,785
2016-11-23,786
2016-11-24,789
2016-11-25,790
2016-11-28,791
2016-11-29,789
2016-11-30,793
2016-12-01,793
2016-12-02,792
2016-12-05,796
2016-12-06,795
2016-12-07,796
2016-12-08,794
2016-12-09,793
2016-12-12,794
2016-12-13,800
2016-12-14,802
2016-12-15,801
2016-12-16,802
2016-12-19,802
2016-12-20,803
2016-12-21,802
2016-12-22,800
2016-12-23,799
2016-12-26,801
2016-12-27,804
2016-12-28,801
2016-12-29,802
2016-12-30,806
2017-01-03,808
2017-01-04,811
2017-01-05,810
2017-01-06,813
2017-01-09,814
2017-01-10,814
2017-01-11,813
2017-01-12,813
2017-01-13,814
2017-01-16,811
2017-01-17,812
2017-01-18,816
2017-01-19,816
2017-01-20,818
2017-01-23,822
2017-01-24,821
2017-01-25,825
2017-01-26,827
2017-02-03,826
2017-02-06,824
2017-02-07,824
2017-02-08,826
2017-02-09,826
2017-02-10,824
2017-02-13,824
2017-02-14,825
2017-02-15,828
2017-02-16,827
2017-02-17,826
2017-02-20,821
2017-02-21,820
2017-02-22,821
2017-02-23,819
2017-02-24,819
2017-02-27,821
2017-02-28,822
2017-03-01,822
2017-03-02,826
2017-03-03,828
2017-03-06,830
2017-03-07,830
2017-03-08,829
2017-03-09,830
2017-03-10,831
2017-03-13,829
2017-03-14,830
2017-03-15,831
2017-03-16,833
2017-03-17,835
2017-03-20,834
2017-03-21,834
2017-03-22,833
2017-03-23,832
2017-03-24,831
2017-03-27,834
2017-03-28,836
2017-03-29,838
2017-03-30,839
2017-03-31,838
2017-04-05,832
2017-04-06,833
2017-04-07,835
2017-04-10,836
2017-04-11,834
2017-04-12,837
2017-04-13,836
2017-04-14,833
2017-04-17,832
2017-04-18,836
2017-04-19,838
2017-04-20,837
2017-04-21,834
2017-04-24,832
2017-04-25,835
2017-04-26,839
2017-04-27,841
2017-04-28,841
2017-05-02,840
2017-05-03,842
2017-05-04,841
2017-05-05,840
2017-05-08,841
2017-05-09,844
2017-05-10,844
2017-05-11,846
2017-05-12,843
2017-05-15,842
2017-05-16,840
2017-05-17,841
2017-05-18,842
2017-05-19,846
2017-05-22,845
2017-05-23,847
2017-05-24,848
2017-05-25,846
2017-05-26,846
2017-05-31,845
2017-06-01,841
2017-06-02,843
2017-06-05,842
2017-06-06,845
2017-06-07,846
2017-06-08,844
2017-06-09,844
2017-06-12,842
2017-06-13,842
2017-06-14,846
2017-06-15,850
2017-06-16,851
2017-06-19,851
2017-06-20,850
2017-06-21,850
2017-06-22,845
2017-06-23,847
2017-06-26,848
2017-06-27,849
2017-06-28,850
2017-06-29,851
2017-06-30,847
2017-07-03,848
2017-07-04,850
2017-07-05,849
2017-07-06,847
2017-07-07,849
2017-07-10,851
2017-07-11,852
2017-07-12,852
2017-07-13,853
2017-07-14,857
2017-07-17,856
