date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_eod,pbMRQ_eod,psTTM_eod,pcfNcfTTM_eod,valuation_time_mode,valuation_reference_lag_days,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2025-01-16,18.05931612,42.97574377471265,2.692505055172414,4.894327912068966,402.98346427701154,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,77,42.952039,2.69102,4.891628,402.76119,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,18.20881377,43.30760223675497,2.713296655629139,4.9321216092715225,406.0953058112583,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,78,43.307602,2.713296,4.932122,406.095306,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,18.936369,45.08541817405583,2.8246792512315273,5.134590062397373,422.7658850640394,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,81,45.03801,2.821709,5.12919,422.321336,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,18.6373737,44.44540460526316,2.7845812499999996,5.061700657894737,416.7644763157894,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,82,44.326884,2.777156,5.048203,415.653104,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,20.50111107,48.759572399999996,3.0548716,5.5530232999999996,457.2184143999999,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,83,48.759572,3.054872,5.553024,457.218415,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,20.3316804,48.23807925133689,3.0221995721925135,5.493633368983957,452.3283784759358,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,84,48.3566,3.029625,5.507131,453.43975,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,21.96618804,52.48113352941177,3.2880341911764708,5.976856879411765,492.115493382353,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,85,52.244092,3.273183,5.949861,489.89275,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,22.26518334,52.50483837568058,3.289519212794918,5.979556313520871,492.3377682622504,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,88,52.955218,3.317736,6.030848,496.560981,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,20.04265161,47.6691778863026,2.9865564440465535,5.42884302954342,446.99379265487914,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,97,47.669178,2.986557,5.428843,446.993793,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,19.54432611,46.17581240377921,2.8929950452511184,5.258769847836897,432.99050659572345,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,98,46.483967,2.912301,5.293864,435.880074,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,20.14231671,47.78769886384499,2.9939820581336054,5.4423405527791955,448.1051653156553,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,99,47.90622,3.001408,5.455839,449.216537,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,19.79348886,47.14768509648689,2.953884469074716,5.369452632855023,442.1037566021772,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,102,47.076573,2.949429,5.361354,441.436933,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,20.37154644,48.35660066465257,3.029624954682779,5.507130996978852,453.4397499093655,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,103,48.451417,3.035565,5.517929,454.328848,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,20.06258463,47.64547366438356,2.985071257338552,5.426143488258316,446.77151882583166,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,104,47.716587,2.989527,5.434242,447.438342,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,20.42137899,48.52253034724292,3.040020749627422,5.526027508196722,454.99567117436663,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,105,48.569938,3.042991,5.531427,455.44022,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,19.4346945,46.19951642850171,2.89447997022938,5.261469606149341,433.21278124938993,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,106,46.223221,2.895965,5.264169,433.435055,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,19.5343596,46.412854727179486,2.907845882051282,5.2857655907692305,435.21325009743583,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589,109,46.460263,2.910816,5.291165,435.657799,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
