date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2025-01-02,sh.603308,13.11592716,31.194748,1.954405,3.552639,292.513094
2025-01-03,sh.603308,13.53452058,32.190325,2.01678,3.666021,301.848618
2025-01-06,sh.603308,14.16241071,33.683691,2.110342,3.836095,315.851905
2025-01-07,sh.603308,15.57765513,37.049689,2.321227,4.219434,347.414868
2025-01-08,sh.603308,16.25537781,38.661576,2.422215,4.403005,362.529526
2025-01-09,sh.603308,16.29524385,38.756393,2.428155,4.413803,363.418623
2025-01-10,sh.603308,15.92648298,37.879337,2.373206,4.313919,355.194471
2025-01-13,sh.603308,15.71718627,37.381549,2.342019,4.257228,350.526709
2025-01-14,sh.603308,17.29189485,41.126815,2.576666,4.683761,385.646062
2025-01-15,sh.603308,17.3417274,41.245336,2.584092,4.697259,386.757434
2025-01-16,sh.603308,18.05931612,42.952039,2.69102,4.891628,402.76119
2025-01-17,sh.603308,18.20881377,43.307602,2.713296,4.932122,406.095306
2025-01-20,sh.603308,18.936369,45.03801,2.821709,5.12919,422.321336
2025-01-21,sh.603308,18.6373737,44.326884,2.777156,5.048203,415.653104
2025-01-22,sh.603308,20.50111107,48.759572,3.054872,5.553024,457.218415
2025-01-23,sh.603308,20.3316804,48.3566,3.029625,5.507131,453.43975
2025-01-24,sh.603308,21.96618804,52.244092,3.273183,5.949861,489.89275
2025-01-27,sh.603308,22.26518334,52.955218,3.317736,6.030848,496.560981
2025-02-05,sh.603308,20.04265161,47.669178,2.986557,5.428843,446.993793
2025-02-06,sh.603308,19.54432611,46.483967,2.912301,5.293864,435.880074
2025-02-07,sh.603308,20.14231671,47.90622,3.001408,5.455839,449.216537
2025-02-10,sh.603308,19.79348886,47.076573,2.949429,5.361354,441.436933
2025-02-11,sh.603308,20.37154644,48.451417,3.035565,5.517929,454.328848
2025-02-12,sh.603308,20.06258463,47.716587,2.989527,5.434242,447.438342
2025-02-13,sh.603308,20.42137899,48.569938,3.042991,5.531427,455.44022
2025-02-14,sh.603308,19.4346945,46.223221,2.895965,5.264169,433.435055
2025-02-17,sh.603308,19.5343596,46.460263,2.910816,5.291165,435.657799
2025-02-18,sh.603308,19.34499591,46.009883,2.882599,5.239873,431.434586
2025-02-19,sh.603308,19.48452705,46.341742,2.90339,5.277667,434.546427
2025-02-20,sh.603308,19.5343596,46.460263,2.910816,5.291165,435.657799
2025-02-21,sh.603308,20.1323502,47.882516,2.999923,5.453139,448.994263
2025-02-24,sh.603308,18.3383784,43.615757,2.732603,4.967216,408.984873
2025-02-25,sh.603308,18.04934961,42.928335,2.689535,4.888928,402.538916
2025-02-26,sh.603308,18.06928263,42.975743,2.692505,4.894328,402.983464
2025-02-27,sh.603308,18.24867981,43.402419,2.719237,4.94292,406.984403
2025-02-28,sh.603308,18.22874679,43.355011,2.716267,4.937521,406.539855
2025-03-03,sh.603308,17.67062223,42.027575,2.6331,4.786345,394.092489
2025-03-04,sh.603308,17.75035431,42.217209,2.644981,4.807941,395.870684
2025-03-05,sh.603308,18.81677088,44.75356,2.803888,5.096796,419.654043
2025-03-06,sh.603308,20.01275208,47.598066,2.982101,5.420744,446.32697
2025-03-07,sh.603308,19.78352235,47.052869,2.947944,5.358654,441.214659
2025-03-10,sh.603308,19.75362282,46.981756,2.943488,5.350556,440.547836
2025-03-11,sh.603308,19.29516336,45.891362,2.875173,5.226375,430.323214
2025-03-12,sh.603308,19.75362282,46.981756,2.943488,5.350556,440.547836
2025-03-13,sh.603308,19.78352235,47.052869,2.947944,5.358654,441.214659
2025-03-14,sh.603308,19.88318745,47.289911,2.962795,5.38565,443.437403
2025-03-17,sh.603308,19.66392423,46.768418,2.930122,5.326259,438.547366
2025-03-18,sh.603308,20.8300059,49.541811,3.10388,5.64211,464.55347
2025-03-19,sh.603308,20.929671,49.778853,3.118731,5.669105,466.776214
2025-03-20,sh.603308,20.28184785,48.238079,3.022199,5.493633,452.328378
2025-03-21,sh.603308,19.72372329,46.910643,2.939033,5.342457,439.881013
2025-03-24,sh.603308,19.60412517,46.626193,2.921212,5.310062,437.21372
2025-03-25,sh.603308,18.97623504,45.132827,2.82765,5.139989,423.210434
2025-03-26,sh.603308,18.66727323,44.397996,2.781611,5.056302,416.319928
2025-03-27,sh.603308,18.51777558,44.042433,2.759335,5.015808,412.985812
2025-03-28,sh.603308,18.42807699,43.829095,2.745969,4.991512,410.985342
2025-03-31,sh.603308,18.55764162,44.13725,2.765275,5.026607,413.874909
2025-04-01,sh.603308,18.7370388,44.576613,2.759026,5.079006,-416.148137
2025-04-02,sh.603308,19.4346945,46.236381,2.861756,5.268118,-431.643014
2025-04-03,sh.603308,19.11576618,45.47763,2.814793,5.181666,-424.559642
2025-04-07,sh.603308,17.20219626,40.925125,2.533021,4.662959,-382.059407
2025-04-08,sh.603308,15.91651647,37.86641,2.343704,4.314453,-353.504561
2025-04-09,sh.603308,16.40487546,39.028248,2.415615,4.446832,-364.350975
2025-04-10,sh.603308,17.09256465,40.664304,2.516877,4.633242,-379.624497
2025-04-11,sh.603308,18.09918216,43.059112,2.665102,4.906103,-401.981392
2025-04-14,sh.603308,18.22874679,43.367354,2.68418,4.941224,-404.859012
2025-04-15,sh.603308,17.75035431,42.229228,2.613737,4.811547,-394.233953
2025-04-16,sh.603308,16.92313398,40.261218,2.491929,4.587315,-375.861456
2025-04-17,sh.603308,17.17229673,40.853992,2.528618,4.654855,-381.39534
2025-04-18,sh.603308,17.66065572,42.015829,2.600529,4.787233,-392.241755
2025-04-21,sh.603308,19.42472799,46.21267,2.860288,5.265416,-431.421659
2025-04-22,sh.603308,19.21543128,45.71474,2.829469,5.208682,-426.773196
2025-04-23,sh.603308,19.1356992,45.525052,2.817729,5.18707,-425.002353
2025-04-24,sh.603308,19.60412517,46.639467,2.886704,5.314045,-435.406056
2025-04-25,sh.603308,19.58419215,46.592045,2.883769,5.308642,-434.963345
2025-04-28,sh.603308,19.12573269,45.501341,2.816261,5.184368,-424.780997
2025-04-29,sh.603308,19.8333549,47.184819,2.920458,5.376182,-440.49723
2025-04-30,sh.603308,19.69382376,46.609773,2.836152,5.338,-61.512223
2025-05-06,sh.603308,20.56091013,48.661924,2.961023,5.573023,-64.220504
2025-05-07,sh.603308,20.67054174,48.921391,2.976811,5.602739,-64.562931
2025-05-08,sh.603308,20.76024033,49.133683,2.989729,5.627051,-64.843098
2025-05-09,sh.603308,20.21208228,47.836346,2.910787,5.478473,-63.130966
2025-05-12,sh.603308,20.48117805,48.47322,2.94954,5.551412,-63.971467
2025-05-13,sh.603308,20.5310106,48.59116,2.956717,5.564919,-64.127115
2025-05-14,sh.603308,20.83997241,49.322386,3.001211,5.648663,-65.092135
2025-05-15,sh.603308,20.56091013,48.661924,2.961023,5.573023,-64.220504
2025-05-16,sh.603308,20.97950355,49.652618,3.021305,5.686483,-65.52795
2025-05-19,sh.603308,20.4313455,48.355281,2.942364,5.537905,-63.815819
2025-05-20,sh.603308,21.41802999,50.690487,3.084459,5.805345,-66.897656
2025-05-21,sh.603308,21.21869979,50.218728,3.055753,5.751317,-66.275062
2025-05-22,sh.603308,20.84993892,49.345974,3.002646,5.651364,-65.123265
2025-05-23,sh.603308,20.50111107,48.520396,2.952411,5.556815,-64.033726
2025-05-26,sh.603308,20.87983845,49.416738,3.006952,5.659468,-65.216654
2025-05-27,sh.603308,19.50446007,46.161602,2.808881,5.286673,-60.92076
2025-05-28,sh.603308,20.12238369,47.624055,2.89787,5.454161,-62.850799
2025-05-29,sh.603308,20.95957053,49.605442,3.018435,5.68108,-65.465691
2025-05-30,sh.603308,20.76024033,49.133683,2.989729,5.627051,-64.843098
2025-06-03,sh.603308,20.60077617,48.756276,2.966764,5.583829,-64.345023
2025-06-04,sh.603308,20.75027382,49.110095,2.988293,5.62435,-64.811968
2025-06-05,sh.603308,20.8300059,49.298798,2.999776,5.645961,-65.061005
2025-06-06,sh.603308,21.18,49.959261,3.039964,5.721601,-65.932636
2025-06-09,sh.603308,21.78,51.374537,3.126082,5.883686,-67.800416
2025-06-10,sh.603308,22.4,52.83699,3.215071,6.051174,-69.730456
2025-06-11,sh.603308,22.32,52.648286,3.203588,6.029563,-69.481418
2025-06-12,sh.603308,23.68,55.856246,3.398789,6.396955,-73.715053
2025-06-13,sh.603308,22.88,53.969211,3.283965,6.180842,-71.22468
2025-06-16,sh.603308,22.57,53.237985,3.239471,6.097098,-70.25966
2025-06-17,sh.603308,22.7,53.544628,3.25813,6.132216,-70.664346
2025-06-18,sh.603308,22.63,53.379512,3.248083,6.113306,-70.446438
2025-06-19,sh.603308,21.74,51.280186,3.120341,5.87288,-67.675897
2025-06-20,sh.603308,21.5,50.714075,3.085894,5.808046,-66.928785
2025-06-23,sh.603308,21.55,50.832015,3.09307,5.821553,-67.084434
2025-06-24,sh.603308,21.61,50.973542,3.101682,5.837762,-67.271212
