date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-09,48.0,-0.79,-13845801.0,-1.05,-65085545.0,-4.94,51239744.0,3.89,63104016.0,4.79,-49258224.0,-3.74
2025-12-10,47.99,-0.02,-8352806.0,-0.91,-9091111.0,-0.99,738305.0,0.08,4665008.0,0.51,3687790.0,0.4
2025-12-11,47.34,-1.35,-192003019.0,-11.59,-146125211.0,-8.82,-45877808.0,-2.77,130349248.0,7.87,61653776.0,3.72
2025-12-12,48.78,3.04,102856528.0,5.0,26951152.0,1.31,75905376.0,3.69,-73909184.0,-3.59,-28947328.0,-1.41
2025-12-15,49.25,0.96,-14502328.0,-0.99,73574760.0,5.05,-88077088.0,-6.04,-15967952.0,-1.1,30470288.0,2.09
2025-12-16,49.06,-0.39,-52040609.0,-6.2,-17847680.0,-2.13,-34192929.0,-4.08,15715920.0,1.87,36324681.0,4.33
2025-12-17,49.59,1.08,26601237.0,1.98,39861669.0,2.97,-13260432.0,-0.99,54478128.0,4.06,-81079360.0,-6.04
2025-12-18,49.48,-0.22,5860536.0,0.52,-13805848.0,-1.24,19666384.0,1.76,-23883024.0,-2.14,18022502.0,1.61
2025-12-19,49.19,-0.59,294177744.0,16.36,348973296.0,19.4,-54795552.0,-3.05,-179354416.0,-9.97,-114823332.0,-6.38
2025-12-22,49.59,0.81,-286685530.0,-16.19,-157978522.0,-8.92,-128707008.0,-7.27,116143456.0,6.56,170542064.0,9.63
2025-12-23,49.34,-0.5,-122357857.0,-12.54,-48069202.0,-4.93,-74288655.0,-7.62,23075456.0,2.37,99282406.0,10.18
2025-12-24,48.12,-2.47,-148498887.0,-7.34,-122640151.0,-6.06,-25858736.0,-1.28,96821952.0,4.78,51676928.0,2.55
2025-12-25,47.95,-0.35,-24343996.0,-2.11,5416980.0,0.47,-29760976.0,-2.59,-47015712.0,-4.08,71359709.0,6.2
2025-12-26,47.95,0.0,-49600812.0,-4.47,-9546556.0,-0.86,-40054256.0,-3.61,8180816.0,0.74,41420009.0,3.73
2025-12-29,49.9,4.07,163010720.0,4.88,106947584.0,3.2,56063136.0,1.68,-84746416.0,-2.54,-78264320.0,-2.34
2025-12-30,50.89,1.98,129420640.0,5.53,30816976.0,1.32,98603664.0,4.21,-104433184.0,-4.46,-24987472.0,-1.07
2025-12-31,50.58,-0.61,-48828382.0,-3.64,9727106.0,0.72,-58555488.0,-4.36,26160176.0,1.95,22668208.0,1.69
2026-01-05,50.1,-0.95,51157487.0,3.41,-7443281.0,-0.5,58600768.0,3.91,-2008416.0,-0.13,-49149056.0,-3.28
2026-01-06,51.38,2.55,-28407696.0,-1.29,41147680.0,1.86,-69555376.0,-3.15,29802608.0,1.35,-1394928.0,-0.06
2026-01-07,50.8,-1.13,-61834386.0,-3.37,-162214994.0,-8.84,100380608.0,5.47,5694192.0,0.31,56140176.0,3.06
2026-01-08,50.16,-1.26,-107167041.0,-8.19,-40856769.0,-3.12,-66310272.0,-5.07,-26043088.0,-1.99,133210137.0,10.18
2026-01-09,49.76,-0.8,-182607304.0,-10.59,-96151544.0,-5.57,-86455760.0,-5.01,21570720.0,1.25,161036592.0,9.34
2026-01-12,49.35,-0.82,-120878024.0,-6.87,-141466328.0,-8.04,20588304.0,1.17,27191696.0,1.54,93686320.0,5.32
2026-01-13,48.18,-2.37,-409908408.0,-16.85,-369970008.0,-15.21,-39938400.0,-1.64,183247184.0,7.53,226661216.0,9.32
2026-01-14,48.4,0.46,37648544.0,1.82,-49612000.0,-2.4,87260544.0,4.22,6237136.0,0.3,-43885680.0,-2.12
2026-01-15,48.3,-0.21,58814783.0,3.38,27549615.0,1.58,31265168.0,1.8,-18734224.0,-1.08,-40080576.0,-2.31
2026-01-16,47.33,-2.01,-251142432.0,-9.16,-248585248.0,-9.06,-2557184.0,-0.09,42958592.0,1.57,208183840.0,7.59
2026-01-19,47.18,-0.32,-106233031.0,-6.0,-97115239.0,-5.49,-9117792.0,-0.52,87676864.0,4.95,18556176.0,1.05
2026-01-20,46.84,-0.72,-144930273.0,-7.77,-132614929.0,-7.11,-12315344.0,-0.66,54280320.0,2.91,90649952.0,4.86
2026-01-21,46.27,-1.22,-99690269.0,-4.7,-98353581.0,-4.64,-1336688.0,-0.06,7214480.0,0.34,92475776.0,4.36
2026-01-22,45.62,-1.4,-82153652.0,-3.57,-34132548.0,-1.48,-48021104.0,-2.08,-121735216.0,-5.28,203888848.0,8.85
2026-01-23,46.01,0.85,48644352.0,2.4,135445024.0,6.67,-86800672.0,-4.28,-103365456.0,-5.09,54721088.0,2.7
2026-01-26,46.51,1.09,323874032.0,11.83,183022640.0,6.69,140851392.0,5.15,-125938272.0,-4.6,-197935760.0,-7.23
2026-01-27,45.03,-3.18,-137784704.0,-5.21,-189304496.0,-7.16,51519792.0,1.95,77582960.0,2.93,60201712.0,2.28
2026-01-28,45.14,0.24,-131285744.0,-4.77,-7537392.0,-0.27,-123748352.0,-4.5,-80012624.0,-2.91,211298368.0,7.68
2026-01-29,46.33,2.64,246317328.0,8.72,185866848.0,6.58,60450480.0,2.14,-114611744.0,-4.06,-131705584.0,-4.66
2026-01-30,46.0,-0.71,133558528.0,3.11,-92138736.0,-2.15,225697264.0,5.26,-27321600.0,-0.64,-106236928.0,-2.48
2026-02-02,45.1,-1.96,202114592.0,7.66,160521888.0,6.08,41592704.0,1.58,-293939248.0,-11.14,91824656.0,3.48
2026-02-03,45.68,1.29,13650160.0,0.81,15412368.0,0.91,-1762208.0,-0.1,-11083536.0,-0.66,-2566624.0,-0.15
2026-02-04,46.86,2.58,187971840.0,7.51,138924768.0,5.55,49047072.0,1.96,-40536096.0,-1.62,-147435744.0,-5.89
2026-02-05,46.73,-0.28,-155596286.0,-7.97,-65188478.0,-3.34,-90407808.0,-4.63,60716688.0,3.11,94879600.0,4.86
2026-02-06,46.41,-0.68,31233802.0,1.87,-57432966.0,-3.45,88666768.0,5.32,-109088000.0,-6.55,77854208.0,4.67
2026-02-09,46.65,0.52,-31130590.0,-1.99,-48041134.0,-3.08,16910544.0,1.08,-38433552.0,-2.46,69564133.0,4.45
2026-02-10,45.92,-1.56,-136422543.0,-9.96,-80460815.0,-5.88,-55961728.0,-4.09,12730912.0,0.93,123691619.0,9.03
2026-02-11,46.03,0.24,-33759223.0,-2.58,-1973575.0,-0.15,-31785648.0,-2.43,-93301600.0,-7.13,127060804.0,9.71
2026-02-12,45.24,-1.72,-100505046.0,-8.01,-137537542.0,-10.96,37032496.0,2.95,33594496.0,2.68,66910544.0,5.33
2026-02-13,45.35,0.24,62396093.0,4.58,7423933.0,0.55,54972160.0,4.04,10015968.0,0.74,-72412064.0,-5.32
2026-02-24,44.56,-1.74,-29344648.0,-1.67,-72757416.0,-4.15,43412768.0,2.48,5463792.0,0.31,23880848.0,1.36
2026-02-25,44.79,0.52,76808364.0,6.04,69621020.0,5.48,7187344.0,0.57,-70841936.0,-5.57,-5966432.0,-0.47
2026-02-26,45.13,0.76,6382319.0,0.36,-36452273.0,-2.06,42834592.0,2.42,19615952.0,1.11,-25998256.0,-1.47
2026-02-27,46.9,3.92,233633344.0,6.98,197989616.0,5.92,35643728.0,1.07,-241756096.0,-7.23,8122752.0,0.24
2026-03-02,46.81,-0.19,-118415072.0,-4.9,-24394288.0,-1.01,-94020784.0,-3.89,6041392.0,0.25,112373696.0,4.65
2026-03-03,46.53,-0.6,-118413328.0,-5.61,-126179632.0,-5.98,7766304.0,0.37,65549504.0,3.11,52863824.0,2.51
2026-03-04,47.13,1.29,33997968.0,1.33,-6613216.0,-0.26,40611184.0,1.59,40856240.0,1.6,-74854208.0,-2.93
2026-03-05,46.8,-0.7,-18938987.0,-1.25,-22586059.0,-1.5,3647072.0,0.24,30797600.0,2.04,-11858624.0,-0.79
2026-03-06,49.34,5.43,164518272.0,3.72,217576336.0,4.92,-53058064.0,-1.2,-101986416.0,-2.3,-62531856.0,-1.41
2026-03-09,49.41,0.14,31211824.0,0.75,102225536.0,2.44,-71013712.0,-1.7,-56214896.0,-1.34,25003072.0,0.6
2026-03-10,48.33,-2.19,-206784288.0,-8.62,-86191808.0,-3.59,-120592480.0,-5.03,74887344.0,3.12,131896960.0,5.5
2026-03-11,49.31,2.03,105942528.0,4.54,76018448.0,3.26,29924080.0,1.28,-22092976.0,-0.95,-83849552.0,-3.6
2026-03-12,50.59,2.6,234681904.0,7.44,115029136.0,3.65,119652768.0,3.79,60737536.0,1.93,-295419424.0,-9.37
2026-03-13,49.79,-1.58,-146051556.0,-7.75,-160336612.0,-8.51,14285056.0,0.76,124963648.0,6.63,21087920.0,1.12
2026-03-16,49.74,-0.1,-33106554.0,-1.72,-104490202.0,-5.42,71383648.0,3.7,-1311712.0,-0.07,34418256.0,1.78
2026-03-17,50.24,1.01,74032864.0,2.8,-68929600.0,-2.61,142962464.0,5.41,48192864.0,1.82,-122225696.0,-4.63
2026-03-18,49.69,-1.09,-137008284.0,-8.74,-148824764.0,-9.49,11816480.0,0.75,118071120.0,7.53,18937168.0,1.21
2026-03-19,48.8,-1.79,-245779724.0,-14.19,-92245116.0,-5.32,-153534608.0,-8.86,52111072.0,3.01,193668640.0,11.18
2026-03-20,49.45,1.33,-214697735.0,-9.26,-399738583.0,-17.23,185040848.0,7.98,43957952.0,1.9,170739792.0,7.36
2026-03-23,45.2,-8.59,-250144288.0,-5.88,-282412080.0,-6.63,32267792.0,0.76,82633856.0,1.94,167510432.0,3.93
2026-03-24,43.5,-3.76,-334487152.0,-7.79,-259307840.0,-6.04,-75179312.0,-1.75,173598656.0,4.04,160888512.0,3.75
2026-03-25,44.52,2.34,-26376117.0,-1.3,-4146421.0,-0.2,-22229696.0,-1.09,-85993856.0,-4.23,112369968.0,5.53
2026-03-26,44.0,-1.17,-177483679.0,-12.85,-66359391.0,-4.8,-111124288.0,-8.04,66817184.0,4.84,110666496.0,8.01
2026-03-27,45.2,2.73,42433382.0,2.66,56959798.0,3.57,-14526416.0,-0.91,-43168704.0,-2.7,735312.0,0.05
2026-03-30,43.23,-4.36,-70978828.0,-3.05,-89329340.0,-3.84,18350512.0,0.79,114227296.0,4.91,-43248480.0,-1.86
2026-03-31,41.71,-3.52,-310905280.0,-11.25,-212990864.0,-7.71,-97914416.0,-3.54,152931712.0,5.54,157973536.0,5.72
2026-04-01,42.2,1.17,-47829784.0,-3.02,-31179752.0,-1.97,-16650032.0,-1.05,1225120.0,0.08,46604672.0,2.95
2026-04-02,43.65,3.44,137021007.0,5.43,173269391.0,6.87,-36248384.0,-1.44,-145500592.0,-5.77,8479600.0,0.34
2026-04-03,42.9,-1.72,-62566279.0,-5.51,-44980776.0,-3.96,-17585503.0,-1.55,12318544.0,1.08,50247744.0,4.42
2026-04-07,43.45,1.28,159261936.0,7.64,129712448.0,6.22,29549488.0,1.42,-78510512.0,-3.76,-80751424.0,-3.87
2026-04-08,44.34,2.05,140293341.0,7.71,-66950691.0,-3.68,207244032.0,11.39,-25766992.0,-1.42,-114526352.0,-6.29
2026-04-09,43.8,-1.22,-70959968.0,-7.0,-50908257.0,-5.02,-20051711.0,-1.98,28063968.0,2.77,42896000.0,4.23
2026-04-10,43.01,-1.8,-197906046.0,-10.41,-202458350.0,-10.65,4552304.0,0.24,41895392.0,2.2,156010640.0,8.2
2026-04-13,44.17,2.7,179835752.0,8.01,278698648.0,12.42,-98862896.0,-4.41,-96573856.0,-4.3,-83261904.0,-3.71
2026-04-14,45.78,3.65,335956640.0,10.65,270588048.0,8.58,65368592.0,2.07,-105146848.0,-3.33,-230809808.0,-7.32
2026-04-15,46.05,0.59,-137189952.0,-5.96,-78480688.0,-3.41,-58709264.0,-2.55,79176896.0,3.44,58013040.0,2.52
2026-04-16,46.44,0.85,-79709359.0,-4.92,4996385.0,0.31,-84705744.0,-5.23,68276944.0,4.21,11432416.0,0.71
2026-04-17,45.53,-1.96,-366742163.0,-20.58,-163853731.0,-9.2,-202888432.0,-11.39,112939216.0,6.34,253802944.0,14.24
2026-04-20,45.32,-0.46,-222032791.0,-14.45,-99286071.0,-6.46,-122746720.0,-7.99,69789312.0,4.54,152243472.0,9.91
2026-04-21,45.48,0.35,-24947568.0,-1.76,-21458000.0,-1.51,-3489568.0,-0.25,19318016.0,1.36,5629552.0,0.4
2026-04-22,44.72,-1.67,-334356471.0,-13.44,-162389879.0,-6.53,-171966592.0,-6.91,125622384.0,5.05,208734080.0,8.39
2026-04-23,43.49,-2.75,-227913008.0,-10.81,-99482336.0,-4.72,-128430672.0,-6.09,35221120.0,1.67,192691872.0,9.14
2026-04-24,43.14,-0.8,39569239.0,3.02,-84940137.0,-6.49,124509376.0,9.51,26263776.0,2.01,-65832992.0,-5.03
2026-04-27,42.26,-2.04,52243154.0,3.01,-46563982.0,-2.68,98807136.0,5.68,-5950864.0,-0.34,-46292320.0,-2.66
2026-04-28,43.3,2.46,67658881.0,3.48,16815073.0,0.86,50843808.0,2.61,10732432.0,0.55,-78391312.0,-4.03
2026-04-29,44.62,3.05,35952560.0,1.17,149265952.0,4.84,-113313392.0,-3.67,51628304.0,1.67,-87580896.0,-2.84
2026-04-30,44.7,0.18,170741904.0,8.8,84908864.0,4.37,85833040.0,4.42,-93455040.0,-4.81,-77286880.0,-3.98
2026-05-06,44.64,-0.13,-1525088.0,-0.07,-93961456.0,-4.39,92436368.0,4.32,18779360.0,0.88,-17254272.0,-0.81
2026-05-07,44.07,-1.28,-228681076.0,-12.7,-177720116.0,-9.87,-50960960.0,-2.83,57383216.0,3.19,171297856.0,9.51
2026-05-08,43.51,-1.27,-105113552.0,-7.57,-132236368.0,-9.52,27122816.0,1.95,24895984.0,1.79,80217552.0,5.78
2026-05-11,44.32,1.86,175540272.0,6.15,191751888.0,6.71,-16211616.0,-0.57,-147448784.0,-5.16,-28091504.0,-0.98
