code,name,board,industry,recent_close,recent_turn,recent_volume,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,approx_circ_mv,marketcap_source,marketcap_confidence
002064,华峰化学,sz_mainboard,C28化学纤维制造业,10.92,1.3061,64678133.0,4952004670.392773,4952073468.3608,5,6.222540564403702e-05,54076642274.49993,baostock_approx_circ_mv,low_confidence_approx
600803,新奥股份,sh_mainboard,D45燃气生产和供应业,17.6,0.492,15112992.0,3071746341.4634147,3071784277.879342,5,0.0002566150370823,54063403290.67642,baostock_approx_circ_mv,low_confidence_approx
000688,国城矿业,sz_mainboard,B09有色金属矿采选业,45.6,3.9461,46763915.0,1185066648.0829177,1185066648.0829177,5,3.2860853136209844e-05,54039039152.58104,baostock_approx_circ_mv,low_confidence_approx
300285,国瓷材料,chinext,C26化学原料和化学制品制造业,63.3,16.7976,143396247.0,853671042.291756,853667489.9510872,5,5.547558746789327e-06,54037152113.90382,baostock_approx_circ_mv,low_confidence_approx
000157,中联重科,sz_mainboard,C35专用设备制造业,7.63,1.4353,101467740.0,7069444715.390511,7069492739.007664,5,4.702812041444581e-05,53940229598.62847,baostock_approx_circ_mv,low_confidence_approx
600372,中航机载,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,11.12,0.6965,33701235.0,4838655419.956927,4838959665.697674,5,0.0001302149831543,53809231482.55813,baostock_approx_circ_mv,low_confidence_approx
600741,华域汽车,sh_mainboard,C36汽车制造业,17.03,0.6367,20074049.0,3152826920.056541,3152680693.98302,5,0.0001140726269361,53690152218.53083,baostock_approx_circ_mv,low_confidence_approx
603156,养元饮品,sh_mainboard,C15酒、饮料和精制茶制造业,42.43,0.9991,12591381.0,1260272345.1105995,1260272345.1105995,5,4.329141494209975e-05,53473355603.04274,baostock_approx_circ_mv,low_confidence_approx
600350,山东高速,sh_mainboard,G54道路运输业,11.05,0.262,12666325.0,4834475190.839695,4834475190.839695,5,0.0002853659312843,53420950858.77863,baostock_approx_circ_mv,low_confidence_approx
002920,德赛西威,sz_mainboard,C39计算机、通信和其他电子设备制造业,89.32,1.2489,7450957.0,596601569.3810554,596628216.772631,5,6.607769674154225e-05,53290832322.1314,baostock_approx_circ_mv,low_confidence_approx
601377,兴业证券,sh_mainboard,J67资本市场服务,6.11,2.0914,180611066.0,8635892990.341396,8635855679.15691,5,0.000107190154466,52765078199.64872,baostock_approx_circ_mv,low_confidence_approx
601699,潞安环能,sh_mainboard,B06煤炭开采和洗选业,17.6,1.8333,54840594.0,2991359515.6275573,2991464846.326342,5,4.986698849096352e-05,52649781295.34363,baostock_approx_circ_mv,low_confidence_approx
300058,蓝色光标,chinext,L72商务服务业,15.07,6.8424,237975229.0,3477949681.39834,3477949412.714068,5,2.163247318393639e-06,52412697649.601006,baostock_approx_circ_mv,low_confidence_approx
600895,张江高科,sh_mainboard,K70房地产业,33.73,2.7428,42478147.0,1548714707.5980752,1548692518.800242,5,2.898093790979633e-05,52237398659.13216,baostock_approx_circ_mv,low_confidence_approx
000066,中国长城,sz_mainboard,C39计算机、通信和其他电子设备制造业,16.19,3.6728,118469598.0,3225593498.148551,3225575907.2772183,5,1.5125726876812245e-05,52222073938.81817,baostock_approx_circ_mv,low_confidence_approx
600497,驰宏锌锗,sh_mainboard,C32有色金属冶炼和压延加工业,10.12,7.4785,376944813.0,5040379929.130173,5040377291.909196,5,3.93722416205358e-05,51008618194.121056,baostock_approx_circ_mv,low_confidence_approx
002074,国轩高科,sz_mainboard,C38电气机械和器材制造业,29.35,1.5177,26350837.0,1736234894.906767,1736233287.858117,5,2.826062739935756e-05,50958446998.63575,baostock_approx_circ_mv,low_confidence_approx
000963,华东医药,sz_mainboard,F52零售业,29.0,0.5542,9715643.0,1753093287.621797,1753047041.497011,5,0.0001312352473702,50838364203.41332,baostock_approx_circ_mv,low_confidence_approx
600885,宏发股份,sh_mainboard,C38电气机械和器材制造业,32.76,1.0706,16568890.0,1547626564.5432467,1547618787.3181398,5,6.590406242762389e-05,50699991472.54226,baostock_approx_circ_mv,low_confidence_approx
002429,兆驰股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,11.16,2.58,116729061.0,4524382209.302325,4524353958.913281,5,3.891345122486282e-05,50491790181.47222,baostock_approx_circ_mv,low_confidence_approx
600009,上海机场,sh_mainboard,G56航空运输业,24.2,0.6443,13183801.0,2046220859.847897,2046237962.3889236,5,0.0001110177733074,49518958689.81194,baostock_approx_circ_mv,low_confidence_approx
600021,上海电力,sh_mainboard,D44电力、热力生产和供应业,17.54,2.1819,61555441.0,2821185251.386406,2821208612.498477,5,2.2276440810535065e-05,49483999063.22329,baostock_approx_circ_mv,low_confidence_approx
000703,恒逸石化,sz_mainboard,C28化学纤维制造业,12.91,1.97,74898176.0,3801937868.0203047,3801822059.776071,5,4.352797688337536e-05,49081522791.70908,baostock_approx_circ_mv,low_confidence_approx
603979,金诚信,sh_mainboard,B11开采专业及辅助性活动,77.84,2.5737,16054411.0,623787193.5346,623787193.5346,5,7.185740977341511e-05,48555595144.73327,baostock_approx_circ_mv,low_confidence_approx
601618,中国中冶,sh_mainboard,E48土木工程建筑业,2.7,0.7143,127521579.0,17852664006.719864,17852090598.2906,5,0.0001402413205339,48200644615.38462,baostock_approx_circ_mv,low_confidence_approx
601298,青岛港,sh_mainboard,G55水上运输业,8.84,0.8002,43145995.0,5391901399.650087,5392017494.356659,5,0.0002024342819356,47665434650.11286,baostock_approx_circ_mv,low_confidence_approx
001872,招商港口,sz_mainboard,G55水上运输业,20.69,0.1453,3345091.0,2302196145.905024,2302062367.115521,5,0.0003083452705786,47629670375.62013,baostock_approx_circ_mv,low_confidence_approx
600642,申能股份,sh_mainboard,D44电力、热力生产和供应业,9.73,0.6389,31268999.0,4894192987.948035,4893877311.3152685,5,0.0001375515003052,47617426239.097565,baostock_approx_circ_mv,low_confidence_approx
002422,科伦药业,sz_mainboard,C27医药制造业,36.49,1.2628,16398983.0,1298620763.382959,1298620763.382959,5,5.805825883425068e-05,47386671655.84416,baostock_approx_circ_mv,low_confidence_approx
601021,春秋航空,sh_mainboard,G56航空运输业,48.41,2.4369,23841132.0,978338544.872584,978315728.1876404,5,8.686667081938487e-05,47360264401.56367,baostock_approx_circ_mv,low_confidence_approx
300567,精测电子,chinext,C40仪器仪表制造业,208.46,4.6718,10607335.0,227050280.4058393,227048854.993132,5,6.864980791552824e-06,47330604311.86829,baostock_approx_circ_mv,low_confidence_approx
600196,复星医药,sh_mainboard,C27医药制造业,22.31,0.793,16799452.0,2118468095.838588,2118409100.8532047,5,4.72057354985612e-05,47261707040.035,baostock_approx_circ_mv,low_confidence_approx
002240,盛新锂能,sz_mainboard,C32有色金属冶炼和压延加工业,51.63,9.8213,89659135.0,912904961.6649526,912906212.9571036,5,7.874559311767022e-06,47133347774.97527,baostock_approx_circ_mv,low_confidence_approx
002273,水晶光电,sz_mainboard,C39计算机、通信和其他电子设备制造业,34.46,5.348,72844244.0,1362083844.4278235,1362083844.4278235,5,9.350768260756056e-06,46937409278.9828,baostock_approx_circ_mv,low_confidence_approx
601117,中国化学,sh_mainboard,E48土木工程建筑业,7.67,1.7687,107680585.0,6088120370.893878,6088120245.281211,5,7.233477404017693e-05,46695882281.306885,baostock_approx_circ_mv,low_confidence_approx
600027,华电国际,sh_mainboard,D44电力、热力生产和供应业,5.06,1.2959,119428600.0,9215880855.004244,9215763208.66726,5,2.5452438296573805e-05,46631761835.85634,baostock_approx_circ_mv,low_confidence_approx
002414,高德红外,sz_mainboard,C39计算机、通信和其他电子设备制造业,13.68,2.4158,82104511.0,3398646866.462456,3398646866.462456,5,3.795340209493251e-05,46493489133.20639,baostock_approx_circ_mv,low_confidence_approx
002138,顺络电子,sz_mainboard,C39计算机、通信和其他电子设备制造业,61.3,8.2684,62550228.0,756497363.4560496,756500456.7709883,5,8.139243225519243e-06,46373478000.061584,baostock_approx_circ_mv,low_confidence_approx
600392,盛和资源,sh_mainboard,C32有色金属冶炼和压延加工业,26.39,9.4579,165779728.0,1752817517.6307635,1752825622.2410066,5,9.522765525083407e-06,46257068170.94016,baostock_approx_circ_mv,low_confidence_approx
002558,巨人网络,sz_mainboard,I64互联网和相关服务,24.31,3.0936,58795090.0,1900539500.9050944,1900539500.9050944,5,3.658206800067365e-05,46202115267.002846,baostock_approx_circ_mv,low_confidence_approx
000559,万向钱潮,sz_mainboard,C36汽车制造业,13.92,1.2962,42959818.0,3314289307.2056785,3314327334.08324,5,3.595025337465404e-05,46135436490.4387,baostock_approx_circ_mv,low_confidence_approx
300418,昆仑万维,chinext,I64互联网和相关服务,39.22,4.2255,49663015.0,1175316885.5756714,1175321565.8177557,5,2.4359250665104415e-05,46096111811.37237,baostock_approx_circ_mv,low_confidence_approx
600377,宁沪高速,sh_mainboard,G54道路运输业,12.12,0.6479,24635998.0,3802438339.249884,3802206038.351693,5,0.0001581770375128,46082737184.82252,baostock_approx_circ_mv,low_confidence_approx
603929,亚翔集成,sh_mainboard,E49建筑安装业,215.39,4.654,9929849.0,213361602.92221743,213361090.2725681,5,1.087507453565349e-05,45955845233.80845,baostock_approx_circ_mv,low_confidence_approx
601607,上海医药,sh_mainboard,F52零售业,16.28,0.3697,10310942.0,2789002434.406276,2789225237.005557,5,0.0002131577321579,45408586858.45047,baostock_approx_circ_mv,low_confidence_approx
002222,福晶科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,96.29,7.5217,35212773.0,468149128.5214778,468153262.95933545,5,1.545654357372932e-05,45078477690.354416,baostock_approx_circ_mv,low_confidence_approx
600143,金发科技,sh_mainboard,C29橡胶和塑料制品业,17.0,3.0638,80726347.0,2634843886.676676,2634861774.964475,5,4.750976332756664e-05,44792650174.39608,baostock_approx_circ_mv,low_confidence_approx
600141,兴发集团,sh_mainboard,C26化学原料和化学制品制造业,37.24,6.8925,82829337.0,1201731403.6996737,1201737567.6316526,5,5.219429852093059e-05,44752707018.602745,baostock_approx_circ_mv,low_confidence_approx
002378,章源钨业,sz_mainboard,C32有色金属冶炼和压延加工业,37.4,13.8885,165984700.0,1195123303.4524963,1195123303.4524963,5,1.3116524680099082e-05,44697611549.12337,baostock_approx_circ_mv,low_confidence_approx
601212,白银有色,sh_mainboard,C32有色金属冶炼和压延加工业,6.03,2.5994,192478889.0,7404742979.149034,7404728397.111314,5,4.485325054339723e-05,44650512234.58122,baostock_approx_circ_mv,low_confidence_approx
002738,中矿资源,sz_mainboard,C32有色金属冶炼和压延加工业,62.5,7.0671,50263037.0,711225778.6079155,711225450.5192424,5,3.5974588184949618e-06,44451590657.45265,baostock_approx_circ_mv,low_confidence_approx
002409,雅克科技,sz_mainboard,C26化学原料和化学制品制造业,138.83,12.7648,40658898.0,318523580.47129613,318522561.4646821,5,4.936901827621778e-06,44220487208.14182,baostock_approx_circ_mv,low_confidence_approx
601777,千里科技,sh_mainboard,C36汽车制造业,9.74,0.9415,42564880.0,4520964418.481147,4521087226.231169,5,3.948667353445623e-05,44035389583.49159,baostock_approx_circ_mv,low_confidence_approx
600985,淮北矿业,sh_mainboard,B06煤炭开采和洗选业,16.35,2.0221,54460596.0,2693269175.6095147,2693208397.972903,5,5.1372833976380856e-05,44033957306.85696,baostock_approx_circ_mv,low_confidence_approx
601216,君正集团,sh_mainboard,C26化学原料和化学制品制造业,5.21,0.8594,72516329.0,8438018268.559459,8438002286.027799,5,7.567039867954741e-05,43961991910.204834,baostock_approx_circ_mv,low_confidence_approx
000783,长江证券,sz_mainboard,J67资本市场服务,7.92,4.2529,235188353.0,5530070140.374803,5530111327.5814085,5,4.446338373718469e-05,43798481714.44476,baostock_approx_circ_mv,low_confidence_approx
601238,广汽集团,sh_mainboard,C36汽车制造业,5.9,0.3099,22880346.0,7383138431.752177,7383138431.752177,5,0.0001385725601065,43560516747.337845,baostock_approx_circ_mv,low_confidence_approx
600995,南网储能,sh_mainboard,D44电力、热力生产和供应业,13.6,0.6267,20029457.0,3196019945.7475667,3196050625.3126564,5,5.516403500769828e-05,43466288504.25213,baostock_approx_circ_mv,low_confidence_approx
601878,浙商证券,sh_mainboard,J67资本市场服务,9.48,1.2285,56191247.0,4573972079.77208,4573889666.760012,5,7.572923513397138e-05,43360474040.88491,baostock_approx_circ_mv,low_confidence_approx
002407,多氟多,sz_mainboard,C26化学原料和化学制品制造业,40.14,20.9618,226128629.0,1078765320.7262735,1078768669.8391569,5,4.703370427424727e-06,43301774407.34376,baostock_approx_circ_mv,low_confidence_approx
603629,利通电子,sh_mainboard,C33金属制品业,167.37,12.5957,32500800.0,258030915.31236848,258030242.10063815,5,3.010156400813377e-06,43186521620.38381,baostock_approx_circ_mv,low_confidence_approx
600570,恒生电子,sh_mainboard,I65软件和信息技术服务业,22.64,2.3773,45018141.0,1893666806.8817568,1893677797.420284,5,8.006316554551575e-05,42872865333.59523,baostock_approx_circ_mv,low_confidence_approx
300570,太辰光,chinext,C39计算机、通信和其他电子设备制造业,222.1,15.7318,30235357.0,192192609.8729961,192192609.8729961,5,3.248611351062305e-06,42685978652.79244,baostock_approx_circ_mv,low_confidence_approx
601058,赛轮轮胎,sh_mainboard,C29橡胶和塑料制品业,12.96,2.3035,75742805.0,3288161710.440634,3288099786.2105823,5,6.211001920799544e-05,42613773229.28915,baostock_approx_circ_mv,low_confidence_approx
603806,福斯特,sh_mainboard,C29橡胶和塑料制品业,16.3,1.9989,52147198.0,2608794737.105408,2608766206.3559065,5,3.86694645480891e-05,42522889163.60128,baostock_approx_circ_mv,low_confidence_approx
603699,纽威股份,sh_mainboard,C34通用设备制造业,56.0,1.0122,7673975.0,758148093.2622012,758153732.4464153,5,4.813930684653406e-05,42456609016.99926,baostock_approx_circ_mv,low_confidence_approx
600600,青岛啤酒,sh_mainboard,C15酒、饮料和精制茶制造业,59.5,1.3195,9356639.0,709104888.2152331,709126681.2068338,5,8.595074100803376e-05,42193037531.80661,baostock_approx_circ_mv,low_confidence_approx
600061,国投资本,sh_mainboard,J67资本市场服务,6.56,1.1114,71065837.0,6394262821.666368,6394262821.666368,5,0.0001242952002666,41946364110.13137,baostock_approx_circ_mv,low_confidence_approx
300037,新宙邦,chinext,C39计算机、通信和其他电子设备制造业,77.38,7.5732,40957424.0,540820577.8270744,540818346.1423426,5,1.5196363630548408e-05,41848523624.49447,baostock_approx_circ_mv,low_confidence_approx
603308,应流股份,sh_mainboard,C34通用设备制造业,61.58,4.2675,28978392.0,679048435.8523726,679048144.4805962,5,1.7927706592851605e-05,41815784737.11511,baostock_approx_circ_mv,low_confidence_approx
300115,长盈精密,chinext,C39计算机、通信和其他电子设备制造业,30.76,2.8503,38687162.0,1357301406.8694525,1357309040.374488,5,2.826836402506749e-05,41750826081.91925,baostock_approx_circ_mv,low_confidence_approx
603920,世运电路,sh_mainboard,C39计算机、通信和其他电子设备制造业,57.68,4.4501,32066983.0,720590166.5131121,720590166.5131121,5,2.0341816619065515e-05,41563640804.4763,baostock_approx_circ_mv,low_confidence_approx
603688,石英股份,sh_mainboard,C30非金属矿物制品业,76.53,8.1776,44296219.0,541677497.0651536,541678841.4549813,5,1.070261700676943e-05,41454681736.54972,baostock_approx_circ_mv,low_confidence_approx
002129,TCL中环,sz_mainboard,C38电气机械和器材制造业,10.26,8.1654,329864784.0,4039787199.647292,4039787199.647292,5,1.0757380649201194e-05,41448216668.38122,baostock_approx_circ_mv,low_confidence_approx
002056,横店东磁,sz_mainboard,C38电气机械和器材制造业,25.45,4.1657,67693518.0,1625021436.973378,1625021436.973378,5,6.069178463693032e-06,41356795570.97247,baostock_approx_circ_mv,low_confidence_approx
300751,迈为股份,chinext,C35专用设备制造业,213.5,5.3229,10265135.0,192848541.2087396,192848541.2087396,5,1.4857575516667163e-05,41173163548.0659,baostock_approx_circ_mv,low_confidence_approx
603379,三美股份,sh_mainboard,C26化学原料和化学制品制造业,67.29,3.6993,22583294.0,610474792.5283161,610475469.2233222,5,2.8057074364173845e-05,41078894324.03735,baostock_approx_circ_mv,low_confidence_approx
000999,华润三九,sz_mainboard,C27医药制造业,24.55,0.7075,11763162.0,1662637738.5159009,1662770171.4422731,5,8.400585668116322e-05,40821007708.90781,baostock_approx_circ_mv,low_confidence_approx
300346,南大光电,chinext,C39计算机、通信和其他电子设备制造业,61.63,11.6837,76643664.0,655987949.0229979,655988885.4708629,5,4.149328207531988e-06,40428595011.56928,baostock_approx_circ_mv,low_confidence_approx
002155,湖南黄金,sz_mainboard,B09有色金属矿采选业,25.65,5.3476,83557227.0,1562518269.8780763,1562508039.5933175,5,4.078247593728409e-05,40078331215.56859,baostock_approx_circ_mv,low_confidence_approx
000983,山西焦煤,sz_mainboard,B06煤炭开采和洗选业,7.05,2.7168,154232349.0,5676985755.300353,5677075897.435897,5,3.610592902014532e-05,40023385076.92307,baostock_approx_circ_mv,low_confidence_approx
002850,科达利,sz_mainboard,C33金属制品业,191.3,2.8604,5989707.0,209401027.82827577,209158806.2401085,5,0.0388214631467267,40012079633.732765,baostock_approx_circ_mv,low_confidence_approx
600909,华安证券,sh_mainboard,J67资本市场服务,7.96,7.8852,396170162.0,5024224648.708974,5024193819.152994,5,1.9522428751661e-05,39992582800.45783,baostock_approx_circ_mv,low_confidence_approx
002195,岩山科技,sz_mainboard,I64互联网和相关服务,7.08,2.2371,125634554.0,5615956103.884494,5619831923.699838,5,0.0007101386300005,39788410019.79485,baostock_approx_circ_mv,low_confidence_approx
000893,亚钾国际,sz_mainboard,C26化学原料和化学制品制造业,48.55,2.0098,16315793.0,811811772.3156534,811791742.4661869,5,4.827723525523642e-05,39412489096.73337,baostock_approx_circ_mv,low_confidence_approx
601555,东吴证券,sh_mainboard,J67资本市场服务,7.93,1.4088,69999028.0,4968698750.709824,4968617232.808617,5,4.691392931180617e-05,39401134656.172325,baostock_approx_circ_mv,low_confidence_approx
002126,银轮股份,sz_mainboard,C36汽车制造业,49.09,2.1878,17375480.0,794198738.4587256,794213182.1961575,5,3.0136467677566783e-05,38987925114.00937,baostock_approx_circ_mv,low_confidence_approx
300432,富临精工,chinext,C36汽车制造业,22.99,2.7241,46056094.0,1690690283.0292573,1690710800.1809893,5,2.9657488987704827e-05,38869441296.16094,baostock_approx_circ_mv,low_confidence_approx
000987,越秀资本,sz_mainboard,J69其他金融业,7.75,0.978,49028168.0,5013105112.474438,5013105112.474438,5,0.0001222651249155,38851564621.676895,baostock_approx_circ_mv,low_confidence_approx
600845,宝信软件,sh_mainboard,I65软件和信息技术服务业,18.19,0.7281,15538546.0,2134122510.6441424,2134135930.9934564,5,2.556309668490678e-05,38819932584.77097,baostock_approx_circ_mv,low_confidence_approx
601577,长沙银行,sh_mainboard,J66货币金融服务,9.65,0.622,25006800.0,4020385852.090032,4020723014.25662,5,0.0002000766766531,38799977087.57638,baostock_approx_circ_mv,low_confidence_approx
600352,浙江龙盛,sh_mainboard,C26化学原料和化学制品制造业,11.9,3.7799,122972209.0,3253319108.971137,3253313086.4444,5,1.440040134459444e-05,38714425728.68836,baostock_approx_circ_mv,low_confidence_approx
600256,广汇能源,sh_mainboard,B07石油和天然气开采业,6.05,5.2181,333538347.0,6391950077.614457,6391950077.614457,5,2.553609733448658e-05,38671297969.56747,baostock_approx_circ_mv,low_confidence_approx
002236,大华股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,16.12,1.6555,39583949.0,2391057022.0477195,2391105615.324062,5,4.048354230910637e-05,38544622519.02388,baostock_approx_circ_mv,low_confidence_approx
002945,华林证券,sz_mainboard,J67资本市场服务,14.26,0.596,16092470.0,2700078859.060403,2700078859.060403,5,0.0002903358480515,38503124530.20135,baostock_approx_circ_mv,low_confidence_approx
002340,格林美,sz_mainboard,C42废弃资源综合利用业,7.58,3.0457,154601384.0,5076054240.404505,5075938717.60923,5,2.507817007355928e-05,38475615479.47797,baostock_approx_circ_mv,low_confidence_approx
300001,特锐德,chinext,C38电气机械和器材制造业,37.38,3.615,37119858.0,1026828713.692946,1026824604.8278396,5,1.7806719189959694e-05,38382703728.46465,baostock_approx_circ_mv,low_confidence_approx
600330,天通股份,sh_mainboard,C39计算机、通信和其他电子设备制造业,30.94,12.8299,158248271.0,1233433393.8690093,1233433393.8690093,5,5.586223400486051e-06,38162429206.30714,baostock_approx_circ_mv,low_confidence_approx
603650,彤程新材,sh_mainboard,C26化学原料和化学制品制造业,62.06,4.9718,30550517.0,614475984.5528783,614471112.3583682,5,1.7959463884780264e-05,38134077232.96033,baostock_approx_circ_mv,low_confidence_approx
002078,太阳纸业,sz_mainboard,C22造纸和纸制品业,13.58,0.8847,24571708.0,2777405674.239856,2777405674.239856,5,7.582821859445233e-05,37717169056.17724,baostock_approx_circ_mv,low_confidence_approx
603179,新泉股份,sh_mainboard,C36汽车制造业,52.68,4.3433,31019757.0,714197891.0045357,714202795.7791878,5,1.6356714621232155e-05,37624203281.64761,baostock_approx_circ_mv,low_confidence_approx
600707,彩虹股份,sh_mainboard,C39计算机、通信和其他电子设备制造业,10.47,4.8589,174320024.0,3587643787.6885715,3587658738.131501,5,1.5005417781335674e-05,37562786988.23682,baostock_approx_circ_mv,low_confidence_approx
002487,大金重工,sz_mainboard,C33金属制品业,59.32,3.9428,24875713.0,630914908.1870753,630914908.1870753,5,3.208899129339241e-05,37425872353.6573,baostock_approx_circ_mv,low_confidence_approx
600901,江苏金租,sh_mainboard,J66货币金融服务,6.45,0.6967,40340885.0,5790280608.583322,5790720606.826801,5,9.454353606942136e-05,37350147914.03287,baostock_approx_circ_mv,low_confidence_approx
600157,永泰能源,sh_mainboard,D44电力、热力生产和供应业,1.7,2.4277,529671992.0,21817851958.643986,21817833404.67164,5,1.729673807715251e-05,37090316787.94179,baostock_approx_circ_mv,low_confidence_approx
600863,华能蒙电,sh_mainboard,D44电力、热力生产和供应业,5.67,3.4516,225279210.0,6526805249.739252,6526864814.84943,5,2.114959244343186e-05,37007323500.196266,baostock_approx_circ_mv,low_confidence_approx
601108,财通证券,sh_mainboard,J67资本市场服务,7.95,2.0296,94248313.0,4643689052.029957,4643701732.302343,5,7.775454751207423e-05,36917428771.80363,baostock_approx_circ_mv,low_confidence_approx
601808,中海油服,sh_mainboard,B11开采专业及辅助性活动,12.39,0.7272,21527992.0,2960394939.4939494,2960374673.856323,5,5.329340326778357e-05,36679042209.07984,baostock_approx_circ_mv,low_confidence_approx
000878,云南铜业,sz_mainboard,C32有色金属冶炼和压延加工业,18.23,5.2098,104384373.0,2003615743.4066565,2003618529.8621745,5,1.4584957982838396e-05,36525965799.38744,baostock_approx_circ_mv,low_confidence_approx
002444,巨星科技,sz_mainboard,C33金属制品业,31.8,0.9622,11033898.0,1146736437.3311162,1146719963.031423,5,6.598595131528326e-05,36465694824.39926,baostock_approx_circ_mv,low_confidence_approx
002821,凯莱英,sz_mainboard,C27医药制造业,114.56,1.4843,4705758.0,317035504.95182914,317051127.0983213,5,6.05503079206505e-05,36321377120.38369,baostock_approx_circ_mv,low_confidence_approx
600667,太极实业,sh_mainboard,E48土木工程建筑业,17.33,14.4125,301443525.0,2091542237.6409369,2091544507.6104891,5,4.553050929955198e-06,36246466316.88978,baostock_approx_circ_mv,low_confidence_approx
603225,新凤鸣,sh_mainboard,C28化学纤维制造业,21.35,3.5107,58577960.0,1668554989.0335262,1668548146.685751,5,3.878886602125016e-05,35623502931.74078,baostock_approx_circ_mv,low_confidence_approx
000596,古井贡酒,sz_mainboard,C15酒、饮料和精制茶制造业,87.1,0.8904,3638254.0,408608939.802336,408607872.1117679,5,9.794767104647003e-05,35589745660.93498,baostock_approx_circ_mv,low_confidence_approx
000958,电投产融,sz_mainboard,D44电力、热力生产和供应业,6.61,3.2837,176773880.0,5383374851.539422,5383374851.539422,5,7.296243045334367e-05,35584107768.67558,baostock_approx_circ_mv,low_confidence_approx
300748,金力永磁,chinext,C30非金属矿物制品业,31.41,3.2246,36439197.0,1130037741.115177,1130024456.764732,5,3.1727337111861046e-05,35494068186.98024,baostock_approx_circ_mv,low_confidence_approx
600563,法拉电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,157.3,4.0286,9064409.0,225001464.5286204,224999930.6771113,5,1.332836943626257e-05,35392489095.50961,baostock_approx_circ_mv,low_confidence_approx
000786,北新建材,sz_mainboard,C30非金属矿物制品业,20.91,1.245,21034780.0,1689540562.2489958,1689485668.721176,5,5.43779029269883e-05,35327145332.959785,baostock_approx_circ_mv,low_confidence_approx
300207,欣旺达,chinext,C38电气机械和器材制造业,20.58,3.348,57378805.0,1713823327.359618,1713825680.5474603,5,1.921096892374049e-05,35270532505.66673,baostock_approx_circ_mv,low_confidence_approx
600060,海信视像,sh_mainboard,C39计算机、通信和其他电子设备制造业,27.09,2.6181,34039295.0,1300152591.5740423,1300155099.4019718,5,5.887064894488803e-05,35221201642.799416,baostock_approx_circ_mv,low_confidence_approx
000060,中金岭南,sz_mainboard,C32有色金属冶炼和压延加工业,7.92,7.3105,324667091.0,4441106504.343068,4441106504.343068,5,1.716168109095147e-05,35173563514.3971,baostock_approx_circ_mv,low_confidence_approx
002294,信立泰,sz_mainboard,C27医药制造业,31.32,1.4302,15940966.0,1114596979.4434345,1114563120.4564996,5,4.4876029913366416e-05,34908116932.69757,baostock_approx_circ_mv,low_confidence_approx
603568,伟明环保,sh_mainboard,N77生态保护和环境治理业,17.02,0.7147,14640868.0,2048533370.645026,2048533370.645026,5,0.0001401597331651,34866037968.37834,baostock_approx_circ_mv,low_confidence_approx
300765,新诺威,chinext,C14食品制造业,24.74,1.0601,14890049.0,1404589095.3683612,1404589095.3683612,5,0.0001013669388816,34749534219.41325,baostock_approx_circ_mv,low_confidence_approx
000967,盈峰环境,sz_mainboard,C35专用设备制造业,10.34,3.0941,103889645.0,3357669273.779128,3357669273.779128,5,1.6642935972976262e-05,34718300290.87618,baostock_approx_circ_mv,low_confidence_approx
000027,深圳能源,sz_mainboard,D44电力、热力生产和供应业,7.29,0.8972,42682524.0,4757303165.403477,4757350922.932527,5,6.077801672546475e-05,34681088228.17812,baostock_approx_circ_mv,low_confidence_approx
600588,用友网络,sh_mainboard,I65软件和信息技术服务业,10.14,1.1161,38138247.0,3417099453.4539914,3416939434.2130246,5,7.204643550275657e-05,34647765862.920074,baostock_approx_circ_mv,low_confidence_approx
001896,豫能控股,sz_mainboard,D44电力、热力生产和供应业,22.7,13.9043,212149059.0,1525780219.068921,1525780219.068921,5,3.829656363879316e-06,34635210972.86451,baostock_approx_circ_mv,low_confidence_approx
603306,华懋科技,sh_mainboard,C36汽车制造业,105.04,4.2803,14103407.0,329495759.6430156,329494826.3030274,5,1.4597506744721705e-05,34610136554.87,baostock_approx_circ_mv,low_confidence_approx
002261,拓维信息,sz_mainboard,I65软件和信息技术服务业,30.19,5.9004,67624372.0,1146098095.0444038,1146100021.0626085,5,5.076208343151511e-06,34600759635.88015,baostock_approx_circ_mv,low_confidence_approx
603129,春风动力,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,223.31,1.4487,2223572.0,153487402.498792,153481233.99737713,5,5.9927359188201566e-05,34273894363.95429,baostock_approx_circ_mv,low_confidence_approx
002465,海格通信,sz_mainboard,C39计算机、通信和其他电子设备制造业,13.83,3.4602,85740051.0,2477892925.264436,2477888766.354204,5,1.3127978200039777e-05,34269201638.67864,baostock_approx_circ_mv,low_confidence_approx
300017,网宿科技,chinext,I65软件和信息技术服务业,14.61,4.4129,103324792.0,2341426091.68574,2341439593.708181,5,1.837268801827402e-05,34208432464.076523,baostock_approx_circ_mv,low_confidence_approx
603606,东方电缆,sh_mainboard,C38电气机械和器材制造业,41.31,3.0778,25386299.0,824819643.9014881,824804101.1974164,5,4.7081285775175725e-05,34072657420.465275,baostock_approx_circ_mv,low_confidence_approx
