code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
601288,sh.601288,农业银行,sh_mainboard,J66货币金融服务,证监会行业分类,2010-07-15,2026-06-15,,2132726710534.351,baostock_approx_circ_mv,low_confidence_approx,1,1,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601398,sh.601398,工商银行,sh_mainboard,J66货币金融服务,证监会行业分类,2006-10-27,2026-06-15,,2041011676864.9668,baostock_approx_circ_mv,low_confidence_approx,2,2,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300750,sz.300750,宁德时代,chinext,C38电气机械和器材制造业,证监会行业分类,2018-06-11,2026-06-15,,1694748805139.373,baostock_approx_circ_mv,low_confidence_approx,3,3,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
601857,sh.601857,中国石油,sh_mainboard,B07石油和天然气开采业,证监会行业分类,2007-11-05,2026-06-15,,1640139500893.3936,baostock_approx_circ_mv,low_confidence_approx,4,4,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600519,sh.600519,贵州茅台,sh_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,2001-08-27,2026-06-15,,1588999101479.2898,baostock_approx_circ_mv,low_confidence_approx,5,5,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601138,sh.601138,工业富联,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2018-06-08,2026-06-15,,1456551722733.3738,baostock_approx_circ_mv,low_confidence_approx,6,6,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300308,sz.300308,中际旭创,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2012-04-10,2026-06-15,,1381860527099.2153,baostock_approx_circ_mv,low_confidence_approx,7,7,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
601988,sh.601988,中国银行,sh_mainboard,J66货币金融服务,证监会行业分类,2006-07-05,2026-06-15,,1292355062643.1716,baostock_approx_circ_mv,low_confidence_approx,8,8,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600036,sh.600036,招商银行,sh_mainboard,J66货币金融服务,证监会行业分类,2002-04-09,2026-06-15,,803501457218.2356,baostock_approx_circ_mv,low_confidence_approx,9,9,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601628,sh.601628,中国人寿,sh_mainboard,J68保险业,证监会行业分类,2007-01-09,2026-06-15,,760659244104.5022,baostock_approx_circ_mv,low_confidence_approx,10,10,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601088,sh.601088,中国神华,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,2007-10-09,2026-06-15,,715574595788.8562,baostock_approx_circ_mv,low_confidence_approx,11,11,2019-06-15,2026-06-15,1687,1.0041666666666667,242,False,False,True,True
300502,sz.300502,新易盛,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-03-03,2026-06-15,,677910509592.9319,baostock_approx_circ_mv,low_confidence_approx,12,12,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
600900,sh.600900,长江电力,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2003-11-18,2026-06-15,,674586794634.1464,baostock_approx_circ_mv,low_confidence_approx,13,13,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,True,True
601899,sh.601899,紫金矿业,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2008-04-25,2026-06-15,,645043005252.1415,baostock_approx_circ_mv,low_confidence_approx,14,14,2019-06-15,2026-06-15,1693,1.0077380952380952,252,False,False,True,True
601318,sh.601318,中国平安,sh_mainboard,J68保险业,证监会行业分类,2007-03-01,2026-06-15,,578096690996.8354,baostock_approx_circ_mv,low_confidence_approx,15,15,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000333,sz.000333,美的集团,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2013-09-18,2026-06-15,,555344174230.4645,baostock_approx_circ_mv,low_confidence_approx,16,16,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002475,sz.002475,立讯精密,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-09-15,2026-06-15,,495388950640.9496,baostock_approx_circ_mv,low_confidence_approx,17,17,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002371,sz.002371,北方华创,sz_mainboard,C35专用设备制造业,证监会行业分类,2010-03-16,2026-06-15,,494109121371.76935,baostock_approx_circ_mv,low_confidence_approx,18,18,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600028,sh.600028,中国石化,sh_mainboard,B07石油和天然气开采业,证监会行业分类,2001-08-08,2026-06-15,,472851391610.53284,baostock_approx_circ_mv,low_confidence_approx,19,19,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600183,sh.600183,生益科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1998-10-28,2026-06-15,,398470063681.375,baostock_approx_circ_mv,low_confidence_approx,20,20,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601166,sh.601166,兴业银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-02-05,2026-06-15,,385785401796.74457,baostock_approx_circ_mv,low_confidence_approx,21,21,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603993,sh.603993,洛阳钼业,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2012-10-09,2026-06-15,,365285699304.2461,baostock_approx_circ_mv,low_confidence_approx,22,22,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603986,sh.603986,兆易创新,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-08-18,2026-06-15,,345944152112.2139,baostock_approx_circ_mv,low_confidence_approx,23,23,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002384,sz.002384,东山精密,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-04-09,2026-06-15,,331760515085.0883,baostock_approx_circ_mv,low_confidence_approx,24,24,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600030,sh.600030,中信证券,sh_mainboard,J67资本市场服务,证监会行业分类,2003-01-06,2026-06-15,,327065426121.23126,baostock_approx_circ_mv,low_confidence_approx,25,25,2019-06-15,2026-06-15,1690,1.005952380952381,252,False,False,True,True
600000,sh.600000,浦发银行,sh_mainboard,J66货币金融服务,证监会行业分类,1999-11-10,2026-06-15,,317384946728.04535,baostock_approx_circ_mv,low_confidence_approx,26,26,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002594,sz.002594,比亚迪,sz_mainboard,C36汽车制造业,证监会行业分类,2011-06-30,2026-06-15,,316656326422.4853,baostock_approx_circ_mv,low_confidence_approx,27,27,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601998,sh.601998,中信银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-04-27,2026-06-15,,311050345922.7642,baostock_approx_circ_mv,low_confidence_approx,28,28,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000858,sz.000858,五粮液,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1998-04-27,2026-06-15,,309083455836.14716,baostock_approx_circ_mv,low_confidence_approx,29,29,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600276,sh.600276,恒瑞医药,sh_mainboard,C27医药制造业,证监会行业分类,2000-10-18,2026-06-15,,305424530703.259,baostock_approx_circ_mv,low_confidence_approx,30,30,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300476,sz.300476,胜宏科技,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2015-06-11,2026-06-15,,298060642857.1429,baostock_approx_circ_mv,low_confidence_approx,31,31,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
300408,sz.300408,三环集团,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-12-03,2026-06-15,,280939454054.5405,baostock_approx_circ_mv,low_confidence_approx,32,32,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
002415,sz.002415,海康威视,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-05-28,2026-06-15,,277821154196.33417,baostock_approx_circ_mv,low_confidence_approx,33,33,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,True,True
600150,sh.600150,中国船舶,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1998-05-20,2026-06-15,,270243743175.34503,baostock_approx_circ_mv,low_confidence_approx,34,34,2019-06-15,2026-06-15,1677,0.9982142857142857,248,False,False,True,True
002916,sz.002916,深南电路,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-12-13,2026-06-15,,265795307042.9132,baostock_approx_circ_mv,low_confidence_approx,35,35,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002463,sz.002463,沪电股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-08-18,2026-06-15,,257194778130.8066,baostock_approx_circ_mv,low_confidence_approx,36,36,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601319,sh.601319,中国人保,sh_mainboard,J68保险业,证监会行业分类,2018-11-16,2026-06-15,,254187321762.21402,baostock_approx_circ_mv,low_confidence_approx,37,37,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300059,sz.300059,东方财富,chinext,J67资本市场服务,证监会行业分类,2010-03-19,2026-06-15,,252245246211.42252,baostock_approx_circ_mv,low_confidence_approx,38,38,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
603259,sh.603259,药明康德,sh_mainboard,M73研究和试验发展,证监会行业分类,2018-05-08,2026-06-15,,245767657752.7954,baostock_approx_circ_mv,low_confidence_approx,39,39,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601225,sh.601225,陕西煤业,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,2014-01-28,2026-06-15,,244896278473.28247,baostock_approx_circ_mv,low_confidence_approx,40,40,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600487,sh.600487,亨通光电,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2003-08-22,2026-06-15,,242757927945.93372,baostock_approx_circ_mv,low_confidence_approx,41,41,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,True,True
002938,sz.002938,鹏鼎控股,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2018-09-18,2026-06-15,,241653001572.6825,baostock_approx_circ_mv,low_confidence_approx,42,42,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300394,sz.300394,天孚通信,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2015-02-17,2026-06-15,,237145589604.1667,baostock_approx_circ_mv,low_confidence_approx,43,43,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
300274,sz.300274,阳光电源,chinext,C38电气机械和器材制造业,证监会行业分类,2011-11-02,2026-06-15,,236698675475.12506,baostock_approx_circ_mv,low_confidence_approx,44,44,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
601211,sh.601211,国泰海通,sh_mainboard,J67资本市场服务,证监会行业分类,2015-06-26,2026-06-15,,236058994254.9561,baostock_approx_circ_mv,low_confidence_approx,45,45,2019-06-15,2026-06-15,1678,0.9988095238095238,252,False,False,True,True
600309,sh.600309,万华化学,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2001-01-05,2026-06-15,,230089342544.4525,baostock_approx_circ_mv,low_confidence_approx,46,46,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300433,sz.300433,蓝思科技,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2015-03-18,2026-06-15,,228506995938.54785,baostock_approx_circ_mv,low_confidence_approx,47,47,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
601601,sh.601601,中国太保,sh_mainboard,J68保险业,证监会行业分类,2007-12-25,2026-06-15,,227598425474.25476,baostock_approx_circ_mv,low_confidence_approx,48,48,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600919,sh.600919,江苏银行,sh_mainboard,J66货币金融服务,证监会行业分类,2016-08-02,2026-06-15,,216726701124.50354,baostock_approx_circ_mv,low_confidence_approx,49,49,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,True,True
000001,sz.000001,平安银行,sz_mainboard,J66货币金融服务,证监会行业分类,1991-04-03,2026-06-15,,214631927482.39438,baostock_approx_circ_mv,low_confidence_approx,50,50,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002142,sz.002142,宁波银行,sz_mainboard,J66货币金融服务,证监会行业分类,2007-07-19,2026-06-15,,211828780106.26996,baostock_approx_circ_mv,low_confidence_approx,51,51,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,True,True
000725,sz.000725,京东方A,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2001-01-12,2026-06-15,,209373432459.43106,baostock_approx_circ_mv,low_confidence_approx,52,52,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000651,sz.000651,格力电器,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,1996-11-18,2026-06-15,,209068426447.72116,baostock_approx_circ_mv,low_confidence_approx,53,53,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
601668,sh.601668,中国建筑,sh_mainboard,E48土木工程建筑业,证监会行业分类,2009-07-29,2026-06-15,,196271627446.10284,baostock_approx_circ_mv,low_confidence_approx,54,54,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603288,sh.603288,海天味业,sh_mainboard,C14食品制造业,证监会行业分类,2014-02-11,2026-06-15,,189849455413.69998,baostock_approx_circ_mv,low_confidence_approx,55,55,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600406,sh.600406,国电南瑞,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2003-10-16,2026-06-15,,187876758698.63016,baostock_approx_circ_mv,low_confidence_approx,56,56,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600176,sh.600176,中国巨石,sh_mainboard,C30非金属矿物制品业,证监会行业分类,1999-04-22,2026-06-15,,183223322183.2791,baostock_approx_circ_mv,low_confidence_approx,57,57,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
601869,sh.601869,长飞光纤,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2018-07-20,2026-06-15,,182975672343.6733,baostock_approx_circ_mv,low_confidence_approx,58,58,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601328,sh.601328,交通银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-05-15,2026-06-15,,182762002791.42407,baostock_approx_circ_mv,low_confidence_approx,59,59,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600111,sh.600111,北方稀土,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1997-09-24,2026-06-15,,182451978267.07596,baostock_approx_circ_mv,low_confidence_approx,60,60,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601919,sh.601919,中远海控,sh_mainboard,G55水上运输业,证监会行业分类,2007-06-26,2026-06-15,,181941114193.54837,baostock_approx_circ_mv,low_confidence_approx,61,61,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600025,sh.600025,华能水电,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2017-12-15,2026-06-15,,179606212234.43228,baostock_approx_circ_mv,low_confidence_approx,62,62,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300760,sz.300760,迈瑞医疗,chinext,C35专用设备制造业,证监会行业分类,2018-10-16,2026-06-15,,177466349815.83792,baostock_approx_circ_mv,low_confidence_approx,63,63,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
002281,sz.002281,光迅科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2009-08-21,2026-06-15,,175857265089.4538,baostock_approx_circ_mv,low_confidence_approx,64,64,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600522,sh.600522,中天科技,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2002-10-24,2026-06-15,,175254514453.5652,baostock_approx_circ_mv,low_confidence_approx,65,65,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601985,sh.601985,中国核电,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2015-06-10,2026-06-15,,174670887221.6119,baostock_approx_circ_mv,low_confidence_approx,66,66,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002050,sz.002050,三花智控,sz_mainboard,C34通用设备制造业,证监会行业分类,2005-06-07,2026-06-15,,168551654666.01004,baostock_approx_circ_mv,low_confidence_approx,67,67,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601066,sh.601066,中信建投,sh_mainboard,J67资本市场服务,证监会行业分类,2018-06-20,2026-06-15,,168420443477.15274,baostock_approx_circ_mv,low_confidence_approx,68,68,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300124,sz.300124,汇川技术,chinext,C38电气机械和器材制造业,证监会行业分类,2010-09-28,2026-06-15,,167031926470.58823,baostock_approx_circ_mv,low_confidence_approx,69,69,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,False
600989,sh.600989,宝丰能源,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2019-05-16,2026-06-15,,163536360105.0081,baostock_approx_circ_mv,low_confidence_approx,70,70,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600031,sh.600031,三一重工,sh_mainboard,C35专用设备制造业,证监会行业分类,2003-07-03,2026-06-15,,162619825931.51694,baostock_approx_circ_mv,low_confidence_approx,71,71,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000988,sz.000988,华工科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2000-06-08,2026-06-15,,161782710296.7425,baostock_approx_circ_mv,low_confidence_approx,72,72,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002352,sz.002352,顺丰控股,sz_mainboard,G60邮政业,证监会行业分类,2010-02-05,2026-06-15,,160215499208.2329,baostock_approx_circ_mv,low_confidence_approx,73,73,2019-06-15,2026-06-15,1694,1.0083333333333333,252,False,False,True,True
600887,sh.600887,伊利股份,sh_mainboard,C14食品制造业,证监会行业分类,1996-03-12,2026-06-15,,159926293119.33536,baostock_approx_circ_mv,low_confidence_approx,74,74,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601100,sh.601100,恒立液压,sh_mainboard,C34通用设备制造业,证监会行业分类,2011-10-28,2026-06-15,,155721537805.07614,baostock_approx_circ_mv,low_confidence_approx,75,75,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000063,sz.000063,中兴通讯,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1997-11-18,2026-06-15,,149907560960.92282,baostock_approx_circ_mv,low_confidence_approx,76,76,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
601688,sh.601688,华泰证券,sh_mainboard,J67资本市场服务,证监会行业分类,2010-02-26,2026-06-15,,148766877356.2865,baostock_approx_circ_mv,low_confidence_approx,77,77,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601818,sh.601818,光大银行,sh_mainboard,J66货币金融服务,证监会行业分类,2010-08-18,2026-06-15,,148032001854.86212,baostock_approx_circ_mv,low_confidence_approx,78,78,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000338,sz.000338,潍柴动力,sz_mainboard,C36汽车制造业,证监会行业分类,2007-04-30,2026-06-15,,145524699515.56665,baostock_approx_circ_mv,low_confidence_approx,79,79,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600809,sh.600809,山西汾酒,sh_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1994-01-06,2026-06-15,,145519393438.70743,baostock_approx_circ_mv,low_confidence_approx,80,80,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601009,sh.601009,南京银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-07-19,2026-06-15,,141187956371.92984,baostock_approx_circ_mv,low_confidence_approx,81,81,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601600,sh.601600,中国铝业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2007-04-30,2026-06-15,,140559953599.1782,baostock_approx_circ_mv,low_confidence_approx,82,82,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601766,sh.601766,中国中车,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2008-08-18,2026-06-15,,140130566109.7852,baostock_approx_circ_mv,low_confidence_approx,83,83,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601872,sh.601872,招商轮船,sh_mainboard,G55水上运输业,证监会行业分类,2006-12-01,2026-06-15,,138559179964.57043,baostock_approx_circ_mv,low_confidence_approx,84,84,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600999,sh.600999,招商证券,sh_mainboard,J67资本市场服务,证监会行业分类,2009-11-17,2026-06-15,,137309797959.18367,baostock_approx_circ_mv,low_confidence_approx,85,85,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,True,True
600050,sh.600050,中国联通,sh_mainboard,I63电信、广播电视和卫星传输服务,证监会行业分类,2002-10-09,2026-06-15,,136355030675.6324,baostock_approx_circ_mv,low_confidence_approx,86,86,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601898,sh.601898,中煤能源,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,2008-02-01,2026-06-15,,135173077704.78784,baostock_approx_circ_mv,low_confidence_approx,87,87,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002714,sz.002714,牧原股份,sz_mainboard,A03畜牧业,证监会行业分类,2014-01-28,2026-06-15,,134069039043.58276,baostock_approx_circ_mv,low_confidence_approx,88,88,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600584,sh.600584,长电科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2003-06-03,2026-06-15,,132989124831.62657,baostock_approx_circ_mv,low_confidence_approx,89,89,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,True,True
601336,sh.601336,新华保险,sh_mainboard,J68保险业,证监会行业分类,2011-12-16,2026-06-15,,131800326828.99144,baostock_approx_circ_mv,low_confidence_approx,90,90,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600690,sh.600690,海尔智家,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1993-11-19,2026-06-15,,131128621273.06273,baostock_approx_circ_mv,low_confidence_approx,91,91,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,True,True
601229,sh.601229,上海银行,sh_mainboard,J66货币金融服务,证监会行业分类,2016-11-16,2026-06-15,,130447309400.23338,baostock_approx_circ_mv,low_confidence_approx,92,92,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600346,sh.600346,恒力石化,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2001-08-20,2026-06-15,,130437808901.07777,baostock_approx_circ_mv,low_confidence_approx,93,93,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600016,sh.600016,民生银行,sh_mainboard,J66货币金融服务,证监会行业分类,2000-12-19,2026-06-15,,128728842887.84909,baostock_approx_circ_mv,low_confidence_approx,94,94,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000408,sz.000408,藏格矿业,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1996-06-28,2026-06-15,,128428508307.50815,baostock_approx_circ_mv,low_confidence_approx,95,95,2019-06-15,2026-06-15,1690,1.005952380952381,252,False,False,True,True
300442,sz.300442,润泽科技,chinext,I65软件和信息技术服务业,证监会行业分类,2015-04-24,2026-06-15,,128155727678.57141,baostock_approx_circ_mv,low_confidence_approx,96,96,2019-06-15,2026-06-15,1681,1.000595238095238,246,False,False,True,False
600019,sh.600019,宝钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2000-12-12,2026-06-15,,127843055103.1126,baostock_approx_circ_mv,low_confidence_approx,97,97,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000657,sz.000657,中钨高新,sz_mainboard,C33金属制品业,证监会行业分类,1996-12-05,2026-06-15,,126258880929.20212,baostock_approx_circ_mv,low_confidence_approx,98,98,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
600160,sh.600160,巨化股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1998-06-26,2026-06-15,,125780979362.3218,baostock_approx_circ_mv,low_confidence_approx,99,99,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
600188,sh.600188,兖矿能源,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,1998-07-01,2026-06-15,,125665292353.33017,baostock_approx_circ_mv,low_confidence_approx,100,100,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603019,sh.603019,中科曙光,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-11-06,2026-06-15,,124989951912.86534,baostock_approx_circ_mv,low_confidence_approx,101,101,2019-06-15,2026-06-15,1684,1.0023809523809524,247,False,False,True,True
000568,sz.000568,泸州老窖,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1994-05-09,2026-06-15,,124566561770.13164,baostock_approx_circ_mv,low_confidence_approx,102,102,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300014,sz.300014,亿纬锂能,chinext,C38电气机械和器材制造业,证监会行业分类,2009-10-30,2026-06-15,,124151922984.95984,baostock_approx_circ_mv,low_confidence_approx,103,103,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
600104,sh.600104,上汽集团,sh_mainboard,C36汽车制造业,证监会行业分类,1997-11-25,2026-06-15,,124034307922.43767,baostock_approx_circ_mv,low_confidence_approx,104,104,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000776,sz.000776,广发证券,sz_mainboard,J67资本市场服务,证监会行业分类,1997-06-11,2026-06-15,,122980642512.75842,baostock_approx_circ_mv,low_confidence_approx,105,105,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600760,sh.600760,中航沈飞,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1996-10-11,2026-06-15,,122464573469.11667,baostock_approx_circ_mv,low_confidence_approx,106,106,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600089,sh.600089,特变电工,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1997-06-18,2026-06-15,,120307084533.77339,baostock_approx_circ_mv,low_confidence_approx,107,107,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
