date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,close_fund,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2020-01-02,10.68149808,11.17171176,10.6642976,10.91370456,50924631.0,0.0,0.0,9.206080265248245,8.68907833919601,0.3581385657142859,0.0328154902622957,88.80312236785778,2.472854579342136,0.4915254237278433,11.07710912,11.17171176,11.17171176,364416755.0,128569104.35,86093484.20253423,4152.24,0.0404355745255353,0.1706642066420662,0.1302286321165309,4.768054764895912,1.443580713011624,-0.4562607204103897,0.4915254237278433,0.905373183471086,2.7394367045846386,0.1302286321165309,0.4,2.800378448389458,1.221469528803571,0.6418778649793646,-0.086597930829306,1.9824227860111203,1.698806032394201,2.55665848404133,1.045370973593179,0.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,647517936.0,50924631,48,12.715220970378754,2020-01-03,12.62075712547086,10.89650408,11.0083072,10.69009832,0.1564136683457062,-0.0074291941231657,-0.0015760441292356,10.91370456,17.636571,2.069658,1.615781,-72.096942,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387.297,3435.73,3387.297,3431.714,1345690200,15770817000.0,,,,,,,,0.01429842142569715,,,,,,,,,
2020-01-03,10.8363024,11.0083072,10.69009832,10.89650408,31786145.0,0.0,0.0,9.367073009510316,8.7614529536486,0.3728818342857143,0.0342203179614355,88.18560678203926,1.4695667220320685,0.648648648646607,11.17171176,11.17171176,11.17171176,332630610.0,142952593.1,94539626.83834104,4144.964,0.0295522563783736,0.1666666666666667,0.137114410288293,4.101650790833865,1.62416079351306,-0.7380560131775954,0.648648648646607,0.3849676104272748,2.006333462943976,0.137114410288293,0.5333333333333333,2.302871471493807,1.383256857973839,0.4428696178860426,0.4471432006626952,0.8582933471127671,1.122558602787782,2.6052867365322783,1.6855347245076957,1.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,401165216.0,31786145,48,12.62075712547086,2020-01-06,12.974253176228666,11.14591104,11.42111872,10.77610072,0.1906803393982363,0.0280091001865798,0.0228887134964483,10.89650408,17.608775,2.066396,1.613235,-71.983314,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.645,3428.645,3396.894,3413.626,967454310,10783853100.0,-0.005270835506688387,,,,,,,0.009347068233509948,,,,,,,0.0036947913774527663,,
2020-01-06,10.81050168,11.42111872,10.77610072,11.14591104,42825632.0,0.0,0.0,9.536486155271238,8.839631907299466,0.4029826742857145,0.0361552028218662,89.34282309682203,1.839540889327856,0.5733333333324429,11.17171176,11.42111872,11.42111872,375456242.0,158987087.6,104855580.25439373,4129.295,0.0266701342382833,0.1911764705882352,0.1645063363499519,3.993781835850558,1.7292412116853757,-0.0640243902437465,0.5733333333324429,0.6095160238167875,2.0644504934769974,0.1645063363499519,0.6666666666666666,2.173094249650097,1.4639679824265144,0.9016710224056326,0.1846361382485634,1.3132601689053596,1.1544000626885251,3.0195057152840685,2.28238111522623,0.0,,,,,,,,,,,,,,,0.0277314808296616,0.1,555630592.0,42825632,48,12.974253176228666,2020-01-07,12.849583495620038,11.10290984,11.23191344,10.94810552,0.1528517901772199,-0.0096090063077424,-0.0038580246913579,11.14591104,18.011817,2.113694,1.650159,-73.630919,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3402.298,3453.775,3379.716,3438.868,1058382090,11882071300.0,0.007394483168337684,,,,,,,0.021912787938394906,,,,,,,0.015494230328110703,,
2020-01-07,11.0083072,11.23191344,10.94810552,11.10290984,30337256.0,0.0,0.0,9.685669363340644,8.9138377411585,0.3894680114285717,0.0350780126148026,87.74697348512267,1.2504275136312533,0.5454545454526258,11.42111872,11.42111872,11.42111872,345118986.0,172968754.7,109974241.88384104,4160.227,0.01925552836328,0.078529657477026,0.0592741291137459,3.6389136849962815,1.981758705545744,-0.8170347003133598,0.5454545454526258,0.2234855037468145,1.5653686567972127,0.0592741291137459,0.5916666666666667,1.9302683140510184,1.6846797005784826,0.3965599773537927,0.0950052700761088,0.521494272520496,0.7798109343635942,0.9562692805540048,1.867485102795897,0.0,0.3722483010844418,10.0,0.6585683056511116,1.0,359.0,-0.4499639197701599,-0.0388319192234482,-0.0144868558258451,-0.0759757584691401,-0.0785890120409709,0.1725859735822786,0.0350861677540485,-0.0696346575250969,0.0072630745023236,0.0277314808296616,0.1,389821104.0,30337256,48,12.849583495620038,2020-01-08,12.94829401850946,11.03410792,11.34371656,10.95670576,0.166207256034915,0.007682001749167,-0.0061967467079783,11.10290984,17.942327,2.105539,1.643793,-73.346849,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449.092,3483.466,3449.017,3483.466,943298120,10218800700.0,0.01296880252455157,,,,,,,0.009988063265562452,,,,,,,-0.016826827215909557,,
2020-01-08,11.04270816,11.34371656,10.95670576,11.03410792,34162856.0,0.0,0.0,9.814092083022487,8.983354796202484,0.4023683714285718,0.0364658723972798,85.12695675353551,1.3382392860391432,0.1999999999994832,11.42111872,11.42111872,11.42111872,310956130.0,185683717.05,110491025.98199975,4112.317,0.0038410069662953,0.0346774193548387,0.0308364123885434,3.0320868229352307,2.064618756858256,-0.9618320610663124,0.1999999999994832,0.2913547843105991,1.133779072432618,0.0308364123885434,0.7,1.5557586571232924,1.732185087614155,0.3026977623834158,-1.070500294832263,0.692142235142032,0.4647230867773544,0.4093166015509503,2.3175085083970206,1.0,0.4074552668671536,10.0,0.6575406001508916,1.0,360.0,-0.4538051605242761,-0.0446118122353653,-0.0142097711353836,-0.0728003429145089,-0.0778803676405573,0.1721721062964657,0.0352789804651947,-0.0706922933010665,0.0023161255659134,0.0277314808296616,0.1,442350704.0,34162856,48,12.94829401850946,2020-01-09,13.13388746255169,11.30071536,11.58452328,11.1373108,0.1902989854527079,0.0143334283093146,0.0241621200311767,11.03410792,17.831143,2.092491,1.633607,-72.892338,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,76,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3475.698,3476.196,3420.013,3426.299,999889760,10908871700.0,-0.01641095391773595,,,,,,,0.016427715333245718,,,,,,,0.01021420720975763,,
2020-01-09,11.2233132,11.58452328,11.1373108,11.30071536,35032623.0,0.0,0.0,9.95567525225844,9.05933383108109,0.4324692114285718,0.0382691889541171,86.77484946559822,1.3038604114666423,0.3653846153837976,11.42111872,11.58452328,11.58452328,345988753.0,200150310.55,111586170.86072508,4164.369,0.0029210739263625,0.0354609929078015,0.032539918981439,3.11014072723325,2.07261325774938,-0.2784090909084491,0.3653846153837976,0.2653294113532976,1.3069580336440296,0.032539918981439,0.85,1.588800520883438,1.7074286369369407,0.7826537679932645,-0.5047896339233356,0.637497065530416,0.6028274254586119,0.4607629613648588,2.894508736148521,1.0,0.3983370155066619,10.0,0.6594280316562037,1.0,361.0,-0.4467657866075158,-0.0375605654267339,-0.0148681335576079,-0.0747618563099271,-0.0855102196643385,0.1751393443755926,0.0349793240162831,-0.0716514503784687,0.0121106090175896,0.0277314808296616,0.1,460114528.0,35032623,48,13.13388746255169,2020-01-10,13.570669612635188,11.61892424,12.10053768,11.24051368,0.2008681911120349,0.0332561209564861,0.0281582952815828,11.30071536,18.261981,2.14305,1.673078,-74.653571,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,77,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3450.154,3478.815,3450.154,3478.815,831968090,8937117200.0,0.015327325490273935,0.013725211366681478,,,,,,0.00830716541928278,,,,,,0.010804137440318978,0.008834794540902857,0.021735781541120103,
2020-01-10,11.30071536,12.10053768,11.24051368,11.61892424,48213233.0,0.0,0.0,10.114079917757635,9.143254828094824,0.4797705314285719,0.0412921645342039,88.42350822198054,1.6720716170479883,0.4399999999994887,11.58452328,12.10053768,12.10053768,394201986.0,217472181.35,113459941.21471266,4163.184,0.0043956955959087,0.0662983425414365,0.0619026469455277,3.13659181558813,2.023519632958792,0.0717029449422304,0.4399999999994887,0.5140633469078686,1.5576405448294288,0.0619026469455277,0.9166666666666666,1.584984320454582,1.6314719086899467,1.020227863379298,-0.2571102486727349,1.167614971480018,0.7938669678336558,1.0613309966936455,3.0453289459869755,1.0,0.4167848951929037,10.0,0.6607832135060198,1.0,362.0,-0.4392864068280325,-0.0323669312262873,-0.017011515598135,-0.0727907754856918,-0.0900562132158033,0.1765748237245129,0.0349983841247633,-0.073002878094402,0.0252810177850429,0.0277314808296616,0.1,654285856.0,48213233,48,13.570669612635188,2020-01-13,14.272146624094871,12.5993516,12.67675376,11.88553168,0.2283535316428633,0.0516906705035811,0.0843819393042191,11.61892424,18.776208,2.203395,1.720189,-76.755688,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,78,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3495.677,3518.475,3476.895,3507.425,924926620,9815619600.0,0.00822406480367599,0.02747781977287489,,,,,,0.011958946128657777,,,,,,0.02308212417696619,0.019934230477906878,0.03882052276856163,
2020-01-13,12.02313552,12.67675376,11.88553168,12.5993516,46123497.0,0.0,0.0,10.350772458923576,9.256569476354011,0.5375150000000005,0.0426621160409522,91.81083768350348,1.5111186227393327,0.902173913042338,12.10053768,12.67675376,12.67675376,440325483.0,236482372.25,117290201.44678038,4203.988,0.0180885599115587,0.1304012345679013,0.1123126746563425,4.183286310283876,2.0356696698092698,0.9279999999982724,0.902173913042338,0.4128501863238726,1.7379381076644531,0.1123126746563425,0.9416666666666668,2.152354479881874,1.6160636840601017,1.5930374400708185,1.3089244212932942,0.9395091160803036,0.9226130836070952,2.058750202479526,3.0073138562124107,1.0,0.3564730587378362,10.0,0.6613713210710948,1.0,363.0,-0.4320530352162591,-0.0299860493603493,-0.0194517343823396,-0.0703875327873597,-0.093501673774657,0.1802248204359787,0.0348819645503531,-0.0711363498005587,0.0388342613144956,0.0277314808296616,0.1,658281312.0,46123497,48,14.272146624094871,2020-01-14,14.340535183720307,12.09193744,13.0723648,12.02313552,0.13819628493583,0.0047917500728291,-0.040273037542662,12.5993516,20.36058,2.389322,1.865342,-83.232482,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,81,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3500.871,3524.202,3475.994,3524.202,896716240,10511045800.0,0.004783281182063837,0.024814561070678032,,,,,,0.013868838668881445,,,,,,0.006726001159119331,0.07959865812215527,0.10558667349722328,
2020-01-14,12.9433612,13.0723648,12.02313552,12.09193744,38524266.0,0.0,0.0,10.516597695216571,9.349532360407975,0.5934165600000005,0.0490753911806503,78.93738475618474,1.2193179091748407,0.065573770491741,12.67675376,13.0723648,13.0723648,401801217.0,252712317.5,116582972.06033082,4189.886,0.0071291782876272,0.0890782339271882,0.081949055639561,2.654694612467123,1.9666881807387149,-0.9855072463751496,0.065573770491741,0.1982916115553084,1.2788222573605998,0.081949055639561,1.0,1.258989880913688,1.5277955864652193,0.2770783945411634,-1.532274021922973,0.4841975188813063,0.572987252505616,1.4382746904785926,3.0937163725244945,0.0,0.450588184673614,10.0,0.6639027274557543,1.0,364.0,-0.4248369025957582,-0.0263134868876808,-0.0226605050222569,-0.0663144855561987,-0.0878505816661947,0.1795753292953415,0.0311588487706712,-0.0634474205826233,0.0531741948364229,0.0277314808296616,0.1,552458592.0,38524266,48,14.340535183720307,2020-01-15,13.988576096094514,12.10913792,12.30694344,11.85113072,0.1568515108108692,-0.0245429534614123,0.0014224751066855,12.09193744,19.540598,2.293097,1.790219,-79.880457,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,82,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3531.17,3538.283,3509.963,3523.888,950750060,10298327400.0,-8.90981844968719e-05,0.011603959964012756,,,,,,0.008068461120530168,,,,,,0.004474781676385556,-0.04018393935816522,0.07747427396317552,
2020-01-15,12.0833372,12.30694344,11.85113072,12.10913792,23074949.0,0.0,0.0,10.668268192814994,9.440011231214273,0.5928022571428576,0.0489549512986972,79.0446499167819,0.7315299420788847,0.5660377358478155,13.0723648,13.0723648,13.0723648,424876166.0,268890741.25,116900382.67525746,4166.734,0.0132326860988587,0.0974279033515199,0.0841952172526612,2.430607693916633,2.0719505480942444,-1.6248704663185023,0.5660377358478155,-0.3126171269210008,1.3343448599592571,0.0841952172526612,0.9916666666666668,1.123134941419748,1.603107987015738,-0.1644040982112937,0.1673311490544272,-0.6325132205986719,0.6117974426332189,1.4630650562579015,2.9236984347352144,0.0,0.3619112529854775,10.0,0.6624743207577688,1.0,365.0,-0.4299680128906235,-0.028490115618054,-0.0203045464563746,-0.0649138135302552,-0.079594237562359,0.1788532633704611,0.0301363346175824,-0.0685345623343937,0.0427694688910693,0.0277314808296616,0.1,322785680.0,23074949,48,13.988576096094514,2020-01-16,13.946842696568584,11.9543336,12.20374056,11.88553168,0.1517618172911672,-0.0029833915360106,-0.0127840909090909,12.10913792,19.568394,2.296359,1.792766,-79.994085,2019-10-23,2019-09-30,0.092548,0.110283,0.275258,1051396488.41,0.719528,,1678123584.0,1678123584.0,True,2019-10-24,1.496195,180.457783,3.418586,78.980022,0.901913,0.356488,0.08692,0.176931,0.336633,0.051247,0.366581,1.026573,0.824405,0.125309,0.199999,0.577518,2.366966,0.402599,0.597401,0.323481,6.023471,0.102783,0.93199,0.102783,0.092548,2.429138,0.356488,0.969086,0.110283,0.854222,0.833983,0.154803,83,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3516.056,3517.309,3478.36,3497.271,787281090,8366724100.0,-0.007553304758834534,0.020713895664097093,,,,,,0.011197518370726467,,,,,,0.007481209565238393,0.008975779865520117,0.07671400768742287,
