date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,3861.456,3963.274,3858.866,3961.921,1075834490,15104792000.0
2018-01-03,3978.819,4036.33,3973.911,4019.172,1315064960,18223504000.0
2018-01-04,4019.865,4070.69,4009.3,4054.439,1202591020,16554935000.0
2018-01-05,4046.126,4099.997,4041.424,4065.061,1303066600,18218845000.0
2018-01-08,4065.094,4091.747,4053.95,4075.462,1159284890,17391800000.0
2018-01-09,4080.182,4080.182,4035.083,4049.199,884347990,12597572500.0
2018-01-10,4037.835,4074.727,3999.047,4029.588,1052745570,14867705000.0
2018-01-11,4006.158,4006.46,3953.49,3986.556,1156859610,16712526000.0
2018-01-12,3980.441,4005.647,3975.177,3983.71,833647740,11951399600.0
2018-01-15,3971.522,3972.953,3885.202,3902.174,818885790,11295355500.0
2018-01-16,3890.804,3956.909,3890.804,3956.909,786336920,11481641800.0
2018-01-17,3957.481,3957.481,3889.058,3940.584,767906090,11039814600.0
2018-01-18,3934.274,3979.356,3925.786,3975.758,761490450,10536907500.0
2018-01-19,3965.863,3979.494,3940.257,3948.153,754734390,10734170800.0
2018-01-22,3929.643,3972.093,3912.469,3959.799,687242850,8971652000.0
2018-01-23,3956.17,3982.747,3951.445,3982.747,666242610,9454122300.0
2018-01-24,3982.856,3987.018,3949.963,3986.679,677374560,9557056500.0
2018-01-25,3976.995,4011.455,3972.358,3984.554,708286730,10345617300.0
2018-01-26,3974.059,4024.929,3968.467,4007.79,918939040,12976130800.0
2018-01-29,3997.222,4023.152,3957.318,3961.517,854485030,12482657200.0
2018-01-30,3949.248,3950.378,3911.134,3915.837,620611800,8503973600.0
2018-01-31,3891.754,3891.894,3803.002,3812.453,713663660,9245966700.0
2018-02-01,3810.67,3824.201,3620.256,3620.36,965440320,13254215500.0
2018-02-02,3571.628,3617.589,3481.312,3615.609,834688770,11726050900.0
2018-02-05,3562.944,3628.076,3542.563,3612.32,763951500,11498264100.0
2018-02-06,3538.354,3557.49,3377.228,3378.501,860259030,12108374100.0
2018-02-07,3446.33,3488.571,3331.908,3399.131,856033730,11819250500.0
2018-02-08,3388.188,3437.13,3373.31,3416.349,607498600,8385581800.0
2018-02-09,3310.382,3321.215,3213.47,3257.472,765775840,10105859200.0
2018-02-12,3275.198,3349.341,3275.198,3339.624,472205760,6203183200.0
2018-02-13,3360.481,3401.488,3353.115,3356.771,474577400,5970201900.0
2018-02-14,3357.538,3373.599,3338.424,3373.011,333523000,4232882200.0
2018-02-22,3399.11,3461.519,3398.716,3454.679,525794820,6805717800.0
2018-02-23,3471.404,3508.4,3462.076,3490.947,610928950,8360522000.0
2018-02-26,3516.633,3574.5,3501.573,3574.436,735877480,9895975800.0
2018-02-27,3568.759,3571.095,3538.323,3553.338,754134480,10363797400.0
2018-02-28,3518.528,3560.549,3496.168,3549.759,588298640,7795903900.0
2018-03-01,3526.65,3597.277,3516.86,3593.279,710118710,9209572700.0
2018-03-02,3556.875,3592.455,3551.035,3580.407,628033430,8584059000.0
2018-03-05,3572.139,3584.679,3559.975,3578.023,636563110,8851617400.0
2018-03-06,3571.071,3636.488,3557.847,3636.228,904149050,11784725000.0
2018-03-07,3620.328,3636.961,3609.231,3610.505,731368400,9759501700.0
2018-03-08,3607.269,3678.147,3607.269,3678.147,783656610,10783913700.0
2018-03-09,3697.135,3728.778,3691.412,3725.411,874985120,12016449700.0
2018-03-12,3734.142,3792.852,3734.142,3792.852,1084521560,14867360000.0
2018-03-13,3783.027,3812.567,3773.649,3785.874,1103157990,14889836000.0
2018-03-14,3772.622,3851.793,3769.961,3828.085,1309233780,18063816000.0
2018-03-15,3802.632,3807.219,3743.392,3789.135,1052907490,14494506000.0
2018-03-16,3786.762,3816.978,3786.113,3786.271,952018000,13513534000.0
2018-03-19,3778.46,3796.879,3736.347,3783.387,860282790,11929833000.0
2018-03-20,3748.036,3817.1,3733.616,3805.708,1004349920,13623887000.0
2018-03-21,3793.235,3825.561,3746.647,3749.708,962986480,13166689900.0
2018-03-22,3737.263,3776.598,3734.415,3757.874,827662280,11664157600.0
2018-03-23,3604.9,3642.48,3467.291,3506.95,1135197180,14507597000.0
2018-03-26,3430.424,3539.185,3362.147,3538.627,830167980,10734575600.0
2018-03-27,3571.368,3633.645,3571.368,3619.483,883185230,11496560700.0
2018-03-28,3569.74,3623.74,3551.964,3577.393,792216160,10963002000.0
2018-03-29,3582.117,3656.041,3572.102,3649.178,909636900,12176459900.0
2018-03-30,3647.742,3673.2,3644.817,3673.2,817533250,10722067600.0
2018-04-02,3669.778,3692.044,3659.202,3666.184,919051140,11452551900.0
2018-04-03,3603.711,3622.471,3584.715,3614.588,878013520,11336284400.0
2018-04-04,3614.456,3633.428,3582.251,3587.159,805968470,10675656400.0
2018-04-09,3563.616,3595.451,3527.36,3581.151,732358530,9748304100.0
2018-04-10,3586.065,3623.644,3564.886,3604.06,865516430,11499320000.0
2018-04-11,3609.836,3635.888,3609.196,3630.09,816499910,10404762000.0
2018-04-12,3623.09,3629.167,3591.273,3597.831,740488150,9700691500.0
2018-04-13,3609.928,3620.331,3588.079,3592.916,648863490,9061796200.0
2018-04-16,3563.726,3573.115,3494.348,3521.403,721016210,9604894300.0
2018-04-17,3526.94,3535.663,3440.575,3442.818,889655620,12044715200.0
2018-04-18,3453.82,3466.44,3373.303,3456.75,689820180,8434348700.0
2018-04-19,3449.35,3496.492,3446.79,3488.761,828055550,9885529200.0
2018-04-20,3473.815,3475.31,3392.01,3396.991,808786260,9412658900.0
2018-04-23,3400.282,3418.904,3349.933,3385.651,681840530,7829603200.0
2018-04-24,3387.39,3476.846,3387.39,3476.324,786068780,10709832700.0
2018-04-25,3460.47,3481.661,3457.636,3471.55,645872780,8243484200.0
2018-04-26,3459.152,3461.656,3382.853,3384.776,674368400,8174416200.0
2018-04-27,3388.295,3397.961,3355.81,3380.659,661926590,8164470200.0
2018-05-02,3378.707,3398.355,3348.846,3372.309,667626090,8789297000.0
2018-05-03,3362.393,3394.878,3324.914,3393.027,622601170,7582356000.0
2018-05-04,3392.17,3429.555,3389.75,3404.688,703312190,8774515300.0
2018-05-07,3415.211,3465.067,3415.211,3464.892,685280030,8318397500.0
2018-05-08,3473.34,3493.519,3473.327,3490.1,677372920,8436605400.0
2018-05-09,3483.594,3494.134,3465.616,3483.328,571167160,6884238200.0
2018-05-10,3485.279,3510.192,3483.962,3510.192,599636660,7588483200.0
2018-05-11,3504.146,3508.049,3449.754,3450.016,601557190,7933066800.0
2018-05-14,3443.234,3452.324,3405.689,3415.184,550957860,7044365100.0
2018-05-15,3419.183,3462.245,3416.529,3461.553,565404750,7350009400.0
2018-05-16,3447.146,3469.501,3437.856,3446.575,609759220,7597899300.0
2018-05-17,3443.252,3449.863,3426.999,3436.07,506178450,6449808600.0
2018-05-18,3434.425,3452.072,3418.01,3452.072,617497310,8143251200.0
2018-05-21,3465.568,3518.089,3465.568,3515.896,766534870,10131701600.0
2018-05-22,3515.065,3529.865,3498.123,3529.804,719813660,9466280000.0
2018-05-23,3513.126,3513.126,3471.593,3472.782,734617210,10229968800.0
2018-05-24,3470.976,3488.52,3467.453,3479.418,643770590,8530969700.0
2018-05-25,3477.091,3483.445,3437.166,3443.294,710863720,9381076700.0
2018-05-28,3440.836,3440.963,3389.763,3393.18,573762940,7293907400.0
2018-05-29,3383.052,3395.732,3345.537,3353.918,665529180,8450197200.0
2018-05-30,3296.259,3296.298,3191.462,3199.097,677966310,7686564900.0
2018-05-31,3225.157,3253.361,3201.201,3249.557,516509470,6722667900.0
2018-06-01,3238.18,3287.59,3226.5,3246.891,513015970,6287382900.0
2018-06-04,3259.686,3271.876,3239.127,3242.538,473715560,6161071100.0
2018-06-05,3244.65,3290.636,3244.65,3290.636,458930390,6074995400.0
2018-06-06,3287.51,3320.824,3280.336,3320.522,584249650,7785492600.0
2018-06-07,3321.21,3323.38,3284.801,3289.272,547639000,7014176600.0
2018-06-08,3285.087,3285.087,3216.666,3245.934,570845360,6993876900.0
2018-06-11,3234.573,3246.512,3209.78,3228.398,459383250,5946154300.0
2018-06-12,3225.547,3238.201,3176.747,3238.201,540313710,7316509000.0
2018-06-13,3230.684,3230.684,3174.992,3177.569,531417110,6398636500.0
2018-06-14,3160.284,3206.056,3157.525,3179.776,515578890,5802232700.0
2018-06-15,3174.219,3186.415,3089.237,3115.565,612717160,6453549300.0
2018-06-19,3058.135,3058.135,2850.458,2878.41,851883010,9070737400.0
2018-06-20,2844.199,2931.306,2838.37,2917.583,665539750,6708474400.0
2018-06-21,2917.355,2971.84,2859.95,2863.663,738064440,7909164100.0
2018-06-22,2843.907,2918.475,2830.357,2917.545,532953500,5518203200.0
2018-06-25,2936.481,2946.374,2892.009,2895.24,477747690,5009869700.0
2018-06-26,2847.544,2897.472,2832.105,2897.131,577717260,6654488100.0
2018-06-27,2893.215,2911.116,2863.288,2873.612,475339390,5275080500.0
2018-06-28,2870.845,2893.679,2822.372,2823.264,463287680,4917982700.0
2018-06-29,2831.057,2908.658,2828.71,2906.848,500924800,5099221200.0
2018-07-02,2907.762,2924.803,2841.257,2862.16,597420940,6086306600.0
2018-07-03,2860.583,2899.118,2827.364,2899.118,591753140,6635415700.0
2018-07-04,2892.83,2902.328,2839.571,2855.559,507615210,5451223800.0
2018-07-05,2853.416,2865.263,2761.692,2761.883,498053240,5100408100.0
2018-07-06,2762.827,2811.059,2707.987,2783.66,626995570,6294969300.0
2018-07-09,2788.793,2864.032,2788.793,2863.969,613267470,6576528100.0
2018-07-10,2871.138,2921.415,2866.839,2921.249,747290530,8480489400.0
2018-07-11,2879.831,2879.831,2816.271,2864.643,632654120,6710953700.0
2018-07-12,2853.34,2933.73,2853.34,2924.001,660553620,7074349200.0
2018-07-13,2935.763,2946.483,2922.26,2937.117,583660670,6357789000.0
2018-07-16,2937.055,2937.055,2907.745,2931.181,499813170,5444706400.0
2018-07-17,2930.171,2933.354,2897.888,2933.002,465982550,4855025900.0
2018-07-18,2929.883,2944.128,2905.281,2905.714,434780100,4640196100.0
2018-07-19,2906.46,2930.267,2882.223,2887.483,531788770,6488954200.0
2018-07-20,2879.81,2924.449,2858.902,2921.342,512389450,6008375800.0
2018-07-23,2911.609,2984.538,2898.496,2979.97,916886620,10895884000.0
2018-07-24,2992.787,3078.806,2992.551,3074.82,1365441500,16033987000.0
2018-07-25,3074.931,3101.088,3051.968,3082.622,1065575330,11680977600.0
2018-07-26,3072.91,3091.071,3068.847,3081.363,950085200,10385811900.0
2018-07-27,3094.578,3098.618,3067.127,3075.291,863596110,9119761900.0
2018-07-30,3066.615,3114.024,3056.688,3069.168,989302920,11468535500.0
2018-07-31,3058.452,3059.594,3026.612,3049.549,722169250,7696501500.0
2018-08-01,3056.843,3096.184,3010.824,3012.7,970460560,10845500000.0
2018-08-02,2997.427,2997.427,2868.717,2978.048,1232519370,12655247400.0
2018-08-03,2957.851,2964.535,2899.155,2900.345,915101430,9171751500.0
2018-08-06,2877.335,2910.086,2834.024,2854.65,758546760,7869663800.0
2018-08-07,2846.945,2928.654,2829.444,2928.159,853840460,9226263200.0
2018-08-08,2925.493,2972.041,2915.103,2929.045,1294489100,13282195900.0
2018-08-09,2902.567,2980.182,2887.892,2966.119,1063147930,10569292000.0
2018-08-10,2961.747,2981.421,2944.693,2970.057,775734220,7922099000.0
2018-08-13,2927.458,2970.299,2911.026,2970.019,719925930,7436619900.0
2018-08-14,2973.216,3011.963,2973.216,2994.486,944010570,9194634100.0
2018-08-15,2995.335,2997.043,2929.714,2930.406,866675270,8483294900.0
2018-08-16,2878.756,2915.866,2847.267,2873.484,677919850,6408800100.0
