code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.600487,2025-04-25,2025-03-31,0.019247,0.04468,0.136158,592806253.13,1.140183,,2466734657.0,2445181125.0,True,2025-04-26,0.671299,134.068326,1.05565,85.251492,0.278404,0.198021,0.118123,0.067412,0.093063,0.104808,0.085189,1.494137,1.206319,0.37953,0.036614,0.005303,2.128879,0.714638,0.285362,0.380019,11.052162,0.005777,0.129298,0.005777,0.019247,2.316127,0.198021,0.939233,0.04468,0.910093,0.923939,0.053135
sh.600487,2025-08-26,2025-06-30,0.055197,0.053974,0.135851,1729776937.94,1.124037,,2466734657.0,2445181125.0,True,2025-08-27,1.633557,110.188982,2.498513,72.043226,0.661584,0.470755,0.096248,0.099053,-0.001109,0.015385,0.002411,1.455157,1.173694,0.384444,0.126534,0.005351,2.150876,0.715091,0.284909,0.377156,19.853523,0.000153,0.002835,0.000153,0.055197,2.329372,0.470755,0.932605,0.053974,0.930652,0.949631,0.061072
sh.600487,2025-10-28,2025-09-30,0.080112,0.051131,0.133485,2537141988.81,1.1472,,2466734657.0,2445181125.0,True,2025-10-29,2.495919,108.176595,3.908134,69.08728,1.004026,0.717319,0.087542,0.10775,0.013429,0.042553,0.026359,1.469522,1.198212,0.403696,0.159585,0.005369,2.159283,0.720535,0.279465,0.377813,16.185286,0.009942,0.194441,0.009942,0.080112,2.332566,0.717319,0.936416,0.051131,0.927851,0.954818,0.057714
sh.600487,2026-04-25,2025-12-31,0.088875,0.042611,0.124573,2848726561.85,1.086566,66854854380.79,2466734657.0,2445181125.0,True,2026-04-26,3.360972,107.111885,5.343062,67.376617,1.347436,0.963325,0.113735,0.089148,-0.040949,-0.035088,-0.031982,1.535409,1.257955,0.406029,0.053371,0.517331,2.071813,0.721435,0.278565,0.388574,15.845386,0.041998,0.985632,0.041998,0.088875,2.301241,0.963325,0.940866,0.042611,0.939099,0.93689,0.04843
sh.600487,2026-04-25,2026-03-31,0.034441,0.066436,0.159795,1181936812.75,1.309139,,2466392257.0,2445181125.0,True,2026-04-26,0.840937,107.023437,1.29476,69.508804,0.335205,0.242817,0.105246,0.097769,0.9938,0.98564,0.985268,1.596285,1.316185,0.406637,0.073935,0.518756,2.077949,0.727261,0.272739,0.389636,9.323947,-0.010886,-0.163852,-0.010886,0.034441,2.282853,0.242817,0.935214,0.066436,0.913928,0.975387,0.074527
