date,002028.SZ,002128.SZ,002261.SZ,002311.SZ,002895.SZ,600312.SH,600361.SH,600487.SH,600522.SH,600584.SH,600919.SH,601818.SH,601899.SH,603308.SH,603986.SH
2026-01-13,162.33,28.4962732,34.56,52.76,35.9547368,19.78,4.47,24.05,17.98,42.2,10.2700008,3.35732796,38.24,43.77,263.5
2026-01-14,161.87,28.9466178,35.68,53.02,36.49023288,19.38,4.46,24.95,18.06,41.98,10.12,3.32821818,38.5,45.77,253.0
2026-01-15,169.0,29.272399,35.31,53.63,37.36997644,19.87,4.53,24.91,18.04,43.99,10.03,3.27970188,38.25,48.44,254.96
2026-01-16,185.9,28.7837272,34.21,53.0,36.90141737,20.69,4.49,25.63,18.53,48.39,9.76,3.2505921,37.47,50.66,280.46
2026-01-19,204.49,28.7454,33.77,53.07,38.3453443,22.76,4.57,27.08,19.25,48.83,9.71,3.24088884,37.26,54.53,288.45
2026-01-20,196.82,28.4866914,33.15,52.35,37.65684934,23.51,4.65,27.78,19.2,49.49,9.81,3.28940514,37.31,52.0,292.0
2026-01-21,196.95,27.8159654,33.48,51.74,38.70871664,22.5,4.76,27.97,19.2,52.61,9.73,3.26029536,38.13,51.55,307.65
2026-01-22,191.03,27.6818202,33.57,51.44,38.99558954,22.26,4.83,26.99,18.88,49.4,9.84,3.27970188,37.66,51.61,301.47
2026-01-23,188.56,27.8638744,33.75,51.03,39.44502375,22.35,4.96,28.41,19.79,49.02,9.73,3.26999862,37.56,52.17,297.25
2026-01-26,189.77,28.1896556,33.09,51.92,40.34389217,22.52,4.98,31.01,20.95,47.31,9.83,3.27970188,39.5,52.98,292.6
2026-01-27,189.26,27.6626566,33.14,50.6,39.73189665,22.12,4.91,31.86,21.14,48.2,9.83,3.26029536,40.61,54.17,307.26
2026-01-28,191.69,29.559853,33.16,50.21,40.62120264,22.2,5.09,33.62,21.85,50.05,9.8,3.22148232,42.3,53.15,323.68
2026-01-29,185.89,29.1190902,32.72,51.9,39.37808674,21.47,4.98,31.83,21.07,48.98,10.13,3.24088884,43.45,52.64,307.5
2026-01-30,184.8,27.7105656,31.68,51.51,40.162206,21.18,4.74,35.01,22.34,49.48,10.13,3.22148232,40.14,51.4,314.88
2026-02-02,187.06,25.583406,31.04,51.21,36.1459854,21.55,4.39,34.85,21.44,46.34,10.07,3.2505921,36.61,50.32,283.39
2026-02-03,199.5,26.445768,31.7,51.53,36.8153555,22.14,4.5,36.28,22.39,47.69,10.0,3.22148232,38.81,53.15,292.57
2026-02-04,201.83,28.0459286,31.33,53.67,36.6241069,21.96,4.58,37.35,22.5,45.87,10.18,3.26999862,39.16,54.72,282.33
2026-02-05,192.38,27.1835666,30.9,54.45,35.5722396,20.92,4.43,34.73,20.86,44.66,10.43,3.32,37.45,52.62,277.74
2026-02-06,188.0,27.2506392,30.78,53.4,36.48067045,21.09,4.44,36.7,21.91,44.06,10.41,3.31,37.19,51.98,276.17
2026-02-09,202.0,27.3464572,31.45,53.8,36.72929363,21.44,4.53,38.69,23.46,46.76,10.43,3.33,38.63,57.18,292.98
2026-02-10,208.0,27.595584,31.8,53.97,36.6241069,21.83,4.47,41.51,24.34,46.24,10.48,3.35,38.81,61.16,289.9
2026-02-11,206.6,28.3333826,31.68,54.49,37.69509906,21.85,4.52,41.1,24.81,46.19,10.49,3.35,39.48,61.17,284.59
2026-02-12,218.49,27.930947,32.55,53.95,37.72378635,22.54,4.55,41.85,25.21,46.63,10.43,3.3,39.75,67.29,303.24
2026-02-13,212.63,26.9440216,33.16,53.28,36.84404279,21.9,4.42,38.5,24.42,46.13,10.39,3.29,37.78,64.91,308.7
2026-02-24,224.08,27.5380932,32.18,53.19,40.52557834,22.91,4.54,42.23,25.63,46.74,10.32,3.28,39.32,67.44,323.05
2026-02-25,223.9,28.0363468,32.28,54.36,42.074692,22.87,4.69,40.3,25.08,46.92,10.26,3.24,39.63,66.42,311.32
2026-02-26,227.32,27.8542926,33.2,53.58,41.12801143,23.09,4.66,44.33,27.59,48.72,10.45,3.24,39.37,73.06,309.4
2026-02-27,214.43,29.416126,36.52,54.81,41.09932414,22.81,4.8,47.5,29.14,48.16,10.35,3.24,39.55,70.0,300.0
2026-03-02,222.53,31.2175044,35.83,54.21,41.83563125,23.38,4.83,49.6,30.2,46.77,10.44,3.24,40.77,67.12,293.15
2026-03-03,219.4,31.188759,37.51,54.05,39.33983702,22.33,4.64,47.52,28.79,47.57,10.47,3.26,38.86,63.0,272.89
2026-03-04,224.89,31.5432856,37.2,54.3,39.55021048,22.86,4.66,48.38,28.83,47.86,10.49,3.2,37.96,64.6,279.07
2026-03-05,230.7,32.4535566,35.5,52.94,39.00515197,24.71,4.78,50.9,28.82,48.7,10.59,3.24,37.67,66.8,282.8
2026-03-06,233.51,31.8786486,39.05,55.5,40.12395628,25.02,4.73,48.43,27.38,47.04,10.55,3.24,37.1,67.7,284.99
2026-03-09,229.06,31.8786486,42.96,54.77,39.73189665,25.04,4.82,45.72,27.2,45.0,10.47,3.23,36.4,68.27,276.09
2026-03-10,227.87,31.01808784,41.76,54.32,39.26333758,24.7,4.89,49.99,28.9,46.0,10.44,3.25,37.13,68.01,285.44
2026-03-11,220.96,31.68524746,41.08,55.04,38.99558954,24.32,4.89,50.8,30.01,46.81,10.53,3.29,37.24,64.52,281.53
2026-03-12,213.11,33.33864304,39.72,56.5,39.32071216,23.78,4.92,51.42,30.24,45.73,10.66,3.33,36.75,63.94,274.78
2026-03-13,211.4,32.49744178,36.9,56.51,40.50645348,23.04,4.84,49.68,29.75,45.48,10.75,3.33,35.77,61.82,278.33
2026-03-16,208.8,31.8109442,37.32,57.74,38.98602711,22.22,4.77,47.23,28.28,45.75,10.92,3.31,34.75,61.75,306.16
2026-03-17,211.45,30.41861108,37.17,55.84,37.1978527,21.72,4.63,43.22,26.12,43.75,10.91,3.34,34.9,60.05,296.0
2026-03-18,219.63,29.71277554,38.92,55.51,36.80579307,22.1,4.58,44.51,26.6,45.77,10.91,3.33,34.92,63.49,311.25
2026-03-19,211.1,28.58150488,38.13,54.94,35.17061754,21.51,4.35,43.11,25.9,44.19,10.87,3.31,32.32,61.16,303.68
2026-03-20,203.7,28.29143548,35.57,54.87,34.67337118,21.03,4.26,42.98,25.7,42.03,10.87,3.28,31.65,60.19,290.2
2026-03-23,201.8,28.30110446,34.28,51.96,34.30999884,20.92,3.99,41.36,25.1,39.08,10.4,3.18,30.58,57.66,273.35
2026-03-24,205.0,28.6685257,34.97,52.02,34.09962538,21.14,4.07,44.37,26.1,39.45,10.7,3.25,32.2,61.73,273.71
2026-03-25,212.86,29.17131266,35.72,52.48,36.7197312,21.48,4.17,48.17,27.67,40.64,10.79,3.3,33.24,63.53,278.4
2026-03-26,210.26,28.79422244,33.65,51.65,36.67191905,20.81,4.09,47.88,26.77,39.43,10.88,3.3,32.09,62.12,262.0
2026-03-27,208.24,28.9102502,34.73,52.06,37.91503495,21.05,4.13,48.95,27.05,39.53,10.81,3.27,32.47,62.37,258.66
2026-03-30,206.04,30.28324536,35.03,50.65,38.78521608,20.76,4.31,53.85,28.99,39.84,10.81,3.28,32.78,63.95,255.85
2026-03-31,202.0,29.07462286,34.18,49.81,37.79072336,20.28,4.14,52.66,30.09,38.75,10.92,3.21,32.72,61.73,238.1
2026-04-01,209.0,29.08429184,35.23,50.79,37.24566485,20.75,4.15,51.96,29.16,39.49,10.82,3.2,34.15,64.14,255.0
2026-04-02,209.6,29.75145146,33.44,53.02,37.293477,20.29,4.09,53.39,29.32,38.48,10.88,3.19,33.12,63.53,246.99
2026-04-03,209.51,29.33568532,33.57,51.85,37.43691345,19.91,3.98,58.05,30.67,38.29,10.81,3.19,32.91,63.3,249.1
2026-04-07,200.2,30.37026618,33.81,50.26,37.35085158,19.65,4.05,58.7,30.25,38.82,10.79,3.18,32.41,60.91,249.66
2026-04-08,206.74,30.96007396,36.2,50.91,37.92459738,20.78,4.17,58.56,30.7,41.98,10.88,3.22,34.62,67.0,255.96
2026-04-09,202.68,31.30815724,35.88,50.0,38.06803383,20.64,4.18,59.54,31.4,41.91,10.81,3.19,33.9,68.7,250.49
2026-04-10,210.33,30.5539768,35.79,48.7,37.84809794,20.79,4.15,55.98,29.8,43.02,10.78,3.19,33.75,71.41,265.09
2026-04-13,200.55,30.49596292,35.99,48.08,36.92054223,19.5,4.33,53.49,28.52,42.85,10.81,3.19,33.66,68.28,262.14
2026-04-14,206.01,30.53463884,36.49,48.31,36.32767157,19.28,4.37,52.67,28.33,44.34,10.82,3.2,34.8,66.78,280.01
2026-04-15,209.58,31.69491644,36.4,49.56,36.01211138,20.15,4.29,52.13,27.8,43.59,10.95,3.21,34.91,65.01,274.0
2026-04-16,215.88,32.6811524,37.12,49.22,36.84404279,20.21,4.46,53.14,28.0,43.73,10.9,3.2,35.3,69.0,286.73
2026-04-17,213.8,32.56512464,37.66,48.09,35.43836558,19.91,4.48,55.65,28.14,43.98,10.83,3.18,34.73,71.1,288.96
2026-04-20,217.82,31.92697196,37.67,47.85,34.88374464,21.24,4.49,60.89,30.95,44.49,11.02,3.18,34.82,71.49,290.54
2026-04-21,216.24,32.36207606,36.15,48.42,35.04630595,21.17,4.6,59.8,32.44,44.03,11.18,3.18,35.66,70.68,306.27
2026-04-22,221.56,32.1010136,38.43,47.05,34.59687174,21.86,4.65,65.78,34.82,45.51,11.12,3.18,35.53,75.45,313.98
2026-04-23,223.99,31.6659095,38.22,46.84,34.14743753,21.78,4.51,69.52,34.07,44.41,11.2,3.18,34.4,83.0,304.8
2026-04-24,222.13,31.65624052,39.48,47.13,34.74030819,21.88,4.49,69.54,33.21,44.89,11.29,3.18,34.31,82.19,297.7
2026-04-27,207.48,30.7957013,38.3,46.53,34.52993473,22.02,4.61,71.38,35.78,46.32,11.24,3.16,33.56,80.4,303.42
2026-04-28,195.25,31.15345356,35.03,49.12,35.62961418,21.53,4.48,68.29,35.0,45.1,11.36,3.15,32.95,76.47,307.5
2026-04-29,196.86,31.70458542,34.91,49.81,36.4328583,22.07,4.5,67.38,34.28,44.36,11.4,3.16,34.14,76.41,308.89
2026-04-30,195.0,31.28881928,35.44,49.98,34.88374464,21.96,4.47,65.7,33.12,45.56,11.3,3.12,33.3,75.58,312.99
2026-05-06,206.0,32.21704136,37.6,48.27,34.74030819,22.28,4.48,71.8,34.89,48.2,11.25,3.11,34.21,81.39,344.29
2026-05-07,206.68,30.28324536,37.75,47.4,34.30999884,22.21,4.48,75.96,38.38,48.76,11.21,3.12,34.46,80.41,350.16
2026-05-08,198.1,30.14787964,35.87,46.5,33.7553779,21.62,4.43,77.27,40.9,50.75,11.29,3.12,34.8,78.76,334.1
2026-05-11,196.16,30.18655556,35.22,46.41,33.89881435,22.35,4.45,74.99,43.86,55.83,11.36,3.15,34.27,77.16,362.13
2026-05-12,198.35,30.6506666,34.01,45.91,34.424748,22.54,4.37,75.1,44.08,55.24,11.3,3.15,34.58,75.13,353.55
2026-05-13,207.2,30.58298374,35.23,45.62,33.57369173,23.45,4.46,75.43,43.6,57.49,11.23,3.13,34.66,80.5,365.0
2026-05-14,202.8,30.99874988,33.67,47.62,32.71307303,22.23,4.38,74.0,44.1,54.31,11.2,3.14,33.52,74.4,356.19
2026-05-15,190.0,29.30667838,33.33,47.6,32.68438574,21.59,4.25,69.8,40.99,58.05,11.18,3.11,31.84,73.74,375.34
2026-05-18,192.57,28.68786366,33.93,46.37,32.15845209,21.82,4.35,71.8,43.95,58.33,11.04,3.09,31.3,73.01,400.0
2026-05-19,194.99,29.20998858,34.68,45.8,32.05326536,22.5,4.42,75.47,44.55,60.81,11.22,3.12,31.16,73.1,404.56
