entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
all_days,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,80.0,212,0.7264150943396226,0.0017861837017890513,0.008,0.4379886314280057,-0.07957407565240115,1.456511736555601,10
all_days,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,80.0,224,0.7232142857142857,0.001365371160530571,0.008,0.33285519617748593,-0.09041603893557082,1.3148326434549589,10
all_days,reversal_fundamental_regime,lgbm_leaves15_700,80.0,164,0.7195121951219512,0.0017448486202548612,0.008,0.3151434239475741,-0.08156447412935364,1.4501199713919048,10
all_days,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,80.0,168,0.7380952380952381,0.0016995418875782012,0.008,0.3143053980724504,-0.07647920273112829,1.4261518895682332,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves15_700,80.0,236,0.7033898305084746,0.0010702581061936178,0.008,0.2603476727347722,-0.14303043083042566,1.2437146982450615,10
all_days,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,80.0,202,0.7029702970297029,0.0010945164142849536,0.008,0.2271685594726236,-0.1644519123765964,1.2523042132860174,10
all_days,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,80.0,250,0.692,0.0008910270670337983,0.008,0.22498282060548647,-0.14129237729585198,1.2007977073395557,10
all_days,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,80.0,255,0.7294117647058823,0.000888085003999835,0.008,0.22203508206232758,-0.1202380325286575,1.1820655384200633,10
all_days,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,80.0,271,0.6826568265682657,0.0008143992484813003,0.008,0.2171139000857376,-0.1069075489091601,1.1792303984958246,10
all_days,reversal_fundamental_regime_sector,random_forest_600_d4,80.0,254,0.7086614173228346,0.0008443604193593508,0.008,0.20932301480918736,-0.15471658013459944,1.1786770219603258,10
all_days,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,80.0,188,0.7021276595744681,0.000932013088432643,0.008,0.1720931259251941,-0.1391604771829592,1.2017323067290064,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,80.0,246,0.6666666666666666,0.0006954710016471825,0.008,0.1639207446848685,-0.10281115234537852,1.1536225875748767,10
all_days,all_no_ak,random_forest_600_d4,80.0,285,0.6947368421052632,0.0005890475667280119,0.008,0.14898244488981494,-0.13288472838455745,1.1201979848712273,10
all_days,reversal_fundamental_regime,random_forest_600_d4,80.0,285,0.6912280701754386,0.00039819629454055484,0.008,0.091934579180309,-0.11882797926379585,1.079389402370556,10
all_days,reversal_fundamental_regime,lgbm_leaves7_400,80.0,192,0.7135416666666666,0.00045295793159327033,0.008,0.06810134628663245,-0.19402368991260743,1.0873264741035082,10
all_days,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,80.0,202,0.6881188118811881,0.00040936251957874,0.008,0.06729786715988406,-0.19092352418239955,1.0842394900080274,10
all_days,reversal_fundamental_regime_sector,extra_trees_600_d3,80.0,404,0.6633663366336634,0.00023902795990390492,0.008,0.06240903613311555,-0.15121340987015852,1.0489829975141731,10
all_days,reversal_fundamental_regime_sector_external,random_forest_600_d4,80.0,306,0.6764705882352942,0.00024107218294046348,0.008,0.04412775115586043,-0.1858894754017757,1.0472026920012714,10
all_days,reversal_fundamental_regime,extra_trees_600_d3,80.0,400,0.68,0.0001617801201513014,0.008,0.024955761551252342,-0.1422352237996879,1.0315099621582522,10
all_days,reversal_fundamental_regime_sector_external,extra_trees_600_d3,80.0,309,0.6731391585760518,0.00014180323572481605,0.008,0.013681224816425086,-0.1708726109490346,1.0276832620967329,10
all_days,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,80.0,213,0.676056338028169,8.366668711429181e-05,0.008,-0.00547452729747655,-0.15244804715475935,1.0161318974758875,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,80.0,250,0.704,7.926221566756114e-05,0.008,-0.009269942767094252,-0.1958765185156376,1.0146365206673944,10
all_days,all_no_ak,lgbm_leaves7_400,80.0,232,0.6724137931034483,2.5043374008194363e-05,0.008,-0.018623820409126357,-0.14945449138969014,1.0047645016893134,10
all_days,all_no_ak,xgb_d2_200_lr003_mcw5,80.0,241,0.6763485477178424,2.1503948995382793e-05,0.008,-0.02019457949248793,-0.1758069340473517,1.004076289861617,10
all_days,all_no_ak,xgb_d3_600_lr002_mcw3,80.0,214,0.6728971962616822,-1.7334880282570568e-05,0.008,-0.026065587178308758,-0.2160677384408407,0.9967233932914694,10
all_days,all_no_ak,xgb_d3_400_lr003_mcw3,80.0,192,0.6927083333333334,-3.144836604551324e-05,0.008,-0.028019330570815182,-0.24204038700664732,0.9943028491574439,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves7_400,80.0,197,0.6954314720812182,-8.617270922455837e-05,0.008,-0.036526987909655695,-0.17497092449855156,0.9843590267790405,10
all_days,all_no_ak,xgb_d4_500_lr002_mcw5,80.0,256,0.671875,-9.264781888620029e-05,0.008,-0.04999441619116396,-0.22742359527557054,0.9825525753165074,10
all_days,all_no_ak,extra_trees_600_d3,80.0,411,0.6666666666666666,-6.091029658860393e-05,0.008,-0.06375847588509986,-0.2297153835995891,0.9884053465660397,10
