stock_code,sample_path,feature_set,train_days,model_family,model_name,params,n_features,n_windows,n_test_rows,median_spearman,mean_spearman,mean_pearson,median_rmse_norm,mean_rmse_norm,median_r2,mean_r2,median_pred_std_ratio,median_train_fit_spearman,mean_train_fit_spearman,median_train_fit_rmse_norm,mean_train_fit_rmse_norm,median_train_fit_r2,mean_train_fit_r2,median_train_fit_pred_std_ratio,mean_target_std,passes_min_signal
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves4_d3_leaf50_ff0.9_l11_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 1, ""max_depth"": 3, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.12077922077922078,0.08128640359910726,0.08192286262176132,1.0112660465901815,1.0254626821820507,-0.02265901698613515,-0.052848822708531945,0.0026971287166509305,0.30965389060132964,0.3112031836547142,0.9989870832326881,0.9989710384664122,0.0020248075342466088,0.002056843876149939,0.003809062879291046,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,catboost_mae,catboost_mae_d2_lr0.03_l23,"{""depth"": 2, ""l2_leaf_reg"": 3, ""learning_rate"": 0.03}",26,49,1029,0.12077922077922078,0.09432687249239198,0.09356210718529911,1.0222058652125658,1.0297603981993824,-0.04490483087496999,-0.06288324335067212,0.15720677760303947,0.5358397972223072,0.5393376303319488,0.9145538260286903,0.911837621116257,0.16359129929628424,0.16845996955334913,0.21814571924377485,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves4_d3_leaf80_ff0.7_l11_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 1, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 80, ""num_leaves"": 4}",26,49,1029,0.12077922077922078,0.11700199364098389,0.10171524745069467,1.0260549743350107,1.037444959175642,-0.05278881035761973,-0.08305680126817727,0.2132712376241479,0.519681222156263,0.5191590340584121,0.8936807287172879,0.8942889200801372,0.20133475511933707,0.20020102304541282,0.2346201856836443,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves4_d2_leaf80_ff0.9_l11_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 4}",26,49,1029,0.11948051948051949,0.11204554462152565,0.10281067458207041,1.0196469140485922,1.0346059534432421,-0.039679829328817195,-0.07650777742837506,0.19605185994152532,0.4760138606937949,0.4800757158260922,0.9066122166336109,0.9062886155152744,0.1780542886506904,0.17859552067674148,0.22737298631003686,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves8_d2_leaf80_ff0.9_l11_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 8}",26,49,1029,0.11948051948051949,0.11204554462152565,0.10281067458207041,1.0196469140485922,1.0346059534432421,-0.039679829328817195,-0.07650777742837506,0.19605185994152532,0.4760138606937949,0.4800757158260922,0.9066122166336109,0.9062886155152744,0.1780542886506904,0.17859552067674148,0.22737298631003686,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves4_d2_leaf80_ff0.9_l10_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 4}",26,49,1029,0.11948051948051949,0.11260213089239764,0.10322609817203507,1.0196473483059618,1.034634773219765,-0.039680714907379455,-0.07659253270254142,0.19606995504847377,0.4767659644869023,0.4801287830488523,0.906602820798526,0.906267827765282,0.1780713253201558,0.1786330461754427,0.22629839793046805,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves8_d2_leaf80_ff0.9_l10_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 8}",26,49,1029,0.11948051948051949,0.11260213089239764,0.10322609817203507,1.0196473483059618,1.034634773219765,-0.039680714907379455,-0.07659253270254142,0.19606995504847377,0.4767659644869023,0.4801287830488523,0.906602820798526,0.906267827765282,0.1780713253201558,0.1786330461754427,0.22629839793046805,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l1,lgbm_l1_leaves4_d2_leaf30_ff0.9_l10_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 30, ""num_leaves"": 4}",26,49,1029,0.11948051948051949,0.08531766251934592,0.09415105204708918,1.0292635312910523,1.0322857476711593,-0.05938341684572679,-0.06881872275868803,0.15781842940635724,0.5095375458412492,0.5109063299232618,0.9286102638437069,0.9278519039902831,0.13768297788412132,0.13904274860289642,0.19678540261842795,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l1,lgbm_l1_leaves8_d2_leaf30_ff0.9_l10_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 30, ""num_leaves"": 8}",26,49,1029,0.11948051948051949,0.08531766251934592,0.09415105204708918,1.0292635312910523,1.0322857476711593,-0.05938341684572679,-0.06881872275868803,0.15781842940635724,0.5095375458412492,0.5109063299232618,0.9286102638437069,0.9278519039902831,0.13768297788412132,0.13904274860289642,0.19678540261842795,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,catboost_mae,catboost_mae_d3_lr0.03_l230,"{""depth"": 3, ""l2_leaf_reg"": 30, ""learning_rate"": 0.03}",26,49,1029,0.11818181818181818,0.10340643651643655,0.1022338250424389,1.0162934782940265,1.0324072113995872,-0.03285243402297078,-0.06904278758062923,0.17124847845505836,0.7122004544421103,0.7110256618674676,0.8639901296605367,0.8609809347103222,0.25352105584916906,0.25855193139637667,0.26308428843242454,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves4_d3_leaf50_ff0.9_l10_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 1, ""max_depth"": 3, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.11688311688311687,0.08243796770950416,0.08336557112018854,1.0112611637939593,1.0254429339440247,-0.022649141397912853,-0.052808740963486776,0.0028164813462566865,0.3114075150265723,0.31388285047684467,0.998957169501876,0.9989289258038955,0.0020845735008003796,0.002140979714670027,0.0039075585135277665,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves4_d3_leaf50_ff0.9_l10_l210,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.11688311688311687,0.08290305949179622,0.08206836088669289,1.011320006746707,1.025492648067975,-0.02276815604615945,-0.05291220475620685,0.0025864675692441083,0.3083846543992116,0.30905991144247463,0.9990421558842062,0.9990238215883758,0.0019147707662374724,0.0019513850421145776,0.003660936030174699,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves4_d2_leaf50_ff0.9_l11_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.11688311688311687,0.07630332133016662,0.07133847636378533,1.0114112996558018,1.0255210947735243,-0.022952817071438147,-0.05296768247427502,0.0025973589957089607,0.2786335675756603,0.28348556559053983,0.9991144729628811,0.9991123454977776,0.0017702699161042945,0.001774499997483848,0.0035255227273869537,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves8_d2_leaf50_ff0.9_l11_l21,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 1, ""max_depth"": 2, ""min_data_in_leaf"": 50, ""num_leaves"": 8}",26,49,1029,0.11688311688311687,0.07630332133016662,0.07133847636378533,1.0114112996558018,1.0255210947735243,-0.022952817071438147,-0.05296768247427502,0.0025973589957089607,0.2786335675756603,0.28348556559053983,0.9991144729628811,0.9991123454977776,0.0017702699161042945,0.001774499997483848,0.0035255227273869537,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,tree,tree_d4_leaf30_mf1.0,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 30}",26,49,1029,0.1164855071241862,0.04427871540230669,0.04928572079097587,1.0654271196500187,1.080924074229956,-0.13513494728573505,-0.1829687661624843,0.304780556801821,0.289318417030739,0.29271320131637535,0.9415983275278492,0.9427975953131399,0.11339258959675713,0.1110408569792168,0.336738161776709,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l1,lgbm_l1_leaves4_d3_leaf50_ff0.9_l10_l210,"{""feature_fraction"": 0.9, ""lambda_l1"": 0, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.1155844155844156,0.08046489677879026,0.07761253185165648,1.022970043576954,1.036084218919697,-0.046467710055835276,-0.07735300211628532,0.16683810969392623,0.5167535396882939,0.5168758117105466,0.9269456111772744,0.9287473271862159,0.14077183391918935,0.13735883883174316,0.2052265343489516,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_huber,lgbm_huber_leaves4_d3_leaf50_ff0.9_l11_l210,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 50, ""num_leaves"": 4}",26,49,1029,0.11428571428571428,0.08045156293520297,0.08186613206251216,1.0113733591699092,1.0255078084322882,-0.02287607163862626,-0.052942686583989367,0.00245821199567626,0.3045034592569209,0.3059196640779595,0.9990698539554004,0.99906168973032,0.0018594269175350453,0.0018757218747450215,0.0035874359055003274,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves4_d2_leaf80_ff0.7_l11_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 1, ""lambda_l2"": 10, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 4}",26,49,1029,0.11298701298701298,0.10693008817209292,0.09701274290498178,1.0153983510366897,1.0332282791199856,-0.031033811288028623,-0.07307769294659476,0.1831660714281955,0.46691410958794477,0.46786491180580964,0.9132757399066103,0.9128370206604525,0.16592742289803386,0.16668790688129723,0.21593025417411374,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves8_d2_leaf80_ff0.7_l11_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 1, ""lambda_l2"": 10, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 8}",26,49,1029,0.11298701298701298,0.10693008817209292,0.09701274290498178,1.0153983510366897,1.0332282791199856,-0.031033811288028623,-0.07307769294659476,0.1831660714281955,0.46691410958794477,0.46786491180580964,0.9132757399066103,0.9128370206604525,0.16592742289803386,0.16668790688129723,0.21593025417411374,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves4_d2_leaf80_ff0.7_l10_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 0, ""lambda_l2"": 10, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 4}",26,49,1029,0.11298701298701298,0.1062674854686739,0.09658701800259496,1.0154006879115727,1.0332631032146118,-0.031038557011294765,-0.07314428811180616,0.18364668293902892,0.46693538700435294,0.4678084529658538,0.9132644063121692,0.9128209344447532,0.1659481241632813,0.166717377453589,0.21595448857866825,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves8_d2_leaf80_ff0.7_l10_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 0, ""lambda_l2"": 10, ""max_depth"": 2, ""min_data_in_leaf"": 80, ""num_leaves"": 8}",26,49,1029,0.11298701298701298,0.1062674854686739,0.09658701800259496,1.0154006879115727,1.0332631032146118,-0.031038557011294765,-0.07314428811180616,0.18364668293902892,0.46693538700435294,0.4678084529658538,0.9132644063121692,0.9128209344447532,0.1659481241632813,0.166717377453589,0.21595448857866825,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l1,lgbm_l1_leaves8_d3_leaf30_ff0.7_l10_l210,"{""feature_fraction"": 0.7, ""lambda_l1"": 0, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 30, ""num_leaves"": 8}",26,49,1029,0.11298701298701298,0.08134123701306574,0.08851283163981356,1.0189261204337292,1.0342672431899476,-0.038210438902130495,-0.07299074421684425,0.1868470471202286,0.6435013313568394,0.6402869795696654,0.8937513716621223,0.8930756312117761,0.20120848565207483,0.2023431829666858,0.23311053408742344,288.00271969487613,False
603308,saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,A,504,lgbm_l2,lgbm_l2_leaves8_d3_leaf80_ff0.9_l11_l210,"{""feature_fraction"": 0.9, ""lambda_l1"": 1, ""lambda_l2"": 10, ""max_depth"": 3, ""min_data_in_leaf"": 80, ""num_leaves"": 8}",26,49,1029,0.11298701298701298,0.11477514921095948,0.10319322772134261,1.0202283845775004,1.0377901502840459,-0.040865956697615724,-0.08402038214200735,0.2124030455939708,0.525420831438289,0.5267022749427226,0.8901855302717377,0.8906366729497701,0.2075697216948249,0.2067205432325963,0.2415540014278998,288.00271969487613,False
