date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,1045.204,1055.952,1045.116,1055.691,868181710,5502963200.0
2018-01-03,1055.837,1066.883,1054.445,1066.685,985480630,6374233900.0
2018-01-04,1068.683,1073.444,1064.527,1069.762,1237369020,7448016300.0
2018-01-05,1067.423,1072.451,1064.885,1070.955,963703040,5916565700.0
2018-01-08,1068.934,1071.494,1064.286,1071.123,866380370,5235667600.0
2018-01-09,1070.22,1073.703,1066.816,1068.033,775721110,5156777500.0
2018-01-10,1067.947,1068.212,1055.285,1059.676,849761880,5032475000.0
2018-01-11,1060.221,1066.11,1058.112,1065.821,694576780,4495092400.0
2018-01-12,1065.188,1068.922,1063.945,1065.833,760342940,4992771600.0
2018-01-15,1062.278,1063.053,1040.779,1042.285,844632370,5595312000.0
2018-01-16,1040.074,1047.094,1039.549,1045.378,905715140,5984560600.0
2018-01-17,1045.198,1045.208,1036.201,1043.986,1136574630,6928501400.0
2018-01-18,1042.139,1045.084,1040.561,1044.971,803503470,5129235300.0
2018-01-19,1043.717,1048.461,1043.483,1045.794,777634780,4907064000.0
2018-01-22,1043.825,1051.598,1040.698,1051.044,790807360,4930250800.0
2018-01-23,1049.552,1051.787,1047.006,1049.971,694336470,4611786200.0
2018-01-24,1050.668,1053.143,1047.168,1053.112,822746330,5398200500.0
2018-01-25,1052.886,1060.454,1052.092,1056.792,935093350,5729529000.0
2018-01-26,1053.44,1055.039,1051.187,1051.849,647055680,3942533400.0
2018-01-29,1052.925,1059.255,1047.387,1048.945,894553900,5402567600.0
2018-01-30,1047.565,1048.59,1042.909,1044.575,766209960,4910760400.0
2018-01-31,1037.994,1037.994,1013.158,1015.537,953728830,5595760900.0
2018-02-01,1014.495,1017.044,977.696,979.668,1063286210,6403470100.0
2018-02-02,973.816,977.665,956.88,974.045,753841900,4757699100.0
2018-02-05,964.953,970.548,958.119,969.145,594716160,3686328500.0
2018-02-06,955.859,964.69,933.992,934.625,980337240,5807796100.0
2018-02-07,942.606,948.877,921.043,933.695,717813830,4413931100.0
2018-02-08,932.687,943.463,932.196,939.682,548884430,3318451400.0
2018-02-09,924.35,924.35,897.002,907.653,931333830,5359995700.0
