feature_group,model_name,window_id,split,target_hit_bps,entry_policy,quantile,threshold,auc,train_start,train_end,valid_start,valid_end,test_start,test_end,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,valid,50.0,all_days,0.7,0.48914673924446106,0.5790668348045397,2020-01-02,2023-02-16,2023-02-17,2023-08-21,2023-08-22,2023-11-24,38,0.6578947368421053,0.02372693917724198,0.017840103960117152,1.356007490934711,-0.09420957902521931,4.001320123619974
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,test,50.0,all_days,0.7,0.48914673924446106,0.7037422037422036,2020-01-02,2023-02-16,2023-02-17,2023-08-21,2023-08-22,2023-11-24,18,0.6111111111111112,0.005581251317197188,0.009783941985377579,0.09463957670371781,-0.11372378364056568,1.5394869707941372
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,2,valid,50.0,all_days,0.7,0.4991537481546402,0.5464022374777524,2020-04-09,2023-05-22,2023-05-23,2023-11-24,2023-11-27,2024-03-01,38,0.5,0.001136234536567757,-0.0011639102133185163,0.019168961857855216,-0.24462649403854797,1.092348784548982
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,2,test,50.0,all_days,0.7,0.4991537481546402,0.5504032258064516,2020-04-09,2023-05-22,2023-05-23,2023-11-24,2023-11-27,2024-03-01,38,0.47368421052631576,0.006759626869976311,-0.0028225198938991967,0.2570445281951117,-0.2062249721027185,1.660585348887377
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,3,valid,50.0,all_days,0.7,0.6658981740474701,0.55860666158149,2020-07-14,2023-08-21,2023-08-22,2024-03-01,2024-03-04,2024-06-05,38,0.5789473684210527,-8.952251775897354e-05,0.0032595774411509106,-0.023004960723571832,-0.2194131631952405,0.9918790722764621
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,3,test,50.0,all_days,0.7,0.6658981740474701,0.5567951318458417,2020-07-14,2023-08-21,2023-08-22,2024-03-01,2024-03-04,2024-06-05,0,,,,,,
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,4,valid,50.0,all_days,0.7,0.5268515348434448,0.5747474747474749,2020-10-19,2023-11-24,2023-11-27,2024-06-05,2024-06-06,2024-09-03,38,0.5789473684210527,0.017369141225949323,0.007568461870954505,0.8636681819607974,-0.12258648200868894,3.296081968718325
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,4,test,50.0,all_days,0.7,0.5268515348434448,0.5360082304526749,2020-10-19,2023-11-24,2023-11-27,2024-06-05,2024-06-06,2024-09-03,10,0.3,-0.008682709035498346,-0.00365261403889244,-0.08885388213339518,-0.13321700704138584,0.4380888994242227
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,5,valid,50.0,all_days,0.8,0.5491571426391602,0.6035714285714286,2021-01-15,2024-03-01,2024-03-04,2024-09-03,2024-09-04,2024-12-10,26,0.6153846153846154,0.011835575657119969,0.010040325725496627,0.34476997662903197,-0.059241729957805855,3.17433165833422
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,5,test,50.0,all_days,0.8,0.5491571426391602,0.5494949494949495,2021-01-15,2024-03-01,2024-03-04,2024-09-03,2024-09-04,2024-12-10,11,0.5454545454545454,-0.0022659125145963483,0.0024919343389531202,-0.02633927333561714,-0.05526202669866287,0.7419818204640265
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,6,valid,50.0,all_days,0.5,0.45307376980781555,0.5858585858585859,2021-04-22,2024-06-05,2024-06-06,2024-12-10,2024-12-11,2025-03-18,63,0.5238095238095238,-0.0002048594046909009,0.0024919343389531202,-0.04053937011084585,-0.17216471093669594,0.9810029062921666
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,6,test,50.0,all_days,0.5,0.45307376980781555,0.509090909090909,2021-04-22,2024-06-05,2024-06-06,2024-12-10,2024-12-11,2025-03-18,38,0.5,-0.0019944288273156027,-0.0007139764295067651,-0.08424166661570676,-0.11784116445170834,0.8180133490240397
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,7,valid,50.0,all_days,0.6,0.4529372453689575,0.5479969765684052,2021-07-26,2024-09-03,2024-09-04,2025-03-18,2025-03-19,2025-06-20,51,0.49019607843137253,-0.0005687748806760451,-0.0016889873417720268,-0.045163139150809495,-0.20022685449753042,0.9451154498865214
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,7,test,50.0,all_days,0.6,0.4529372453689575,0.48775510204081635,2021-07-26,2024-09-03,2024-09-04,2025-03-18,2025-03-19,2025-06-20,32,0.40625,-0.0022843588674100893,-0.006030145860145771,-0.09261393442919807,-0.244914849318013,0.8404615103857654
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,8,valid,50.0,all_days,0.8,0.5910164713859558,0.4794624746450304,2021-11-01,2024-12-10,2024-12-11,2025-06-20,2025-06-23,2025-09-17,26,0.46153846153846156,-0.0014251086308458979,-0.003730010689412585,-0.056261888907660484,-0.20604798260012458,0.8995941896943145
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,8,test,50.0,all_days,0.8,0.5910164713859558,0.5416666666666666,2021-11-01,2024-12-10,2024-12-11,2025-06-20,2025-06-23,2025-09-17,3,1.0,0.02451930799365358,0.022596323024054902,0.07484224731001143,0.0,inf
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,9,valid,50.0,all_days,0.5,0.4939274340867996,0.4186693650392107,2022-01-28,2025-03-18,2025-03-19,2025-09-17,2025-09-18,2025-12-23,63,0.4444444444444444,0.001176544729943643,-0.0018544469399214246,0.037681577049247794,-0.25487771695834305,1.1066661027390274
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,9,test,50.0,all_days,0.5,0.4939274340867996,0.5373737373737373,2022-01-28,2025-03-18,2025-03-19,2025-09-17,2025-09-18,2025-12-23,12,0.5,0.0040736128934387205,-0.0016047723455087058,0.04114911917043229,-0.1285213818245401,1.3355638306955029
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,10,valid,50.0,all_days,0.8,0.49224957823753357,0.48688271604938277,2022-05-11,2025-06-20,2025-06-23,2025-12-23,2025-12-24,2026-04-01,26,0.5384615384615384,0.013859874686849894,0.0017276601173018581,0.40586185780139106,-0.055791881063490534,2.9161044881708946
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,10,test,50.0,all_days,0.8,0.49224957823753357,0.49391480730223125,2022-05-11,2025-06-20,2025-06-23,2025-12-23,2025-12-24,2026-04-01,3,0.3333333333333333,-0.021420168004440868,-0.011499755515802065,-0.06371163768471177,-0.06472844986367321,0.01663691467331103
reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,1,valid,50.0,all_days,0.7,0.47667938470840454,0.5936948297604034,2020-01-02,2023-02-16,2023-02-17,2023-08-21,2023-08-22,2023-11-24,38,0.6842105263157895,0.025361029554515177,0.017840103960117152,1.5041647686794937,-0.05772102040816318,4.707458629611636
reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,1,test,50.0,all_days,0.7,0.47667938470840454,0.66008316008316,2020-01-02,2023-02-16,2023-02-17,2023-08-21,2023-08-22,2023-11-24,23,0.5217391304347826,4.371979111003968e-05,0.0022734941967013124,-0.009723053215094701,-0.15106641939956633,1.0036609641914507
reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,2,valid,50.0,all_days,0.8,0.5819699168205261,0.543859649122807,2020-04-09,2023-05-22,2023-05-23,2023-11-24,2023-11-27,2024-03-01,26,0.5384615384615384,0.0085094029932954,0.002825695400428766,0.225799452688616,-0.13951265873137542,2.007808119367682
reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,2,test,50.0,all_days,0.8,0.5819699168205261,0.5211693548387096,2020-04-09,2023-05-22,2023-05-23,2023-11-24,2023-11-27,2024-03-01,34,0.5294117647058824,0.006898314588437841,0.0021729143624404958,0.23529270307463968,-0.1291135570774261,1.6907488647040005
reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,3,valid,50.0,all_days,0.5,0.673693835735321,0.540045766590389,2020-07-14,2023-08-21,2023-08-22,2024-03-01,2024-03-04,2024-06-05,63,0.5079365079365079,0.0007834851834546809,0.0012045704467353903,0.013645108247900772,-0.260491855575425,1.0666463916872404
