entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
all_days,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,162,0.5555555555555556,0.0051007035461431765,0.003469619943869188,1.0959565131446083,-0.2416652264232988,1.5673824102984901,10
all_days,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,50.0,158,0.5126582278481012,0.005082100607449115,0.001139790864104765,1.0450282969851536,-0.19158287975905297,1.5227328152537347,10
all_days,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,179,0.5083798882681564,0.004359517566586134,0.0008426582278482399,0.9732872152418792,-0.24002789544214143,1.438977688518171,10
all_days,all_no_ak,extra_trees_600_d3,50.0,134,0.5373134328358209,0.004527793704333797,0.0033882284031824285,0.6932046432677184,-0.24379543873793108,1.4566357836487314,10
all_days,reversal_fundamental_regime_sector,extra_trees_600_d3,50.0,177,0.5536723163841808,0.0034573265171472843,0.003830762049914286,0.6798148000466564,-0.2483854222031877,1.3552780922614072,10
all_days,all_no_ak,xgb_d2_200_lr003_mcw5,50.0,207,0.5120772946859904,0.0029475172492098457,0.0008426582278482399,0.653722867727695,-0.2769477093176328,1.2897863045297429,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves15_700,50.0,156,0.4935897435897436,0.0038037374672777002,-0.0005778303425775753,0.642159820918796,-0.28546677716404534,1.3487647547210955,10
all_days,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,50.0,140,0.5,0.003945612282885547,1.585449553868245e-06,0.6096133536322295,-0.28134981887376265,1.3931904289870547,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,135,0.5037037037037037,0.003878361843839491,0.0010871839080459668,0.5667490575024079,-0.2469093729120354,1.3974413699487582,10
all_days,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,50.0,142,0.5211267605633803,0.0032427935750652666,0.001139790864104765,0.4663371376671941,-0.24158613198583456,1.324688415083241,10
all_days,reversal_fundamental_regime,random_forest_600_d4,50.0,165,0.5272727272727272,0.0027531828917206585,0.0026898665395616063,0.4327962290575835,-0.29135475967233104,1.2530346256585139,10
all_days,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,110,0.5454545454545454,0.0037070804038080484,0.004996666666666542,0.408485487463184,-0.21726763849259445,1.3526101785363265,10
all_days,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,169,0.4970414201183432,0.002433542482508918,-0.00016999999999999999,0.3609301969898959,-0.30419001998505624,1.2114710528400867,10
all_days,all_no_ak,lgbm_leaves15_700,50.0,135,0.5111111111111111,0.002613313181502131,0.0008426582278482399,0.3229003192432045,-0.22512222569115203,1.2455804379821458,10
all_days,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,127,0.5354330708661418,0.002621315039677132,0.0012045704467353903,0.30138235689508863,-0.23033533915467208,1.2506049667853596,10
all_days,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,50.0,185,0.5081081081081081,0.0019570268536328174,0.0010871839080459668,0.299913889880417,-0.3826947109884047,1.1798403969744873,10
all_days,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,149,0.5234899328859061,0.0021763579005159685,0.0012045704467353903,0.28698861527379593,-0.30097263845140687,1.2230659004366793,10
all_days,all_no_ak,lgbm_leaves7_400,50.0,159,0.49056603773584906,0.0021256697854704987,-0.0010684725965858198,0.2718700568863155,-0.33924770017632455,1.1836379196233988,10
all_days,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,152,0.4868421052631579,0.002099958842165612,-0.0014289941703864405,0.2622436539136892,-0.33478008265240355,1.190459461783224,10
all_days,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,50.0,161,0.4906832298136646,0.0017882018073913722,-0.00016999999999999999,0.21807895656023146,-0.3265008182788083,1.1615895098125997,10
all_days,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,50.0,185,0.5081081081081081,0.0014911537631677105,0.00026103448275849664,0.1978611029754902,-0.41959708065887613,1.1382886864063304,10
all_days,reversal_fundamental_regime_sector,random_forest_600_d4,50.0,136,0.5073529411764706,0.0018079779730725179,0.0011458771773906785,0.18385919372909743,-0.32045006914804397,1.1650312755242689,10
all_days,reversal_fundamental_regime_sector_external,random_forest_600_d4,50.0,167,0.49101796407185627,0.001417608850606919,-0.0011216558812332487,0.1597681119379799,-0.2944378414232913,1.1290015015769947,10
all_days,all_no_ak,random_forest_600_d4,50.0,179,0.4748603351955307,0.0013706755121367592,-0.0016889873417720268,0.15579258482381597,-0.277032844029205,1.1202164028602697,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,158,0.4936708860759494,0.0014169277238887828,-0.0006192362982929099,0.13365820621785218,-0.32052044171135996,1.1173651434471474,10
all_days,reversal_fundamental_regime,lgbm_leaves7_400,50.0,150,0.48,0.0011965354128208843,-0.0014289941703864405,0.0982924084499397,-0.36577355526935607,1.1050139448673564,10
all_days,reversal_fundamental_regime,extra_trees_600_d3,50.0,209,0.5215311004784688,0.0008840330295978435,0.002185072463767982,0.08265079039542589,-0.2738760584297004,1.0822529471196256,10
all_days,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,50.0,165,0.48484848484848486,0.0009386012863448052,-0.0016889873417720268,0.06281521874301332,-0.4212463372943671,1.0810047513861287,10
all_days,reversal_fundamental_regime,lgbm_leaves15_700,50.0,164,0.4878048780487805,0.0008410661465621495,-0.0017586810672375296,0.04135103765170789,-0.4540972659338952,1.0709243056049516,10
all_days,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,50.0,175,0.5085714285714286,0.0003518569738934596,0.0002778280340349805,-0.026925815623725535,-0.3197799291651814,1.031187804773907,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,50.0,168,0.48214285714285715,0.0003311132822030866,-0.0014289941703864405,-0.035167040171253605,-0.35651410171701503,1.028121764850174,10
all_days,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,50.0,155,0.47096774193548385,-5.343994748164898e-05,-0.002295398512221044,-0.07958034229699451,-0.4377471857252392,0.9952223160179962,10
