datetime,date,open,high,low,close,volume,bar_no,atr5m12,rsi5m6,cum_volume,cum_pv,vwap,day_open,cum_ret_from_open,bar_close_pos,upper_shadow_ratio,dev_vwap,pull_vwap,avg_slot_volume,avg_slot_cum_volume,slot_vol_ratio,cum_vol_ratio,dev_vwap_q70,pull_vwap_q60,rsi_pos
2026-04-01 09:35:00,2026-04-01,63.57,63.9,63.43,63.56,1818387.0,1.0,,,1818387.0,115703964.80999999,63.629999999999995,63.57,-0.00015730690578885653,0.2765957446802687,0.7021276595729723,,,,,,,,,
2026-04-01 09:40:00,2026-04-01,63.6,64.47,63.58,63.58,2322388.0,2.0,,,4140775.0,264050368.95666665,63.768345045714064,63.57,0.00015730690575743722,0.0,0.9775280898865386,,,,,,,,,
2026-04-01 09:45:00,2026-04-01,63.56,63.98,63.37,63.95,809850.0,3.0,0.6633333333333317,,4950625.0,315691803.95666665,63.76807048739637,63.57,0.005977662419364371,0.9508196721295986,0.0491803278687621,0.27426559688948304,-0.27426559688948304,,,,,,,
2026-04-01 09:50:00,2026-04-01,64.02,64.94,64.02,64.43,1983500.0,4.0,0.7449999999999974,,6934125.0,443554825.6233333,63.966949777128804,63.57,0.013528393896476087,0.44565217391257,0.554347826086343,0.6215439233162192,-0.6215439233162192,,,,,,,
2026-04-01 09:55:00,2026-04-01,64.41,65.09,64.38,64.77,1645800.0,5.0,0.7379999999999995,,8579925.0,550114889.6233332,64.11651496060085,63.57,0.018876828692763414,0.5492957746471083,0.45070422535148325,0.8854810831954719,-0.8854810831954719,,,,,,,
2026-04-01 10:00:00,2026-04-01,64.75,64.84,64.26,64.26,463606.0,6.0,0.711666666666666,,9043531.0,579995841.6766665,64.13378155906874,63.57,0.010854176498332313,0.0,0.15517241379284225,0.17735612308818388,-0.17735612308818388,,,,,,,
2026-04-01 10:05:00,2026-04-01,64.26,64.26,63.61,63.67,517300.0,7.0,0.7028571428571431,42.18329018660915,9560831.0,613023722.3433331,64.11824687031212,63.57,0.0015730690577158146,0.092307692307553,0.0,-0.6377496122317814,0.6377496122317814,,,,,,,
2026-04-01 10:10:00,2026-04-01,63.7,63.99,63.4,63.48,527600.0,8.0,0.6887500000000006,37.33450863921912,10088431.0,646591393.0099998,64.09236411588678,63.57,-0.0014157621519742536,0.13559322033874957,0.4915254237279762,-0.8890949050974873,0.8890949050974873,,,,,,,
2026-04-01 10:15:00,2026-04-01,63.47,63.8,63.47,63.8,310100.0,9.0,0.6488888888888893,49.14799031813024,10398531.0,666341662.0099998,64.08036500636481,63.57,0.0036180588327670016,0.9999999999969698,0.0,-0.4320693591231969,0.4320693591231969,,,,,,,
2026-04-01 10:20:00,2026-04-01,63.75,63.79,63.46,63.54,239000.0,10.0,0.618,41.51701276508607,10637531.0,681541265.3433331,64.06949745606693,63.57,-0.0004719207173352613,0.2424242424235039,0.12121212121175196,-0.8567920001069105,0.8567920001069105,,,,,,,
2026-04-01 10:25:00,2026-04-01,63.57,64.01,63.54,63.71,174700.0,11.0,0.604545454545455,47.86792671681694,10812231.0,692678972.6766665,64.06438899397048,63.57,0.002202296680808402,0.36170212765880394,0.6382978723390684,-0.5862073584464423,0.5862073584464423,,,,,,,
2026-04-01 10:30:00,2026-04-01,63.74,63.75,63.51,63.51,195300.0,12.0,0.5741666666666673,41.50484122867215,11007531.0,705098099.6766665,64.05597219546023,63.57,-0.0009438414346547574,0.0,0.04166666666648442,-0.9508949703209498,0.9508949703209498,,,,,,,
