trade_date,stock_code,pipeline_dir,feature,feature_category,live_value,train_value,diff,abs_rel_diff,scale_ratio_live_over_train,live_missing,train_missing
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYEquity,fundamental,0.250888,0.250888,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYNI,fundamental,0.233991,0.233991,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYNI_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYPNI,fundamental,0.231699,0.231699,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,growth_YOYPNI_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_AssetTurnRatio,fundamental,0.151751,0.151751,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_CATurnRatio,fundamental,0.188402,0.188402,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_INVTurnDays,fundamental,169.619299,169.619299,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_INVTurnRatio,fundamental,0.530608,0.530608,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_NRTurnDays,fundamental,178.688054,178.688054,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,operation_NRTurnRatio,fundamental,0.503671,0.503671,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,pbMRQ,fundamental,9.433470736609866,9.433470736609866,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,pbMRQ_rank252,fundamental,0.7023809523809523,0.7023809523809523,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,pcfNcfTTM,fundamental,244.96717896530632,244.96717896530632,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,pcfNcfTTM_rank252,fundamental,0.9642857142857143,0.9642857142857143,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,peTTM,fundamental,46.73129474229496,46.73129474229496,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,peTTM_rank252,fundamental,0.7182539682539683,0.7182539682539683,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_epsTTM,fundamental,4.15821,4.15821,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_epsTTM_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_gpMargin,fundamental,0.289504,0.289504,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_gpMargin_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_liqaShare,fundamental,610683361.0,610683361.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_liqaShare_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_netProfit,fundamental,571789636.63,571789636.63,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_netProfit_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_npMargin,fundamental,0.125155,0.125155,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_npMargin_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_roeAvg,fundamental,0.034795,0.034795,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_roeAvg_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_totalShare,fundamental,782451182.0,782451182.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,profit_totalShare_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,psTTM,fundamental,6.6449825879477045,6.6449825879477045,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,psTTM_rank252,fundamental,0.6865079365079365,0.6865079365079365,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_YOYLiability,fundamental,0.324008,0.324008,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_YOYLiability_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_assetToEquity,fundamental,1.846715,1.846715,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_assetToEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_cashRatio,fundamental,0.537532,0.537532,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_cashRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_currentRatio,fundamental,1.789311,1.789311,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_currentRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_liabilityToAsset,fundamental,0.458498,0.458498,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_liabilityToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_quickRatio,fundamental,1.420279,1.420279,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,solvency_quickRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close,lagged_daily_external,24295.0,24295.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ma20_gap,lagged_daily_external,-0.0205110114398024,-0.0205110114398024,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ret1,lagged_daily_external,-0.0026683087027914,-0.0026683087027914,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ret20,lagged_daily_external,-0.0256667335071184,-0.0256667335071184,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ret3,lagged_daily_external,-0.0237090616837452,-0.0237090616837452,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ret5,lagged_daily_external,-0.0093781855249744,-0.0093781855249744,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_ret60,lagged_daily_external,0.0320730671197961,0.0320730671197961,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_vol20,lagged_daily_external,0.0105287752942942,0.0105287752942942,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_z20,lagged_daily_external,-1.4564076147332663,-1.4564076147332663,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_close_z60,lagged_daily_external,-0.4100450119636919,-0.4100450119636919,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_high,lagged_daily_external,24310.0,24310.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_hold,lagged_daily_external,249950.0,249950.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_hold_shock20,lagged_daily_external,-0.1963186603746193,-0.1963186603746193,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_hold_z20,lagged_daily_external,-1.9500072574066605,-1.9500072574066605,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_low,lagged_daily_external,24020.0,24020.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_open,lagged_daily_external,24235.0,24235.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_settle,lagged_daily_external,24205.0,24205.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_al0_volume,lagged_daily_external,193111.0,193111.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close,lagged_daily_external,104330.0,104330.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ma20_gap,lagged_daily_external,0.0085991463691688,0.0085991463691688,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ret1,lagged_daily_external,-0.0036290707668799,-0.0036290707668799,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ret20,lagged_daily_external,0.0219414242335194,0.0219414242335194,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ret3,lagged_daily_external,-0.0385217952262464,-0.0385217952262464,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ret5,lagged_daily_external,-0.0027719365322118,-0.0027719365322118,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_ret60,lagged_daily_external,0.0244501178318932,0.0244501178318932,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_vol20,lagged_daily_external,0.0103916104346388,0.0103916104346388,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_z20,lagged_daily_external,0.4634755205046098,0.4634755205046098,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_close_z60,lagged_daily_external,1.100707939241207,1.100707939241207,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_high,lagged_daily_external,104760.0,104760.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_hold,lagged_daily_external,156868.0,156868.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_hold_shock20,lagged_daily_external,-0.1994678360528826,-0.1994678360528826,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_hold_z20,lagged_daily_external,-2.5564888395532503,-2.5564888395532503,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_low,lagged_daily_external,103300.0,103300.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_open,lagged_daily_external,104050.0,104050.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_settle,lagged_daily_external,104090.0,104090.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_cu0_volume,lagged_daily_external,113917.0,113917.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close,lagged_daily_external,192180.0,192180.0,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ma20_gap,lagged_daily_external,0.0310804938112636,0.0310804938112636,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ret1,lagged_daily_external,0.0179025423728813,0.0179025423728813,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ret20,lagged_daily_external,0.1394521522589826,0.1394521522589826,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ret3,lagged_daily_external,-0.0484254307783719,-0.0484254307783719,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ret5,lagged_daily_external,-0.0626280362891424,-0.0626280362891424,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_ret60,lagged_daily_external,0.4027737226277372,0.4027737226277372,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_vol20,lagged_daily_external,0.0260241296718414,0.0260241296718414,0.0,0.0,1.0,False,False
2026-05-19,002028.SZ,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out,sp_fut_lc0_close_z20,lagged_daily_external,0.5076140475099564,0.5076140475099564,0.0,0.0,1.0,False,False
