date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2020-01-02,2824.241,2853.452,2819.362,2851.687,958673460,9278633600.0,,,,,,,,0.012091388051623131,,,,,,,,,
2020-01-03,2854.46,2862.104,2840.97,2857.485,865353960,8391562400.0,0.002033182463573313,,,,,,,0.007439008507657663,,,,,,,0.08966695140523528,,
2020-01-06,2842.306,2902.15,2836.823,2883.309,1166279700,10796494100.0,0.009037317781195764,,,,,,,0.023028225588977547,,,,,,,-0.003519230718044275,,
2020-01-07,2887.754,2921.27,2886.885,2921.27,1074211710,10340497900.0,0.013165775849900196,,,,,,,0.011910761945834292,,,,,,,-0.00950723926453434,,
2020-01-08,2911.238,2929.124,2879.26,2890.867,1223636100,11206417200.0,-0.01040745976920987,,,,,,,0.01731833873981503,,,,,,,0.02802592878500576,,
2020-01-09,2908.441,2939.509,2908.362,2939.509,1045024550,10170608000.0,0.0168260940403,0.03079650747084095,,,,,,0.010709464640233923,,,,,,0.02787543354447845,-0.01324400448806129,0.09437082853986856,
2020-01-10,2940.253,2943.006,2910.756,2923.274,931339050,9124184400.0,-0.0055230312273241156,0.023023392948694266,,,,,,0.011079595816344545,,,,,,0.018627697352785567,0.001358843243980834,0.0033408007974737863,
2020-01-13,2920.17,2941.807,2894.627,2941.807,827717600,8851826200.0,0.006339809405481622,0.02028849492024598,,,,,,0.016299163933729544,,,,,,0.00219993500868728,0.019944539459512356,0.02727248068951016,
2020-01-14,2949.927,2956.618,2942.848,2948.734,947295450,10468856500.0,0.0023546752047296504,0.009401390491122097,,,,,,0.0046791407507285054,,,,,,0.002272212203494897,0.011615057042069,0.04892181728530565,
2020-01-15,2942.625,2942.822,2908.904,2918.664,795270520,8919591100.0,-0.010197596663517161,0.0096154544640068,,,,,,0.011660061658961718,,,,,,-0.0036172316348518987,-0.010468304599398959,0.00889200822256031,
2020-01-16,2924.464,2932.712,2903.602,2906.549,869524660,9149197600.0,-0.0041508717687271934,-0.011212756960431114,,,-0.0003823004651919426,,,0.01002547869852699,-0.5010854112764652,-0.11586969299565264,-0.8026885212960917,-0.06208895839456818,-0.6339899370009923,-0.007532487512646814,-0.008744790599385377,0.0129974089532926,
2020-01-17,2910.152,2916.691,2891.432,2893.11,812247090,9166741500.0,-0.004623696349175588,-0.010318567469214224,,,-0.00496964730340077,,0.009487422568568084,0.008735809799435001,-0.7333283416824578,-0.16531714788572094,-1.1573998744498155,-0.054956228788411776,-0.5765850548927212,-0.008317454859250324,-0.004877491299280501,0.006734338078533186,
